@relation data

@attribute id string
@attribute 1158 numeric
@attribute 1432 numeric
@attribute 1977 numeric
@attribute 2091 numeric
@attribute 2875 numeric
@attribute 290 numeric
@attribute 3939 numeric
@attribute 3945 numeric
@attribute 4691 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0567,1.4449,0.5757,1.5497,-0.2268,1.3019,1.0559,1.6847,1.8056,Control
Utah__A02,-0.024,1.1614,0.4203,1.5243,-0.0946,1.4996,0.9772,1.0993,1.7544,Control
Utah__A03,0.0193,1.3753,0.5343,1.3908,-0.1929,1.4298,1.2463,1.0419,1.7394,Control
Utah__A04,0.0121,1.2634,0.4748,1.6914,0.0191,1.5524,1.2034,1.2787,2.0256,Control
Utah__A05,-0.0125,1.514,0.4721,1.5853,-0.0298,2.049,1.2484,1.0526,1.9013,Control
Utah__A06,-0.072,1.2099,0.3823,1.5911,-0.1978,1.3535,1.1378,1.1216,1.8455,Control
Utah__A07,-0.0666,1.5901,0.6261,1.5721,-0.0544,1.3241,0.9449,1.2811,1.6082,Control
Utah__A08,-0.0417,1.6278,0.7036,1.4428,-0.2873,1.0842,0.8864,1.5075,1.754,Control
Utah__A09,-0.0991,1.4374,0.5664,1.6934,-0.0163,1.5813,1.0782,1.4063,1.455,Control
Utah__A10,0.0075,1.7306,0.528,1.4483,-0.1198,1.4906,1.0003,1.0757,1.608,Control
Utah__A11,-0.0385,1.1347,0.3428,1.6998,-0.231,0.9067,0.8427,1.1533,1.1832,Control
Utah__A12,-0.2255,0.8684,0.2567,1.6997,-0.207,0.8219,0.6627,0.8915,0.9825,Control
Utah__B01,-0.2862,1.2269,0.5583,1.3743,-0.4454,0.6699,0.8833,1.8579,1.8805,Control
Utah__B02,-0.1239,1.3173,0.5056,1.702,-0.141,1.0833,1.2311,1.6418,1.9152,Control
Utah__B03,-0.0807,1.3028,0.479,1.507,-0.2754,0.9159,1.1781,1.5921,1.9043,BRCACancer
Utah__B04,-0.1329,1.5564,0.6598,1.256,-0.2088,1.1589,0.7516,1.1096,1.5349,BRCACancer
Utah__B05,-0.091,1.0664,0.4768,1.766,-0.2014,1.0814,0.9842,1.1069,1.4686,BRCACancer
Utah__B06,-0.3683,1.0237,0.4841,0.9928,-0.4279,0.8044,0.5787,1.0203,1.2959,BRCACancer
Utah__B07,-0.1407,1.4653,0.651,1.5418,-0.0788,1.4525,1.1589,1.4009,1.6046,BRCACancer
Utah__B08,0.0182,1.2449,0.4016,1.5616,-0.0791,1.5567,1.0747,1.1733,1.1819,Control
Utah__B09,-0.0098,1.3404,0.6358,1.177,-0.1968,0.9197,0.8641,1.0819,1.8902,Control
Utah__B10,-0.132,1.3804,0.4398,1.3405,-0.1012,0.9889,0.6296,0.9179,1.6832,Control
Utah__B11,-0.1078,1.3549,0.3535,1.8063,-0.1284,1.5848,0.9641,1.0032,1.3497,Control
Utah__B12,-0.047,1.1246,0.4854,0.9054,-0.1383,0.8604,0.4151,1.0736,1.0829,Control
Utah__C01,-0.0974,1.4497,0.5377,1.4698,-0.1501,1.9559,0.9674,1.0448,1.4938,BRCACancer
Utah__C02,-0.0373,1.1894,0.4468,1.5409,0.0172,1.416,0.9661,1.2861,1.5597,BRCACancer
Utah__C03,-0.0793,1.3579,0.509,1.418,0.0047,1.5403,1.1471,1.2125,1.7615,BRCACancer
Utah__C04,0.0836,0.6766,0.3065,1.285,-0.0078,1.6219,0.9848,0.9822,1.2552,Control
Utah__C05,-0.0802,0.7992,0.286,1.3936,0.0291,0.9354,0.9046,0.8259,1.2182,BRCACancer
Utah__C06,0.0477,0.2537,0.1373,0.796,-0.0963,0.4787,0.1709,0.4379,1.1201,Control
Utah__C07,-0.0318,0.9322,0.3301,1.5326,-0.0521,1.2573,0.803,0.8396,1.4043,Control
Utah__C08,-0.0808,1.0155,0.3763,1.5905,-0.0712,0.8782,0.7748,1.2072,1.5584,Control
Utah__C09,-0.0659,0.9567,0.2906,1.4792,-0.0569,0.8964,0.8931,0.9154,1.4992,Control
Utah__C10,-0.0201,1.0218,0.315,1.5195,0.0224,1.3725,0.8329,1.0038,1.5819,BRCACancer
Utah__C11,-0.0046,1.0379,0.3777,1.582,-0.0497,1.5053,0.9221,1.1784,1.8835,Control
Utah__C12,-0.0714,0.6049,0.1863,1.5571,-0.0191,1.1331,0.7249,0.8197,1.4451,BRCACancer
Utah__D01,-0.197,1.4617,0.5654,1.0806,-0.1671,1.4709,0.6875,1.2365,1.4719,BRCACancer
Utah__D02,-0.0268,0.9554,0.3427,1.372,0.0049,1.4453,0.8552,0.8506,1.6325,BRCACancer
Utah__D03,-0.0819,0.9972,0.303,1.2371,0.0356,0.7375,0.8304,0.8629,1.0929,BRCACancer
Utah__D04,0.0024,1.1294,0.3096,1.4375,-0.0316,1.8394,0.8698,0.9261,1.3751,BRCACancer
Utah__D05,-0.0997,1.1513,0.35,1.2584,-0.0103,0.9291,0.9165,0.7314,1.2404,BRCACancer
