@relation data

@attribute id string
@attribute 7006 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 2319 numeric
@attribute 1029 numeric
@attribute 57580 numeric
@attribute 6850 numeric
@attribute 51131 numeric
@attribute 5308 numeric
@attribute 27071 numeric
@attribute 695 numeric
@attribute 5728 numeric
@attribute 3710 numeric
@attribute 6295 numeric
@attribute 7409 numeric
@attribute 207 numeric
@attribute 23368 numeric
@attribute 208 numeric
@attribute 10211 numeric
@attribute 6196 numeric
@attribute 5290 numeric
@attribute 6197 numeric
@attribute 6198 numeric
@attribute 10000 numeric
@attribute 2549 numeric
@attribute 5336 numeric
@attribute 8431 numeric
@attribute 613 numeric
@attribute 4067 numeric
@attribute 5788 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.4808,0.7579,0.8352,1.3902,0.1311,1.4222,1.0836,1.306,-0.102,1.4898,1.4834,1.2392,0.8558,-0.127,1.4581,0.6157,0.3037,0.8453,0.8613,0.1016,1.5746,1.9037,1.1348,0.6233,0.3514,0.6199,0.0011,0.4762,1.3216,3.057,0.9079,Control
A02,0.3368,0.5221,0.6307,1.1629,0.0736,1.2473,0.9151,1.0704,-0.0427,1.2535,1.5178,0.6452,0.6946,-0.0439,1.3267,0.5686,0.1694,0.6275,0.7788,0.1035,1.3014,1.6531,0.9374,0.3831,0.2561,0.6094,0.0054,0.2698,1.1848,3.0587,0.9261,Control
A03,0.4263,0.5995,0.8656,1.2909,0.1821,1.5264,1.1936,1.2068,-0.0879,1.3696,1.6458,0.9168,0.7329,-0.0589,1.5584,0.6805,0.186,0.7841,0.8449,0.114,1.3967,1.847,1.0488,0.396,0.3441,0.8192,0.0398,0.4406,1.5638,3.1701,1.0247,Control
A04,0.3499,0.6647,0.6114,1.3414,0.0734,1.3936,0.88,0.9212,0.0406,1.335,1.4046,0.7608,0.7843,-0.0771,1.2953,0.6225,0.1613,0.7141,0.8101,0.1111,1.353,1.8121,0.9145,0.5255,0.3117,0.503,0.0118,0.3444,1.3945,3.2973,1.0075,Control
A05,0.4828,0.6917,0.8284,1.4916,0.1637,1.5384,1.2241,1.0297,-0.0085,1.74,1.7503,0.9371,0.7231,-0.0858,1.5629,0.7463,0.23,0.7904,0.9838,0.1037,1.4836,1.8169,1.0517,0.5106,0.439,0.7744,-0.0066,0.4548,1.5799,3.1618,1.116,Control
A06,0.3812,0.6267,0.7511,1.3416,-0.0182,1.4343,1.146,1.0257,-0.0666,1.1593,1.579,0.835,0.679,-0.0344,1.4198,0.6458,0.1999,0.7372,0.8094,0.115,1.3845,1.6695,1.024,0.4506,0.357,0.6376,0.0167,0.3669,1.3697,2.8986,0.9822,Control
A07,0.4825,0.8084,1.009,1.2935,0.0415,1.5349,1.4117,1.1763,-0.0599,1.5745,1.5919,1.3069,0.6968,-0.0757,1.4343,0.597,0.1843,0.7443,0.7938,0.1706,1.5934,2.0157,1.1139,0.74,0.5671,0.7028,0.0284,0.425,1.7041,3.3824,0.9873,Control
A08,0.4409,0.9922,1.0928,1.2166,0.0771,1.5114,1.2657,1.2267,-0.1187,1.3441,1.3284,1.4954,0.7065,-0.1299,1.3268,0.5375,0.2629,0.7355,0.6864,0.1697,1.7501,1.9639,1.1814,1.0516,0.5621,0.8279,0.0473,0.4297,1.8806,3.4982,0.8463,Control
A09,0.4016,0.7685,0.9804,1.2728,0.1041,1.5285,1.2705,1.1698,-0.0391,1.3807,1.527,1.3533,0.6507,-0.0335,1.4492,0.5633,0.19,0.6938,0.7637,0.1377,1.4582,1.9382,1.0737,0.7535,0.4145,0.6457,-0.0303,0.4124,1.6382,3.4433,0.8276,Control
A10,0.512,0.8089,1.0339,1.2639,0.1178,1.614,1.3728,1.1104,-0.0644,1.8285,1.3942,1.3318,0.6346,-0.1015,1.3221,0.5633,0.2304,0.7332,0.891,0.0595,1.6941,1.8103,1.0955,0.8026,0.5091,0.7249,-0.0338,0.5047,1.7975,3.618,0.9696,Control
A11,0.3156,0.5047,0.8112,1.1931,0.0603,1.4626,1.1063,0.9044,-0.1806,0.8459,1.3186,0.9839,0.4282,-0.0772,1.1818,0.54,0.1213,0.6814,0.5167,0.038,1.2025,1.7123,1.0241,0.5676,0.2874,0.6521,-0.0337,0.3049,1.0998,2.9418,0.7333,Control
A12,0.3047,0.458,0.3529,0.7696,-0.0885,0.9045,0.479,0.6234,-0.1158,0.8988,1.0641,0.3508,0.5382,-0.0298,0.8083,0.3955,0.0735,0.4581,0.6842,0.1463,0.9215,1.2381,0.6697,0.3938,0.2226,0.2568,0.0213,0.2449,0.9628,2.6525,0.6795,Control
B01,0.5108,0.7067,0.7916,1.0392,-0.1649,1.1541,0.9879,1.2018,-0.3175,1.1769,1.2458,1.093,0.6486,0.0222,1.087,0.3916,0.1864,0.6181,0.8008,0.1018,1.4577,1.7189,1.0598,0.7023,0.269,0.5328,0.0911,0.3874,1.3832,3.0532,0.612,Control
B02,0.4034,0.5934,0.6638,1.323,0.069,1.4046,0.9673,1.1554,-0.0981,1.3979,1.4495,0.837,0.8422,-0.0792,1.4899,0.6693,0.1939,0.8367,0.9526,0.1052,1.4219,1.8131,1.2129,0.5192,0.2758,0.5097,-0.1041,0.4377,1.3257,3.2716,0.9432,Control
B03,0.4422,0.6638,0.7044,1.2029,-0.0065,1.3718,0.9682,1.0765,-0.1872,1.1132,1.2918,1.0128,0.7215,-0.0672,1.3318,0.5703,0.2097,0.6643,0.8127,0.0764,1.5109,1.8013,1.0733,0.6398,0.2319,0.5736,-0.0583,0.3893,1.3678,3.3711,0.8727,BRCACancer
B04,0.5484,0.9323,1.0224,1.1024,0.0517,1.585,1.2215,1.0299,-0.1,1.2629,1.0659,1.4959,0.7962,-0.0594,1.1977,0.5203,0.1993,0.647,0.715,0.1473,1.5671,1.8135,1.1136,1.008,0.5467,0.775,0.0763,0.5421,1.985,3.6222,0.8714,BRCACancer
B05,0.2867,0.5168,0.6201,0.9974,-0.0127,1.3102,0.9384,0.9321,-0.1163,0.7386,1.2704,0.7624,0.5735,0.0144,1.2595,0.443,0.1543,0.7198,0.6887,0.1611,1.1566,1.6118,0.9888,0.537,0.3673,0.6102,0.1337,0.4415,1.5022,3.0657,0.7805,BRCACancer
B06,0.4514,0.6232,0.5546,0.6411,-0.188,1.046,0.7076,1.0281,-0.3705,0.9785,1.0781,0.7256,0.4832,0.0915,0.9022,0.1783,0.0242,0.3886,0.5601,0.0032,1.1199,1.4243,0.8706,0.4838,0.2452,0.4647,-0.015,0.2587,1.0354,3.1833,0.4444,BRCACancer
B07,0.435,0.755,0.7949,1.3412,0.0975,1.4867,1.0065,1.3644,-0.0366,1.4115,1.4946,1.0076,0.9173,-0.1028,1.4873,0.6313,0.2172,0.7869,0.9009,0.0913,1.5493,1.8565,1.1819,0.6255,0.2906,0.6004,-0.0477,0.4803,1.2462,3.4779,0.9052,BRCACancer
B08,0.3972,0.4308,0.6383,1.2837,0.0907,1.3431,0.9876,0.981,-0.0745,1.368,1.6738,0.7892,0.5576,-0.0354,1.3949,0.6407,0.1638,0.7274,0.7696,0.0318,1.3231,1.7349,1.0162,0.3527,0.2073,0.5833,-0.1415,0.3844,1.0679,2.8629,0.8276,Control
B09,0.511,0.8773,0.9852,1.1325,0.0924,1.4773,1.0207,0.9453,-0.1288,1.1024,1.1347,1.4452,0.6223,-0.1126,1.06,0.4608,0.2054,0.642,0.6107,0.0843,1.3758,1.7518,0.9843,1.0255,0.4252,0.7545,-0.08,0.5496,2.0138,3.3649,0.6659,Control
B10,0.4097,0.6944,0.7306,0.9913,0.044,1.3926,0.9221,0.9184,-0.0567,1.0342,0.9945,1.0377,0.5832,-0.031,0.9478,0.3842,0.1185,0.5007,0.5759,0.1296,1.4219,1.5305,0.8602,0.7207,0.4194,0.579,-0.0395,0.3725,1.7067,3.7943,0.7741,Control
B11,0.3631,0.5697,0.7976,1.1976,0.1051,1.3631,1.0771,0.8875,-0.0948,1.2159,1.2523,0.873,0.5183,-0.0361,1.2608,0.4632,0.1727,0.7053,0.7674,0.0891,1.3896,1.5857,1.0006,0.4927,0.3812,0.4949,0.0082,0.3384,1.4558,2.9867,0.8235,Control
B12,0.3029,0.693,0.6504,0.7392,0.0201,1.2597,0.8339,0.725,-0.1654,0.806,0.752,1.1894,0.5279,-0.032,0.7656,0.3769,0.1552,0.5241,0.4093,0.0725,1.1323,1.3703,0.8465,0.8104,0.3478,0.5355,-0.1544,0.2844,1.5902,3.4553,0.5284,Control
C01,0.481,0.7023,0.8065,1.3111,0.092,1.7158,1.3754,1.1259,-0.0704,1.271,1.6083,1.2172,0.7498,-0.0201,1.618,0.6952,0.2395,0.8207,0.9482,0.1329,1.3372,1.6518,1.0156,0.5244,0.4899,0.7726,0.0899,0.4036,1.7924,3.137,1.0129,BRCACancer
