@relation data

@attribute id string
@attribute 10352 numeric
@attribute 11185 numeric
@attribute 121278 numeric
@attribute 125061 numeric
@attribute 130013 numeric
@attribute 1543 numeric
@attribute 1544 numeric
@attribute 1545 numeric
@attribute 1644 numeric
@attribute 169355 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23498 numeric
@attribute 259307 numeric
@attribute 26 numeric
@attribute 2639 numeric
@attribute 3030 numeric
@attribute 3033 numeric
@attribute 316 numeric
@attribute 3620 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 4128 numeric
@attribute 4129 numeric
@attribute 4967 numeric
@attribute 501 numeric
@attribute 51166 numeric
@attribute 55753 numeric
@attribute 56267 numeric
@attribute 6999 numeric
@attribute 7166 numeric
@attribute 7453 numeric
@attribute 847 numeric
@attribute 8564 numeric
@attribute 883 numeric
@attribute 8942 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2653,0.0141,-0.075,0.2015,-0.0773,-0.1587,0.119,1.254,-0.0866,-0.0978,0.8901,0.135,0.6635,1.5634,0.9881,0.1722,0.1615,-0.0351,0.5048,1.1599,0.5768,-0.1422,0.0863,0.7569,0.5342,-0.0563,0.0532,1.1595,-0.0272,-0.1616,-0.0155,1.1044,-0.1654,0.1376,1.5959,1.2514,0.7023,0.4751,0.9305,Control
A02,0.1066,0.1029,-0.0741,0.1444,-0.0063,-0.0599,0.0835,0.9083,-0.0178,-0.0879,0.7871,0.0579,0.441,1.5552,0.7555,0.17,0.1069,0.0848,0.1996,1.1523,0.4198,-0.0907,0.1619,0.479,0.4143,-0.0403,-0.0636,1.0947,-0.0235,-0.0499,-0.0315,0.8685,-0.1233,0.0489,2.0417,1.1282,0.5953,0.1489,0.7391,Control
A03,0.1816,0.1466,-0.0482,0.2614,-0.0506,-0.0917,0.209,1.3517,0.0076,-0.0997,1.0209,0.1521,0.4609,1.5461,0.9664,0.2817,0.1317,-0.0129,0.3766,1.1682,0.469,-0.0848,0.4904,0.6671,0.5772,-0.0854,0.0012,1.3246,-0.0215,-0.0645,0.0198,0.9315,-0.1593,0.1123,2.554,1.1845,0.7403,0.2826,1.0724,Control
A04,0.1723,0.1584,-0.0456,0.175,-0.0885,-0.2164,0.0805,1.3432,-0.0763,-0.0946,0.8266,0.1165,0.5069,1.5284,0.5866,0.1849,0.0215,0.0388,0.3435,1.2003,0.5026,-0.0639,0.0298,0.3765,0.4649,-0.0593,-0.0213,1.2492,-0.0733,-0.0678,-0.0021,0.878,-0.1242,-0.0096,1.8258,1.1934,0.5472,0.2325,0.7536,Control
A05,0.2278,0.0882,-0.0745,0.3531,-0.0743,-0.1308,0.1053,1.9622,-0.069,-0.0248,0.9297,0.1434,0.6886,1.5898,0.901,0.2602,0.1895,-0.0505,0.421,1.2788,0.4871,-0.0953,0.2046,0.5874,0.6167,-0.0743,0.1138,1.3739,0.0117,-0.0377,-0.0077,1.0461,-0.13,0.031,2.1491,1.3169,0.7439,0.2514,1.1203,Control
A06,0.1193,0.1924,-0.0549,0.2737,-0.0852,-0.1332,0.0432,1.8529,-0.0312,-0.0347,0.9459,0.141,0.5175,1.452,0.8496,0.2304,0.076,-0.0029,0.3372,1.2335,0.4834,-0.0686,0.146,0.4733,0.4916,-0.0341,-0.0534,1.2141,0.0509,-0.128,-0.0179,0.9156,-0.1465,0.152,2.0036,1.2934,0.5889,0.2474,1.0125,Control
A07,0.2647,0.1824,-0.0907,0.2299,-0.0644,-0.1748,0.1924,1.6019,-0.0302,-0.0928,0.9011,0.1306,0.4778,1.6874,0.9331,0.2861,0.0747,-0.0242,0.3662,1.2682,0.4734,-0.063,0.115,0.488,0.5129,-0.1011,-0.0514,1.3027,0.0243,-0.0399,-0.0737,1.0249,-0.1278,0.0421,1.9451,1.4067,0.6333,0.2341,1.4584,Control
A08,0.3171,0.0598,-0.0247,0.1507,-0.0901,-0.1257,0.1546,0.9491,-0.0704,-0.0806,0.7779,0.0589,0.3392,1.4958,0.9161,0.1494,0.0061,-0.0918,0.2163,1.1668,0.5782,-0.1115,0.1453,0.5553,0.4537,-0.0562,-0.0649,1.1813,-0.0609,-0.1011,-0.0734,1.0144,-0.2342,0.2055,2.0065,1.2435,0.5336,0.3212,1.206,Control
A09,0.2204,0.1102,-0.0579,0.2211,-0.037,-0.1674,0.0644,1.0847,-0.0223,-0.0453,0.9698,0.1017,0.4496,1.5758,0.8398,0.2277,-0.0311,0.0412,0.2642,1.1229,0.3964,-0.0497,0.0494,0.5565,0.4324,-0.0972,-0.0313,1.2102,-0.023,-0.0556,-0.083,0.9019,-0.1297,0.0808,2.0078,1.2532,0.4803,0.2251,1.0859,Control
A10,0.255,0.1625,-0.0181,0.288,-0.0761,-0.1687,0.058,1.3173,-0.0935,-0.0733,0.8973,0.1243,0.4359,1.5754,0.7986,0.2274,0.1122,-0.0317,0.3084,1.2645,0.4292,-0.0898,0.0325,0.5883,0.4576,-0.0556,0.0685,1.2737,-0.0278,-0.0787,-0.0734,1.091,-0.1295,0.0079,1.967,1.2948,0.59,0.241,1.2982,Control
A11,0.0846,0.0129,-0.0226,0.1627,-0.0732,-0.2335,0.1301,1.1869,-0.0558,-0.0559,0.9693,0.1785,0.5832,1.2186,0.7891,0.1599,0.0454,-0.0824,0.2996,0.9999,0.3226,-0.0957,-0.002,0.4769,0.2889,-0.0069,-0.0115,0.9729,0.007,-0.0992,-0.0682,0.7134,-0.0891,-0.0018,1.4871,1.2353,0.2925,0.2779,0.7279,Control
A12,0.0744,0.2015,-0.0875,0.0244,0.0145,-0.0891,0.1297,0.7624,0.0992,-0.0089,0.8663,0.0958,0.1729,1.3231,0.4644,0.2688,-0.0303,0.0537,0.0381,1.0268,0.3486,0.0459,0.0489,0.3766,0.3625,-0.0711,0.0144,0.7872,-0.0364,-0.0439,-0.0234,0.7499,-0.1158,-0.1075,1.1496,0.8801,0.3062,0.0628,0.5537,Control
B01,0.2145,0.0896,-0.0155,0.082,-0.0963,-0.0428,0.1472,0.7037,0.0496,-0.0334,0.8397,0.0762,0.259,1.4298,0.9233,0.1255,-0.0992,-0.1067,0.1358,1.0413,0.5842,-0.019,0.0128,0.458,0.4867,-0.0295,0.0745,0.9512,0.0173,-0.1533,-0.1064,1.0195,-0.2052,0.2312,1.8142,1.2153,0.4101,0.2161,0.9325,Control
B02,0.2127,0.1682,-0.0612,0.2689,-0.0727,-0.1333,0.0773,1.2064,-0.0368,-0.0758,0.9975,0.1108,0.5802,1.7799,0.9816,0.2357,0.0905,-0.0613,0.3777,1.1835,0.551,-0.0574,0.142,0.5219,0.5428,-0.0604,-0.0237,1.2493,-0.0266,-0.0828,-4e-04,1.0418,-0.1359,0.0811,1.9728,1.2653,0.4624,0.3665,0.8164,Control
B03,0.1632,0.051,-0.0166,0.1363,-0.0894,-0.0771,0.1292,1.1353,-0.0471,-0.058,0.8656,0.0824,0.4971,1.6694,0.8471,0.207,-0.0404,-0.1063,0.2642,1.174,0.577,-0.0736,0.1118,0.5285,0.5518,-0.0046,-0.013,1.229,-0.0541,-0.0917,-0.0499,1.0712,-0.1726,0.0989,1.8116,1.1657,0.4428,0.2812,0.8358,BRCACancer
