@relation data

@attribute id string
@attribute 4208 numeric
@attribute 57172 numeric
@attribute 805 numeric
@attribute 2147 numeric
@attribute 5894 numeric
@attribute 801 numeric
@attribute 5577 numeric
@attribute 3479 numeric
@attribute 5533 numeric
@attribute 2247 numeric
@attribute 1387 numeric
@attribute 121916 numeric
@attribute 1482 numeric
@attribute 5604 numeric
@attribute 1489 numeric
@attribute 207 numeric
@attribute 1906 numeric
@attribute 6198 numeric
@attribute 5595 numeric
@attribute 8536 numeric
@attribute 5594 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 4776 numeric
@attribute 58 numeric
@attribute 1452 numeric
@attribute 1432 numeric
@attribute 4878 numeric
@attribute 4775 numeric
@attribute 2932 numeric
@attribute 2626 numeric
@attribute 811 numeric
@attribute 814 numeric
@attribute 9421 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 64100 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 5290 numeric
@attribute 4620 numeric
@attribute 2280 numeric
@attribute 3976 numeric
@attribute 183 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 1839 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 9464 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9236,0.0365,1.1541,-0.087,1.7841,2.327,1.0216,-0.0909,1.379,-0.0824,1.4764,-0.1275,0.2216,0.7341,-0.2151,0.6157,-0.0542,1.1348,1.0952,0.7553,1.76,0.4236,1.4087,0.0341,0.5845,1.5925,1.4449,-0.2163,1.3973,0.6628,-0.1376,2.0065,1.3209,-0.2003,1.1287,-0.1227,-0.1314,1.2926,0.7429,1.5746,-0.0901,1.0585,-0.0274,0.0617,1.8555,1.1825,0.0687,0.3447,2.0788,0.6032,0.454,1.8406,1.4982,-0.3166,Control
A02,0.6974,0.0622,0.9777,-0.0712,1.5394,2.3401,1.1411,-0.0973,1.0794,-0.0472,1.2354,-0.0366,0.3149,0.48,-0.1242,0.5686,0.0746,0.9374,1.0379,0.7292,1.6579,0.3716,0.986,0.0767,0.6411,1.2727,1.1614,-0.0965,1.1321,0.4686,-0.0707,2.1426,0.7169,-0.1798,0.9806,-0.1089,-0.2122,0.9495,0.6208,1.3014,-0.1221,0.764,-0.0879,0.1781,1.8585,1.0744,0.0861,0.3247,2.1743,0.4413,0.3831,2.0413,1.1993,-0.2157,Control
A03,0.8021,0.0604,1.2312,-0.102,1.7337,2.5223,1.0566,-0.0919,1.157,0.0119,1.4513,-0.0684,0.3171,0.7059,-0.166,0.6805,0.0603,1.0488,1.0752,0.9142,1.9065,0.3757,1.223,0.0349,0.6903,1.4737,1.3753,-0.0383,1.3502,0.609,-0.1101,2.3842,0.7838,-0.0426,0.9935,-0.0955,-0.1425,1.2205,0.7759,1.3967,-0.1515,1.0145,-0.0421,0.1968,1.9244,1.2517,0.0926,0.4473,2.1303,0.7027,0.4227,2.162,1.3339,-0.2629,Control
A04,0.9031,-0.0161,1.025,-0.0358,1.6705,2.6032,1.3226,-0.0847,1.2377,-0.009,1.2933,-0.1701,0.3609,0.5113,0.055,0.6225,0.0132,0.9145,1.0602,0.6775,1.7434,0.3609,0.9854,0.0412,0.7928,1.4132,1.2634,-0.0876,1.1975,0.5054,-0.0366,2.2691,1.0123,-0.0236,1.1638,-0.1322,-0.1697,0.9394,0.692,1.353,-0.0815,0.7495,-0.0886,0.1228,1.8452,1.2396,0.1265,0.3572,2.2819,0.4953,0.4964,2.0983,1.4882,-0.0647,Control
A05,0.9885,-0.012,0.9902,-0.0619,1.8077,2.287,1.4163,-0.034,1.1578,0.0639,1.4436,-0.0415,0.3992,0.726,-0.0019,0.7463,-0.0549,1.0517,1.2157,1.0309,1.9721,0.4772,1.1338,0.06,0.8992,1.4668,1.514,-0.0514,1.2615,0.6009,-0.0552,2.269,0.8377,-0.0885,1.0454,-0.0826,-0.1578,1.0923,0.7965,1.4836,-0.1274,1.0128,-0.1351,0.0653,1.9782,1.3175,0.1139,0.3651,2.3833,0.5023,0.4674,2.0939,1.3381,-0.1477,Control
A06,0.8475,0.0308,1.1486,-0.0855,1.7479,2.2428,1.0561,-0.0936,0.9225,-0.1172,1.3768,-0.1184,0.2678,0.6824,-0.2225,0.6458,-0.014,1.024,1.0037,0.7932,1.8749,0.2467,1.1657,0.0137,0.6775,1.3612,1.2099,-0.1194,1.1902,0.5351,-0.1344,2.0744,0.8162,-0.1764,0.8785,-0.1543,-0.2202,0.9526,0.6451,1.3845,-0.1324,0.962,-0.1246,0.124,1.9638,1.1796,0.061,0.7414,2.1363,0.4665,0.3325,1.9853,1.3761,-0.1703,Control
A07,1.1251,0.0235,1.4495,-0.1015,1.7697,2.296,1.1756,-0.0679,1.1807,-0.0018,1.4744,-0.2109,0.2941,0.8669,-0.1148,0.597,0.0784,1.1139,0.9863,0.8598,1.9127,0.364,1.3766,0.0071,0.6352,1.6353,1.5901,-0.1225,1.3738,0.8251,-0.061,2.0346,1.2401,-0.1605,1.1356,-0.131,-0.1413,1.3272,1.0466,1.5934,-0.2002,1.2446,-0.1917,0.1567,2.0261,1.2869,0.1063,0.4865,2.1759,0.6422,0.3693,1.9624,1.6231,-0.1766,Control
A08,1.0175,-0.0279,1.2527,-0.0829,1.7375,2.2139,0.8746,-0.0714,1.5305,-0.1853,1.5962,-0.0487,0.1575,0.8829,-0.2027,0.5375,-0.0117,1.1814,1.0102,0.7284,1.9432,0.2967,1.5009,0.0676,0.5459,1.6719,1.6278,-0.2054,1.5498,1.0661,-0.1494,1.8525,1.6919,-0.3069,1.1812,-0.03,-0.2503,1.4644,1.1754,1.7501,-0.0928,1.3021,0.0122,0.0857,1.7243,1.1737,0.0189,0.33,1.9205,0.8832,0.4111,2.0579,1.714,-0.2854,Control
A09,0.8946,0.0305,0.951,-0.1057,1.637,2.2423,1.1918,-0.0975,1.1693,0.0195,1.4502,-0.1254,0.3217,0.7767,-0.1199,0.5633,0.0231,1.0737,1.0062,0.7499,1.8616,0.349,1.3752,0.0135,0.623,1.448,1.4374,-0.0837,1.2729,0.7154,-0.0692,2.1359,1.2272,-0.1527,1.096,-0.2464,-0.22,1.2405,0.8882,1.4582,-0.1371,1.2388,-0.0613,0.1352,1.9258,1.1124,0.0974,0.4454,2.3034,0.6233,0.3756,1.976,1.5464,-0.1502,Control
A10,1.0239,-0.0261,1.2653,-0.082,1.7832,2.2774,1.3995,-0.0678,1.4239,0.0223,1.5075,-0.1158,0.2494,0.8171,-0.0133,0.5633,-0.1494,1.0955,0.9394,0.7561,1.9537,0.398,1.2385,0.0178,0.6509,1.6292,1.7306,-0.034,1.4029,0.9142,-0.1146,2.009,1.1449,-0.1104,1.2467,-0.1022,-0.1292,1.2521,1.0953,1.6941,-0.128,1.1684,-0.1913,0.1044,1.9263,1.2695,0.0576,0.3701,2.2451,0.7374,0.3753,2.115,1.6535,-0.1777,Control
