@relation data

@attribute id string
@attribute 54518 numeric
@attribute 7450 numeric
@attribute 2266 numeric
@attribute 2335 numeric
@attribute 152 numeric
@attribute 150 numeric
@attribute 3674 numeric
@attribute 151 numeric
@attribute 2244 numeric
@attribute 1445 numeric
@attribute 5906 numeric
@attribute 5747 numeric
@attribute 10411 numeric
@attribute 6714 numeric
@attribute 10235 numeric
@attribute 5908 numeric
@attribute 9564 numeric
@attribute 3690 numeric
@attribute 2243 numeric
@attribute 1398 numeric
@attribute 25780 numeric
@attribute 2885 numeric
@attribute 7094 numeric
@attribute 11069 numeric
@attribute 5770 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4168,0.0158,-0.1786,-0.0491,-0.1034,0.1935,1.1768,0.2432,-0.2417,1.2739,1.315,0.2618,0.0357,0.3629,1.5264,1.7268,0.035,2.1043,-0.0911,0.9599,0.6548,1.6544,2.263,-0.078,1.1741,1.1294,Control
A02,1.1427,0.0148,-0.1042,-0.006,0.0362,0.1463,1.2473,0.2493,-0.1426,1.2378,1.019,0.117,-0.0034,0.3648,1.1396,1.2306,0.0546,2.2228,-0.0675,0.7556,0.4767,1.493,2.3387,-0.0297,0.8969,0.9018,Control
A03,1.4522,0.0139,-0.1712,-0.0288,-0.0536,0.1414,1.3982,0.2611,-0.1333,1.46,1.1662,0.1482,0.0588,0.5956,1.1162,1.7721,0.0159,2.238,-0.0493,0.9155,0.5377,1.7906,2.5626,-0.0286,1.1248,1.1313,Control
A04,1.2016,-0.0065,-0.1163,-0.0521,0.1673,0.3277,1.5397,0.1884,-0.1588,1.2797,1.0589,0.1496,0.0273,0.3996,1.2302,1.2913,0.0993,2.722,-0.083,0.7906,0.7115,1.4914,2.5779,-0.0458,0.9745,1.0307,Control
A05,1.3548,0.1099,-0.1207,-0.065,0.141,0.4528,2.1079,0.2744,-0.1722,1.4212,1.0745,0.2717,0.0544,0.6218,1.3056,1.5557,0.0991,2.9516,-0.0648,0.9318,0.5616,1.8851,2.9267,-0.0785,1.1188,1.0492,Control
A06,1.2288,0.09,-0.0914,-0.0508,-0.0068,0.0831,1.6891,0.2752,-0.1948,1.1991,0.9034,0.1119,0.0439,0.4104,1.2362,1.3432,0.0867,2.5793,-0.1126,0.8426,0.3137,1.5864,2.5686,-0.0459,1.022,0.8863,Control
A07,1.4746,-0.0063,-0.1456,-0.0403,0.1226,0.1454,1.3185,0.2667,-0.101,1.3161,1.4904,0.2084,-0.0012,0.3471,1.2759,2.0663,0.0626,2.3097,-0.0632,0.9946,0.3883,1.89,2.4329,-0.0303,1.2097,1.1809,Control
A08,1.563,-0.0256,-0.1492,-0.0658,-0.0886,-0.015,0.6522,0.1704,-0.214,1.2298,1.7261,0.2121,0.0569,0.3367,1.1569,2.5238,0.0832,1.4367,-0.142,0.7153,0.5447,1.7425,2.194,-0.0606,1.2863,1.4746,Control
A09,1.3749,0.055,-0.134,-0.048,0.0523,0.1729,1.489,0.1701,-0.1401,1.2945,1.2507,0.2016,-0.011,0.4405,1.1472,2.0215,0.0696,2.6555,-0.0282,0.8336,0.4385,1.8554,2.4818,-0.0274,1.1829,1.0011,Control
A10,1.4182,0.0899,-0.1274,-0.0127,0.0128,0.2587,1.768,0.1727,-0.1682,1.2817,1.5275,0.2453,0.0359,0.4233,1.0917,2.0538,0.0995,2.8242,-0.0539,0.8023,0.4224,1.8284,2.6874,-0.0819,1.2072,1.3376,Control
A11,1.2445,0.0318,-0.1309,-0.0152,-0.0731,0.0897,1.2019,0.0971,-0.123,1.2074,0.9522,0.1269,0.0812,0.2131,0.9308,1.7278,0.13,2.3431,-0.0828,0.6717,0.2537,1.5674,2.3402,-0.0403,0.971,0.7411,Control
A12,0.5364,0.1454,-0.1886,0.0549,-0.1459,-0.0884,1.2713,0.0132,-0.0732,0.6733,0.7867,0.1012,0.0483,0.1246,0.6335,0.5958,0.0919,2.5939,0.0982,0.3489,0.2966,1.1338,1.9533,0.056,0.5966,0.5264,Control
