@relation data

@attribute id string
@attribute 6714 numeric
@attribute 3265 numeric
@attribute 5747 numeric
@attribute 2147 numeric
@attribute 3672 numeric
@attribute 23236 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 2149 numeric
@attribute 5321 numeric
@attribute 5578 numeric
@attribute 5742 numeric
@attribute 5604 numeric
@attribute 2770 numeric
@attribute 3688 numeric
@attribute 2792 numeric
@attribute 2782 numeric
@attribute 6850 numeric
@attribute 6916 numeric
@attribute 5595 numeric
@attribute 9002 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3755,0.4236,0.2595,-0.087,0.1531,0.4579,1.7841,1.0586,1.1346,0.523,0.5534,1.2655,0.7341,0.0531,2.4273,-0.119,1.4299,1.0836,0.5728,1.0952,0.1982,1.76,Control
A02,0.3775,0.3716,0.1285,-0.0712,0.1756,0.2609,1.5394,0.7032,1.3118,0.4043,0.2001,1.1049,0.48,0.0345,2.1759,-0.0204,1.392,0.9151,0.4712,1.0379,0.2018,1.6579,Control
A03,0.6195,0.3757,0.1567,-0.102,0.1318,0.3328,1.7337,0.9762,1.328,0.4922,0.1966,1.2097,0.7059,0.0376,2.3183,-0.1335,1.4897,1.1936,0.742,1.0752,0.2599,1.9065,Control
A04,0.414,0.3609,0.158,-0.0358,0.1578,0.219,1.6705,0.82,1.2907,0.3103,0.3061,1.3391,0.5113,0.0186,2.3751,-0.0544,1.4717,0.88,0.4682,1.0602,0.4405,1.7434,Control
A05,0.6469,0.4772,0.2684,-0.0619,0.1263,0.4891,1.8077,0.9512,1.5416,0.632,0.3059,1.7705,0.726,0.0445,2.221,-0.0887,1.5737,1.2241,0.7464,1.2157,0.3814,1.9721,Control
A06,0.4253,0.2467,0.1239,-0.0855,0.0459,0.3865,1.7479,0.9045,1.365,0.3969,0.296,1.4101,0.6824,0.0635,2.0446,-0.116,1.4137,1.146,0.6877,1.0037,0.0346,1.8749,Control
A07,0.359,0.364,0.2112,-0.1015,0.0919,0.8525,1.7697,1.3099,1.3536,0.5996,0.5102,1.2392,0.8669,0.0356,2.4763,-0.1604,1.5236,1.4117,0.9579,0.9863,0.1884,1.9127,Control
A08,0.3481,0.2967,0.2145,-0.0829,0.048,0.6443,1.7375,1.4137,0.9492,0.4074,0.8364,0.7891,0.8829,-0.0088,2.328,-0.0941,1.4965,1.2657,0.9692,1.0102,0.0328,1.9432,Control
A09,0.4569,0.349,0.2051,-0.1057,0.0426,0.7299,1.637,1.2508,1.2462,0.3952,0.5718,1.5086,0.7767,-0.0266,2.5756,-0.1405,1.4111,1.2705,0.901,1.0062,0.2677,1.8616,Control
A10,0.4388,0.398,0.2446,-0.082,0.1278,0.9457,1.7832,1.3167,1.5482,0.6761,0.3781,1.6665,0.8171,0.1115,2.7093,-0.1499,1.5165,1.3728,0.959,0.9394,0.1952,1.9537,Control
