@relation data

@attribute id string
@attribute 10681 numeric
@attribute 1432 numeric
@attribute 2767 numeric
@attribute 2769 numeric
@attribute 2776 numeric
@attribute 2782 numeric
@attribute 2783 numeric
@attribute 2784 numeric
@attribute 2785 numeric
@attribute 2786 numeric
@attribute 2787 numeric
@attribute 2791 numeric
@attribute 2792 numeric
@attribute 2793 numeric
@attribute 5028 numeric
@attribute 51764 numeric
@attribute 5321 numeric
@attribute 54331 numeric
@attribute 55970 numeric
@attribute 59345 numeric
@attribute 6714 numeric
@attribute 94235 numeric
@attribute 9630 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5855,1.4426,0.0585,1.2713,0.6216,1.414,0.5399,-0.0227,0.1248,-0.0547,1.0856,1.6097,-0.1115,0.3338,0.565,0.026,0.541,1.0858,-0.0685,0.919,0.3629,0.4775,-0.0985,Control
Utah__A02,0.2454,1.1508,-0.0059,1.2539,0.1857,1.3774,0.5789,-0.0064,0.1585,0.0724,0.7634,1.3471,-0.0107,0.2554,0.4209,0.1274,0.4199,1.022,0.0029,1.0066,0.3648,0.1854,-0.1045,Control
Utah__A03,0.2872,1.3711,0.1377,1.4944,0.4253,1.4718,0.7336,0.0315,0.2682,0.0226,1.2042,1.5199,-0.1264,0.7994,0.4168,0.0957,0.5097,1.2814,-0.0297,1.1432,0.5956,0.2562,-0.1087,Control
Utah__A04,0.4014,1.2559,0.117,1.2238,0.2721,1.4544,0.6723,-0.0315,0.1309,0.013,0.8648,1.4955,-0.0455,0.2105,0.4913,0.1156,0.324,0.9732,-0.0499,0.9454,0.3996,0.3302,-0.0785,Control
Utah__A05,0.4597,1.5137,0.1931,1.7829,0.4482,1.553,0.7587,-0.0312,0.1017,0.0179,1.1603,2.287,-0.0806,0.5324,0.7871,0.1322,0.6523,1.0752,-0.0418,1.296,0.6218,0.4779,-0.0983,Control
Utah__A06,0.3018,1.2007,0.0202,1.4557,0.3223,1.3984,0.5575,-0.0332,0.1002,-0.01,0.988,1.2718,-0.1084,0.4152,0.266,0.0493,0.4123,1.3107,0.0125,1.039,0.4104,0.2435,-0.1287,Control
Utah__A07,0.3421,1.592,0.049,1.4363,0.8825,1.5046,0.6289,-0.0204,0.0665,0.0088,0.9953,1.6179,-0.1539,0.5242,0.3976,0.0263,0.6192,1.4486,0.0084,1.1347,0.3471,0.2152,-0.1373,Control
Utah__A08,0.488,1.6309,0.0099,1.0425,1.0342,1.4784,0.4918,-0.0321,0.1109,-0.0448,0.9791,1.384,-0.0861,0.4541,0.2474,0.1487,0.4231,1.595,-0.0654,0.873,0.3367,0.5065,-0.1014,Control
Utah__A09,0.4962,1.435,-0.0023,1.2229,0.861,1.3959,0.5252,-0.0672,0.1913,0.0346,0.7509,1.8706,-0.1335,0.5022,0.3704,-0.0284,0.4106,1.4451,-0.0253,0.9565,0.4405,0.1661,-0.097,Control
Utah__A10,0.4614,1.7367,0.1123,1.2406,0.8051,1.4977,0.5499,-0.0698,0.1182,0.0059,1.0795,2.1093,-0.1431,0.5166,0.5359,0.0718,0.6973,1.5315,-0.0291,1.0972,0.4233,0.13,-0.0782,Control
