@relation data

@attribute id string
@attribute 842 numeric
@attribute 841 numeric
@attribute 840 numeric
@attribute 5599 numeric
@attribute 1869 numeric
@attribute 7027 numeric
@attribute 140735 numeric
@attribute 317 numeric
@attribute 331 numeric
@attribute 5533 numeric
@attribute 5534 numeric
@attribute 8655 numeric
@attribute 56616 numeric
@attribute 27113 numeric
@attribute 572 numeric
@attribute 10018 numeric
@attribute 578 numeric
@attribute 596 numeric
@attribute 7529 numeric
@attribute 637 numeric
@attribute 598 numeric
@attribute 581 numeric
@attribute 207 numeric
@attribute 836 numeric
@attribute 5366 numeric
@attribute 90427 numeric
@attribute 54205 numeric
@attribute 4836 numeric
@attribute 3002 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8952,1.465,0.5342,1.4021,0.1718,0.0818,1.0556,1.7487,1.0456,1.3861,1.3083,0.2748,1.0167,-0.1756,0.2521,0.9887,0.8062,1.598,2.4348,0.857,0.5223,0.8923,0.6045,1.24,1.1645,0.5256,0.7163,1.1816,0.8647,Control
A02,0.614,1.1745,0.4465,0.9672,-2e-04,0.0898,0.8505,1.6818,0.7644,1.0792,1.0862,0.095,0.7601,-0.0042,0.1564,0.6093,0.9756,0.7606,2.3385,0.8393,0.476,0.8377,0.5571,1.2187,0.7851,0.4485,0.7423,1.0525,1.3384,Control
A03,0.8989,1.4136,0.6074,1.211,0.2275,0.122,0.9672,1.8237,0.9372,1.1587,1.2757,0.0996,1.0449,0.0357,0.1963,0.9688,1.0531,0.6724,2.5751,1.0016,0.631,1.0834,0.6699,1.3606,1.122,0.7368,0.9311,1.2157,1.6671,Control
A04,0.7606,1.297,0.4571,0.9665,0.0886,0.0712,1.031,1.5078,0.8464,1.2414,1.2229,0.2379,0.8713,0.1768,0.2622,0.8298,0.9763,0.8481,2.4407,0.9414,0.3932,0.878,0.6114,1.1395,0.7926,0.5148,0.7592,1.0285,1.4507,Control
A05,0.9986,1.3513,0.6018,1.1192,0.2641,0.124,1.1507,1.9445,0.8225,1.1595,1.3093,0.1427,0.9808,0.1758,0.324,0.9262,1.2411,0.8722,2.4214,0.9599,0.554,1.072,0.7362,1.4523,1.0392,0.8283,0.7999,1.1971,1.4239,Control
A06,0.9562,1.2326,0.4586,1.1521,0.1512,0.0532,0.9193,1.7899,0.7214,0.9185,1.1603,0.1667,0.8642,-0.0194,0.24,0.8847,0.9479,0.7888,2.4879,0.8533,0.4466,0.8501,0.6349,1.162,1.1991,0.5744,0.7842,1.1545,1.6147,Control
A07,0.8141,1.4514,0.5353,1.3691,0.0944,0.118,1.0194,1.9755,1.008,1.183,1.5746,0.1753,0.8626,-0.102,0.246,0.8457,0.9903,1.3272,2.4863,0.999,0.5922,0.8711,0.5857,1.4389,0.9795,0.6865,0.7672,1.1341,1.5418,Control
A08,0.7207,1.533,0.4697,1.4969,0.2278,0.0892,0.7505,1.7175,0.8792,1.5413,1.7633,0.1916,0.774,-0.1477,0.0928,1.0519,0.7308,1.971,2.3514,0.871,0.5837,0.7049,0.5257,1.041,0.7276,0.5384,0.5666,1.0501,1.1938,Control
A09,0.7421,1.2306,0.5133,1.3676,0.1499,0.0704,0.967,1.731,0.9371,1.1713,1.3831,0.1514,0.905,-0.0297,0.2173,0.8176,0.8089,1.6289,2.6039,0.8926,0.5053,0.8757,0.5517,1.0344,0.6989,0.5356,0.6669,1.1493,1.2101,Control
A10,0.9479,1.3767,0.5352,1.2269,0.1431,0.0994,0.9653,1.885,0.9419,1.4321,1.623,0.2124,0.8614,-0.0271,0.2166,0.9479,1.0093,1.1995,2.4635,0.8767,0.6472,0.8864,0.5517,1.2447,1.2335,0.602,0.5994,1.1487,1.181,Control
