@relation data

@attribute id string
@attribute 1859 numeric
@attribute 6469 numeric
@attribute 2735 numeric
@attribute 5577 numeric
@attribute 2932 numeric
@attribute 51684 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 2736 numeric
@attribute 2737 numeric
@attribute 5727 numeric
@attribute 6608 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 9149 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5076,-0.026,-0.0612,0.9927,0.6542,0.3628,1.1308,-0.1281,-0.1002,-0.1533,0.3475,-0.122,1.8462,1.1601,0.0738,0.1614,Control
A02,1.0616,0.0616,-0.0178,1.124,0.4588,0.144,0.9731,-0.1142,0.0122,-0.0641,0.4154,0.0323,1.8492,1.0518,0.0916,0.1714,Control
A03,1.3618,0.1132,-0.0711,1.0311,0.6001,0.2923,0.9868,-0.1007,3e-04,-0.0749,0.3475,-0.0468,1.9151,1.2293,0.0982,0.244,Control
A04,1.1524,0.1477,-0.0418,1.3233,0.4958,0.1959,1.1682,-0.1378,-0.0123,-0.0857,0.3152,0.0085,1.8358,1.2172,0.1327,0.2875,Control
A05,1.2812,0.0981,-0.0484,1.4262,0.5918,0.3123,1.0421,-0.0876,-0.064,-0.1212,0.2979,0.0267,1.969,1.2952,0.1199,0.2767,Control
A06,1.202,0.0414,-0.0908,1.0306,0.5257,0.2537,0.8643,-0.1601,-0.0394,-0.0647,0.336,-0.0558,1.9546,1.1572,0.0659,0.0902,Control
A07,1.6207,0.121,-0.0765,1.1618,0.8174,0.3427,1.1382,-0.1365,-0.0305,-0.0599,0.3527,0.0066,2.0169,1.2646,0.1122,0.2123,Control
A08,1.8001,-0.0145,-0.0806,0.8313,1.0598,0.346,1.1867,-0.0345,-0.067,-0.1084,0.4429,-0.1173,1.7149,1.1512,0.0231,0.1576,Control
A09,1.6108,0.13,-0.0732,1.1797,0.707,0.2363,1.096,-0.253,-0.0273,-0.064,0.2282,0.044,1.9165,1.0899,0.1031,0.1993,Control
A10,1.5891,0.1142,-0.0474,1.4077,0.907,0.315,1.2565,-0.1074,-0.1036,-0.1301,0.5855,0.0011,1.917,1.2472,0.0625,0.2545,Control
A11,1.3555,-0.0649,-0.1147,0.8754,0.4751,0.226,0.8992,-0.0094,-0.0531,-0.1122,0.5148,-0.1409,1.7269,0.9303,0.0163,0.1553,Control
A12,0.8048,0.047,-0.0405,1.3159,0.3882,0.0308,0.9088,-0.3354,0.0722,-0.0092,0.2179,0.0355,1.3679,0.8799,0.1319,-0.066,Control
B01,1.4036,-0.1949,-0.1257,0.9253,0.6682,0.19,0.9636,-0.275,-0.0653,-0.0758,0.1805,-0.2023,1.7933,1.0247,-0.0478,-0.1293,Control
B02,1.2686,0.0559,-0.0532,1.0405,0.5401,0.2172,1.0223,-0.1605,-0.0558,-0.0924,0.3706,-0.0486,2.0443,1.2542,0.0942,0.2266,Control
B03,1.3001,0.0081,-0.0625,0.5802,0.647,0.2156,1.0227,-0.1774,-0.0715,-0.1121,0.3333,-0.1253,2.0069,1.1604,-0.0366,0.0917,BRCACancer
