@relation data

@attribute id string
@attribute 1431 numeric
@attribute 2271 numeric
@attribute 3418 numeric
@attribute 4190 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 6389 numeric
@attribute 8803 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.9243,0.6773,0.7915,0.9755,1.1531,0.7471,1.3446,0.6371,Control
Utah__A02,0.739,0.597,0.6561,0.7976,1.0875,0.5833,1.359,0.3754,Control
Utah__A03,0.9804,0.5523,0.8981,0.8963,1.3202,0.7846,1.4778,0.4993,Control
Utah__A04,0.7892,0.5745,0.6212,0.9127,1.2438,0.6135,1.4967,0.3228,Control
Utah__A05,0.8227,0.6752,0.9076,0.8603,1.3701,0.7306,1.5257,0.5123,Control
Utah__A06,0.864,0.5896,0.7309,0.7781,1.2083,0.6429,1.4777,0.5245,Control
Utah__A07,0.8339,0.7472,0.7649,0.8438,1.298,0.6073,1.5332,0.5829,Control
Utah__A08,0.9763,0.654,0.6122,0.9029,1.1751,0.6178,1.4061,0.6571,Control
Utah__A09,0.8064,0.4649,0.7243,0.7481,1.2044,0.5986,1.4277,0.5467,Control
Utah__A10,0.7986,0.588,0.7533,0.8383,1.2686,0.6107,1.4529,0.5226,Control
Utah__A11,0.713,0.3954,0.6725,0.6715,0.9642,0.5411,1.1981,0.5925,Control
Utah__A12,0.4862,0.3622,0.4631,0.7448,0.7762,0.2718,1.0733,0.1268,Control
Utah__B01,0.8743,0.6753,0.4757,1.0487,0.9422,0.578,1.2485,0.506,Control
Utah__B02,0.9176,0.7938,0.8388,1.084,1.2439,0.7766,1.5528,0.498,Control
Utah__B03,0.85,0.6351,0.7317,1.0484,1.2234,0.7156,1.4016,0.4501,BRCACancer
Utah__B04,0.8996,0.5972,0.6074,0.7688,1.283,0.4933,1.3477,0.3935,BRCACancer
Utah__B05,0.881,0.6231,0.6668,0.9022,1.1325,0.5715,1.2184,0.3257,BRCACancer
Utah__B06,0.6367,0.4005,0.2381,0.6679,0.7511,0.3365,0.9881,0.2629,BRCACancer
Utah__B07,0.9415,0.7525,0.8784,0.9096,1.2588,0.7426,1.5331,0.5695,BRCACancer
Utah__B08,0.7744,0.5248,0.7373,0.7099,1.1141,0.579,1.3057,0.5318,Control
Utah__B09,0.908,0.3064,0.5565,0.661,0.9387,0.488,1.2315,0.5709,Control
Utah__B10,0.6667,0.3312,0.5001,0.6994,1.0748,0.3128,1.232,0.4014,Control
Utah__B11,0.6205,0.4743,0.7837,0.8064,1.0448,0.4902,1.0567,0.3744,Control
Utah__B12,0.7316,0.2396,0.2764,0.388,0.6959,0.3795,1.0887,0.2124,Control
Utah__C01,0.9916,0.6551,0.8006,0.7016,1.3234,0.6755,1.3344,0.5283,BRCACancer
Utah__C02,0.8248,0.7251,0.7759,0.7439,1.1448,0.5965,1.3646,0.3337,BRCACancer
Utah__C03,0.9519,0.778,0.8899,0.8144,1.311,0.7294,1.6406,0.5025,BRCACancer
Utah__C04,0.7966,0.4184,0.4923,0.48,0.78,0.4341,1.1716,0.3373,Control
Utah__C05,0.4833,0.3589,0.5759,0.4922,0.9813,0.4624,1.1867,0.2902,BRCACancer
Utah__C06,0.1822,-0.0082,0.2144,0.1882,0.1299,0.1693,0.5419,0.1858,Control
Utah__C07,0.5465,0.4875,0.6492,0.4974,1.0342,0.4519,1.311,0.344,Control
Utah__C08,0.6465,0.5306,0.7758,0.5709,1.0285,0.5619,1.3859,0.3866,Control
Utah__C09,0.6717,0.5013,0.6369,0.5694,1.0839,0.4934,1.3306,0.4388,Control
Utah__C10,0.5524,0.5144,0.5525,0.6265,1.0655,0.515,1.3688,0.2751,BRCACancer
Utah__C11,0.8139,0.5428,0.851,0.6373,1.0448,0.6701,1.3417,0.4494,Control
Utah__C12,0.5738,0.3145,0.4875,0.4276,0.7361,0.3605,1.0661,0.3137,BRCACancer
Utah__D01,0.7917,0.3448,0.5372,0.5569,0.9909,0.5092,1.2473,0.3752,BRCACancer
