@relation data

@attribute id string
@attribute 10333 numeric
@attribute 11213 numeric
@attribute 114609 numeric
@attribute 23643 numeric
@attribute 3654 numeric
@attribute 4214 numeric
@attribute 4615 numeric
@attribute 51135 numeric
@attribute 51284 numeric
@attribute 51295 numeric
@attribute 51311 numeric
@attribute 54106 numeric
@attribute 59307 numeric
@attribute 7096 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7100 numeric
@attribute 7189 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.7164,1.5486,0.4191,0.9454,0.6257,2.2889,1.4781,2.0121,0.85,0.3118,1.9081,0.2765,0.9471,2.2424,1.9375,2.4406,0.4969,0.8106,Control
Utah__A02,1.6178,1.4528,0.2389,0.768,0.5548,1.8995,1.747,1.6504,0.644,0.1717,1.974,0.2545,0.7907,2.1138,1.5387,2.4631,0.4454,0.7424,Control
Utah__A03,1.6152,1.8517,0.3276,0.8745,0.6877,2.1356,1.9692,1.9073,1.1479,0.2714,2.3606,0.3278,0.9024,2.2204,1.9723,2.8054,0.5709,0.9056,Control
Utah__A04,1.4472,1.355,0.2678,0.6914,0.6186,2.278,1.8283,1.4808,0.2493,0.2662,1.7426,0.2191,0.9506,2.0135,1.4205,2.264,0.3628,0.7685,Control
Utah__A05,1.9942,1.9008,0.4198,0.9884,0.8184,2.4514,2.0997,1.7397,0.8141,0.3578,2.4527,0.2494,0.9552,2.4308,2.0974,2.9743,0.6849,0.825,Control
Utah__A06,1.7934,1.854,0.3654,0.988,0.6275,2.0424,1.7849,1.6493,0.5957,0.1688,2.2577,0.327,0.8254,2.137,1.8641,3.0746,0.5961,0.7493,Control
Utah__A07,1.8524,2.1964,0.3837,0.7724,0.6122,2.4121,1.7324,1.9387,0.8012,0.2405,1.9953,0.3888,0.8264,2.1546,2.2541,2.6805,0.5228,0.9049,Control
Utah__A08,1.6742,1.9872,0.3691,0.8299,0.5236,2.6664,1.5837,1.8407,0.5292,0.2382,1.8812,0.391,0.7214,1.8016,1.7506,2.0962,0.404,0.8033,Control
Utah__A09,1.6677,2.058,0.377,0.5694,0.5653,2.4939,1.5714,1.8071,0.8353,0.2607,1.9985,0.2851,0.7595,1.7956,1.8838,2.5342,0.3865,0.7418,Control
Utah__A10,2.0583,2.1457,0.4272,0.7728,0.6289,2.3914,1.7444,1.7708,0.7503,0.2973,2.1747,0.2604,0.8521,2.3546,2.5528,2.7952,0.6147,0.9223,Control
Utah__A11,1.4566,1.6079,0.3079,0.5463,0.5158,1.7477,1.19,1.7687,0.5223,0.1961,1.8202,0.2791,0.8443,1.3985,1.3526,2.5177,0.1889,0.7483,Control
Utah__A12,0.869,0.8858,0.0293,0.6193,0.1702,1.228,1.2792,0.9909,0.1313,0.0522,1.4267,0.3105,0.398,1.443,0.7856,1.4943,0.3085,0.4091,Control
Utah__B01,1.0403,1.5145,0.3017,0.7352,0.1675,2.2282,1.2536,1.9258,0.4846,0.0499,1.4307,0.3658,0.4799,1.7042,1.5377,1.8841,0.2804,0.6996,Control
Utah__B02,1.2861,1.5573,0.402,0.8084,0.6555,2.0497,1.8021,1.9216,0.5452,0.2978,1.7908,0.261,0.9243,2.1365,1.9047,2.4056,0.4758,0.8729,Control
Utah__B03,1.2684,1.5906,0.3368,0.8239,0.495,2.2274,1.5754,1.8931,0.5223,0.224,1.7769,0.2854,0.7992,1.9716,2.0194,2.3322,0.4549,0.889,BRCACancer
Utah__B04,1.685,1.8627,0.3348,0.5983,0.4569,2.5867,1.5204,1.5019,0.2153,0.1332,1.1543,0.3876,0.6673,1.5372,1.8843,1.5152,0.3305,0.7544,BRCACancer
Utah__B05,0.9468,1.6974,0.1999,0.4937,0.4789,1.848,1.8138,1.509,0.3928,0.1132,1.8504,0.4771,0.685,1.4553,0.9064,1.8907,0.2633,0.7887,BRCACancer
Utah__B06,1.2566,1.3546,0.0275,0.3971,0.0286,1.6836,1.0216,1.5786,0.2573,-0.0887,1.3956,0.2802,0.3113,1.627,1.4233,1.9739,0.2111,0.5568,BRCACancer
Utah__B07,1.5513,1.6028,0.5138,0.6612,0.5452,2.0738,1.6613,2.1403,0.5106,0.3251,1.8207,0.261,0.9823,2.1551,2.0958,2.268,0.5048,0.8359,BRCACancer
Utah__B08,1.8433,1.5994,0.4023,0.7614,0.6366,1.8445,1.5663,1.903,0.7383,0.2696,2.0632,0.226,0.8938,2.1175,1.7757,2.7239,0.4517,0.7919,Control
Utah__B09,1.4112,1.7438,0.2677,0.3441,0.4246,2.6368,1.1501,1.3959,0.2458,0.162,0.8235,0.2407,0.6171,1.0519,1.3195,1.2899,0.089,0.6653,Control
Utah__B10,1.5563,1.7659,0.1718,0.2959,0.3903,2.5141,1.5148,1.366,0.1305,0.1011,1.2185,0.2891,0.5989,1.5784,1.4252,1.7199,0.2639,0.6547,Control
Utah__B11,1.6021,1.7147,0.3071,0.6457,0.4206,2.092,1.7252,1.3481,0.5448,0.244,2.2269,0.247,0.6699,2.0197,1.7626,2.566,0.5094,0.69,Control
Utah__B12,1.1014,1.3783,0.1142,0.3376,0.2813,2.5645,1.1653,0.9902,-0.0048,0.0495,0.5941,0.2197,0.4531,0.9948,1.4078,0.8779,0.0439,0.5564,Control
Utah__C01,1.6048,2.1196,0.5734,0.8136,0.782,2.2111,1.8466,1.7841,0.6677,0.2874,1.926,0.3616,0.9132,1.9439,1.9876,2.5149,0.5487,0.8126,BRCACancer
