@relation data

@attribute id string
@attribute 1000 numeric
@attribute 1001 numeric
@attribute 1002 numeric
@attribute 1003 numeric
@attribute 1004 numeric
@attribute 1005 numeric
@attribute 1006 numeric
@attribute 1007 numeric
@attribute 1008 numeric
@attribute 1009 numeric
@attribute 1010 numeric
@attribute 1012 numeric
@attribute 1013 numeric
@attribute 1016 numeric
@attribute 1495 numeric
@attribute 1499 numeric
@attribute 1500 numeric
@attribute 23705 numeric
@attribute 253559 numeric
@attribute 25945 numeric
@attribute 3728 numeric
@attribute 4301 numeric
@attribute 57863 numeric
@attribute 5817 numeric
@attribute 5818 numeric
@attribute 5819 numeric
@attribute 64403 numeric
@attribute 81607 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0804,-0.0691,-0.0509,-0.078,-0.0173,-0.1046,-0.1153,-0.1118,-0.158,-0.0951,-0.0787,-0.1045,0.0659,-0.1174,0.3646,2.1378,0.779,-0.0505,-0.1499,0.2133,0.4876,0.2176,-0.1005,0.2804,-0.0046,0.1219,-0.0233,-0.0165,0.0981,Control
Utah__A02,-0.0664,-0.0957,-0.0284,-0.1008,0.0412,-0.118,-0.1048,-0.0759,-0.0785,-0.1146,-0.0272,-0.1146,0.0596,-0.0528,0.3017,1.9406,0.6218,-0.0822,-0.0712,0.1676,0.3184,0.1083,0.0555,0.2248,0.0028,0.1043,-0.0405,0.0855,-0.0641,Control
Utah__A03,-0.0797,-0.084,-0.0255,-0.1231,-0.0039,-0.1253,-0.0834,-0.1031,-0.1058,-0.1068,-0.0724,-0.1249,0.0783,-0.1351,0.4994,2.228,0.9084,-0.1267,-0.1092,0.0999,0.5857,0.2177,0.0386,0.3597,0.043,0.2245,-0.0334,0.1341,0.05,Control
Utah__A04,-0.0657,-0.0522,-0.0314,-0.0269,-0.0248,-0.1031,-0.0753,-0.0547,-0.0901,-0.0939,-0.0439,-0.119,0.1205,-0.0493,0.3274,2.1149,0.5588,-0.0762,-0.0655,0.2327,0.365,0.256,-0.0294,0.2403,0.024,0.1547,-0.0217,0.0626,0.0031,Control
Utah__A05,-0.0487,-0.0577,-0.0296,-0.0815,-0.0432,-0.0959,-0.0552,-0.0791,-0.061,-0.0915,-0.0529,-0.1047,0.133,-0.0705,0.525,2.1217,0.879,-0.0437,-0.0055,0.1461,0.4712,0.211,-0.018,0.4999,0.094,0.3313,0.0519,0.027,0.0296,Control
Utah__A06,-0.0538,-0.1013,-0.0379,-0.1188,0.0397,-0.1476,-0.1357,-0.0505,-0.0945,-0.1186,-0.0758,-0.1132,0.0169,-0.0667,0.3738,2.0671,0.7499,-0.063,-0.0253,0.096,0.4018,0.2082,0.0189,0.3769,0.0569,0.1044,-0.0692,0.0538,-0.0117,Control
Utah__A07,-0.0997,-0.1215,-0.0742,-0.0764,-0.0237,-0.1272,-0.1128,-0.0852,-0.0562,-0.1492,-0.0633,-0.1263,0.0159,-0.0972,0.494,2.242,1.0154,-0.0935,-0.0623,0.1439,0.8094,0.1542,-0.0109,0.3359,0.062,0.2436,-0.032,0.0307,-0.0456,Control
Utah__A08,-0.0842,-0.1366,-0.0239,-0.0483,-0.0325,-0.1085,-0.1072,-0.1163,-0.1117,-0.1154,-0.1099,-0.121,5e-04,-0.1471,0.5131,2.2731,0.9465,-0.0938,-0.1222,0.1386,0.3788,0.2659,-0.0732,0.2635,0.0087,0.0733,-0.0372,0.0014,-0.058,Control
Utah__A09,-0.0857,-0.0826,-0.0526,-0.1382,0.0142,-0.1427,-0.1011,-0.0605,-0.0769,-0.0993,-0.0515,-0.1068,0.011,-0.112,0.4136,2.1764,0.8835,-0.0406,-0.0787,0.1475,0.8596,0.1509,0.0424,0.2724,0.008,0.1676,-0.0442,0.0862,-0.0029,Control
Utah__A10,-0.0818,-0.1125,-0.0411,-0.0404,0.1609,-0.0962,-0.0693,-0.0452,-0.0684,-0.1114,-0.0894,-0.0994,0.0981,-0.0722,0.5452,2.3614,0.7976,-0.0594,-0.0331,0.1919,0.3331,0.1339,-0.0151,0.2888,0.0382,0.1688,0.0017,-0.0023,0.0168,Control
Utah__A11,-0.0543,-0.0906,-0.0206,-0.0998,0.0276,-0.0929,-0.0859,-0.1272,-0.0959,-0.0862,-0.0284,-0.1125,0.0714,-0.1157,0.2304,1.8734,0.6196,-0.0047,-0.0657,0.1501,0.2662,0.0993,-0.0245,0.3097,0.0525,0.1066,-0.0485,-0.005,0.0683,Control
Utah__A12,-0.1068,-0.1116,0.0179,-0.1357,0.1371,-0.2017,-0.1676,-0.0898,-0.0427,-0.1114,-0.0284,-0.0843,-0.142,-0.0445,0.1767,1.615,0.2237,-0.0827,0.0073,0.1257,0.0772,0.1563,0.06,0.0077,-0.0802,0.0794,-0.1406,0.1925,0.0047,Control
Utah__B01,-0.0958,-0.0995,-0.109,-0.1662,0.049,-0.2367,-0.1806,-0.1631,-0.1544,-0.0831,-0.1397,-0.0421,-0.2823,-0.1491,0.2315,2.2274,0.6373,-0.0689,-0.1355,0.0345,0.2758,0.2023,-0.0023,0.0963,-0.0681,-0.0019,-0.2022,0.0471,-0.0333,Control
Utah__B02,-0.0652,-0.0432,-0.0079,-0.0695,0.0336,-0.1179,-0.0994,-0.0762,-0.071,-0.1051,-0.0644,-0.0772,0.0439,-0.1267,0.3128,2.3355,0.6331,-0.0501,-0.0889,0.1202,0.4319,0.2395,0.0095,0.2843,0.062,0.1669,-0.0166,0.0628,0.0063,Control
Utah__B03,-0.0665,-0.0728,-0.0421,-0.1184,0.0189,-0.151,-0.1189,-0.123,-0.1359,-0.0661,-0.1501,-0.066,-0.0444,-0.1621,0.3107,2.3868,0.6483,-0.0339,-0.0892,0.1551,0.3267,0.1855,-0.0201,0.2236,0.0285,0.0959,-0.0532,-0.0226,0.042,BRCACancer
Utah__B04,-0.0981,-0.1838,-0.0615,-0.093,0.0156,-0.1468,-0.1327,-0.1203,-0.1091,-0.1182,-0.0878,-0.1239,-0.0474,-0.0877,0.5572,2.1299,1.0308,-0.054,-0.0471,0.0535,0.2736,0.2527,-0.0326,0.2008,-0.0626,0.0128,-0.0539,0.1548,-0.0584,BRCACancer
Utah__B05,-0.1135,-0.1672,-0.0321,-0.1499,0.0943,-0.147,-0.1486,-0.0817,-0.0813,-0.1603,-0.0477,-0.1468,-0.0547,-0.0562,0.2583,1.9932,0.5303,-0.094,-0.0577,0.1457,0.7712,0.1721,-0.0133,0.1322,-0.0272,0.1547,-0.1267,0.1372,-0.013,BRCACancer
