@relation data

@attribute id string
@attribute 102 numeric
@attribute 182 numeric
@attribute 23385 numeric
@attribute 28514 numeric
@attribute 3714 numeric
@attribute 4851 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 5045 numeric
@attribute 51107 numeric
@attribute 54567 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 83464 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.6975,0.3069,1.0716,0.0815,0.101,0.7446,-0.0105,0.104,1.0653,1.4868,-0.1276,1.2633,1.0974,0.2035,1.0922,Control
Utah__A02,1.5034,0.1559,1.0952,0.0811,0.1324,0.637,-0.0325,0.1517,0.8211,1.3112,-0.0759,0.9979,0.9232,0.2341,0.7905,Control
Utah__A03,1.7035,0.2955,1.1743,0.1302,0.1604,0.8488,-0.0319,0.1608,1.2992,1.4596,-0.1149,1.3433,1.1903,0.354,0.9969,Control
Utah__A04,1.4982,0.095,1.0779,0.0601,0.2761,0.6736,0.0952,0.1209,1.0578,1.475,-0.0158,1.1241,0.9008,0.1439,0.7576,Control
Utah__A05,1.6452,0.2544,1.3413,0.0917,0.2309,0.8755,0.0859,0.1249,1.4702,1.6922,-0.0331,1.4098,1.1115,0.3724,1.1231,Control
Utah__A06,1.5453,0.3675,1.1048,0.0089,0.1004,0.6813,-0.0461,0.1589,1.2859,1.3826,-0.143,1.2211,1.049,0.1928,0.9099,Control
Utah__A07,1.9214,0.2466,1.1725,0.0416,0.0961,0.7044,-0.0315,0.2081,1.0809,1.3937,-0.1396,1.141,1.2174,0.2317,1.1952,Control
Utah__A08,1.8692,0.2346,1.0641,0.0173,0.1081,0.7028,-0.0865,0.1158,0.9001,1.2318,-0.079,0.8197,1.1808,0.1518,0.9672,Control
Utah__A09,1.7809,0.1841,0.966,0.1012,0.1054,0.6363,0.0096,0.1887,0.9955,1.3633,-0.1285,1.0964,1.0908,0.1851,1.0199,Control
Utah__A10,1.6868,0.2688,1.1673,0.0435,0.1763,0.7747,0.0395,0.0891,1.0429,1.3791,-0.0785,1.0531,1.1793,0.2135,1.0685,Control
Utah__A11,1.6407,0.2761,0.801,-0.0655,0.1965,0.6389,-0.0475,0.0758,0.9622,1.0053,-0.0822,1.1073,0.9509,0.1041,0.8874,Control
Utah__A12,1.1491,0.2175,0.705,-0.0152,0.0604,0.3286,-0.1069,0.2691,0.645,1.1017,-0.0884,0.8785,0.5205,0.2182,0.4898,Control
Utah__B01,1.5269,0.2702,0.9785,-0.1809,-0.1353,0.3772,-0.2827,0.1592,0.6343,1.3275,-0.3037,0.7236,0.9361,0.2228,0.9788,Control
Utah__B02,1.5648,0.1938,1.1943,0.0603,0.1797,0.7211,0.0222,0.1984,1.1338,1.7361,-0.1249,1.1159,1.1059,0.2452,0.9423,Control
Utah__B03,1.583,0.2879,1.0899,-0.0553,0.1254,0.5682,-0.0534,0.1712,0.8533,1.538,-0.113,1.0324,0.9936,0.173,0.9272,BRCACancer
Utah__B04,1.5759,0.1084,0.9827,-0.0311,0.0511,0.6631,-0.085,0.1748,0.6862,1.0844,-0.2102,0.5844,1.1668,0.0588,0.8494,BRCACancer
Utah__B05,1.4951,0.0666,0.9928,0.0726,0.1476,0.6016,-0.0671,0.3254,0.7904,1.1406,-0.1056,1.1144,0.9424,0.2068,0.9677,BRCACancer
Utah__B06,1.333,0.4162,0.8324,-0.2444,-0.2154,0.2193,-0.3674,0.1481,0.4213,0.911,-0.3002,0.4118,0.5855,0.0472,0.6661,BRCACancer
Utah__B07,1.6858,0.1588,1.125,0.0382,0.1689,0.709,-0.0112,0.1567,0.9159,1.5463,-0.093,1.0017,1.1035,0.1971,1.0041,BRCACancer
Utah__B08,1.6226,0.3128,0.921,-0.0087,0.2426,0.6683,0.0708,0.1349,1.1968,1.3652,-0.0152,1.2292,1.05,0.1224,0.9766,Control
Utah__B09,1.5474,0.2182,0.738,0.0408,0.1291,0.6115,-0.0294,0.1012,0.8308,0.8982,-0.1459,0.4469,1.0734,0.068,0.8754,Control
