@relation data

@attribute id string
@attribute 1830 numeric
@attribute 1832 numeric
@attribute 1829 numeric
@attribute 4950 numeric
@attribute 5317 numeric
@attribute 7082 numeric
@attribute 836 numeric
@attribute 9414 numeric
@attribute 1499 numeric
@attribute 1828 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0866,0.1697,-0.107,-0.1827,-0.0562,-0.0819,1.208,0.7106,2.1378,-0.1124,0.0981,Control
A02,-0.0694,0.1211,-0.0482,-0.1064,0.0198,-0.1007,1.1875,0.5174,1.9406,-0.1109,-0.0641,Control
A03,-0.0425,-0.0256,-0.0699,-0.1427,0.0484,-0.1214,1.3243,0.7777,2.228,-0.0828,0.05,Control
A04,-0.0444,0.2298,-0.0041,-0.0819,0.0067,-0.0609,1.1111,0.5876,2.1149,-0.111,0.0031,Control
A05,-0.0603,-0.0338,-0.0762,-0.0855,-0.0058,-0.06,1.4127,0.9076,2.1217,-0.0478,0.0296,Control
A06,-0.0408,-0.0726,-0.0698,-0.1386,0.0141,-0.0945,1.1328,0.6916,2.0671,-0.0745,-0.0117,Control
A07,-0.0607,0.0037,-0.0609,-0.1126,0.035,-0.1515,1.3997,0.6294,2.242,-0.129,-0.0456,Control
A08,-0.0068,0.0928,-0.0908,-0.1512,-0.0063,-0.0935,1.0162,0.721,2.2731,-0.1009,-0.058,Control
A09,-0.0754,0.0402,-0.1099,-0.1021,0.0329,-0.1171,1.0099,0.6998,2.1764,-0.1077,-0.0029,Control
A10,-0.0285,-0.0385,-0.0897,-0.0992,-0.0549,-0.1058,1.2126,0.6714,2.3614,-0.0549,0.0168,Control
A11,-0.04,0.0744,-0.0098,-0.1428,-0.0432,-0.0989,0.8471,0.5065,1.8734,-0.0198,0.0683,Control
A12,-0.0575,0.0558,-0.144,-0.0793,0.1439,-0.1682,0.8752,0.3457,1.615,-0.1047,0.0047,Control
B01,-0.0593,-0.0463,-0.1624,-0.2424,0.0784,-0.2066,0.8695,0.454,2.2274,-0.0685,-0.0333,Control
B02,-0.0493,-0.091,-0.0938,-0.139,0.0307,-0.1141,1.1304,0.6537,2.3355,-0.0645,0.0063,Control
B03,-0.0586,-0.1382,-0.1349,-0.1631,0.022,-0.1436,1.0343,0.5513,2.3868,-0.0396,0.042,BRCACancer
B04,-0.0833,-0.0327,-0.0731,-0.134,-0.0176,-0.1348,1.014,0.5627,2.1299,-0.1638,-0.0584,BRCACancer
B05,-0.0922,0.0587,-0.057,-0.124,0.0506,-0.1726,1.108,0.6197,1.9932,-0.1504,-0.013,BRCACancer
B06,-0.0732,-0.0623,-0.1938,-0.2849,0.0698,-0.1628,0.9311,0.2402,1.9638,-0.0327,-0.0763,BRCACancer
B07,-0.0713,-0.0739,-0.0775,-0.1419,0.007,-0.1158,1.2236,0.5893,2.3083,-0.1105,-0.0861,BRCACancer
B08,-0.0664,-0.0202,-0.0208,-0.1112,-0.0214,-0.0616,1.1212,0.7259,1.9576,-0.0674,0.0117,Control
