@relation data

@attribute id string
@attribute 8554 numeric
@attribute 6646 numeric
@attribute 10401 numeric
@attribute 1154 numeric
@attribute 3716 numeric
@attribute 10076 numeric
@attribute 5967 numeric
@attribute 3718 numeric
@attribute 3717 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.4921,1.8994,0.7817,1.2154,1.8794,2e-04,-0.1818,1.7342,1.1912,Control
A02,1.056,1.8072,0.7015,0.823,1.6629,0.1256,-0.1598,1.3696,1.0674,Control
A03,1.3794,1.7768,0.8399,0.7127,1.8002,0.0473,-0.1311,1.5721,1.4901,Control
A04,1.0936,1.7298,0.6855,0.6301,1.964,0.0632,-0.1303,1.63,0.865,Control
A05,1.3243,2.0544,0.8337,0.7665,1.8971,0.0139,-0.1454,1.5472,1.3068,Control
A06,1.1741,1.8699,0.6778,0.6313,1.8036,0.0545,-0.135,1.2322,1.0847,Control
A07,1.6166,1.9804,0.7614,0.7435,2.0093,0.0422,-0.123,1.3739,1.4226,Control
A08,1.8492,1.9427,0.7532,0.9433,2.2698,0.0496,-0.1721,1.2857,1.4684,Control
A09,1.5997,1.7325,0.6696,0.9081,1.9491,0.0939,-0.0841,1.4313,1.3695,Control
A10,1.7148,2.0083,0.8273,0.6922,2.0508,-0.033,-0.2029,1.4774,1.4291,Control
A11,1.3593,1.4485,0.5114,0.6314,1.6694,-0.007,-0.0964,1.2358,0.976,Control
A12,0.6278,1.3371,0.5221,0.5154,1.4495,0.1235,-0.0481,0.6995,0.4637,Control
B01,1.4565,1.734,0.7071,0.3518,1.7935,-0.0093,0.0296,1.2483,0.9815,Control
B02,1.1941,1.8851,0.9288,0.2966,1.861,0.0379,-0.0711,1.7178,0.9702,Control
B03,1.3531,2.0294,0.7987,0.5458,1.8576,-0.0187,-0.0659,1.4462,1.0222,BRCACancer
B04,1.7683,1.7901,0.7838,0.7886,2.1389,0.0288,-0.2725,1.2697,1.3224,BRCACancer
B05,1.1001,1.418,0.7153,0.3024,1.7979,0.0846,-0.1202,1.2166,0.8028,BRCACancer
B06,1.0636,1.503,0.5856,0.4265,1.4884,-0.0504,0.1169,0.8149,0.7458,BRCACancer
B07,1.378,1.9417,1.0086,1.0119,1.8836,0.0554,-0.0934,1.5622,1.1777,BRCACancer
B08,1.1084,1.8497,0.6188,0.8476,1.5898,-0.0341,-0.056,1.4211,0.9417,Control
B09,1.6683,1.4271,0.6371,0.6624,2.0995,-0.041,-0.1141,0.9824,1.1346,Control
B10,1.5076,1.7497,0.611,0.7111,2.0355,-0.0016,-0.07,0.9076,1.0493,Control
B11,1.2476,1.7106,0.7408,0.9204,1.7208,0.0259,-0.1204,1.2346,1.078,Control
B12,1.4087,1.1025,0.5192,0.583,1.898,-0.0347,-0.0771,0.7889,0.9426,Control
C01,1.5321,1.7065,0.8161,0.9277,1.8655,0.0769,-0.1796,1.5326,1.2478,BRCACancer
C02,0.9912,1.8303,0.775,1.2059,1.9093,0.0915,-0.2078,1.5906,0.8611,BRCACancer
C03,1.1904,1.7613,1.0567,1.3737,1.8951,0.0786,-0.1252,1.9277,1.1874,BRCACancer
C04,0.7633,0.9882,0.4014,0.7294,1.5105,0.0872,-0.1703,1.34,0.6283,Control
C05,0.7737,1.3939,0.471,0.8501,1.6132,0.0668,-0.1773,1.3828,0.6115,BRCACancer
C06,0.296,0.331,0.102,-0.0353,0.8039,0.0754,-0.2403,0.3344,0.0456,Control
C07,0.8517,1.5311,0.5143,0.5219,1.7137,0.0455,-0.1765,1.2426,0.5995,Control
C08,0.9685,1.5969,0.5719,1.0595,1.6992,0.0401,-0.187,1.5432,0.871,Control
C09,0.8023,1.5921,0.5694,0.9815,1.755,0.0321,-0.2138,1.4924,0.5834,Control
C10,0.7512,1.6896,0.6845,1.2481,1.8527,0.042,-0.1263,1.4465,0.5113,BRCACancer
C11,1.0086,1.5818,0.6769,0.9199,1.7474,0.0012,-0.1676,1.7174,0.8911,Control
C12,0.5934,1.0527,0.3806,0.8245,1.4628,0.0737,-0.1299,1.1651,0.4351,BRCACancer
D01,1.801,1.5095,0.6659,0.6394,1.9326,0.0824,-0.0762,1.2601,1.3661,BRCACancer
D02,0.8828,1.4539,0.4891,0.7417,1.7786,0.0422,-0.1701,1.421,0.685,BRCACancer
D03,0.7781,1.2804,0.5297,0.9595,1.6691,0.0536,-0.1485,1.4915,0.8027,BRCACancer
D04,1.0393,1.6321,0.56,1.3123,1.6258,0.0406,-0.1625,1.5753,0.9645,BRCACancer
D05,0.894,1.7423,0.6318,0.7762,1.7365,0.1092,-0.15,1.4439,0.8915,BRCACancer
D06,1.0253,1.82,0.775,1.1412,1.8189,0.0399,-0.1287,1.5195,0.9398,BRCACancer
D07,0.9068,1.7457,0.6569,0.7858,1.7794,0.0294,-0.1465,1.5317,0.803,Control
D08,0.8136,1.2451,0.4529,1.0682,1.5141,0.0878,-0.0801,1.179,0.6701,Control
D09,0.9127,1.6222,0.6446,1.0516,1.7268,0.0805,-0.1307,1.5519,0.7075,Control
D10,0.9071,1.4291,0.459,0.7958,1.5702,0.0628,-0.0198,1.105,0.6926,Control
D11,0.5592,0.7614,0.2909,0.5026,1.1595,0.0777,-0.1108,0.6442,0.3034,Control
D12,0.7676,1.3529,0.3045,0.5934,1.4541,0.0628,-0.1772,1.1306,0.6172,Control
E01,0.8066,1.3554,0.517,0.5656,1.6553,0.0251,-0.0303,1.4941,0.5272,BRCACancer
E02,0.9047,1.8144,0.5983,0.7941,1.9417,0.0429,-0.1467,1.5977,0.6842,Control
E03,0.928,1.5942,0.5683,0.6631,1.6468,0.0249,-0.0795,1.6822,0.931,Control
E04,0.9917,1.6677,0.8863,1.3532,1.7651,0.0154,-0.1348,1.8267,0.7899,Control
E05,0.8831,1.6567,0.68,0.8445,1.8029,0.0708,-0.0543,1.3176,0.602,Control
E06,0.8656,1.5305,0.5496,0.4585,1.5149,0.1117,-0.0776,0.8452,0.7387,BRCACancer
E07,0.9178,1.6813,0.6884,0.8362,1.751,-0.0146,-0.1904,1.4568,0.8191,BRCACancer
E08,0.9583,1.7777,0.7028,1.1365,1.8273,-0.0111,-0.1485,1.8252,0.9283,Control
E09,0.9401,1.4992,0.61,1.0127,1.6663,0.0768,-0.1739,1.635,0.6051,BRCACancer
E10,1.2057,1.944,0.8199,1.1208,1.9339,0.0097,-0.1171,1.4793,1.046,BRCACancer
E11,0.798,1.5663,0.5413,0.6693,1.6927,0.0805,-0.0773,1.4553,0.6476,Control
E12,0.683,1.36,0.4135,0.5562,1.7371,-0.062,-0.1526,0.857,0.4628,BRCACancer
F01,1.3082,1.5915,0.7034,1.4286,1.8248,-0.0081,-0.2536,1.9399,1.0595,Control
F02,1.0172,1.8512,0.8313,1.2435,1.8227,0.066,-0.0678,1.8312,0.9158,Control
F03,0.8376,1.6066,0.727,0.9314,1.6327,0.0947,-0.2055,1.4717,0.7554,Control
F04,1.3692,1.4439,0.6768,0.9455,1.7334,0.0239,-0.1626,1.4557,1.335,Control
F05,0.9358,1.6738,0.7057,0.8687,1.804,0.0713,-0.0483,1.6405,0.8592,Control
F06,0.8514,1.3869,0.4315,0.8024,1.5188,0.1032,-0.2146,1.2574,0.8046,Control
F07,1.2591,1.5712,0.6757,1.2006,2.0904,-0.0152,-0.1809,1.664,0.8733,Control
F09,1.1358,1.9256,0.9275,0.981,1.7633,0.0153,-0.1438,1.7691,0.9668,Control
F10,1.1439,1.9716,0.7904,1.2722,1.9638,-0.0185,-0.1489,1.7658,1.1479,Control
F11,0.8887,1.5737,0.6592,0.9035,1.6324,0.0829,-0.0959,1.576,0.9197,Control
F12,1.5097,1.7103,0.5807,0.8048,1.9646,-0.0311,-0.118,1.19,1.4236,Control
G01,1.0308,1.5303,0.6378,0.6024,1.6537,0.0265,-0.0605,1.1377,0.9621,Control
G02,0.9281,1.2639,0.5406,0.9228,1.6388,0.1062,-0.1172,1.1294,0.8157,Control
G03,1.1481,1.7657,0.8511,1.3709,1.8761,0.083,-0.1706,1.6214,1.0039,Control
G04,0.9574,1.7752,0.7296,1.5697,1.9544,0.0016,-0.0967,1.8582,0.7936,BRCACancer
G05,0.9045,0.9617,0.4622,0.43,1.4671,-0.0219,-0.184,1.098,0.6905,BRCACancer
G06,1.0242,1.6718,0.7624,0.9756,1.8878,0.0485,-0.1033,1.3034,0.8355,BRCACancer
G07,0.894,1.4138,0.4786,0.9403,1.6804,-0.0077,-0.1367,1.4909,0.6304,Control
G08,1.1333,1.6413,0.7174,0.5617,1.7474,-0.0067,-0.1988,1.4641,1.059,Control
G09,0.9356,1.21,0.5207,0.5054,1.5291,0.0155,-0.1655,0.957,0.7994,Control
G10,0.8183,1.3,0.2844,0.3877,1.7738,0.0921,-0.0876,1.0093,0.5693,BRCACancer
G11,0.7886,0.8581,0.1909,0.3695,1.226,-0.0833,0.0442,0.8092,0.3744,BRCACancer
G12,1.0954,1.5716,0.5635,0.4328,1.8269,0.0189,-0.0812,1.188,0.6797,BRCACancer
H01,0.9111,1.1276,0.4287,0.9303,1.5126,0.0194,-0.0702,1.0044,0.6278,Control
H02,0.9011,1.1731,0.4719,0.8638,1.614,0.0751,-0.0176,1.4256,0.8203,Control
H03,0.9475,1.3015,0.5012,0.7283,1.623,0.0299,-0.2113,1.3032,0.6885,Control
H04,1.3044,1.3147,0.693,0.9018,1.6341,0.0376,-0.2052,1.5471,0.9751,Control
H06,0.9695,1.4457,0.4914,0.9426,1.6037,0.0508,-0.1505,1.3547,1.2175,Control
H07,1.1492,1.3632,0.6402,0.4157,1.6353,-0.009,-0.149,1.4014,0.89,BRCACancer
