@relation data

@attribute id string
@attribute 10140 numeric
@attribute 940 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 7042 numeric
@attribute 7040 numeric
@attribute 10766 numeric
@attribute 3458 numeric
@attribute 6957 numeric
@attribute 6955 numeric
@attribute 919 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 3565 numeric
@attribute 7049 numeric
@attribute 7048 numeric
@attribute 3559 numeric
@attribute 7046 numeric
@attribute 3558 numeric
@attribute 7043 numeric
@attribute Class {Control,BRCACancer}

@data
A01,3.4591,2.0683,2.2237,2.1629,2.3193,0.0614,2.044,0.7402,0.7042,0.2182,0.2158,0.8229,0.8601,1.5515,-0.2431,0.3451,1.7706,0.5941,1.3569,-0.0738,0.0793,Control
A02,3.3461,1.3671,1.9545,1.8928,2.2847,0.0739,2.0529,0.6753,1.5545,0.1727,0.0504,0.553,0.5808,1.1748,-0.2105,0.4605,1.4137,0.2311,1.222,0.0386,0.0163,Control
A03,3.235,1.1903,1.9088,1.7685,2.3295,0.1569,2.233,0.7531,2.0921,0.1455,0.0932,0.729,0.7619,1.2843,-0.2256,0.7082,1.5733,0.2004,1.3969,-0.0552,0.0486,Control
A04,3.4465,1.8681,1.9522,1.8416,2.3071,0.0657,2.1844,0.6669,0.6554,0.159,0.1022,0.7673,0.7254,1.1688,0.002,0.5282,1.6415,0.2505,1.2572,0.0745,0.1175,Control
A05,3.1482,1.4142,1.5601,1.5813,1.9438,0.0409,2.5268,0.6783,0.6132,0.1504,0.0507,0.7984,0.6997,1.2846,-0.1394,0.449,1.6744,0.3345,1.3194,0.0385,0.0159,Control
A06,3.1389,1.4178,1.5133,1.5251,1.7701,0.0736,2.0798,0.6243,0.085,0.1557,0.0867,0.7589,0.6681,1.2586,-0.1429,0.5432,1.6206,0.2119,1.2809,0.1258,0.0485,Control
A07,3.3684,1.7139,1.7971,1.761,2.0687,0.0618,2.1037,0.8804,0.9455,0.2024,0.0921,1.1167,0.8202,1.5482,-0.0564,0.5937,1.9084,0.3066,1.5979,0.005,-0.0304,Control
A08,2.8998,2.0481,1.6824,1.826,1.9766,0.0458,1.7967,0.6849,0.7944,0.1601,0.1369,1.4459,1.0401,1.6738,-0.1643,0.7188,2.0967,0.4718,1.6228,-0.0872,0.106,Control
A09,3.5616,1.8234,2.0098,1.8301,2.2759,0.065,2.0877,0.5976,0.7784,0.1713,0.1261,0.958,0.8964,1.4823,-0.2088,0.4788,1.7813,0.3707,1.4273,-0.0099,0.0338,Control
A10,3.2808,1.5408,2.0305,1.9018,2.2764,0.0906,2.136,0.7455,1.5207,0.1456,0.127,0.9953,0.8986,1.4478,-0.1703,0.8546,1.9446,0.2985,1.695,0.011,0.0508,Control
A11,3.505,1.1116,2.0683,1.8037,2.1946,0.1125,2.0524,0.7678,1.6963,0.1168,0.0893,0.7513,0.8252,1.3103,-0.199,0.5235,1.3103,0.2348,1.5808,0.0744,0.0373,Control
A12,3.2066,0.966,1.8233,1.4626,2.1972,0.1519,1.7473,0.3036,0.6982,0.2178,-0.0411,0.4875,0.3602,0.793,-0.1645,0.4102,1.0697,0.2533,0.829,0.0104,0.0208,Control
B01,3.1895,1.8629,1.8587,1.8616,1.9259,0.0712,1.6757,0.4286,0.1725,0.2948,0.1506,0.7999,0.6788,1.5175,-0.2119,0.3681,1.7635,0.4701,1.1843,-0.1119,0.2077,Control
B02,3.6325,1.9283,2.2224,1.9896,2.3159,0.0817,2.0639,0.6955,0.8176,0.1819,0.1291,0.7977,0.6753,1.327,-0.1484,0.5311,1.6682,0.2717,1.2327,-0.0373,0.1293,Control
B03,3.5517,1.9704,2.0875,1.928,2.2308,0.0384,1.7886,0.5557,0.7522,0.1505,0.1295,0.7362,0.7577,1.3191,-0.2217,0.6034,1.6588,0.3838,1.2872,-0.0067,0.1735,BRCACancer
B04,2.6779,1.7375,1.7798,1.6774,1.8617,0.0586,1.8958,0.6588,0.8273,0.1595,0.0721,1.2485,1.0639,1.3157,-0.1591,1.0259,2.0397,0.2381,1.6113,-0.125,-0.0211,BRCACancer
B05,3.4943,1.2706,1.7458,1.5625,1.6891,0.1419,2.1324,0.5758,0.2616,0.1815,-0.0163,0.7467,0.7101,1.1662,-0.1406,0.5451,1.4346,0.2634,1.0486,-0.0229,0.0523,BRCACancer
B06,2.8579,1.2238,1.367,1.396,1.5834,0.0949,1.4019,0.384,0.406,0.3013,0.1045,0.5349,0.4471,1.0354,-0.0506,0.6204,1.4147,0.2512,1.1998,-0.1044,0.2272,BRCACancer
B07,3.6346,1.8102,2.1967,2.042,2.399,0.0667,2.1589,0.742,1.3816,0.2,0.1273,0.852,0.7412,1.4615,-0.021,0.8214,1.7154,0.4286,1.5968,0.0163,0.1821,BRCACancer
B08,3.6481,1.5385,1.8577,1.735,2.1856,0.1417,2.4005,0.8225,0.8476,0.1314,0.099,0.5472,0.61,1.3162,-0.0275,0.2906,1.3524,0.4204,1.3014,-0.0153,0.0136,Control
B09,2.4775,1.5932,1.0941,1.6522,1.3136,0.0909,1.9835,0.6355,0.547,0.1394,0.0435,1.4387,1.0793,1.2654,-0.3103,0.8789,1.8252,0.5005,1.4869,-0.1209,0.0192,Control
B10,2.7911,1.3611,1.5382,1.7357,1.9387,0.0554,1.6909,0.5129,0.6708,0.1135,0.0445,1.0385,0.653,1.2354,-0.3158,0.6513,1.7593,0.4129,1.3158,-0.0648,-0.0298,Control
B11,3.1519,1.4666,2.0711,1.5131,1.9301,0.0992,2.5514,0.6498,0.4263,0.1454,0.0731,0.6083,0.6456,1.2639,-0.1722,0.329,1.5069,0.2745,1.2394,0.0217,-0.0083,Control
B12,1.8113,1.2391,0.8855,1.2247,0.6883,0.0652,1.5744,0.4522,0.0275,0.0993,-0.0029,1.2054,0.7693,0.9706,-0.2783,0.4163,1.6797,0.2548,1.2496,-0.0097,-0.035,Control
C01,3.0954,1.4275,1.52,1.6565,1.8839,0.0883,2.3286,0.7783,0.7637,0.1604,0.067,0.9237,0.793,1.3065,-0.107,0.4829,1.7293,0.2919,1.4486,-0.0297,0.0847,BRCACancer
C02,3.2491,1.7731,1.8474,1.9699,2.1965,0.1421,2.3928,0.71,0.6235,0.2294,0.0542,0.7432,0.6055,1.1323,-0.1012,0.4066,1.5206,0.3256,1.161,-0.002,0.0522,BRCACancer
C03,3.3951,1.4777,2.0737,2.0717,2.4621,0.1245,2.4922,0.8763,1.3299,0.187,0.076,0.9764,0.8357,1.365,-0.0701,0.8292,1.7236,0.3149,1.5667,-0.0207,0.1188,BRCACancer
C04,2.9328,0.9663,1.5864,1.7615,1.9319,0.1062,2.499,0.5531,0.0143,0.1243,0.0029,0.4544,0.4721,0.8616,-0.2033,0.1667,1.0864,0.1876,0.8148,-0.0473,0.0404,Control
C05,3.0865,1.1391,1.5636,1.6326,1.9464,0.0984,1.9697,0.5378,0.4989,0.146,-0.0078,0.4521,0.4225,0.8652,-0.1575,0.2542,1.2425,0.1549,0.9884,0.0106,0.0384,BRCACancer
C06,0.7364,0.2518,0.7669,0.9764,0.8649,-4e-04,0.7769,0.3294,0.2754,0.0264,-0.073,0.2612,0.3676,0.3562,-0.0101,0.1564,0.5439,0.1467,0.2883,-0.0542,0.2162,Control
C07,3.4862,1.0504,1.9807,1.9472,2.6194,0.0479,2.1308,0.6475,0.9656,0.1654,0.019,0.5717,0.4915,0.9374,-0.1611,0.4417,1.3485,0.0818,1.0929,0.0321,0.1022,Control
C08,3.549,1.5423,1.9382,2.0522,2.3782,0.0867,2.2263,0.6612,1.0073,0.2218,0.1105,0.6171,0.5404,1.2168,-0.1195,0.4352,1.4237,0.2332,1.0872,-0.0828,0.0585,Control
C09,3.1496,1.4666,1.8153,1.7214,2.2364,0.1279,2.0636,0.7436,0.8587,0.136,0.0277,0.5408,0.4842,0.9385,-0.2114,0.3512,1.3158,0.2626,1.0315,-0.0241,0.044,Control
C10,3.0862,1.5194,1.7169,1.7324,1.9869,0.0606,2.1618,0.6179,0.3493,0.1553,0.0047,0.6646,0.4127,0.9211,-0.177,0.302,1.5058,0.3344,0.9144,-0.0043,0.0142,BRCACancer
C11,3.2827,1.5877,2.0495,2.3141,2.4246,0.0253,2.5133,0.7904,1.2746,0.1766,0.1569,0.7067,0.6618,1.2194,-0.2148,0.4493,1.4513,0.2696,1.2559,-0.0601,0.0981,Control
C12,2.8681,0.9885,1.5943,1.8413,2.109,0.0316,2.3985,0.4632,0.4973,0.0944,0.0033,0.3972,0.3909,0.7148,-0.1327,0.1719,1.0652,0.2325,0.7781,-0.062,0.1354,BRCACancer
D01,2.4116,1.7538,1.1482,1.8907,1.6752,0.015,1.7341,0.4902,0.1263,0.16,0.0633,1.2738,1.3336,1.3642,-0.3265,0.4761,1.9276,0.4841,1.3446,-0.0604,0.1926,BRCACancer
D02,2.9797,1.3511,1.3539,1.8628,2.1616,0.0426,2.8805,0.589,0.4468,0.0944,0.0529,0.5357,0.6433,1.0156,-0.0909,0.2646,1.386,0.2242,1.0282,-0.0091,0.0734,BRCACancer
D03,3.0234,1.1809,1.5264,1.4718,2.1659,0.1056,2.7621,0.6312,0.41,0.1387,0.0165,0.4832,0.5663,0.8985,-0.1071,0.3779,1.3474,0.1673,1.0286,0.0823,0.0872,BRCACancer
