@relation data

@attribute id string
@attribute 7535 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 5599 numeric
@attribute 4776 numeric
@attribute 5894 numeric
@attribute 5579 numeric
@attribute 6464 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 5970 numeric
@attribute 4775 numeric
@attribute 801 numeric
@attribute 27040 numeric
@attribute 5533 numeric
@attribute 6416 numeric
@attribute 919 numeric
@attribute 5778 numeric
@attribute 121916 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 7409 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 5921 numeric
@attribute 5290 numeric
@attribute 6957 numeric
@attribute 5335 numeric
@attribute 6955 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 2534 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 2353 numeric
@attribute 4772 numeric
@attribute 4790 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 3932 numeric
@attribute 4792 numeric
@attribute 5879 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0187,1.2901,0.4236,1.1541,1.4087,0.0341,1.7841,1.0586,0.7565,0.5534,0.4506,1.4383,1.3973,2.327,1.6604,1.379,0.7496,0.8229,0.8337,-0.1275,2.265,0.7341,1.4581,2.2237,2.1629,2.3193,1.2926,0.7429,1.2823,1.5746,0.2182,1.7307,0.2158,1.6355,1.0952,1.6042,2.0788,0.6032,2.8919,0.454,1.6981,1.8406,1.4982,1.9358,2.2123,0.6575,1.1256,Control
A02,0.9277,0.8169,0.3716,0.9777,0.986,0.0767,1.5394,0.7032,0.8046,0.2001,0.2934,1.258,1.1321,2.3401,1.2534,1.0794,0.4989,0.553,0.7655,-0.0366,1.9132,0.48,1.3267,1.9545,1.8928,2.2847,0.9495,0.6208,0.8797,1.3014,0.1727,1.247,0.0504,1.481,1.0379,1.263,2.1743,0.4413,1.0722,0.3831,1.2732,2.0413,1.1993,1.6874,2.0603,0.5148,0.9005,Control
A03,0.9848,1.1876,0.3757,1.2312,1.223,0.0349,1.7337,0.9762,0.7989,0.1966,0.364,1.4813,1.3502,2.5223,1.4936,1.157,0.6475,0.729,0.9154,-0.0684,2.1264,0.7059,1.5584,1.9088,1.7685,2.3295,1.2205,0.7759,1.0695,1.3967,0.1455,1.3323,0.0932,1.7658,1.0752,1.4626,2.1303,0.7027,2.3576,0.4227,1.4485,2.162,1.3339,1.7151,2.7503,0.7441,1.1275,Control
A04,1.0408,1.2809,0.3609,1.025,0.9854,0.0412,1.6705,0.82,0.8019,0.3061,0.3909,1.484,1.1975,2.6032,1.4892,1.2377,0.518,0.7673,0.8588,-0.1701,2.2551,0.5113,1.2953,1.9522,1.8416,2.3071,0.9394,0.692,0.9939,1.353,0.159,1.3202,0.1022,1.4795,1.0602,1.4429,2.2819,0.4953,1.55,0.4964,1.4304,2.0983,1.4882,1.9667,2.2761,0.4666,1.028,Control
A05,0.9256,1.2201,0.4772,0.9902,1.1338,0.06,1.8077,0.9512,0.8988,0.3059,0.4547,1.5368,1.2615,2.287,1.4734,1.1578,0.6041,0.7984,0.768,-0.0415,2.4117,0.726,1.5629,1.5601,1.5813,1.9438,1.0923,0.7965,1.1017,1.4836,0.1504,1.2108,0.0507,1.8562,1.2157,1.4763,2.3833,0.5023,1.9884,0.4674,1.5181,2.0939,1.3381,1.6797,2.4615,0.6929,1.0464,Control
A06,0.9177,0.8267,0.2467,1.1486,1.1657,0.0137,1.7479,0.9045,0.7671,0.296,0.4061,1.338,1.1902,2.2428,1.2048,0.9225,0.5939,0.7589,0.6351,-0.1184,2.0422,0.6824,1.4198,1.5133,1.5251,1.7701,0.9526,0.6451,0.9595,1.3845,0.1557,1.2063,0.0867,1.5705,1.0037,1.3895,2.1363,0.4665,3.0931,0.3325,1.3497,1.9853,1.3761,1.611,2.472,0.5468,0.8852,Control
A07,0.9472,1.2177,0.364,1.4495,1.3766,0.0071,1.7697,1.3099,0.7989,0.5102,0.3002,1.2584,1.3738,2.296,1.3664,1.1807,0.8022,1.1167,0.7898,-0.2109,2.3762,0.8669,1.4343,1.7971,1.761,2.0687,1.3272,1.0466,1.3399,1.5934,0.2024,1.2924,0.0921,1.8609,0.9863,1.8589,2.1759,0.6422,2.7085,0.3693,1.6897,1.9624,1.6231,1.7129,1.9798,0.7206,1.1765,Control
A08,0.9309,0.8932,0.2967,1.2527,1.5009,0.0676,1.7375,1.4137,0.784,0.8364,0.3245,1.2448,1.5498,2.2139,1.3395,1.5305,0.9913,1.4459,0.6715,-0.0487,2.6059,0.8829,1.3268,1.6824,1.826,1.9766,1.4644,1.1754,1.5435,1.7501,0.1601,1.4821,0.1369,1.7198,1.0102,1.9941,1.9205,0.8832,1.7156,0.4111,1.8669,2.0579,1.714,1.5609,1.9095,0.8123,1.467,Control
A09,0.847,0.9938,0.349,0.951,1.3752,0.0135,1.637,1.2508,0.7778,0.5718,0.3747,1.3302,1.2729,2.2423,1.5342,1.1693,0.7463,0.958,0.7256,-0.1254,2.4502,0.7767,1.4492,2.0098,1.8301,2.2759,1.2405,0.8882,1.182,1.4582,0.1713,1.3752,0.1261,1.8278,1.0062,1.7212,2.3034,0.6233,2.2374,0.3756,1.606,1.976,1.5464,1.828,2.1911,0.5927,0.9988,Control
A10,0.9689,1.3414,0.398,1.2653,1.2385,0.0178,1.7832,1.3167,0.79,0.3781,0.3376,1.3233,1.4029,2.2774,1.3913,1.4239,0.8644,0.9953,0.9915,-0.1158,2.3575,0.8171,1.3221,2.0305,1.9018,2.2764,1.2521,1.0953,1.3374,1.6941,0.1456,1.2657,0.127,1.802,0.9394,1.9662,2.2451,0.7374,3.1715,0.3753,1.641,2.115,1.6535,1.8784,2.1251,0.7228,1.3316,Control
A11,0.7507,1.0631,0.2904,0.7584,1.1692,0.1135,1.2804,0.9853,0.5794,0.3263,0.3242,1.2245,1.2653,2.2562,1.4016,0.9878,0.6276,0.7513,0.6002,-0.1132,1.776,0.6056,1.1818,2.0683,1.8037,2.1946,1.0422,0.643,0.8024,1.2025,0.1168,1.1776,0.0893,1.5523,0.9926,1.3506,2.1908,0.6323,2.8363,0.3543,1.1005,1.5981,1.2442,1.6506,2.0611,0.4368,0.7415,Control
