@relation data

@attribute id string
@attribute 4660 numeric
@attribute 2934 numeric
@attribute 7414 numeric
@attribute 9826 numeric
@attribute 1072 numeric
@attribute 4633 numeric
@attribute 3984 numeric
@attribute 1729 numeric
@attribute 4638 numeric
@attribute 387 numeric
@attribute 4983 numeric
@attribute 6093 numeric
@attribute 6714 numeric
@attribute 393 numeric
@attribute 392 numeric
@attribute 395 numeric
@attribute 394 numeric
@attribute 8394 numeric
@attribute 8395 numeric
@attribute 10093 numeric
@attribute 10092 numeric
@attribute 10552 numeric
@attribute 10458 numeric
@attribute 10097 numeric
@attribute 10096 numeric
@attribute 10095 numeric
@attribute 9138 numeric
@attribute 10094 numeric
@attribute 7984 numeric
@attribute 7094 numeric
@attribute 10109 numeric
@attribute 5216 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.304,0.3274,1.2043,0.7293,0.6846,-0.1341,0.4691,1.6651,0.1814,0.7773,0.1855,1.5327,0.3629,1.3071,0.9484,-0.0234,0.8375,0.4534,0.1564,1.6504,1.4717,0.7232,0.0097,2.0281,2.1364,1.9263,1.5895,0.6397,0.3975,2.263,2.1738,1.3981,Control
A02,0.1908,0.2358,1.1346,0.6349,0.5857,-0.12,0.5328,1.56,0.1911,0.5327,0.069,1.2476,0.3648,1.0367,0.8254,-0.037,0.584,0.2908,0.0013,1.5919,1.5803,0.6253,-0.0136,1.9268,1.9585,1.8653,1.3715,0.3777,0.1181,2.3387,2.2336,1.3456,Control
A03,0.3043,0.4664,1.3432,0.8468,0.8552,-0.0413,0.5926,1.7999,0.2033,0.88,0.0762,1.5227,0.5956,1.2468,1.0741,-0.0408,0.5112,0.3825,0.1286,1.7867,1.5533,0.7262,0.0506,2.1551,2.1744,2.0525,1.4819,0.6083,0.2398,2.5626,2.3707,1.6846,Control
A04,0.2141,0.2843,1.3219,0.5663,0.6509,-0.033,0.5529,1.7967,0.1832,0.4995,0.0771,1.1775,0.3996,1.1733,0.9482,-0.0332,0.6365,0.252,0.0418,1.8195,1.6651,0.6318,0.0271,2.0103,2.1033,2.2227,1.502,0.4035,0.2937,2.5779,2.2794,1.2399,Control
A05,0.2795,0.5005,1.5598,0.8208,0.7866,-0.0671,0.8,1.9607,0.2716,0.6563,0.259,1.4139,0.6218,1.2256,1.1072,0.0301,0.6071,0.2983,0.1325,1.9534,1.6494,0.688,0.0191,2.0413,2.2226,2.3926,1.4898,0.6119,0.1856,2.9267,2.3231,1.4919,Control
A06,0.2492,0.3807,1.3027,0.7521,0.6661,1e-04,0.5539,1.6822,0.1998,0.5764,0.0596,1.2959,0.4104,1.1786,0.9777,-0.0694,0.5533,0.3167,0.0444,1.6538,1.4717,0.6049,-0.001,2.012,1.9474,2.0897,1.4143,0.4291,0.3587,2.5686,2.0685,1.4325,Control
A07,0.3923,0.3758,1.4129,0.8177,0.5723,-0.0715,0.5708,1.8989,0.2207,0.8147,0.1633,1.5516,0.3471,1.2088,0.9951,-0.0904,0.8796,0.4008,0.1631,1.7637,1.6079,0.7087,0.0709,2.2577,2.2554,2.0774,1.4756,0.6221,0.1904,2.4329,2.2292,1.3896,Control
A08,0.5404,0.3451,1.1606,0.7183,0.5512,-0.0384,0.4128,2.0301,0.141,0.8852,0.1377,1.5885,0.3367,1.1507,0.8585,-0.0944,1.0252,0.473,0.189,1.5973,1.413,0.6892,-0.0125,2.2716,2.4207,1.8261,1.4755,0.5435,0.2049,2.194,2.3646,1.3255,Control
A09,0.3512,0.3278,1.3941,0.6354,0.6268,-0.0611,0.4868,1.7733,0.2351,0.5829,0.1574,1.5046,0.4405,1.2042,0.8674,-0.0332,0.7676,0.2966,0.1412,1.6194,1.4841,0.5863,-0.0463,2.0828,2.2466,1.9497,1.4688,0.4378,0.3185,2.4818,2.1729,1.383,Control
A10,0.4244,0.3742,1.6078,0.7552,0.5679,-0.0445,0.5767,2.0855,0.214,0.7836,0.2283,1.4727,0.4233,1.1049,0.8785,8e-04,0.6923,0.3546,0.1511,1.894,1.6286,0.6454,0.0029,2.2552,2.3997,2.1573,1.4283,0.5441,0.1463,2.6874,2.4582,1.5158,Control
A11,0.2304,0.3184,1.1373,0.4177,0.4061,-0.0132,0.3741,1.4856,0.0675,0.5479,0.1146,1.239,0.2131,0.9982,0.8238,0.0027,0.5881,0.2108,0.1173,1.2831,1.1605,0.4247,0.0027,1.8966,1.8297,1.6919,1.2861,0.3335,0.3123,2.3402,1.7301,1.3177,Control
A12,0.1135,0.1753,0.9948,0.3416,0.454,0.141,0.3417,1.2354,0.3262,0.2865,0.0662,0.8331,0.1246,0.644,0.3537,-0.093,0.2718,0.1075,-0.045,1.2621,1.0692,0.5352,-0.0296,1.4998,1.7225,1.704,0.851,0.0199,0.5286,1.9533,1.7916,1.1536,Control
B01,0.2855,0.2191,1.0168,0.5929,0.4608,0.0879,0.2314,1.477,0.2712,0.7625,0.1039,1.4378,0.1548,1.0418,0.724,-0.104,0.9313,0.368,0.1655,1.5558,1.3265,0.6736,-0.1803,2.0564,1.9794,1.5259,1.303,0.6676,0.3621,1.8864,2.1624,1.3153,Control
B02,0.1863,0.3412,1.1146,0.6318,0.728,-0.0615,0.6032,1.6409,0.2101,0.6839,0.0766,1.3561,0.4023,1.389,0.9989,-0.0341,0.6443,0.4138,0.0631,1.9978,1.6299,0.7954,0.0428,2.1981,2.0561,2.1168,1.6974,0.7834,0.205,2.2867,2.531,1.6928,Control
