@relation data

@attribute id string
@attribute 10007 numeric
@attribute 10020 numeric
@attribute 1116 numeric
@attribute 1118 numeric
@attribute 132789 numeric
@attribute 140838 numeric
@attribute 1727 numeric
@attribute 197258 numeric
@attribute 2582 numeric
@attribute 2584 numeric
@attribute 2585 numeric
@attribute 2592 numeric
@attribute 2645 numeric
@attribute 2673 numeric
@attribute 27159 numeric
@attribute 2762 numeric
@attribute 2821 numeric
@attribute 29925 numeric
@attribute 29926 numeric
@attribute 3073 numeric
@attribute 3074 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 4351 numeric
@attribute 51005 numeric
@attribute 51700 numeric
@attribute 51706 numeric
@attribute 5236 numeric
@attribute 5238 numeric
@attribute 5372 numeric
@attribute 5373 numeric
@attribute 54187 numeric
@attribute 55276 numeric
@attribute 55577 numeric
@attribute 55907 numeric
@attribute 5973 numeric
@attribute 64841 numeric
@attribute 6675 numeric
@attribute 7264 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 80146 numeric
@attribute 80201 numeric
@attribute 80896 numeric
@attribute 8790 numeric
@attribute 91373 numeric
@attribute 9945 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.7822,0.9775,0.5544,-0.084,0.8794,0.4522,0.9177,0.4689,0.1181,0.2256,0.6875,1.2959,-0.0725,1.2093,0.0595,0.1438,1.0777,0.4101,0.8542,1.1236,1.4286,0.5646,0.2692,0.9774,0.7928,0.5019,0.0899,0.7903,0.4521,0.8508,0.3277,0.6062,0.851,1.5579,1.9766,0.946,0.4503,0.8479,0.3294,1.1524,0.7513,1.4747,0.7029,0.2878,0.7122,1.2217,0.3777,-0.1671,Control
A02,0.6148,0.7304,0.0661,-0.0743,0.664,0.558,0.8443,0.3307,0.1465,0.1311,0.3419,0.7846,0.0595,0.957,-0.0302,0.099,1.027,0.4136,0.686,0.8776,1.3785,0.5452,0.2585,1.0388,0.3605,0.4373,0.0086,0.6001,0.3841,0.5987,0.2134,0.3534,0.7528,1.5161,1.9568,0.7741,0.3651,0.4197,0.3381,1.0421,0.4335,1.2734,0.5575,-0.0353,0.5933,0.998,0.2543,-0.0444,Control
A03,0.7813,0.8328,0.1489,-0.0144,0.6012,0.5031,0.9992,0.4215,0.2092,0.2465,0.5421,0.858,0.027,1.0414,-0.0222,0.1769,1.1563,0.4343,0.8852,0.9992,1.4455,0.6117,0.3822,1.3051,0.379,0.3988,0.0549,0.6409,0.527,0.6724,0.3554,0.5276,0.8831,1.5774,2.1115,0.9619,0.4984,0.6001,0.4237,1.2124,0.6829,1.2988,0.6143,-0.0581,0.7956,1.0402,0.4851,-0.0115,Control
A04,0.6697,0.6975,0.1605,-0.0061,0.6528,0.4116,0.9809,0.3516,0.1313,0.2588,0.3955,0.8604,0.0236,0.9254,0.016,0.1427,1.048,0.4233,0.7225,0.9013,1.4162,0.5447,0.1612,0.9648,0.5653,0.4587,-0.0055,0.7169,0.4171,0.561,0.2977,0.3978,0.6367,1.5256,1.8249,0.6444,0.3557,0.5445,0.3933,0.9456,0.5546,1.3673,0.59,0.0755,0.5079,1.0217,0.3667,-0.037,Control
A05,0.8572,0.8236,0.173,-0.062,0.7008,0.3682,1.2521,0.4607,0.2476,0.3414,0.5032,0.921,-0.0138,1.0774,-0.0321,0.1589,1.1268,0.6163,0.9053,1.1429,1.6623,0.6485,0.3028,1.5404,0.5854,0.5155,0.0248,0.8469,0.5451,0.649,0.372,0.5018,0.8717,1.7357,2.2536,0.9525,0.6403,0.5567,0.3787,1.2896,0.7267,1.4334,0.6645,0.0357,0.9892,1.3287,0.3358,-0.0814,Control
A06,0.7343,0.7623,-0.0652,0.0215,0.6018,0.4821,0.9862,0.3538,0.139,0.2621,0.4949,0.8509,-0.0114,0.9956,-0.03,0.1194,1.0473,0.4437,0.8612,1.0152,1.5765,0.5774,0.3578,1.3195,0.3729,0.3906,0.0104,0.7084,0.459,0.6233,0.2619,0.4991,0.8656,1.5319,2.1341,0.779,0.4284,0.4638,0.3317,1.0271,0.697,1.2182,0.5966,0.0395,0.7519,1.0672,0.3133,-0.0839,Control
A07,0.9015,0.8476,0.1042,-0.0157,0.767,0.4174,0.9146,0.3851,0.2218,0.2268,0.6471,0.9213,0.0284,1.1433,-0.0393,0.2816,1.096,0.5574,0.8091,1.0682,1.5224,0.588,0.5118,1.1829,0.4911,0.4607,-0.0177,0.7939,0.4877,0.655,0.2703,0.6893,0.8635,1.6913,2.2078,0.9549,0.4291,0.6083,0.3957,1.1459,0.6127,1.4773,0.7364,0.1172,0.9089,1.3923,0.3309,-0.0622,Control
A08,0.5228,0.8532,0.0317,0.0038,0.6653,0.3586,0.7821,0.3354,0.1145,0.1196,0.7009,1.056,-0.0503,1.1082,-0.1048,0.3792,1.0098,0.361,0.5775,1.0914,1.2873,0.5819,0.3109,0.8672,0.5883,0.3763,0.0327,0.5486,0.5337,0.6888,0.2246,0.8029,0.6689,1.3056,1.7689,0.798,0.3746,0.4323,0.4557,0.8601,0.4762,1.3892,0.8062,0.1349,0.6963,1.2054,0.2373,-0.1281,Control
A09,0.5767,0.902,0.0314,0.0272,0.6545,0.3725,0.9885,0.3809,0.1738,0.1063,0.5582,1.0312,-0.0102,0.9276,0.0035,0.2405,1.0879,0.5043,0.6178,0.9947,1.1607,0.5461,0.395,1.0264,0.5185,0.4293,0.0514,0.7118,0.4402,0.6131,0.2426,0.6577,0.7773,1.2965,1.9084,0.8283,0.4062,0.5865,0.3078,1.1676,0.5657,1.3729,0.697,0.148,0.6572,1.0483,0.3317,-0.0587,Control
A10,0.766,0.8437,-0.0383,0.0134,0.8696,0.3292,1.0561,0.3734,0.1502,0.1915,0.5774,0.8117,-0.0026,1.236,-0.0558,0.3124,1.0628,0.4805,0.826,1.0836,1.4761,0.5709,0.5263,1.1307,0.4614,0.4389,0.0119,0.6681,0.5985,0.771,0.2888,0.6189,0.7882,1.6694,2.1241,0.8323,0.434,0.487,0.4011,0.9823,0.5909,1.4433,0.6571,-0.0585,0.9862,1.3955,0.3792,-0.0717,Control
