@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1017 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1027 numeric
@attribute 1030 numeric
@attribute 10319 numeric
@attribute 10401 numeric
@attribute 1147 numeric
@attribute 1163 numeric
@attribute 1282 numeric
@attribute 1284 numeric
@attribute 1286 numeric
@attribute 1287 numeric
@attribute 1288 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2272 numeric
@attribute 22798 numeric
@attribute 2335 numeric
@attribute 23533 numeric
@attribute 284217 numeric
@attribute 317 numeric
@attribute 329 numeric
@attribute 330 numeric
@attribute 331 numeric
@attribute 3551 numeric
@attribute 3655 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3908 numeric
@attribute 3909 numeric
@attribute 3910 numeric
@attribute 3911 numeric
@attribute 3913 numeric
@attribute 3914 numeric
@attribute 3918 numeric
@attribute 4149 numeric
@attribute 4609 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 4843 numeric
@attribute 51588 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 54205 numeric
@attribute 5728 numeric
@attribute 5743 numeric
@attribute 5747 numeric
@attribute 5915 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 596 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 6502 numeric
@attribute 7157 numeric
@attribute 7185 numeric
@attribute 7186 numeric
@attribute 7187 numeric
@attribute 7188 numeric
@attribute 7189 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 8554 numeric
@attribute 898 numeric
@attribute 9063 numeric
@attribute 9134 numeric
@attribute 9618 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.6002,1.1608,0.813,0.7756,2.6211,0.0104,0.0026,0.7608,1.5306,0.0842,-0.059,-0.0738,-0.089,-0.1505,-0.0647,0.1718,0.1146,0.4823,0.6045,0.8246,0.1873,-0.0533,-0.0491,1.3891,-0.0647,1.7487,2.2226,2.5287,1.0456,1.1434,1.6468,0.2992,1.1768,0.1067,0.7309,2.4355,-0.0861,-0.0733,-0.093,0.0678,0.1604,-0.0059,-0.1348,1.1931,1.5122,1.6889,2.2235,-0.0259,0.7539,1.6169,1.5303,1.3241,1.8391,1.4782,0.1982,0.7163,1.243,2.2148,0.2618,-0.1025,1.0662,0.1429,1.598,1.4148,0.5223,0.5355,1.0446,0.9157,0.7723,1.1894,0.2448,0.9273,1.0852,0.8106,0.8952,0.1026,0.3441,1.4779,0.621,1.1414,0.1066,0.5327,Control
Utah__A02,0.3429,0.8381,0.4308,0.33,2.1365,-0.1259,-0.0068,0.6831,1.317,0.0155,-0.0568,-0.0676,-0.0375,-0.1406,-0.0966,-2e-04,0.1653,0.2959,0.5571,0.607,0.0404,-0.0198,-0.006,1.0974,-0.0903,1.6818,2.0145,2.0638,0.7644,0.9151,0.9234,0.1676,1.2473,0.0432,0.6041,2.1547,-0.041,-0.0992,-0.0377,0.0723,0.2121,0.1255,-0.1009,0.8899,1.03,1.279,2.0678,0.0249,0.5964,1.3286,1.3861,1.0956,2.0614,1.1561,0.1599,0.7423,0.647,0.5809,0.117,-0.0607,0.8166,0.1112,0.7606,1.23,0.476,0.541,0.79,0.5998,0.5902,0.7155,0.1827,0.6124,0.8174,0.7424,0.614,0.1135,0.3329,1.0449,0.2651,0.8502,-0.0794,0.4743,Control
Utah__A03,0.3568,1.1007,0.5425,0.4989,2.3892,-0.1103,0.0077,0.8171,1.5532,0.0478,-0.0712,-0.056,-0.0643,-0.156,-0.0972,0.2275,0.3638,0.4743,0.6699,0.7634,0.0268,-0.0084,-0.0288,1.5442,-0.0699,1.8237,2.1844,1.9886,0.9372,1.0536,0.646,0.3777,1.3982,0.0069,0.8144,2.3137,-0.0528,-0.0926,-0.0564,0.052,0.2679,0.1179,-0.0451,1.1096,0.8428,1.4481,2.7745,-0.016,0.775,1.4291,1.4305,1.2641,2.1951,1.3011,0.2603,0.9311,0.9196,0.6453,0.1482,-0.0953,1.0876,0.132,0.6724,1.459,0.631,0.7105,0.8842,0.7037,0.8387,1.0147,0.2495,0.8788,0.8136,0.9056,0.8989,0.2773,0.358,1.366,0.5806,0.9421,0.1614,0.5271,Control
Utah__A04,0.4955,0.8526,0.377,0.4913,2.675,0.0706,0.0664,0.6676,1.0954,0.1174,-0.0407,-0.0385,-0.0519,-0.1442,-0.0884,0.0886,0.1342,0.2571,0.6114,0.6935,0.0289,-0.0626,-0.0521,1.3239,-0.0659,1.5078,1.8646,2.3516,0.8464,0.9388,1.1087,0.1812,1.5397,0.0839,0.6126,2.3772,-0.0294,-0.0823,-0.0601,0.1853,0.1417,0.0845,-0.1246,0.958,1.4116,1.4307,2.2888,-0.0311,0.7354,1.383,1.3728,1.2342,2.1245,1.4673,0.2795,0.7592,0.7631,0.4503,0.1496,-0.0578,0.8373,0.2259,0.8481,1.4617,0.3932,0.5333,0.8745,0.6988,0.598,0.9391,0.2383,0.6794,0.955,0.7685,0.7606,0.0439,0.3611,1.0822,0.2387,0.8637,-0.0193,0.4544,Control
Utah__A05,0.4795,1.0948,0.5656,0.4581,2.4322,0.1931,0.0374,0.8111,1.4575,0.0707,-0.0519,-0.0384,-0.0696,-0.1197,-0.0821,0.2641,0.2829,0.4576,0.7362,0.7698,0.1062,-0.0396,-0.065,1.5325,-0.064,1.9445,2.0877,2.052,0.8225,1.0568,0.9234,0.1694,2.1079,0.0297,0.8229,2.205,-0.041,-0.0736,-0.0523,0.1149,0.0777,0.1066,-0.0945,1.2521,1.1201,1.5153,2.4787,0.0087,0.8085,1.5208,1.8135,1.3448,2.1197,1.3057,0.3911,0.7999,0.9399,0.7608,0.2717,-0.0566,1.0736,0.1959,0.8722,1.5159,0.554,0.7185,0.9651,0.7776,0.7928,0.8139,0.2226,0.7901,0.8174,0.825,0.9986,0.1894,0.5943,1.3113,0.4295,0.9669,0.0769,0.4354,Control
Utah__A06,0.4153,0.8466,0.5578,0.4227,2.288,-0.0567,-0.015,0.6602,1.4051,-0.0191,-0.0703,-0.0826,-0.026,-0.1659,-0.1161,0.1512,0.0786,0.4493,0.6349,0.7165,0.1007,-0.0561,-0.0508,1.4078,-0.0761,1.7899,2.0417,1.6263,0.7214,0.9679,1.1302,0.1296,1.6891,-0.0304,0.6964,2.008,-0.0481,-0.0956,-0.0633,0.0441,0.2637,0.0132,-0.0733,1.0165,1.2447,1.3528,2.4894,-0.0127,0.6322,1.4163,1.4187,1.2303,1.9994,1.3466,0.1824,0.7842,0.8375,0.7428,0.1119,-0.0433,0.9123,0.0539,0.7888,1.312,0.4466,0.6699,0.8214,0.7562,0.6071,0.6879,0.1497,0.6213,0.7087,0.7493,0.9562,0.1109,0.3083,1.1621,0.2507,0.9297,-0.1027,0.6252,Control
Utah__A07,0.7253,0.928,0.6157,0.663,2.1677,0.0797,-0.0295,0.7411,1.4813,-0.0123,-0.0739,-0.1088,-0.019,-0.1716,-0.128,0.0944,0.2062,0.6782,0.5857,0.7237,0.2579,-0.0234,-0.0403,1.3584,-0.0995,1.9755,2.2733,2.0648,1.008,1.1316,1.1863,0.1898,1.3185,-0.0033,0.7783,2.4902,-0.0314,-0.1126,-0.0659,0.0352,0.243,0.1451,-0.0805,1.1687,1.1522,1.6808,1.9854,-0.0541,0.7276,1.6368,1.5148,1.2868,1.974,1.6128,0.1921,0.7672,1.3109,0.8905,0.2084,-0.0726,1.0503,0.1284,1.3272,1.2303,0.5922,0.6475,0.9215,0.8435,0.6983,0.9433,0.221,0.9173,0.9385,0.9049,0.8141,0.2134,0.3113,1.6016,0.4552,1.1254,-0.0192,0.5142,Control
Utah__A08,1.0592,0.8394,0.5163,1.0835,1.9706,-0.1146,-0.0017,0.7331,1.3335,0.0327,-0.0544,-0.0944,-0.0773,-0.1524,-0.0678,0.2278,0.1077,0.8355,0.5257,0.7148,0.4324,-0.0659,-0.0658,1.3062,-0.0766,1.7175,2.1889,1.9854,0.8792,1.1825,1.6648,0.1121,0.6522,0.0337,0.7522,2.3245,-0.0499,-0.0862,-0.0769,0.03,0.1436,0.0521,-0.1683,1.1134,1.1048,1.8517,1.9135,0.0139,0.5299,1.8021,1.5358,1.3083,2.0798,1.7107,0.159,0.5666,1.5,0.4104,0.2121,-0.0791,1.1154,0.0912,1.971,1.2164,0.5837,0.5126,0.8757,0.8072,0.6576,0.9766,0.1806,1.0445,1.1655,0.8033,0.7207,0.2596,0.1506,1.8326,0.3528,1.3177,-0.0777,0.4936,Control
Utah__A09,0.7398,0.8432,0.561,0.6379,2.2163,0.0232,-0.0198,0.6522,1.4215,0.093,-0.0867,-0.0903,-0.0575,-0.1814,-0.0917,0.1499,0.1375,0.5569,0.5517,0.6732,0.2915,-0.051,-0.048,1.3303,-0.0812,1.731,2.2044,2.3026,0.9371,1.0308,1.3439,0.2051,1.489,0.0438,0.622,2.6012,-0.0497,-0.0934,-0.044,0.049,0.2544,0.1839,-0.1005,1.2134,1.1929,1.6,2.2018,0.0433,0.6428,1.4941,1.4418,1.2311,1.9891,1.5301,0.1611,0.6669,1.3575,0.6069,0.2016,-0.0735,1.0658,0.1035,1.6289,1.304,0.5053,0.5428,0.8328,0.7849,0.5363,0.9466,0.2206,0.9676,0.8397,0.7418,0.7421,0.1167,0.2373,1.5848,0.3649,1.124,-0.0221,0.3869,Control
Utah__A10,0.7924,0.9391,0.4662,0.5866,1.7468,0.0836,0.0265,0.8049,1.4407,0.0419,-0.0619,-0.0286,-0.0288,-0.1402,-0.0977,0.1431,0.0663,0.7975,0.5517,0.7126,0.1882,-0.0675,-0.0127,1.3987,-0.089,1.885,2.1303,1.7943,0.9419,1.1319,0.9891,0.2798,1.768,0.034,0.7986,2.7505,-0.0468,-0.0863,-0.0808,0.0887,0.0958,0.1042,-0.1373,1.2528,0.9518,1.6339,2.1342,0.0015,0.6535,1.743,1.7142,1.2585,2.143,1.6455,0.2578,0.5994,1.3359,1.134,0.2453,-0.0421,0.9902,0.1325,1.1995,1.2969,0.6472,0.5707,0.8675,0.9398,0.5893,0.9962,0.2134,0.9314,0.9309,0.9223,0.9479,0.3257,0.38,1.6991,0.2236,1.2118,0.0453,0.3991,Control
