@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 5599 numeric
@attribute 805 numeric
@attribute 4776 numeric
@attribute 5579 numeric
@attribute 1432 numeric
@attribute 5894 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 4775 numeric
@attribute 801 numeric
@attribute 5533 numeric
@attribute 6850 numeric
@attribute 121916 numeric
@attribute 695 numeric
@attribute 29760 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 7409 numeric
@attribute 5532 numeric
@attribute 974 numeric
@attribute 5530 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 2353 numeric
@attribute 5879 numeric
@attribute 4067 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.4236,1.4087,1.1541,0.0341,1.0586,1.4449,1.7841,0.5534,0.4506,0.7565,1.3973,2.327,1.379,1.0836,-0.1275,1.4834,0.6565,2.265,0.7341,1.4581,1.2926,0.971,0.7429,1.7307,1.6355,1.0952,2.0788,0.6032,0.454,2.8919,0.6575,1.3216,1.1256,Control
A02,0.8169,0.3716,0.986,0.9777,0.0767,0.7032,1.1614,1.5394,0.2001,0.2934,0.8046,1.1321,2.3401,1.0794,0.9151,-0.0366,1.5178,0.3778,1.9132,0.48,1.3267,0.9495,0.6572,0.6208,1.247,1.481,1.0379,2.1743,0.4413,0.3831,1.0722,0.5148,1.1848,0.9005,Control
A03,1.1876,0.3757,1.223,1.2312,0.0349,0.9762,1.3753,1.7337,0.1966,0.364,0.7989,1.3502,2.5223,1.157,1.1936,-0.0684,1.6458,0.3277,2.1264,0.7059,1.5584,1.2205,0.7409,0.7759,1.3323,1.7658,1.0752,2.1303,0.7027,0.4227,2.3576,0.7441,1.5638,1.1275,Control
A04,1.2809,0.3609,0.9854,1.025,0.0412,0.82,1.2634,1.6705,0.3061,0.3909,0.8019,1.1975,2.6032,1.2377,0.88,-0.1701,1.4046,0.5163,2.2551,0.5113,1.2953,0.9394,1.0636,0.692,1.3202,1.4795,1.0602,2.2819,0.4953,0.4964,1.55,0.4666,1.3945,1.028,Control
A05,1.2201,0.4772,1.1338,0.9902,0.06,0.9512,1.514,1.8077,0.3059,0.4547,0.8988,1.2615,2.287,1.1578,1.2241,-0.0415,1.7503,0.468,2.4117,0.726,1.5629,1.0923,0.9299,0.7965,1.2108,1.8562,1.2157,2.3833,0.5023,0.4674,1.9884,0.6929,1.5799,1.0464,Control
A06,0.8267,0.2467,1.1657,1.1486,0.0137,0.9045,1.2099,1.7479,0.296,0.4061,0.7671,1.1902,2.2428,0.9225,1.146,-0.1184,1.579,0.3659,2.0422,0.6824,1.4198,0.9526,0.5587,0.6451,1.2063,1.5705,1.0037,2.1363,0.4665,0.3325,3.0931,0.5468,1.3697,0.8852,Control
A07,1.2177,0.364,1.3766,1.4495,0.0071,1.3099,1.5901,1.7697,0.5102,0.3002,0.7989,1.3738,2.296,1.1807,1.4117,-0.2109,1.5919,0.5572,2.3762,0.8669,1.4343,1.3272,0.6074,1.0466,1.2924,1.8609,0.9863,2.1759,0.6422,0.3693,2.7085,0.7206,1.7041,1.1765,Control
A08,0.8932,0.2967,1.5009,1.2527,0.0676,1.4137,1.6278,1.7375,0.8364,0.3245,0.784,1.5498,2.2139,1.5305,1.2657,-0.0487,1.3284,0.4839,2.6059,0.8829,1.3268,1.4644,0.5665,1.1754,1.4821,1.7198,1.0102,1.9205,0.8832,0.4111,1.7156,0.8123,1.8806,1.467,Control
A09,0.9938,0.349,1.3752,0.951,0.0135,1.2508,1.4374,1.637,0.5718,0.3747,0.7778,1.2729,2.2423,1.1693,1.2705,-0.1254,1.527,0.4399,2.4502,0.7767,1.4492,1.2405,0.7749,0.8882,1.3752,1.8278,1.0062,2.3034,0.6233,0.3756,2.2374,0.5927,1.6382,0.9988,Control
A10,1.3414,0.398,1.2385,1.2653,0.0178,1.3167,1.7306,1.7832,0.3781,0.3376,0.79,1.4029,2.2774,1.4239,1.3728,-0.1158,1.3942,0.356,2.3575,0.8171,1.3221,1.2521,0.5727,1.0953,1.2657,1.802,0.9394,2.2451,0.7374,0.3753,3.1715,0.7228,1.7975,1.3316,Control
A11,1.0631,0.2904,1.1692,0.7584,0.1135,0.9853,1.1347,1.2804,0.3263,0.3242,0.5794,1.2653,2.2562,0.9878,1.1063,-0.1132,1.3186,0.4007,1.776,0.6056,1.1818,1.0422,0.6727,0.643,1.1776,1.5523,0.9926,2.1908,0.6323,0.3543,2.8363,0.4368,1.0998,0.7415,Control
A12,0.7342,0.2032,0.7211,0.602,0.1051,0.5269,0.8684,1.1644,0.1184,0.1578,0.5636,0.7465,1.7774,0.8395,0.479,-0.1568,1.0641,0.2182,1.3066,0.3165,0.8083,0.6696,0.4599,0.5035,0.8519,1.1373,0.6672,1.965,0.3468,0.2332,0.9324,0.3242,0.9628,0.5292,Control
B01,0.9628,0.1584,1.4726,1.5527,-0.0441,0.9472,1.2269,1.6434,0.5839,0.1905,0.5764,1.2042,2.4459,1.2423,0.9879,-0.1393,1.2458,0.4534,2.2101,0.6567,1.087,1.1678,0.4466,0.7077,1.4072,1.5002,0.7793,1.8265,0.4895,0.1736,1.9549,0.7893,1.3832,0.9141,Control
B02,1.324,0.3404,1.2781,1.4591,0.0679,0.785,1.3173,1.8632,0.3378,0.411,0.9083,1.2042,2.7299,1.3341,0.9673,-0.0028,1.4495,0.3184,2.0489,0.6188,1.4899,1.0899,0.5136,0.6735,1.4738,1.6034,1.0963,2.189,0.4703,0.4148,3.0428,0.7121,1.3257,0.8807,Control
B03,1.1414,0.2646,1.2859,1.4948,0.1077,0.9095,1.3028,1.7244,0.3907,0.334,0.7155,1.2266,2.6651,1.3269,0.9682,-0.0845,1.2918,0.3508,2.2094,0.6536,1.3318,1.1547,0.522,0.7456,1.4534,1.5674,0.9479,2.042,0.5272,0.3398,2.6432,0.7853,1.3678,0.9276,BRCACancer
B04,0.8347,0.1782,1.159,1.4654,-0.0257,1.5857,1.5564,1.7237,0.6402,0.2374,0.7092,1.533,2.1452,1.5379,1.2215,-0.2392,1.0659,0.3452,2.5339,0.8115,1.1977,1.4023,0.2876,1.1983,1.4041,1.6385,0.7243,1.8968,0.952,0.3499,0.9219,0.863,1.985,1.4335,BRCACancer
B05,0.7116,0.2381,1.0395,1.2033,0.0319,0.8601,1.0664,1.4156,0.1887,0.2082,0.7441,1.1127,2.5472,0.9911,0.9384,-0.2179,1.2704,0.418,1.8667,0.4972,1.2595,1.0784,0.4955,0.6104,1.0304,1.4949,0.8239,2.0581,0.5061,0.3104,1.0836,0.5003,1.5022,0.7814,BRCACancer
B06,0.3639,-0.0061,0.9915,1.2894,-0.0568,0.7212,1.0237,1.4461,0.1906,-0.0844,0.4797,0.8498,2.1772,0.9662,0.7076,-0.0612,1.0781,0.2628,1.7181,0.5394,0.9022,0.8842,0.0807,0.687,1.0121,1.1292,0.5177,1.5456,0.3727,-0.0443,0.7374,0.5144,1.0354,0.7812,BRCACancer
B07,1.0629,0.38,1.4248,1.3429,0.0331,0.9385,1.4653,1.9525,0.2531,0.2864,0.8876,1.3699,2.7059,1.5449,1.0065,-0.1701,1.4946,0.4801,2.0706,0.6951,1.4873,1.2783,0.7473,0.8158,1.6203,1.6266,1.0487,2.1058,0.6359,0.4007,1.1829,0.7406,1.2462,1.1751,BRCACancer
B08,1.1051,0.3687,1.0959,1.1707,0.0375,0.7048,1.2449,1.5696,0.242,0.3701,0.8025,1.1288,2.443,0.932,0.9876,-0.0264,1.6738,0.3045,1.8635,0.682,1.3949,1.0269,0.5427,0.4645,1.2284,1.6339,1.0739,2.4631,0.4363,0.3999,1.4275,0.5019,1.0679,0.7597,Control
B09,0.8169,0.2599,1.1094,1.1532,0.0459,1.539,1.3404,1.5166,0.6761,0.1553,0.6597,1.4931,2.528,1.2207,1.0207,-0.1141,1.1347,0.3714,2.5792,0.7372,1.06,1.2339,0.341,1.0491,1.2076,1.6507,0.6235,2.1245,0.9482,0.4186,1.3994,0.6642,2.0138,1.2186,Control
B10,0.8396,0.2443,0.9404,1.174,0.0358,1.1167,1.3804,1.4615,0.405,0.1797,0.7158,1.1806,2.1794,1.1201,0.9221,-0.3176,0.9945,0.1808,2.4684,0.624,0.9478,1.0863,0.2532,0.9128,1.0985,1.509,0.645,2.0672,0.5422,0.2777,1.7916,0.8311,1.7067,1.0541,Control
B11,0.9395,0.4126,0.96,1.0831,0.053,0.9569,1.3549,1.3717,0.3123,0.2409,0.7156,0.9714,2.1117,0.9027,1.0771,-0.0422,1.2523,0.1942,2.0871,0.5479,1.2608,1.0211,0.6499,0.6651,1.1737,1.7392,0.929,2.2914,0.477,0.3759,2.0557,0.5887,1.4558,0.949,Control
B12,0.4563,0.223,0.7719,1.0803,-0.0132,1.3776,1.1246,1.2848,0.6519,0.1437,0.5098,1.1174,2.0912,1.0512,0.8339,-0.3173,0.752,0.1864,2.5139,0.6269,0.7656,1.0188,0.2052,0.8994,1.1854,1.3322,0.5105,1.8541,0.615,0.3294,1.0517,0.6848,1.5902,1.0091,Control
C01,1.1862,0.4383,1.1802,1.3271,0.0493,1.229,1.4497,1.7078,0.3616,0.3199,0.8045,1.3553,2.28,1.0897,1.3754,-0.1591,1.6083,0.4412,2.1947,0.8022,1.618,1.202,0.7104,0.7998,1.2645,1.7966,1.0546,2.1046,0.613,0.4331,1.6346,0.757,1.7924,1.0332,BRCACancer
C02,1.0171,0.5255,1.0125,0.8945,0.0022,0.7082,1.1894,1.7071,0.2437,0.4445,0.8483,1.1435,2.3218,1.1147,0.9319,-0.1803,1.4043,0.3929,1.9275,0.5312,1.4551,0.8961,0.9066,0.6358,1.4919,1.5019,1.0889,2.3238,0.4515,0.4759,1.5095,0.5463,1.2259,0.9069,BRCACancer
C03,1.1467,0.5881,1.2277,1.1949,0.0272,0.8439,1.3579,1.8793,0.2667,0.5012,0.9954,1.3298,2.6161,1.3442,1.0517,-0.1809,1.37,0.1463,2.0283,0.6598,1.6655,1.0785,0.7974,0.7122,1.6126,1.5147,1.1527,2.2582,0.7397,0.5357,1.2396,0.7605,1.3492,1.1291,BRCACancer
