@relation data

@attribute id string
@attribute 1431 numeric
@attribute 1737 numeric
@attribute 1738 numeric
@attribute 1743 numeric
@attribute 2271 numeric
@attribute 3417 numeric
@attribute 3418 numeric
@attribute 3419 numeric
@attribute 3420 numeric
@attribute 3421 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 47 numeric
@attribute 48 numeric
@attribute 4967 numeric
@attribute 50 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5160 numeric
@attribute 5161 numeric
@attribute 5162 numeric
@attribute 55753 numeric
@attribute 6389 numeric
@attribute 6390 numeric
@attribute 6391 numeric
@attribute 6392 numeric
@attribute 8801 numeric
@attribute 8802 numeric
@attribute 8803 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9256,1.0621,1.6702,1.7077,0.6414,0.5949,0.7744,1.3846,1.6057,0.9718,0.9397,1.46,1.5403,0.739,1.1595,0.7504,0.0986,-0.1054,0.4045,1.2569,0.0022,1.3856,-0.0155,1.3367,0.7126,1.2753,1.0576,0.4771,0.9932,0.6308,Control
A02,0.7394,0.8196,1.5657,1.337,0.5698,0.4896,0.642,1.335,1.4964,0.9306,0.7659,1.4721,1.4791,0.5788,1.0947,0.5849,0.014,-0.0568,0.2663,0.9963,0.0568,1.2917,-0.0315,1.3509,0.6492,1.0174,0.6868,0.2504,0.7753,0.3791,Control
A03,0.9819,0.9433,1.5954,1.6463,0.5299,0.6229,0.8787,1.3984,1.5756,1.0617,0.8623,1.5123,1.6842,0.641,1.3246,0.7883,0.0439,-0.1097,0.4182,1.2038,0.0922,1.2973,0.0198,1.4679,0.7696,1.0632,0.9099,0.29,0.9354,0.4983,Control
A04,0.7899,0.7978,1.637,1.4396,0.5498,0.4124,0.6078,1.2642,1.5635,0.9858,0.8784,1.6119,1.5087,0.5598,1.2492,0.6155,0.0445,-0.1204,0.2893,0.927,0.0534,1.2693,-0.0021,1.4865,0.6034,0.9133,0.4214,0.2626,0.8367,0.3285,Control
A05,0.8236,0.9519,1.739,1.4988,0.6396,0.7589,0.888,1.419,1.7045,1.1431,0.8272,1.6987,1.6951,0.7869,1.3739,0.7337,0.0666,-0.1233,0.4831,1.1537,-0.0234,1.4208,-0.0077,1.5151,0.7275,0.8489,0.6426,0.332,0.8575,0.5108,Control
A06,0.865,0.9625,1.6536,1.5081,0.5632,0.5444,0.7151,1.3973,1.6475,1.0092,0.7469,1.4874,1.5751,0.6992,1.2141,0.6452,0.0393,-0.1389,0.3288,1.1705,-0.0157,1.2662,-0.0179,1.4678,0.7182,1.0467,0.7718,0.3068,0.8997,0.5225,Control
A07,0.8348,0.9947,1.7515,1.6129,0.7037,0.6188,0.7484,1.4882,1.5843,0.9819,0.811,1.5043,1.4834,0.7899,1.3027,0.6091,0.0087,-0.2084,0.4184,1.1953,0.0914,1.4106,-0.0737,1.5225,0.7478,1.151,0.7307,0.622,0.9856,0.5787,Control
A08,0.9778,0.9277,1.7034,1.615,0.6206,0.5186,0.599,1.2686,1.2993,0.794,0.8688,1.414,1.4663,0.7104,1.1813,0.6197,0.0372,-0.1226,0.2578,1.0108,-0.0443,1.1471,-0.0734,1.3972,0.6369,0.9953,0.8609,0.9208,1.0511,0.65,Control
A09,0.8071,0.9894,1.5557,1.5558,0.4519,0.441,0.7086,1.3659,1.6002,0.945,0.7176,1.4824,1.534,0.6396,1.2102,0.6004,-9e-04,-0.1624,0.402,1.0712,-0.058,1.207,-0.083,1.4185,0.5652,0.8555,0.7284,0.5601,0.907,0.5439,Control
A10,0.7993,0.9367,1.8031,1.4437,0.5618,0.5542,0.737,1.3257,1.5642,0.907,0.8057,1.5538,1.5148,0.708,1.2737,0.6126,0.0521,-0.0894,0.3945,1.1334,0.056,1.2903,-0.0734,1.4434,0.6779,1.114,0.7832,0.6505,1.0385,0.5207,Control
A11,0.7133,0.887,1.3645,1.4888,0.39,0.293,0.658,1.2891,1.4911,0.8864,0.6428,1.2276,1.5408,0.7002,0.9729,0.5423,0.0261,-0.0606,0.3409,1.0273,0.1368,1.1527,-0.0682,1.1923,0.4825,0.6696,0.6162,0.3258,0.6305,0.5879,Control
A12,0.4854,0.5483,1.2536,1.0127,0.3603,0.2697,0.4531,0.8861,1.2378,0.6525,0.7144,1.2959,1.1023,0.3817,0.7872,0.2702,-0.0371,-0.1099,0.1674,0.6533,0.221,1.1448,-0.0234,1.0693,0.5778,0.5744,0.4516,0.2052,0.5798,0.1401,Control
B01,0.8753,0.8245,1.6509,1.6024,0.6396,0.3434,0.4654,1.2624,1.5192,0.6845,1.0111,1.1918,1.2319,0.573,0.9512,0.5796,-0.0858,-0.0626,0.1742,1.0541,-0.1712,1.2807,-0.1064,1.242,0.6349,1.0859,1.1105,0.4743,1.0156,0.5048,Control
B02,0.9189,1.0256,1.842,1.8422,0.7454,0.5189,0.8206,1.5191,1.7892,1.0527,1.0457,1.6298,1.5474,0.6237,1.2493,0.7802,0.0774,-0.0993,0.3615,1.1491,0.0488,1.5456,-4e-04,1.5419,0.7427,0.9916,1.0124,0.3123,1.0036,0.497,Control
B03,0.8509,0.882,1.8131,1.6461,0.6038,0.4764,0.7159,1.4175,1.5967,0.8737,1.0109,1.441,1.4638,0.6192,1.229,0.7185,0.0339,-0.1066,0.2708,1.1131,-0.1677,1.377,-0.0499,1.3929,0.6597,1.0902,0.7433,0.3657,1.023,0.451,BRCACancer
B04,0.9008,0.5902,1.495,1.3801,0.57,0.3789,0.5943,1.0106,1.1238,0.668,0.7378,1.1758,1.2783,0.558,1.2879,0.494,-0.0373,-0.1416,0.2266,0.9053,0.0656,0.962,-0.0921,1.3397,0.5922,1.1686,1.0387,0.8423,0.8485,0.3966,BRCACancer
B05,0.8821,0.6705,1.4983,1.3883,0.593,0.1532,0.6524,1.3847,1.4905,0.8374,0.8681,1.4982,1.3869,0.4653,1.1392,0.573,-0.0053,-0.1364,0.2595,0.9611,0.0362,1.2113,-0.0726,1.2123,0.6402,0.7588,0.7813,0.2817,0.7713,0.3313,BRCACancer
