@relation data

@attribute id string
@attribute 2203 numeric
@attribute 221823 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 22934 numeric
@attribute 230 numeric
@attribute 2539 numeric
@attribute 25796 numeric
@attribute 2821 numeric
@attribute 51071 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5226 numeric
@attribute 5236 numeric
@attribute 55276 numeric
@attribute 5631 numeric
@attribute 5634 numeric
@attribute 6120 numeric
@attribute 64080 numeric
@attribute 6888 numeric
@attribute 7086 numeric
@attribute 8277 numeric
@attribute 84076 numeric
@attribute 8789 numeric
@attribute 9104 numeric
@attribute 9563 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,1.1313,0.0369,0.9067,-0.0711,1.0117,0.7829,1.0176,0.4495,1.0777,0.3875,1.1168,0.8282,0.7598,1.279,0.4521,1.5579,1.8711,0.539,1.6345,0.1052,1.9924,1.5265,0.2026,-0.0791,-0.097,-0.2061,0.354,Control
Utah__A02,1.2318,0.0718,0.8206,-0.0019,0.9994,0.4329,1.0243,0.2956,1.027,0.2644,0.9413,0.2908,0.5417,1.3783,0.3841,1.5161,1.554,0.3327,1.3184,0.0365,1.9935,1.6163,-0.0077,0.0262,-0.1359,-0.1298,0.2313,Control
Utah__A03,1.3374,0.0231,0.8874,-0.0548,1.0207,0.4582,1.2158,0.4255,1.1563,0.3578,1.1275,0.5222,0.5906,1.4404,0.527,1.5774,1.6362,0.5055,1.5379,0.0959,2.1756,1.7583,0.2995,0.0579,-0.1015,-0.1026,0.3236,Control
Utah__A04,1.0915,0.091,0.9468,-0.0367,0.9888,0.5394,1.1563,0.3642,1.048,0.2004,1.1086,0.4084,0.4545,1.4241,0.4171,1.5256,1.6256,0.4553,1.3227,0.1349,2.0648,1.7413,0.1784,0.078,-0.0683,-0.1087,0.3089,Control
Utah__A05,1.6454,0.0886,1.0027,-0.0505,1.0713,0.7075,1.4284,0.4696,1.1268,0.4448,1.2248,0.5608,0.6402,1.6579,0.5451,1.7357,1.5742,0.4958,1.5065,0.0746,2.4816,2.0138,0.2848,0.0571,-0.0838,-0.0845,0.4003,Control
Utah__A06,1.595,0.0233,0.9118,-0.1266,0.8341,0.5558,1.1798,0.4309,1.0473,0.2893,0.9875,0.4095,0.3528,1.6299,0.459,1.5319,1.6042,0.4019,1.4704,0.2038,2.2768,1.788,0.5636,0.0304,-0.3016,-0.1452,0.3405,Control
Utah__A07,1.2609,0.0405,0.8797,-0.1198,1.0945,0.5927,1.1128,0.3568,1.096,0.486,1.0338,0.5202,0.4445,1.443,0.4877,1.6913,1.6668,0.4951,1.8071,0.1195,2.1122,1.7922,0.9193,0.0959,-0.2142,-0.1323,0.3248,Control
Utah__A08,1.0413,-0.0107,0.7384,-0.0251,0.911,0.539,0.9051,0.3283,1.0098,0.5184,0.9493,0.5014,0.4732,1.1598,0.5337,1.3056,1.4925,0.5095,2.0141,0.1156,1.691,1.5629,0.5134,-0.0532,-0.1236,-0.1181,0.3378,Control
Utah__A09,1.3109,0.0357,0.825,-0.0927,0.9249,0.5857,1.0063,0.3308,1.0879,0.4011,1.0039,0.5973,0.4198,1.2934,0.4402,1.2965,1.8303,0.493,1.5642,0.0408,2.1243,1.5887,0.6068,0.1299,-0.1036,-0.1439,0.2727,Control
Utah__A10,1.1819,-0.0529,0.8858,0.0067,0.8941,0.4628,1.1267,0.4035,1.0628,0.457,0.9683,0.7058,0.5202,1.528,0.5985,1.6694,1.5742,0.5067,1.7675,0.1561,2.0777,1.6768,0.0604,0.0514,-0.1064,-0.1226,0.3469,Control
Utah__A11,1.233,-0.1741,0.8082,0.0059,0.616,0.6472,1.0065,0.2729,1.1239,0.2894,0.9436,0.543,0.4124,1.173,0.2925,1.1759,1.7131,0.3346,1.1716,0.1043,1.9981,1.2804,0.7586,0.042,-0.1188,-0.1732,0.1705,Control
Utah__A12,0.7841,0.2071,0.6468,-0.0527,0.7515,0.4187,0.6517,0.1018,0.8365,0.1044,0.5409,0.2834,0.2971,1.2087,0.4684,1.0386,1.2879,0.1632,0.8068,0.1359,1.7554,1.5159,0.1387,0.0917,-0.0647,-0.1422,0.0706,Control
Utah__B01,0.9167,0.3061,0.6449,-0.0578,1.0173,0.4975,0.6385,0.2549,1.0587,0.3304,0.6519,0.6693,0.3016,1.2448,0.4445,1.2756,1.6991,0.4236,1.5732,0.1018,1.6159,1.4554,0.4268,-0.2315,-0.2477,-0.1476,0.2407,Control
Utah__B02,1.3577,0.0191,1.0101,-0.0841,1.15,0.8681,1.163,0.4623,1.1589,0.2813,1.1309,0.7155,0.5787,1.5143,0.5199,1.6225,1.9053,0.4684,1.585,0.12,2.1693,1.7892,0.7529,0.0507,-0.1461,-0.1256,0.4097,Control
Utah__B03,1.2379,0.0268,0.9026,0.0208,1.0538,0.6269,0.96,0.3105,1.1093,0.2655,0.9426,0.6192,0.4747,1.506,0.4759,1.5722,1.7813,0.4789,1.6776,0.0954,1.8815,1.6377,0.3795,-0.119,-0.083,-0.0548,0.2899,BRCACancer
