@relation data

@attribute id string
@attribute 100 numeric
@attribute 10606 numeric
@attribute 122622 numeric
@attribute 132 numeric
@attribute 158 numeric
@attribute 159 numeric
@attribute 1633 numeric
@attribute 1716 numeric
@attribute 22978 numeric
@attribute 2618 numeric
@attribute 270 numeric
@attribute 271 numeric
@attribute 272 numeric
@attribute 2766 numeric
@attribute 30833 numeric
@attribute 3251 numeric
@attribute 353 numeric
@attribute 3614 numeric
@attribute 3615 numeric
@attribute 471 numeric
@attribute 4860 numeric
@attribute 4907 numeric
@attribute 51292 numeric
@attribute 5198 numeric
@attribute 5471 numeric
@attribute 7498 numeric
@attribute 84618 numeric
@attribute 8833 numeric
@attribute 93034 numeric
@attribute 9615 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.8449,0.5135,0.1964,0.4772,1.7663,1.3112,2.3061,1.1199,1.3477,1.7225,-0.059,1.2396,0.7764,0.4217,0.1197,1.1553,0.507,0.5027,1.0897,1.2354,1.7614,0.4734,1.3447,0.5726,0.6873,-0.0933,0.115,1.2026,-0.0563,-0.0803,Control
Utah__A02,0.911,0.2802,0.141,0.1669,1.3431,1.1446,2.083,0.8498,1.1077,1.4495,-0.0165,1.0603,0.4825,0.41,0.0554,0.9332,0.3105,0.5038,0.8629,1.0591,1.4419,0.2667,1.0451,0.3816,0.4472,-0.0651,0.0498,1.08,0.0416,-0.1033,Control
Utah__A03,1.2899,0.2467,0.1571,0.3525,1.5314,1.1966,2.1796,0.8836,1.3612,1.7262,-0.0034,1.2566,0.6299,0.5668,0.1547,1.1752,0.4303,0.6134,0.7917,1.0479,1.8128,0.1969,1.2408,0.3891,0.3998,-0.1032,0.0475,1.1609,0.0373,-0.1306,Control
Utah__A04,0.8298,0.3751,0.1225,0.3198,1.4022,1.2147,2.2165,1.0164,1.0157,1.4189,-0.0252,1.2159,0.4806,0.3755,0.2196,0.9276,0.5171,0.5204,0.9529,1.0586,1.529,0.4515,1.0213,0.3707,0.3884,-0.0946,0.0389,1.275,0.0747,-0.1117,Control
Utah__A05,0.7737,0.3988,0.1862,0.3363,1.4767,1.2319,2.1577,1.0538,1.2583,1.6173,-0.031,1.4522,0.6389,0.5749,0.3307,1.0641,0.5268,0.6736,0.9573,0.925,1.7886,0.3006,1.3142,0.4599,0.4321,-0.0722,0.0851,1.258,0.0364,-0.1168,Control
Utah__A06,0.7802,0.342,0.165,0.2895,1.5372,1.188,1.9217,0.9212,1.1865,1.5145,-0.1112,1.2665,0.5644,0.4292,0.0486,0.8582,0.4704,0.5287,0.8979,0.9863,1.6394,0.1826,1.1823,0.4892,0.4732,-0.0983,0.0641,1.0931,0.0158,-0.156,Control
Utah__A07,0.8945,0.3227,0.1742,0.4185,1.5645,1.43,2.3274,1.1011,1.3887,1.6155,-0.131,1.251,0.6399,0.4126,0.1984,1.0807,0.41,0.5728,0.9149,1.0173,1.631,0.1999,1.2566,0.3534,0.5442,-0.0785,0.0732,1.1804,0.0245,-0.1214,Control
Utah__A08,0.7765,0.3225,0.15,0.7001,1.4651,1.572,2.0895,1.0712,1.3325,1.4735,-0.0371,1.1207,0.639,0.3057,0.0018,0.9805,0.3107,0.4767,0.9642,1.0654,1.4221,0.2084,0.9601,0.4141,0.5779,-0.101,0.0737,1.1762,0.0045,-0.1524,Control
Utah__A09,0.9002,0.3015,0.1422,0.5304,1.6018,1.2495,2.2089,0.975,1.2195,1.5372,0.027,1.1992,0.6325,0.4011,0.1551,0.9958,0.4939,0.5637,0.9552,0.9096,1.7483,0.1745,1.1621,0.3073,0.3251,-0.0478,0.1315,1.1855,0.0199,-0.0953,Control
Utah__A10,0.9646,0.2969,0.1367,0.3921,1.4408,1.4537,2.0008,0.9869,1.2942,1.6005,-0.0248,1.1482,0.7113,0.4721,0.0954,0.8883,0.4455,0.6072,0.877,0.9845,1.8047,0.1208,1.1834,0.2882,0.4519,-0.0955,0.1254,1.232,0.0136,-0.1022,Control
