@relation data

@attribute id string
@attribute 2902 numeric
@attribute 2903 numeric
@attribute 805 numeric
@attribute 2904 numeric
@attribute 2905 numeric
@attribute 1742 numeric
@attribute 2906 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 5577 numeric
@attribute 801 numeric
@attribute 4842 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5530 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute 121916 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1117,-0.0837,1.1541,-0.1622,-0.1089,0.4022,-0.1708,1.0586,0.5534,1.0216,2.327,-0.1288,1.1287,-0.1227,1.2926,1.379,0.7429,1.8555,1.1825,0.0687,2.0788,-0.1275,Control
A02,-0.1337,-0.143,0.9777,-0.1532,-0.1274,0.2515,-0.1038,0.7032,0.2001,1.1411,2.3401,-0.0998,0.9806,-0.1089,0.9495,1.0794,0.6208,1.8585,1.0744,0.0861,2.1743,-0.0366,Control
A03,-0.1377,-0.1018,1.2312,-0.1821,-0.0683,0.4125,-0.0968,0.9762,0.1966,1.0566,2.5223,-0.1631,0.9935,-0.0955,1.2205,1.157,0.7759,1.9244,1.2517,0.0926,2.1303,-0.0684,Control
A04,-0.0447,-0.1291,1.025,-0.1293,-0.0465,0.3283,0.0267,0.82,0.3061,1.3226,2.6032,-0.115,1.1638,-0.1322,0.9394,1.2377,0.692,1.8452,1.2396,0.1265,2.2819,-0.1701,Control
A05,-0.0453,-0.0864,0.9902,-0.1196,-0.0566,0.4891,0.0378,0.9512,0.3059,1.4163,2.287,-0.112,1.0454,-0.0826,1.0923,1.1578,0.7965,1.9782,1.3175,0.1139,2.3833,-0.0415,Control
A06,-0.1583,-0.0762,1.1486,-0.1424,-0.1751,0.3335,-0.2,0.9045,0.296,1.0561,2.2428,-0.1234,0.8785,-0.1543,0.9526,0.9225,0.6451,1.9638,1.1796,0.061,2.1363,-0.1184,Control
A07,-0.0988,-0.1371,1.4495,-0.1631,-0.1023,0.3991,-0.1288,1.3099,0.5102,1.1756,2.296,-0.1526,1.1356,-0.131,1.3272,1.1807,1.0466,2.0261,1.2869,0.1063,2.1759,-0.2109,Control
A08,-0.114,-0.1302,1.2527,-0.1534,-0.1024,0.2459,-0.23,1.4137,0.8364,0.8746,2.2139,-0.0947,1.1812,-0.03,1.4644,1.5305,1.1754,1.7243,1.1737,0.0189,1.9205,-0.0487,Control
A09,-0.1222,-0.1084,0.951,-0.1589,-0.1115,0.3004,-0.1126,1.2508,0.5718,1.1918,2.2423,-0.1624,1.096,-0.2464,1.2405,1.1693,0.8882,1.9258,1.1124,0.0974,2.3034,-0.1254,Control
A10,-0.0662,-0.1233,1.2653,-0.1127,-0.1097,0.3417,-0.0417,1.3167,0.3781,1.3995,2.2774,-0.1291,1.2467,-0.1022,1.2521,1.4239,1.0953,1.9263,1.2695,0.0576,2.2451,-0.1158,Control
A11,-0.0917,-0.0914,0.7584,-0.1335,-0.0803,0.2257,-0.2015,0.9853,0.3263,0.9148,2.2562,-0.0799,0.9113,-0.0051,1.0422,0.9878,0.643,1.7363,0.9531,0.0123,2.1908,-0.1132,Control
A12,-0.1777,-0.0696,0.602,-0.108,-0.2075,0.0766,-0.371,0.5269,0.1184,1.3159,1.7774,-0.1382,0.9203,-0.3279,0.6696,0.8395,0.5035,1.3776,0.9027,0.1257,1.965,-0.1568,Control
B01,-0.3059,-0.0372,1.5527,-0.0777,-0.2776,0.0997,-0.4993,0.9472,0.5839,0.9602,2.4459,-0.1199,0.9718,-0.2682,1.1678,1.2423,0.7077,1.8027,1.0473,-0.0505,1.8265,-0.1393,Control
B02,-0.109,-0.0863,1.4591,-0.1102,-0.1279,0.361,-0.067,0.785,0.3378,1.0651,2.7299,-0.0948,1.0268,-0.1548,1.0899,1.3341,0.6735,2.0535,1.2766,0.0887,2.189,-0.0028,Control
B03,-0.1622,-0.0356,1.4948,-0.0988,-0.1426,0.216,-0.233,0.9095,0.3907,0.646,2.6651,-0.0692,1.0272,-0.1715,1.1547,1.3269,0.7456,2.0162,1.1829,-0.0396,2.042,-0.0845,BRCACancer
B04,-0.1121,-0.1652,1.4654,-0.1826,-0.1528,0.2554,-0.2703,1.5857,0.6402,1.2146,2.1452,-0.1992,1.2233,-0.0225,1.4023,1.5379,1.1983,1.639,1.0672,0.0723,1.8968,-0.2392,BRCACancer
B05,-0.1704,-0.1427,1.2033,-0.193,-0.1039,0.1365,-0.2986,0.8601,0.1887,1.0401,2.5472,-0.1763,0.8631,-0.1351,1.0784,0.9911,0.6104,1.8498,1.0246,0.0593,2.0581,-0.2179,BRCACancer
B06,-0.2751,0.0535,1.2894,-0.0736,-0.3312,-0.0255,-0.5683,0.7212,0.1906,0.9661,2.1772,-0.1621,0.7513,-0.3816,0.8842,0.9662,0.687,1.7036,0.7864,-0.1152,1.5456,-0.0612,BRCACancer
B07,-0.1134,-0.1287,1.3429,-0.1293,-0.0757,0.2528,-0.189,0.9385,0.2531,1.0411,2.7059,-0.1481,1.149,-0.1569,1.2783,1.5449,0.8158,2.0138,1.2151,0.0665,2.1058,-0.1701,BRCACancer
B08,-0.066,-0.0954,1.1707,-0.1168,-0.0372,0.3653,-0.0782,0.7048,0.242,1.4374,2.443,-0.1005,1.0355,-0.0317,1.0269,0.932,0.4645,1.9852,1.0681,0.0425,2.4631,-0.0264,Control
B09,-0.1189,-0.1086,1.1532,-0.1424,-0.0537,0.1038,-0.2393,1.539,0.6761,1.3304,2.528,-0.1401,1.0551,-0.1108,1.2339,1.2207,1.0491,1.6626,0.8428,0.0119,2.1245,-0.1141,Control
B10,-0.1306,-0.1334,1.174,-0.1275,-0.0973,0.1469,-0.237,1.1167,0.405,1.1605,2.1794,-0.1047,1.0905,-0.2745,1.0863,1.1201,0.9128,1.6734,0.9935,0.0224,2.0672,-0.3176,Control
