@relation data

@attribute id string
@attribute 55437 numeric
@attribute 7249 numeric
@attribute 6794 numeric
@attribute 2475 numeric
@attribute 5565 numeric
@attribute 5564 numeric
@attribute 5563 numeric
@attribute 1975 numeric
@attribute 5562 numeric
@attribute 1977 numeric
@attribute 1978 numeric
@attribute 51422 numeric
@attribute 92335 numeric
@attribute 6009 numeric
@attribute 53632 numeric
@attribute 57521 numeric
@attribute 208 numeric
@attribute 29904 numeric
@attribute 5494 numeric
@attribute 6198 numeric
@attribute 64223 numeric
@attribute 1981 numeric
@attribute 5571 numeric
@attribute 7248 numeric
@attribute 51719 numeric
@attribute 81617 numeric
@attribute 6194 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.2548,0.298,0.6664,1.0269,1.1575,1.2388,-0.117,1.0955,1.3738,0.572,0.1884,0.3976,0.7734,0.4704,0.1036,0.2896,0.8246,0.3819,1.7473,1.1287,0.4084,1.4818,1.351,1.2648,1.2019,0.4428,1.6116,Control
A02,0.2157,0.2498,0.5296,0.7955,0.9426,0.9662,-0.0836,0.7115,1.2086,0.4218,0.1762,0.2947,0.4564,0.3132,0.1232,0.1652,0.607,0.1521,1.6431,0.926,0.3396,1.3412,1.1982,0.83,0.9754,0.2103,1.3649,Control
A03,0.0822,0.3174,0.6796,0.9929,1.0291,1.1472,-0.0867,0.8949,1.2768,0.532,0.2996,0.3798,0.6554,0.5931,0.0606,0.3147,0.7634,0.3381,1.7566,1.0404,0.4543,1.4796,1.3648,1.1594,1.1498,0.4156,1.5561,Control
A04,0.2753,0.2827,0.6239,0.9414,1.0656,1.1062,-0.1014,0.7035,1.2704,0.4744,0.3003,0.3259,0.5159,0.4233,0.1424,0.2204,0.6935,0.2147,1.6057,0.9026,0.4023,1.4786,1.197,0.9036,1.0672,0.3161,1.666,Control
A05,0.1445,0.3697,0.777,1.0446,1.2047,1.2425,-0.0981,0.6776,1.3214,0.4719,0.3478,0.4287,0.6768,0.5084,0.0516,0.2483,0.7698,0.3619,1.8996,1.0434,0.5028,1.7398,1.4345,1.1557,1.2241,0.4744,1.3338,Control
A06,0.1723,0.2672,0.5449,0.9339,1.0346,1.0399,-0.1108,0.7292,1.2028,0.385,0.2752,0.3681,0.5863,0.4248,0.0896,0.1855,0.7165,0.2005,1.6378,1.015,0.3305,1.5228,1.3816,1.1107,0.982,0.3449,1.4606,Control
A07,0.1954,0.2914,0.6163,0.9705,1.0969,1.2614,-0.0574,0.8033,1.3566,0.6208,0.2857,0.5911,0.7232,0.6717,0.1877,0.2463,0.7237,0.269,1.905,1.1072,0.3772,1.4733,1.3542,1.2224,1.3461,0.3444,1.4007,Control
A08,0.1383,0.2819,0.501,1.0481,1.1546,0.9565,-0.1312,0.9603,1.4406,0.6957,0.2152,0.5935,0.7808,0.6506,0.1577,0.3999,0.7148,0.2876,1.7839,1.1764,0.3352,1.3466,1.1326,1.232,1.447,0.2996,1.4096,Control
A09,0.1291,0.2501,0.5976,0.8703,0.9803,1.0518,-0.0639,0.8046,1.2888,0.563,0.2487,0.4881,0.6272,0.467,0.2012,0.2974,0.6732,0.2178,1.851,1.066,0.3499,1.3748,1.2257,1.1554,1.2905,0.3895,1.2735,Control
A10,0.2099,0.293,0.527,1.0041,1.2655,1.1366,-0.1561,0.7885,1.456,0.5259,0.1804,0.5295,0.6939,0.7113,0.1245,0.3185,0.7126,0.2656,1.9424,1.0883,0.4056,1.4837,1.2199,1.18,1.4061,0.4123,1.2767,Control
A11,0.0998,0.2233,0.5103,0.6508,0.7936,1.0966,-0.1344,0.5935,1.0445,0.3468,0.1182,0.2398,0.5037,0.2647,0.0374,0.2286,0.6608,0.2359,1.6245,1.015,0.341,1.1197,1.243,0.9603,0.9803,0.4371,1.2386,Control
A12,0.1359,0.122,0.2249,0.6145,0.6998,0.6934,-0.0019,0.2244,0.9707,0.2636,0.0267,0.2497,0.1695,0.2492,0.2195,0.0641,0.4377,-0.0376,1.3223,0.6513,0.2028,1.0201,0.9241,0.4355,0.7942,0.14,1.0661,Control
B01,0.1123,0.0572,0.3047,0.8735,1.026,0.8896,-0.1924,1.2313,1.3654,0.5552,0.1042,0.3739,0.6347,0.6224,0.1644,0.1758,0.5976,0.1499,1.69,1.0517,0.1769,1.1974,1.0479,1.1559,1.1098,0.2163,1.885,Control
B02,0.1548,0.286,0.6644,0.9577,1.128,1.1773,-0.1054,1.0861,1.4322,0.5042,0.2616,0.3679,0.6761,0.5333,0.1622,0.2602,0.816,0.4147,1.7045,1.2088,0.5258,1.5649,1.2721,1.1575,1.1281,0.3935,1.8882,Control
B03,0.1297,0.2534,0.5412,0.8905,1.1263,1.1106,-0.1515,1.0418,1.4131,0.4785,0.156,0.2937,0.6357,0.5142,0.0793,0.1947,0.6437,0.2385,1.6007,1.0655,0.3461,1.3982,1.1418,1.1168,1.1875,0.2425,1.7957,BRCACancer
B04,0.1331,0.3403,0.4698,1.0211,1.058,0.7283,-0.0834,0.9362,1.4252,0.6533,0.0577,0.7195,0.7864,0.7918,0.1488,0.4004,0.6265,0.2383,1.7155,1.107,0.176,1.2814,0.9219,0.9852,1.3878,0.2499,1.127,BRCACancer
B05,0.0752,0.236,0.4259,0.7963,0.7962,0.8291,-0.0544,0.8259,1.1955,0.4763,0.1951,0.3209,0.4762,0.4626,0.1364,0.1386,0.6992,0.1667,1.589,0.9788,0.2569,1.2332,0.9818,0.819,0.8891,0.1976,1.3763,BRCACancer
B06,0.0066,-0.0292,0.126,0.6837,0.9534,0.7161,-0.0568,0.8235,1.1453,0.4834,-0.0568,0.1742,0.3682,0.4239,0.1631,-0.028,0.3683,-0.0498,1.3167,0.8575,0.0408,0.935,0.8586,0.9774,0.909,0.0691,1.2121,BRCACancer
B07,0.2652,0.3584,0.6223,0.9581,1.1489,1.1502,-0.0641,1.1493,1.5367,0.6448,0.1512,0.4083,0.8211,0.5464,0.1819,0.3018,0.7663,0.2513,1.7533,1.177,0.3887,1.5009,1.3023,1.2515,1.2671,0.3599,1.6571,BRCACancer
B08,0.1984,0.2979,0.6929,0.6954,0.8418,1.1604,-0.0854,0.6176,1.1639,0.4036,0.1545,0.23,0.5429,0.2786,0.0615,0.2101,0.7068,0.2429,1.96,1.007,0.4049,1.3215,1.3442,0.9965,0.983,0.3419,1.399,Control
B09,0.0262,0.2879,0.4205,0.8142,0.9832,0.7263,-0.2037,1.036,1.2231,0.6301,0.0797,0.5483,0.6485,0.6373,0.1684,0.293,0.6215,0.1814,1.868,0.9742,0.2012,1.0805,0.7949,0.9819,1.3821,0.1736,1.5232,Control
B10,0.185,0.2045,0.3316,0.7702,0.7334,0.7556,-0.0837,0.5858,1.2254,0.4406,0.0422,0.5143,0.5009,0.5819,0.1469,0.1734,0.4803,0.1434,1.589,0.8469,0.1828,1.2437,0.8996,0.8228,1.2241,0.1759,1.0829,Control
B11,0.1458,0.2233,0.5012,0.798,0.8504,0.9577,-0.099,0.4813,1.1593,0.3572,0.3278,0.4018,0.471,0.3501,0.1706,0.1901,0.6847,0.1933,1.6435,0.9909,0.3489,1.4846,0.9778,0.8501,1.1163,0.2913,1.1215,Control
B12,0.0957,0.2656,0.2795,0.673,0.6051,0.5534,-0.0356,0.5873,1.0025,0.4847,0.1108,0.5073,0.5618,0.4302,0.0964,0.2039,0.5036,0.0688,1.2372,0.8328,0.185,0.8002,0.4198,0.7467,1.0845,0.1383,0.9804,Control
C01,0.1452,0.3633,0.7165,0.9638,1.1033,1.0304,-0.064,0.8912,1.2128,0.5352,0.3383,0.5383,0.6782,0.5314,0.1966,0.3008,0.8,0.3437,1.6139,1.0064,0.4775,1.5806,1.213,1.2192,1.2359,0.2888,1.2082,BRCACancer
C02,0.2145,0.3759,0.7582,0.9303,1.0349,1.1488,-0.1076,0.6329,1.2237,0.4474,0.2827,0.3351,0.4858,0.3786,0.1582,0.2216,0.7799,0.341,1.5178,0.9107,0.492,1.6007,1.0972,1.0354,1.0706,0.2426,1.2565,BRCACancer
C03,0.2605,0.4922,0.8179,1.043,1.3339,1.1146,-0.0922,0.8897,1.3215,0.5075,0.3148,0.4006,0.7168,0.5107,0.166,0.3653,0.9758,0.4446,1.6451,1.0733,0.6108,1.6657,1.2281,1.2816,1.1284,0.3262,1.4443,BRCACancer
C04,0.1725,0.2886,0.5473,0.4922,0.6716,0.7272,-0.0678,0.4989,0.8073,0.3117,0.145,0.1468,0.3013,0.2427,0.117,0.1581,0.6323,0.1476,1.4438,0.6162,0.395,1.0363,0.7966,0.6097,0.629,0.2129,1.3111,Control
