@relation data

@attribute id string
@attribute 107 numeric
@attribute 108 numeric
@attribute 10818 numeric
@attribute 109 numeric
@attribute 111 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 114 numeric
@attribute 115 numeric
@attribute 1385 numeric
@attribute 156 numeric
@attribute 196883 numeric
@attribute 3708 numeric
@attribute 3709 numeric
@attribute 3710 numeric
@attribute 4803 numeric
@attribute 4914 numeric
@attribute 5136 numeric
@attribute 5137 numeric
@attribute 5153 numeric
@attribute 5335 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 5573 numeric
@attribute 5575 numeric
@attribute 5576 numeric
@attribute 5577 numeric
@attribute 5580 numeric
@attribute 5581 numeric
@attribute 55811 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 814 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0295,-0.0756,0.7799,0.3687,-0.0442,0.0494,1.7333,-0.1515,0.2911,1.8356,1.1867,0.1272,0.7579,0.8352,0.8558,-0.0474,0.089,-0.0931,-0.1267,0.3256,1.7307,0.945,1.1287,-0.1227,1.8555,0.0687,1.1825,1.0216,1.1704,0.3323,-0.1296,2.327,1.1541,2.0788,1.3209,Control
Utah__A02,0.0718,-0.0214,0.4949,0.2795,0.0331,-0.0038,1.5533,-0.1772,0.2222,1.527,1.05,0.0269,0.5221,0.6307,0.6946,-0.0102,0.2181,-0.0624,-0.0426,0.2626,1.247,0.8462,0.9806,-0.1089,1.8585,0.0861,1.0744,1.1411,1.3198,0.2192,-0.1032,2.3401,0.9777,2.1743,0.7169,Control
Utah__A03,0.0628,-0.0304,0.7036,0.3236,0.0413,0.0352,1.9885,-0.1901,0.4127,1.7022,1.2579,0.1701,0.5995,0.8656,0.7329,-0.0147,0.1827,-0.1039,-0.0694,0.3779,1.3323,1.0405,0.9935,-0.0955,1.9244,0.0926,1.2517,1.0566,1.4141,0.3369,-0.0809,2.5223,1.2312,2.1303,0.7838,Control
Utah__A04,0.0443,-0.0503,0.5715,0.3505,-0.0013,0.0731,1.5892,-0.1469,0.2531,1.6873,1.1386,0.0576,0.6647,0.6114,0.7843,0.0577,0.1326,-0.0579,-0.1119,0.1979,1.3202,0.8362,1.1638,-0.1322,1.8452,0.1265,1.2396,1.3226,1.3003,0.2924,-0.0584,2.6032,1.025,2.2819,1.0123,Control
Utah__A05,0.0207,-0.0387,0.6391,0.3581,-0.0265,0.1343,1.91,-0.1504,0.3876,1.7772,1.3225,0.15,0.6917,0.8284,0.7231,-8e-04,0.0916,-0.0631,-0.0847,0.3546,1.2108,1.1378,1.0454,-0.0826,1.9782,0.1139,1.3175,1.4163,1.6499,0.3437,-0.0717,2.287,0.9902,2.3833,0.8377,Control
Utah__A06,0.0266,-0.0293,0.5445,0.241,-0.0294,0.0107,1.7796,-0.2147,0.2854,1.6188,1.1441,0.0781,0.6267,0.7511,0.679,-0.0398,0.094,-0.0849,-0.0994,0.2215,1.2063,1.0087,0.8785,-0.1543,1.9638,0.061,1.1796,1.0561,1.3316,0.2962,-0.0503,2.2428,1.1486,2.1363,0.8162,Control
Utah__A07,0.0569,-0.0242,0.8019,0.3313,0.0295,0.0219,1.8816,-0.1782,0.3257,1.8387,1.1623,0.0587,0.8084,1.009,0.6968,0.0403,0.1565,-0.0597,-0.0792,0.2168,1.2924,0.903,1.1356,-0.131,2.0261,0.1063,1.2869,1.1756,1.4198,0.4192,-0.0411,2.296,1.4495,2.1759,1.2401,Control
Utah__A08,-0.0018,-0.0634,0.8711,0.2182,-0.0316,0.0594,1.7361,-0.1807,0.3097,1.919,1.0552,0.1812,0.9922,1.0928,0.7065,0.0402,0.0775,-0.0764,-0.1004,0.2971,1.4821,0.9887,1.1812,-0.03,1.7243,0.0189,1.1737,0.8746,1.1173,0.5599,-0.0854,2.2139,1.2527,1.9205,1.6919,Control
Utah__A09,0.0294,-0.0134,0.6865,0.3049,0.0355,0.0714,1.7364,-0.1889,0.2174,1.7005,1.0908,0.1188,0.7685,0.9804,0.6507,0.0405,0.1723,-0.0492,-0.0735,0.318,1.3752,1.0256,1.096,-0.2464,1.9258,0.0974,1.1124,1.1918,1.265,0.4159,-0.076,2.2423,0.951,2.3034,1.2272,Control
Utah__A10,-0.0156,-0.0575,0.7599,0.272,-0.062,0.1067,1.7079,-0.1492,0.3596,1.9569,1.1341,0.1176,0.8089,1.0339,0.6346,-0.0079,0.0962,-0.057,-0.0737,0.208,1.2657,0.9363,1.2467,-0.1022,1.9263,0.0576,1.2695,1.3995,1.3904,0.4842,-0.0811,2.2774,1.2653,2.2451,1.1449,Control
Utah__A11,-0.0037,-0.0447,0.6307,0.1771,-0.0329,0.1431,1.647,-0.1336,0.4234,1.3699,0.9683,0.1056,0.5047,0.8112,0.4282,0.0184,0.0405,-0.0779,-0.1353,0.2333,1.1776,0.9115,0.9113,-0.0051,1.7363,0.0123,0.9531,0.9148,0.9922,0.2252,-0.0949,2.2562,0.7584,2.1908,0.7793,Control
Utah__A12,0.1315,0.0846,0.2767,0.2876,0.106,0.1753,0.9007,-0.1268,0.0378,1.1942,0.5711,0.0937,0.458,0.3529,0.5382,0.0649,0.2453,0.0228,0.0072,0.0405,0.8519,0.786,0.9203,-0.3279,1.3776,0.1257,0.9027,1.3159,0.9975,0.2279,-0.0249,1.7774,0.602,1.965,0.6168,Control
Utah__B01,0.1108,0.0389,0.7126,0.25,0.0013,0.1403,1.2525,-0.1404,0.1165,1.6304,0.9529,0.1035,0.7067,0.7916,0.6486,0.0463,0.1229,-0.0328,-0.0885,0.2476,1.4072,0.7574,0.9718,-0.2682,1.8027,-0.0505,1.0473,0.9602,0.918,0.3689,-0.0701,2.4459,1.5527,1.8265,1.2952,Control
Utah__B02,0.0233,-0.0187,0.6061,0.2884,-0.0035,0.1148,1.7995,-0.1385,0.3118,1.7362,1.3142,0.1452,0.5934,0.6638,0.8422,-0.0082,0.1435,-0.0804,-0.084,0.3429,1.4738,0.9736,1.0268,-0.1548,2.0535,0.0887,1.2766,1.0651,1.3109,0.2691,-0.0721,2.7299,1.4591,2.189,1.0466,Control
Utah__B03,-0.0151,-0.0213,0.5952,0.2657,-0.009,0.112,1.5743,-0.1297,0.2259,1.7208,1.0892,0.1393,0.6638,0.7044,0.7215,0.0545,0.107,-0.0801,-0.0866,0.3241,1.4534,0.9021,1.0272,-0.1715,2.0162,-0.0396,1.1829,0.646,1.1496,0.3117,-0.0732,2.6651,1.4948,2.042,1.0755,BRCACancer
Utah__B04,0.0312,-0.0182,0.7146,0.2717,-0.0145,0.0924,1.7749,-0.2223,0.4276,1.7166,1.1373,0.1181,0.9323,1.0224,0.7962,-0.0157,0.1334,-0.0711,-0.1147,0.3537,1.4041,0.8631,1.2233,-0.0225,1.639,0.0723,1.0672,1.2146,1.1215,0.5275,-0.0971,2.1452,1.4654,1.8968,1.4032,BRCACancer
Utah__B05,0.0971,0.0219,0.436,0.2407,0.0753,0.085,1.6009,-0.1957,0.2881,1.3458,1.1197,0.1352,0.5168,0.6201,0.5735,0.062,0.1756,-0.0525,-0.0222,0.3084,1.0304,0.9923,0.8631,-0.1351,1.8498,0.0593,1.0246,1.0401,1.0903,0.319,-0.0806,2.5472,1.2033,2.0581,0.6626,BRCACancer
Utah__B06,-8e-04,0.076,0.4551,0.1237,-0.0411,0.0647,1.1394,-0.1503,-0.0293,1.4075,0.7767,0.0621,0.6232,0.5546,0.4832,0.1179,0.0506,0.0215,0.0032,0.2109,1.0121,0.5286,0.7513,-0.3816,1.7036,-0.1152,0.7864,0.9661,0.8558,0.2753,0.0235,2.1772,1.2894,1.5456,0.8224,BRCACancer
Utah__B07,0.0391,-0.041,0.6804,0.3381,0.0244,0.0305,1.8352,-0.1607,0.3871,1.8107,1.3212,0.1993,0.755,0.7949,0.9173,0.0161,0.1896,-0.0637,-0.0878,0.3923,1.6203,1.0257,1.149,-0.1569,2.0138,0.0665,1.2151,1.0411,1.3787,0.2896,-0.0956,2.7059,1.3429,2.1058,0.9775,BRCACancer
Utah__B08,-0.0051,-0.0526,0.5869,0.2855,-0.0384,0.1778,1.7385,-0.1052,0.2252,1.561,1.1714,0.1498,0.4308,0.6383,0.5576,-0.0664,0.1073,-0.071,-0.0801,0.2521,1.2284,1.0223,1.0355,-0.0317,1.9852,0.0425,1.0681,1.4374,1.325,0.1777,-0.1023,2.443,1.1707,2.4631,0.7268,Control
Utah__B09,-0.0189,-0.0568,0.7424,0.2227,-0.0341,0.1192,1.5841,-0.1501,0.1847,1.426,1.0733,0.1634,0.8773,0.9852,0.6223,-0.0081,0.0685,-0.1068,-0.1049,0.4524,1.2076,0.7716,1.0551,-0.1108,1.6626,0.0119,0.8428,1.3304,0.9241,0.5291,-0.0916,2.528,1.1532,2.1245,1.2881,Control
Utah__B10,0.0631,-0.0263,0.591,0.2004,-0.0107,0.0524,1.522,-0.169,0.2112,1.5588,0.9175,0.0767,0.6944,0.7306,0.5832,0.0295,0.1314,-0.063,-0.0981,0.2516,1.0985,0.7027,1.0905,-0.2745,1.6734,0.0224,0.9935,1.1605,1.0196,0.3619,-0.0818,2.1794,1.174,2.0672,1.0178,Control
Utah__B11,-0.0029,-0.0368,0.573,0.2103,0.0264,0.1526,1.5418,-0.1462,0.1991,1.4854,1.0716,0.113,0.5697,0.7976,0.5183,0.0174,0.1313,-0.0644,-0.0534,0.2743,1.1737,1.1206,0.8979,-0.1753,1.7789,0.0916,0.9883,1.4164,1.3346,0.2978,-0.0685,2.1117,1.0831,2.2914,0.8873,Control
Utah__B12,0.0589,-0.0709,0.4767,0.1341,-0.0087,0.0175,1.5314,-0.11,0.1318,1.2024,0.9599,0.041,0.693,0.6504,0.5279,0.0081,0.1348,-0.0541,-0.1027,0.369,1.1854,0.6792,0.7255,-0.1048,1.3614,0.044,0.654,1.0709,0.9098,0.3564,-0.0644,2.0912,1.0803,1.8541,1.3352,Control
Utah__C01,0.0598,-0.0152,0.6722,0.2995,0.0131,0.0422,2.0991,-0.2017,0.3192,1.6154,1.452,0.2219,0.7023,0.8065,0.7498,-0.0218,0.174,-0.0839,-0.0901,0.3808,1.2645,1.0811,0.8639,-0.0299,1.8994,0.086,1.2721,1.0896,1.4966,0.371,-0.0926,2.28,1.3271,2.1046,0.8218,BRCACancer
Utah__C02,0.0502,-0.0062,0.5211,0.3704,0.0214,0.0748,1.8856,-0.1196,0.2992,1.631,1.3058,0.1252,0.5586,0.5927,0.8984,0.0975,0.2046,-0.0222,-0.009,0.2229,1.4919,0.9256,1.0809,-0.1685,1.7968,0.1118,1.2637,1.3757,1.4459,0.2157,-0.0521,2.3218,0.8945,2.3238,0.8464,BRCACancer
Utah__C03,0.0459,-0.0088,0.6201,0.3292,0.0377,0.0528,2.2277,-0.1693,0.4669,1.6581,1.5874,0.2172,0.5749,0.6796,1.0183,0.0361,0.1743,-0.0681,-0.005,0.4287,1.6126,0.9695,1.0198,-0.1013,2.0433,0.1303,1.3665,1.0878,1.4755,0.2495,-0.0436,2.6161,1.1949,2.2582,0.8614,BRCACancer
Utah__C04,0.0535,-0.0317,0.3677,0.211,0.0032,0.1133,1.4909,-0.1511,0.0795,0.841,1.0922,0.0895,0.3302,0.3773,0.4544,0.1097,0.1223,-0.0543,-0.0641,0.1681,1.1875,0.883,0.7329,-0.0527,1.7243,0.1222,0.748,1.4431,1.0865,0.137,-0.1071,2.2155,0.6556,2.7034,0.6152,Control
Utah__C05,0.0764,0.009,0.3572,0.1841,0.0486,0.0468,1.6082,-0.1343,0.1714,1.1785,1.1167,0.0652,0.3582,0.392,0.5868,0.0552,0.1594,-0.0269,-0.0278,0.1551,1.1349,0.7746,0.8033,-0.1001,1.6893,0.0715,0.7946,0.9962,1.1205,0.1631,-0.0947,1.9306,0.7229,2.2658,0.5626,BRCACancer
Utah__C06,0.0366,0.0628,0.132,0.0427,-0.0338,0.1453,0.3726,-0.1357,-0.0247,0.2438,0.405,0.1765,0.2114,0.0848,0.18,0.0413,0.1883,-0.1156,0.0218,0.0541,0.4391,0.5181,0.2386,-0.0712,0.7922,0.1012,0.2525,0.3976,0.3022,0.0504,-0.0338,0.8831,0.2453,1.2786,0.1897,Control
Utah__C07,0.0318,-0.022,0.3978,0.1789,0.0557,0.0525,1.5658,-0.153,0.2152,1.3256,1.03,0.0623,0.4277,0.5151,0.7194,0.0114,0.1726,-0.0303,-0.0326,0.1528,1.1096,0.7731,1.0296,-0.0334,1.7439,0.119,1.0876,1.5688,1.1409,0.1725,-0.0725,2.2026,0.4921,2.3503,0.7059,Control
Utah__C08,0.082,-0.0099,0.5321,0.2963,0.0358,0.1156,1.73,-0.1302,0.2226,1.5147,1.0891,0.0966,0.4969,0.6277,0.7013,-0.0344,0.1253,-0.061,-0.0507,0.2171,1.4179,0.9547,0.9672,-0.0554,1.7684,0.0856,1.2054,1.1237,1.2826,0.1947,-0.0909,2.1339,0.6442,2.1913,0.8692,Control
Utah__C09,0.0285,-0.05,0.4262,0.2007,0.0104,0.0786,1.5111,-0.1347,0.1776,1.3615,1.0911,0.0932,0.3576,0.5002,0.6932,0.0401,0.1037,-0.0893,-0.1309,0.1623,1.2727,0.7457,0.9538,-0.0345,1.602,0.0738,1.0114,1.2905,1.2869,0.1333,-0.091,2.1377,0.6769,2.3378,0.6806,Control
Utah__C10,0.0757,-0.0108,0.3245,0.2541,0.0086,0.0262,1.6341,-0.1866,0.1553,1.4736,1.1034,0.0427,0.4529,0.3888,0.6303,-0.0298,0.185,-0.0112,-0.0234,0.1709,1.2658,0.7909,1.1131,-0.0991,1.5008,0.1381,1.0904,1.496,1.4953,0.1771,-0.0391,2.0699,0.7478,2.5247,0.8088,BRCACancer
Utah__C11,0.0156,-0.0393,0.5258,0.3232,-0.0128,0.1027,1.8057,-0.1075,0.319,1.3769,1.3059,0.1524,0.4534,0.5985,0.7742,-0.0108,0.1556,-0.116,-0.0774,0.3253,1.5555,1.0607,0.9707,-0.168,1.7259,0.0988,1.094,1.3767,1.2809,0.1685,-0.05,2.521,0.8122,2.4776,0.7528,Control
Utah__C12,0.0465,-0.0292,0.3456,0.2423,0.0071,0.1943,1.2984,-0.1373,0.0334,0.8643,0.9136,0.0606,0.3489,0.3775,0.4503,0.0645,0.1278,-0.0768,-0.0785,0.0642,1.1375,0.7046,0.8246,-0.1347,1.4375,0.0915,0.5978,1.6225,0.9655,0.117,-0.0362,2.1077,0.4887,2.7435,0.5537,BRCACancer
Utah__D01,0.0472,-0.0439,0.6999,0.237,0.01,0.11,1.714,-0.1162,0.2922,1.4884,1.303,0.2955,0.8991,0.9454,0.7706,-0.002,0.1662,-0.1192,-0.0956,0.3312,1.4414,0.8265,0.8162,-0.1095,1.5554,0.0203,0.8913,0.7507,1.1893,0.5279,-0.102,2.1885,1.2607,1.8189,1.4773,BRCACancer
Utah__D02,0.0135,-0.032,0.4216,0.3803,0.0021,0.1329,1.664,-0.0884,0.1692,1.4977,1.164,0.0969,0.5229,0.5671,0.6754,-9e-04,0.1417,-0.0724,-0.0856,0.1593,1.2024,0.8747,0.9929,-0.0224,1.7481,0.1137,0.9028,1.6749,1.3373,0.1966,-0.0768,2.2834,0.7122,2.6213,0.6711,BRCACancer
Utah__D03,0.064,-0.0137,0.3603,0.2635,0.0262,0.2021,1.825,-0.1538,0.1298,1.2549,1.2407,0.0678,0.5068,0.4829,0.5825,0.0324,0.1956,-0.0456,-0.0959,0.2157,1.2233,0.791,0.8793,-0.0579,1.7646,0.1077,0.858,1.6077,1.4,0.2005,-0.0661,2.2948,0.7313,2.7238,0.5819,BRCACancer
Utah__D04,0.0149,-0.0327,0.436,0.2176,-7e-04,0.0912,1.7388,-0.1257,0.2294,1.3986,1.2438,0.1086,0.4918,0.6405,0.616,0.0294,0.1446,-0.1187,-0.0996,0.1434,1.3274,0.9614,0.8964,-0.1218,1.7879,0.0916,1.0383,1.3858,1.3785,0.2187,-0.0801,2.2208,0.8977,2.4326,0.7246,BRCACancer
Utah__D05,0.0696,-0.005,0.3659,0.3355,0.0631,0.1515,1.9066,-0.1533,0.2291,1.4245,1.2743,0.1232,0.4765,0.4663,0.6579,0.059,0.172,-0.0556,-0.0209,0.2117,1.0651,0.9663,0.9383,-0.1235,1.8644,0.1303,1.1803,1.6395,1.659,0.2212,-0.0572,2.2587,0.901,2.4253,0.5295,BRCACancer
Utah__D06,0.0101,-0.0486,0.5506,0.304,-0.0173,0.1403,1.8685,-0.1504,0.3041,1.5403,1.333,0.1971,0.538,0.6174,0.7811,0.0076,0.1412,-0.1047,-0.0706,0.2928,1.5069,1.0053,0.9729,-0.0271,1.7852,0.0748,1.1832,1.2384,1.4377,0.2091,-0.0776,2.3602,0.9978,2.2685,0.8352,BRCACancer
Utah__D07,0.0485,-0.0199,0.426,0.3414,0.0253,0.1089,1.9492,-0.1147,0.3282,1.4636,1.3453,0.1256,0.4641,0.5499,0.8075,0.0259,0.1351,-0.0529,-0.102,0.2203,1.2439,0.8585,1.0382,-0.0681,2.0129,0.1091,1.1204,1.5107,1.416,0.1869,-0.0606,2.4554,0.9342,2.5692,0.5857,Control
Utah__D08,0.0479,0.0057,0.3355,0.2153,0.0542,0.1152,1.4303,-0.1368,0.1477,1.1169,0.9637,0.0961,0.3455,0.3968,0.5695,0.0983,0.1301,-0.083,-0.072,0.1498,1.1937,0.796,0.9111,-0.1307,1.6938,0.1145,0.8227,1.4058,1.2485,0.1567,-0.0456,2.2106,0.6641,2.3431,0.5984,Control
Utah__D09,0.0816,-0.0455,0.4381,0.2816,0.0321,0.0844,1.5732,-0.1653,0.1486,1.4624,1.144,0.1433,0.5058,0.5259,0.6882,0.0136,0.183,-0.0247,-0.0978,0.2392,1.4054,0.9957,0.8949,-0.0335,1.6243,0.0991,1.1668,1.308,1.4131,0.1594,-0.0479,2.1715,0.6783,2.2565,0.8162,Control
Utah__D10,0.0125,-0.0153,0.398,0.1527,0.0388,0.1422,1.3882,-0.118,0.2023,1.2564,0.9609,0.0776,0.3989,0.5703,0.4439,0.0032,0.2182,-0.058,-0.0907,0.1852,1.0493,1.0254,0.8289,-0.1194,1.7028,0.0551,0.8012,1.396,1.2504,0.1745,-0.0611,1.9689,0.5251,2.469,0.6112,Control
Utah__D11,0.0751,0.0173,0.1919,0.0986,0.0353,0.2274,0.6542,-0.1513,-0.0343,0.6866,0.538,0.2342,0.295,0.2789,0.273,-0.0314,0.1337,-0.1148,-0.0655,0.0661,0.8394,0.6509,0.5404,-0.0693,1.1351,0.0113,0.4897,1.3314,0.6931,0.1234,-0.0838,1.6044,0.3769,1.9583,0.5013,Control
Utah__D12,-0.0378,-0.0499,0.3634,0.1852,-0.034,0.0984,1.3053,-0.0617,0.1411,0.976,1.0327,0.138,0.2871,0.4342,0.4245,0.0124,0.1155,-0.0913,-0.1128,0.1634,1.1456,0.9781,0.8187,-0.1175,1.7478,0.0642,0.7625,1.2311,1.0771,0.1206,-0.1194,2.1698,0.6078,2.3686,0.5234,Control
Utah__E01,0.0147,-0.0165,0.3392,0.179,0.0019,0.0308,1.6378,-0.1011,0.117,1.3108,1.1567,0.0477,0.3335,0.3704,0.592,-0.0258,0.0896,-0.0593,-0.0596,0.1759,1.2408,0.8527,0.8386,-0.0806,1.8254,0.0266,0.9472,0.63,1.351,0.2054,-0.0288,2.4746,0.6527,2.2234,0.6316,BRCACancer
Utah__E02,0.0163,-0.02,0.49,0.3289,-0.0752,0.1044,1.5463,-0.1406,0.272,1.7482,1.1232,0.0665,0.6099,0.6372,0.809,0.0101,0.1262,-0.0593,-0.0644,0.2041,1.373,0.7773,1.1303,-0.2179,1.6675,0.0979,1.2485,1.5223,1.3468,0.2776,-0.0707,2.1628,0.7142,2.4671,1.0118,Control
Utah__E03,0.011,-0.031,0.4584,0.2832,0.0014,0.0704,2.0647,-0.0634,0.3157,1.4211,1.259,0.0755,0.4092,0.591,0.6372,-8e-04,0.1354,-0.0389,-0.0408,0.2326,1.3944,1.0267,0.9428,-0.1075,1.9051,0.1087,1.0465,1.4859,1.4425,0.1519,-0.0534,2.3276,0.4944,2.7244,0.6916,Control
Utah__E04,-0.0015,-0.044,0.491,0.4116,0.0016,0.1527,1.8438,-0.1025,0.3484,1.4685,1.4319,0.1619,0.5531,0.5764,1.0253,-0.0138,0.1593,-0.0722,-0.102,0.2487,1.7528,1.0668,1.0104,-0.1028,1.7307,0.1806,1.1389,1.5544,1.5189,0.2181,-0.0348,2.4413,0.9354,2.5588,0.9436,Control
Utah__E05,0.0813,0.0245,0.4393,0.3838,0.0589,0.0834,1.2784,-0.1749,0.096,1.4543,0.9161,0.0625,0.66,0.5151,0.7941,0.0342,0.2506,-0.0791,-0.0581,0.1774,1.3984,0.7672,1.1271,-0.1868,1.4757,0.1209,1.1272,1.4374,1.1271,0.2554,-0.062,2.1386,0.7072,2.309,1.0351,Control
Utah__E06,0.0973,0.0561,0.4189,0.2246,0.1425,0.1031,1.3545,-0.208,0.0777,1.2151,0.7922,0.1114,0.5002,0.4619,0.4112,0.1017,0.2181,-0.0513,0.0218,0.1551,0.585,0.7736,0.7322,-0.2662,1.5452,0.0376,0.8826,0.9448,1.253,0.2798,-0.0429,1.755,0.9359,1.704,0.4017,BRCACancer
Utah__E07,0.0043,-0.0367,0.4264,0.4024,-0.0271,0.1556,1.7633,-0.1344,0.2146,1.4453,1.3032,0.1657,0.5185,0.5607,0.7786,0.0058,0.1034,-0.0293,-0.0483,0.2782,1.2295,0.9678,0.9897,-0.1013,1.849,0.1246,1.0365,1.7432,1.5677,0.1833,-0.0402,2.513,0.9633,2.7646,0.6749,BRCACancer
Utah__E08,-0.0209,-0.0428,0.5357,0.2837,-0.0567,0.1235,1.9919,-0.122,0.1695,1.5914,1.3847,0.1084,0.4827,0.605,0.7259,-0.0109,0.0489,-0.0679,-0.0537,0.2936,1.5255,0.9621,1.0525,-0.1245,1.9077,0.0831,1.0441,1.4523,1.4619,0.1918,-0.0661,2.4266,0.9732,2.7554,0.8636,Control
Utah__E09,-0.0037,-0.0553,0.5038,0.3154,2e-04,0.18,1.6619,-0.1127,0.2271,1.4828,1.2227,0.0313,0.4225,0.6109,0.6825,0.0434,0.1364,-0.0678,-0.068,0.0695,1.447,1.0297,0.9402,-0.0195,1.7201,0.1177,0.9198,1.5933,1.4145,0.1806,-0.0391,2.3559,0.72,2.7085,0.7555,BRCACancer
Utah__E10,0.0781,-0.0247,0.6009,0.3129,0.0248,-0.0329,1.7952,-0.1345,0.3641,1.711,1.1961,0.1056,0.7202,0.7603,0.77,0.0172,0.2168,-0.0748,-0.0173,0.2326,1.24,0.9967,1.0265,-0.1181,1.7842,0.0725,1.2666,1.2376,1.4572,0.3848,-0.0775,2.1519,0.8219,2.1796,0.7729,BRCACancer
Utah__E11,0.047,-0.0576,0.357,0.3519,0.0055,0.1422,1.3764,-0.1064,0.1671,1.3203,1.0306,0.0805,0.3822,0.4345,0.6353,0.0174,0.2582,-0.0681,-0.0691,0.1351,1.2198,0.7989,1.0099,-0.1099,1.6372,0.1102,0.9316,1.6756,1.2317,0.1393,-0.0298,2.2735,0.5502,2.686,0.6623,Control
Utah__E12,-0.0661,-0.0437,0.2492,0.034,-0.0555,0.0138,1.4911,-0.0874,0.1084,1.0415,0.9701,0.0492,0.3277,0.3776,0.4695,0.0132,0.0307,-0.0273,-0.0713,0.1712,0.8554,0.7725,0.8614,-0.1234,1.598,-0.0753,0.6899,1.202,1.1209,0.138,0.0015,2.0652,0.3796,2.3035,0.413,BRCACancer
