@relation data

@attribute id string
@attribute 1000 numeric
@attribute 10368 numeric
@attribute 10369 numeric
@attribute 1495 numeric
@attribute 1496 numeric
@attribute 1499 numeric
@attribute 1605 numeric
@attribute 1674 numeric
@attribute 1756 numeric
@attribute 1824 numeric
@attribute 1829 numeric
@attribute 1832 numeric
@attribute 2010 numeric
@attribute 22801 numeric
@attribute 2697 numeric
@attribute 27091 numeric
@attribute 27092 numeric
@attribute 29119 numeric
@attribute 3655 numeric
@attribute 3672 numeric
@attribute 3673 numeric
@attribute 3674 numeric
@attribute 3675 numeric
@attribute 3676 numeric
@attribute 3678 numeric
@attribute 3679 numeric
@attribute 3680 numeric
@attribute 3685 numeric
@attribute 3688 numeric
@attribute 3690 numeric
@attribute 3691 numeric
@attribute 3693 numeric
@attribute 3694 numeric
@attribute 3695 numeric
@attribute 3696 numeric
@attribute 3728 numeric
@attribute 3908 numeric
@attribute 4000 numeric
@attribute 488 numeric
@attribute 51176 numeric
@attribute 5318 numeric
@attribute 55799 numeric
@attribute 59283 numeric
@attribute 59284 numeric
@attribute 59285 numeric
@attribute 60 numeric
@attribute 6262 numeric
@attribute 6442 numeric
@attribute 6443 numeric
@attribute 6444 numeric
@attribute 6445 numeric
@attribute 6546 numeric
@attribute 6932 numeric
@attribute 6934 numeric
@attribute 71 numeric
@attribute 775 numeric
@attribute 778 numeric
@attribute 779 numeric
@attribute 781 numeric
@attribute 782 numeric
@attribute 783 numeric
@attribute 784 numeric
@attribute 785 numeric
@attribute 786 numeric
@attribute 81 numeric
@attribute 83439 numeric
@attribute 8515 numeric
@attribute 8516 numeric
@attribute 87 numeric
@attribute 88 numeric
@attribute 89 numeric
@attribute 9254 numeric
@attribute 93589 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.0804,-0.1115,-0.0876,0.3646,-0.1079,2.1378,0.4135,-0.0818,-0.1058,0.7221,-0.107,0.1697,1.3673,-0.1077,-0.1467,-0.0351,-0.1045,-0.1056,1.5793,0.1531,0.3071,1.1928,0.1046,2.696,1.5124,-0.0432,0.0018,0.7512,2.4273,2.1301,-0.0333,0.304,-0.0633,1.9721,0.0689,0.4876,-0.0882,0.0794,1.6717,1.8281,0.0827,-0.0232,0.1778,-0.1183,0.11,2.0458,-0.1107,-0.0047,0.3995,-0.0766,-0.1367,0.5013,1.5458,0.3152,1.4022,-0.0944,0.05,-0.0594,-0.1474,0.2216,-0.0667,0.1901,-0.0412,-0.1357,0.8074,-0.0468,-0.0048,-0.1146,0.9778,-0.0432,-0.0359,0.0249,0.0772,Control
A02,-0.0664,-0.1857,-0.144,0.3017,-0.0664,1.9406,0.3531,0.0905,-0.1325,0.403,-0.0482,0.1211,1.0731,-0.135,-0.1106,0.0189,-0.1181,-0.1274,0.9261,0.1756,0.1775,1.2625,0.0413,2.4488,1.2465,-0.0611,0.0083,0.6194,2.1759,2.2489,-0.0109,0.2936,-0.0086,1.9595,0.0788,0.3184,-0.043,0.1713,1.5415,0.9496,0.0529,0.0406,0.1513,-0.1772,0.1204,1.7686,-0.0456,-0.0364,0.3151,-0.0073,-0.1022,0.4411,1.0057,0.3427,1.0939,-0.098,-0.0458,-0.007,-0.0603,0.245,-0.0984,0.0615,-0.061,-0.0932,0.7369,-0.0104,-0.0076,-0.1285,0.7549,-0.023,-0.0855,0.1729,0.0474,Control
A03,-0.0797,-0.1673,-0.122,0.4994,-0.0814,2.228,0.4099,0.0216,-0.1298,0.9307,-0.0699,-0.0256,1.2202,-0.1333,-0.0331,-0.0802,-0.053,-0.1282,0.6756,0.1318,0.3844,1.4116,0.0051,2.7206,1.607,0.0376,0.0051,0.8381,2.3183,2.2641,0.0023,0.3779,-0.0387,2.1622,0.0477,0.5857,-0.0548,0.2163,1.8007,0.8281,0.0689,0.0182,0.2451,-0.1821,0.0767,2.0648,-0.0422,0.0278,0.4403,-0.0586,-0.1292,0.7211,0.8256,0.6523,1.1357,-0.0937,0.004,0.0189,-0.0833,0.2836,-0.0769,0.1448,-0.0057,-0.1014,0.9935,-0.0412,3e-04,-0.1408,0.7257,-0.0276,-0.0262,0.1881,0.089,Control
A04,-0.0657,-0.1088,-0.1764,0.3274,-0.0806,2.1149,0.3598,0.2406,-0.1021,0.7317,-0.0041,0.2298,1.3697,-0.0831,-0.0074,0.116,-0.1461,-0.099,1.0935,0.1578,0.1908,1.5515,0.0819,2.7136,1.3644,-0.0252,-0.0112,0.6282,2.3751,2.7493,0.0308,0.3591,-0.0408,2.0598,0.0757,0.365,-0.0314,0.2024,1.4025,1.1672,0.0558,-0.0098,0.2315,-0.0801,0.1895,1.9505,-0.0549,0.0424,0.2977,-0.0514,-0.1218,0.3564,1.3867,0.2924,1.1965,-0.0914,-0.0284,-0.0234,-0.0647,0.276,-0.0715,0.149,-0.0394,-0.0818,0.8157,-0.0409,-0.0534,-0.1283,0.8075,-0.0188,0.0335,0.22,0.0545,Control
A05,-0.0487,-0.1321,-0.1191,0.525,-0.092,2.1217,0.544,0.1174,-0.0711,1.0502,-0.0762,-0.0338,1.3595,-0.1061,-0.0469,0.0277,-0.084,-0.0943,0.9261,0.1263,0.1792,2.113,0.0278,2.5734,1.6749,0.027,-0.023,0.8469,2.221,2.9795,0.014,0.5358,-0.0195,1.8728,0.0786,0.4712,-0.043,0.2232,1.7639,1.0436,0.0963,-0.0172,0.2196,-0.1327,0.1782,2.0435,-0.0608,0.1068,0.2758,-0.0487,-0.1283,0.6528,1.1059,0.4474,1.2454,-0.0855,-0.001,-0.0374,-0.0803,0.2728,-0.0801,0.1243,-0.0071,-0.0564,0.9737,-0.0642,-0.0237,-0.1208,0.9804,-0.0483,0.0336,0.1727,0.1252,Control
A06,-0.0538,-0.1196,-0.0823,0.3738,-0.0535,2.0671,0.3382,-0.0095,-0.1279,0.7998,-0.0698,-0.0726,1.2009,-0.1143,-0.0652,0.0692,-0.1007,-0.1174,1.1128,0.0459,0.14,1.6991,-0.0321,2.2651,1.5112,-0.0378,0.0884,0.7154,2.0446,2.6063,-0.0488,0.3588,-0.0715,1.5727,-0.0182,0.4018,-0.05,0.0905,1.6505,1.0319,0.0777,0.0173,0.136,-0.1502,0.0036,1.8446,-0.0691,0.0218,0.3228,-0.0652,-0.1277,0.4262,1.1287,0.3386,1.1742,-0.0996,-0.0139,-0.0336,-0.0754,0.1174,-0.115,0.0798,0.0072,-0.0765,0.8436,-0.0456,-0.0201,-0.1708,0.8408,-0.0148,-0.0611,0.1083,0.0485,Control
A07,-0.0997,-0.1294,-0.1485,0.494,-0.0716,2.242,0.3858,0.1048,-0.1392,0.6215,-0.0609,0.0037,1.1493,-0.1248,-0.0491,0.0264,-0.0984,-0.1418,1.1635,0.0919,0.1993,1.3328,-0.0051,2.7412,1.5123,-0.0658,0.0288,0.8005,2.4763,2.3361,-0.0686,0.3598,-0.0161,1.89,0.0552,0.8094,-0.0333,0.1908,1.6555,1.5647,0.044,0.0437,0.1113,-0.226,0.0758,1.8021,-0.0626,-0.0457,0.3761,-0.0182,-0.1137,1.147,1.2988,0.7088,1.1316,-0.1374,-0.0348,-0.0223,-0.0813,0.1921,-0.1109,0.0211,-0.0043,-0.1674,0.9333,-0.0328,0.0264,-0.1575,0.8292,-0.0449,-0.0678,0.1808,0.0616,Control
A08,-0.0842,-0.1508,-0.1638,0.5131,-0.105,2.2731,0.2771,-0.1431,-0.1234,0.3526,-0.0908,0.0928,0.9581,-0.098,-0.0958,0.0339,-0.0805,-0.0935,1.5957,0.048,0.1227,0.6743,0.0318,3.0853,1.3905,-0.0145,-0.0232,0.7734,2.328,1.4609,-0.0082,0.2332,-0.0846,1.6864,0.0493,0.3788,-0.0519,0.064,1.6318,2.1593,-0.0296,-0.0066,0.1028,-0.1802,0.047,1.5964,-0.1012,-0.0208,0.317,-0.0907,-0.1462,1.1858,1.5945,0.977,0.8875,-0.0768,0.0145,-0.0907,-0.13,0.1797,-0.0906,0.1044,0.031,-0.1331,0.8236,-0.0766,-0.0034,-0.1243,0.8176,-0.0516,-0.0937,0.1076,0.015,Control
A09,-0.0857,-0.0743,-0.1012,0.4136,-0.0661,2.1764,0.3301,0.1257,-0.1174,0.3916,-0.1099,0.0402,1.1763,-0.0975,-0.0279,-0.0867,-0.0972,-0.1021,1.3058,0.0426,0.2143,1.5013,0.0419,2.8347,1.3587,0.007,-0.0099,0.638,2.5756,2.6827,-0.0276,0.3951,-0.038,1.9861,0.0366,0.8596,-0.0517,0.1978,1.6269,1.7811,0.0556,0.0309,0.1088,-0.1748,-0.0021,1.768,-0.0605,-0.035,0.248,-0.0619,-0.1063,1.0106,1.4003,0.7113,1.0418,-0.0921,-0.0462,0.0108,-0.1073,0.1652,-0.1048,0.1476,-0.0269,-0.1098,0.7962,-0.0255,0.0147,-0.1558,0.8598,-0.0377,-0.0396,0.1292,0.0596,Control
A10,-0.0818,-0.1321,-0.1262,0.5452,-0.0827,2.3614,0.3513,0.023,-0.0927,0.6628,-0.0897,-0.0385,1.2348,-0.084,-0.1237,0.0572,-0.0583,-0.1117,0.9855,0.1278,0.2879,1.7771,0.0321,2.9349,1.5221,-0.0123,-0.0353,0.8217,2.7093,2.8517,-0.0196,0.4342,-0.027,1.952,0.013,0.3331,-0.0488,0.0934,1.6482,1.2214,0.0136,0.0034,0.2073,-0.17,0.1234,1.821,-0.0679,0.016,0.5436,0.0038,-0.1013,1.0871,1.1232,0.5359,1.1061,-0.0951,-0.005,-0.0769,-0.0905,0.3265,-0.085,0.1458,0.0032,-0.1139,1.0104,-0.0689,-0.0046,-0.1254,0.9482,-0.0478,-0.0057,0.2776,0.0699,Control
