@relation data

@attribute id string
@attribute 7867 numeric
@attribute 842 numeric
@attribute 596 numeric
@attribute 58 numeric
@attribute 317 numeric
@attribute 7124 numeric
@attribute 9261 numeric
@attribute 3552 numeric
@attribute 836 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 1616 numeric
@attribute 355 numeric
@attribute 54205 numeric
@attribute 356 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1736,0.8952,1.598,0.6101,1.7487,0.4095,0.9375,-0.0393,1.24,0.2839,0.2532,0.7623,1.2288,0.7163,0.3703,Control
A02,1.1959,0.614,0.7606,0.6684,1.6818,0.4322,0.8165,0.1474,1.2187,0.1815,0.2345,0.7021,1.1813,0.7423,0.5088,Control
A03,1.2951,0.8989,0.6724,0.719,1.8237,0.5375,1.1352,-0.0719,1.3606,0.274,0.171,0.73,1.7863,0.9311,0.7048,Control
A04,1.2322,0.7606,0.8481,0.8244,1.5078,0.3432,0.9351,0.1252,1.1395,0.2734,0.0958,0.6518,1.1168,0.7592,0.4199,Control
A05,1.4811,0.9986,0.8722,0.9339,1.9445,0.365,1.0201,0.1089,1.4523,0.4606,0.2135,0.7097,1.3299,0.7999,0.4669,Control
A06,1.3188,0.9562,0.7888,0.7059,1.7899,0.4132,1.01,0.1683,1.162,0.2596,0.0719,0.6534,1.1995,0.7842,0.5095,Control
A07,1.3141,0.8141,1.3272,0.6623,1.9755,0.4675,1.1051,0.0628,1.4389,0.3841,0.1652,0.6918,1.1282,0.7672,0.5964,Control
A08,1.197,0.7207,1.971,0.5704,1.7175,0.2445,1.0468,-0.0116,1.041,0.0912,0.1703,0.589,1.1547,0.5666,0.5226,Control
A09,1.2576,0.7421,1.6289,0.6497,1.731,0.3484,1.0301,0.0845,1.0344,0.2415,0.1674,0.6624,1.2423,0.6669,0.3699,Control
A10,1.2322,0.9479,1.1995,0.6784,1.885,0.4505,1.0866,-0.0373,1.2447,0.3236,0.1203,0.6508,1.4522,0.5994,0.6383,Control
A11,0.9279,0.5807,1.1764,0.603,1.7629,0.1872,0.7879,0.09,0.8655,0.1261,0.2949,0.518,1.1292,0.6778,0.415,Control
A12,0.8309,0.4971,0.438,0.4426,1.1173,0.0949,0.7533,0.1761,0.8947,0.1978,0.0174,0.4714,0.8144,0.4178,0.3731,Control
B01,0.9654,0.7117,1.3259,0.1901,1.3385,0.221,1.0472,-0.0095,0.8888,0.1139,0.0223,0.5786,1.0167,0.5944,0.2572,Control
B02,1.2638,0.868,0.7573,0.7256,1.5383,0.4265,1.0668,0.1074,1.1595,0.2413,0.2522,0.7035,1.2986,1.0909,0.4005,Control
B03,1.0734,0.6967,1.0441,0.5791,1.6468,0.1629,1.0034,0.122,1.0598,0.1139,0.1796,0.6616,1.3425,0.9005,0.3854,BRCACancer
B04,1.1552,0.6286,1.7304,0.4707,1.5149,0.3204,1.248,0.186,1.0387,0.1265,0.1165,0.5644,1.0497,0.6219,0.6049,BRCACancer
B05,1.1978,0.6254,0.622,0.5392,1.2632,0.3651,1.1897,0.1511,1.1362,0.0993,0.2011,0.5344,0.9451,0.8085,0.445,BRCACancer
B06,0.7359,0.5369,0.7863,0.0425,1.2445,0.0826,0.7222,0.435,0.9527,-0.0687,0.0096,0.3958,0.8313,0.1169,0.5253,BRCACancer
B07,1.1764,0.7399,1.1124,0.7055,1.736,0.1916,1.0546,0.0768,1.2561,0.221,0.3053,0.7357,1.4488,0.8633,0.6943,BRCACancer
B08,1.1754,0.8371,0.6778,0.7661,1.867,0.1785,0.7547,0.0846,1.1499,0.1997,0.2638,0.6425,1.2536,0.7197,0.4654,Control
B09,0.9332,0.3752,2.0269,0.3852,1.1309,0.0635,0.925,-0.0011,0.9575,0.0319,0.2473,0.4842,0.9012,0.439,0.3674,Control
B10,1.037,0.5534,1.4479,0.5586,1.4053,0.0864,0.8549,0.0036,0.874,0.0098,0.0605,0.4338,0.8869,0.5219,0.5992,Control
B11,1.1811,0.6291,0.9421,0.6919,1.8542,0.1554,0.8262,-0.0227,1.0068,0.3466,0.2776,0.6831,1.0057,0.4327,0.3673,Control
B12,0.7643,0.3193,1.9527,0.4348,1.0883,0.2909,0.8296,0.0966,0.6178,-0.0383,0.1444,0.2267,0.7556,0.3144,0.1596,Control
C01,1.4998,0.7916,0.9141,0.6234,1.8682,0.4812,1.1356,0.23,0.9613,0.3561,0.1751,0.632,1.0691,0.6704,0.6192,BRCACancer
C02,1.3948,0.8772,0.8473,0.7823,1.6253,0.4151,0.9434,0.0289,0.9934,0.4529,0.161,0.7078,0.9781,0.6617,0.561,BRCACancer
C03,1.4698,0.9409,0.8426,0.7834,1.7095,0.5511,1.1593,0.1016,1.2434,0.4984,0.296,0.8005,1.3573,0.7761,0.8687,BRCACancer
C04,0.965,0.3715,0.6041,0.7243,1.2876,0.1199,0.7667,0.2525,0.692,0.2429,0.3455,0.3315,0.6434,0.6996,0.2198,Control
C05,1.1523,0.494,0.4546,0.6302,1.4224,0.1511,0.6777,-0.0181,0.7308,0.1702,0.2164,0.3758,0.6822,0.5506,0.2956,BRCACancer
C06,0.3319,0.0019,0.2003,0.1696,0.1891,-0.1027,0.4448,8e-04,0.2605,-0.0612,0.0195,0.0604,0.3692,0.1183,0.205,Control
C07,1.0954,0.6067,0.3689,0.7273,1.5335,0.2303,0.7894,0.1359,0.8349,0.3171,0.2596,0.4491,0.6958,0.5516,0.2971,Control
C08,1.2387,0.6941,0.7524,0.6607,1.5297,0.3332,0.7817,0.2747,0.8646,0.2625,0.223,0.6057,0.8715,0.6184,0.5075,Control
C09,1.2072,0.5565,0.483,0.6969,1.2693,0.4021,0.7945,-0.0399,0.8981,0.1042,0.2193,0.5811,0.8314,0.5717,0.5763,Control
C10,1.5225,0.7194,0.5104,0.7674,1.3204,0.1714,0.8084,-0.0152,0.9367,0.3713,0.146,0.6338,0.6229,0.5668,0.472,BRCACancer
C11,1.1901,0.8077,0.6761,0.7231,1.4751,0.2264,0.8622,0.1711,0.8526,0.1875,0.3551,0.5986,0.967,0.7354,0.5895,Control
C12,0.9342,0.4151,0.478,0.5742,0.9433,0.0849,0.6468,0.2051,0.5522,0.1605,0.3025,0.3421,0.4208,0.2884,0.3012,BRCACancer
D01,0.9379,0.3578,1.9268,0.2243,1.4387,0.2647,0.9567,0.1689,0.6771,0.0731,0.1862,0.4072,1.0744,0.4035,0.314,BRCACancer
D02,1.1785,0.5376,0.5308,0.7344,1.2665,0.3772,0.9339,0.0255,0.9171,0.2029,0.1552,0.5538,0.662,0.5661,0.4266,BRCACancer
D03,1.1604,0.534,0.6586,0.7019,1.4117,0.2993,0.8504,-0.0599,0.8639,0.2709,0.0798,0.3887,0.6057,0.5447,0.3172,BRCACancer
D04,1.2664,0.5306,0.973,0.7496,1.6474,0.226,0.8091,0.1172,0.805,0.135,0.0856,0.4282,1.0057,0.5337,0.3688,BRCACancer
D05,1.3336,0.8629,0.5003,0.7218,1.8043,0.2075,0.9586,0.0911,0.9294,0.4191,0.1214,0.5192,0.8369,0.6595,0.4806,BRCACancer
D06,1.2825,0.7175,0.8458,0.7213,1.6923,0.3893,0.9199,0.0426,1.056,0.2474,0.0077,0.7054,1.1114,0.6463,0.512,BRCACancer
D07,1.2052,0.7571,0.4987,0.7409,1.6055,0.2291,0.9746,-0.0362,1.1161,0.194,0.1324,0.5828,0.9161,0.6279,0.5993,Control
