@relation data

@attribute id string
@attribute 3155 numeric
@attribute 3157 numeric
@attribute 3158 numeric
@attribute 38 numeric
@attribute 39 numeric
@attribute 5019 numeric
@attribute 56898 numeric
@attribute 622 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8945,1.1722,-0.1063,0.8086,0.576,0.6662,0.5041,0.2912,Control
A02,0.8051,1.0091,-0.043,0.5023,0.4401,0.5279,0.2277,0.1272,Control
A03,0.9343,1.2285,-0.0331,0.7096,0.6247,0.4498,0.2338,0.0864,Control
A04,0.7844,1.0285,-0.0492,0.3893,0.4975,0.6298,0.2793,0.1573,Control
A05,0.9842,1.2427,-0.0804,0.6218,0.6695,0.5839,0.2707,0.1438,Control
A06,0.8085,1.0164,-0.044,0.4961,0.5277,0.4607,0.1994,0.1121,Control
A07,0.9615,1.1371,-0.0178,0.5123,0.5519,0.6334,0.2512,0.1981,Control
A08,0.8198,1.0058,-0.0833,0.5864,0.4848,0.784,0.3384,0.2071,Control
A09,0.8217,0.8832,-0.0529,0.5877,0.4606,0.6095,0.2383,0.2654,Control
A10,0.8361,1.0535,-0.1192,0.6228,0.4892,0.7799,0.2571,0.1225,Control
A11,0.6616,0.8487,0.0236,0.5001,0.298,0.4026,0.2663,0.0548,Control
A12,0.64,0.7747,0.1032,0.3895,0.3814,0.3772,0.2939,0.11,Control
B01,0.7492,0.9506,0.0622,0.4792,0.5222,0.5539,0.6133,0.2421,Control
B02,0.8903,1.1786,-0.0719,0.5497,0.5858,0.5419,0.5891,0.2261,Control
B03,0.871,1.0719,0.0027,0.5568,0.5959,0.5836,0.5004,0.1792,BRCACancer
B04,0.7598,0.8682,-0.0208,0.3439,0.3401,0.6389,0.2151,0.2115,BRCACancer
B05,0.7186,0.774,0.021,0.3959,0.4715,0.4054,0.3371,0.126,BRCACancer
B06,0.6597,0.8059,0.232,0.1923,0.3056,0.399,0.3836,-0.03,BRCACancer
B07,0.9881,1.0528,-0.0419,0.6339,0.6223,0.619,0.578,0.2106,BRCACancer
B08,0.8433,1.0334,-0.055,0.5628,0.4566,0.3722,0.3309,0.0451,Control
B09,0.5518,0.6003,-0.012,0.3171,0.365,0.5416,0.0917,0.0608,Control
B10,0.6945,0.8729,-8e-04,0.2389,0.2996,0.5003,0.1516,0.0576,Control
B11,0.6834,0.7511,-0.0181,0.4648,0.5585,0.3895,0.2062,-0.0205,Control
B12,0.4044,0.4418,0.022,-0.0505,0.1232,0.3625,0.1134,0.1653,Control
C01,0.9303,0.938,-0.012,0.5701,0.5056,0.3897,0.2555,0.2049,BRCACancer
C02,0.9254,0.9202,-0.0343,0.4487,0.5393,0.4776,0.3873,0.2588,BRCACancer
C03,1.0246,0.9727,-0.026,0.6445,0.546,0.6004,0.3212,0.2661,BRCACancer
C04,0.5186,0.4525,0.0319,0.1803,0.2559,0.2978,0.0101,0.1412,Control
C05,0.6004,0.5665,-0.027,0.2537,0.2344,0.3447,0.1339,0.0691,BRCACancer
C06,0.3383,0.2068,-0.0306,-0.1505,0.0397,0.0242,-0.1101,-0.0481,Control
C07,0.7059,0.6079,-0.05,0.2984,0.3664,0.431,0.0848,0.1245,Control
