@relation data

@attribute id string
@attribute 843 numeric
@attribute 841 numeric
@attribute 7124 numeric
@attribute 8743 numeric
@attribute 7132 numeric
@attribute 355 numeric
@attribute 7186 numeric
@attribute 8772 numeric
@attribute 8837 numeric
@attribute 356 numeric
@attribute 8737 numeric
@attribute 8795 numeric
@attribute 8717 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1688,1.465,0.4095,1.8321,1.2525,1.2288,0.2448,0.8721,1.7865,0.3703,1.4069,1.1907,1.2781,Control
A02,0.7882,1.1745,0.4322,1.9542,1.1877,1.1813,0.1827,0.7017,1.5898,0.5088,1.2491,0.9831,0.9188,Control
A03,1.1272,1.4136,0.5375,2.2166,1.399,1.7863,0.2495,0.7949,1.8538,0.7048,1.4813,1.1935,1.0092,Control
A04,0.8897,1.297,0.3432,1.504,1.102,1.1168,0.2383,0.7321,1.5957,0.4199,1.3259,0.9065,1.1988,Control
A05,1.1604,1.3513,0.365,2.0287,1.3902,1.3299,0.2226,0.9607,1.7423,0.4669,1.4854,1.1765,1.1025,Control
A06,1.1238,1.2326,0.4132,1.6035,1.2785,1.1995,0.1497,0.8172,1.6131,0.5095,1.4059,1.0263,0.9259,Control
A07,1.1824,1.4514,0.4675,1.818,1.4729,1.1282,0.221,0.9145,1.8573,0.5964,1.4578,1.1307,1.0883,Control
A08,1.325,1.533,0.2445,1.8618,1.1343,1.1547,0.1806,0.5589,1.8989,0.5226,1.4416,0.8357,0.8238,Control
A09,0.9483,1.2306,0.3484,1.6117,1.1571,1.2423,0.2206,0.7888,1.6491,0.3699,1.3374,0.985,1.0496,Control
A10,0.9156,1.3767,0.4505,1.896,1.3434,1.4522,0.2134,0.712,2.0075,0.6383,1.4147,1.0943,0.8903,Control
A11,0.6776,0.999,0.1872,1.2328,1.2239,1.1292,0.2149,0.8053,1.4024,0.415,1.0851,0.8601,0.881,Control
A12,0.4973,0.9414,0.0949,1.0796,0.7465,0.8144,0.0179,0.3738,1.1905,0.3731,0.9064,0.5416,0.4303,Control
B01,0.9804,1.3439,0.221,1.3445,0.9247,1.0167,-0.0292,0.4426,1.4952,0.2572,1.2248,0.8292,0.7183,Control
B02,0.9269,1.362,0.4265,1.6214,1.3104,1.2986,0.2439,0.9088,1.7407,0.4005,1.3491,1.1868,1.2002,Control
B03,0.9174,1.5046,0.1629,1.4798,1.1844,1.3425,0.1441,0.7568,1.7555,0.3854,1.3596,1.0245,1.1464,BRCACancer
B04,1.1038,1.4123,0.3204,1.4958,1.1507,1.0497,0.184,0.4285,2.1134,0.6049,1.2711,0.8672,0.6804,BRCACancer
B05,0.7935,1.1158,0.3651,1.1583,1.0748,0.9451,0.1159,0.5029,1.6649,0.445,1.1351,0.5088,0.6909,BRCACancer
B06,0.8054,1.4129,0.0826,1.3309,0.82,0.8313,-0.169,0.2917,1.458,0.5253,1.0197,0.728,0.4486,BRCACancer
B07,0.9649,1.7409,0.1916,1.897,1.4214,1.4488,0.2551,0.8924,2.0143,0.6943,1.5135,1.0739,1.2031,BRCACancer
B08,0.8104,1.156,0.1785,1.6633,1.4299,1.2536,0.218,1.0596,1.5711,0.4654,1.1911,1.152,1.1586,Control
B09,0.8939,1.1372,0.0635,0.997,0.9505,0.9012,0.1315,0.3824,1.6931,0.3674,1.1683,0.7273,0.7425,Control
B10,0.9213,1.2173,0.0864,1.4923,0.9694,0.8869,0.0985,0.5897,1.7706,0.5992,1.2365,0.6795,0.6592,Control
B11,0.8344,0.9041,0.1554,1.7753,1.4468,1.0057,0.1268,0.6935,1.535,0.3673,1.1771,0.6871,0.8388,Control
B12,0.7459,0.873,0.2909,0.7541,0.7334,0.7556,0.1258,0.1636,1.5946,0.1596,0.7665,0.6201,0.6716,Control
C01,1.2017,1.2504,0.4812,1.7487,1.5586,1.0691,0.229,0.8345,1.8732,0.6192,1.3942,1.2098,1.1134,BRCACancer
C02,0.9538,1.2754,0.4151,1.6384,1.2953,0.9781,0.2922,0.7667,1.5534,0.561,1.3934,1.0997,1.2914,BRCACancer
C03,1.1637,1.5651,0.5511,1.849,1.6263,1.3573,0.3394,0.9745,1.9382,0.8687,1.5355,1.1329,1.4113,BRCACancer
C04,0.4397,0.7261,0.1199,0.9407,0.9798,0.6434,0.1785,0.4934,1.0254,0.2198,0.6827,0.7467,0.9885,Control
C05,0.6351,0.7437,0.1511,1.2837,1.0947,0.6822,0.2137,0.5168,1.1707,0.2956,0.8304,0.7284,0.8132,BRCACancer
C06,0.106,0.3994,-0.1027,0.2908,0.4127,0.3692,0.052,0.187,0.4372,0.205,0.2507,0.1895,0.3521,Control
C07,0.4851,1.0345,0.2303,1.0467,1.0294,0.6958,0.1324,0.5992,1.3471,0.2971,1.1256,0.5762,0.8728,Control
C08,0.7718,1.1049,0.3332,1.581,1.1972,0.8715,0.197,0.7599,1.3608,0.5075,1.2783,0.7798,0.9335,Control
C09,0.6834,1.082,0.4021,1.3091,1.1444,0.8314,0.2475,0.7114,1.4618,0.5763,1.2052,0.771,0.9378,Control
C10,0.8812,1.0331,0.1714,1.4487,1.0457,0.6229,0.1387,0.7099,1.4317,0.472,1.2282,0.8029,0.9455,BRCACancer
C11,0.9243,1.1971,0.2264,1.4022,1.3094,0.967,0.2482,0.7909,1.4937,0.5895,1.312,0.9002,1.0792,Control
C12,0.4401,0.6705,0.0849,0.7746,0.8568,0.4208,0.1698,0.4734,0.8099,0.3012,0.7467,0.5106,0.6138,BRCACancer
D01,0.8839,1.1883,0.2647,1.497,1.073,1.0744,0.2047,0.3475,1.8171,0.314,1.2063,0.9936,1.0408,BRCACancer
D02,0.6454,0.9414,0.3772,1.1058,1.0647,0.662,0.2151,0.6322,1.2755,0.4266,1.1146,0.6733,0.9522,BRCACancer
D03,0.6536,0.8951,0.2993,1.2457,1.0235,0.6057,0.1764,0.5568,1.3223,0.3172,0.9005,0.7089,0.9977,BRCACancer
D04,0.8275,1.0007,0.226,1.6153,1.3483,1.0057,0.2043,0.597,1.426,0.3688,1.0554,0.9908,1.0876,BRCACancer
D05,0.9291,1.1412,0.2075,1.6982,1.259,0.8369,0.1835,0.5267,1.4962,0.4806,1.1657,0.9271,0.8858,BRCACancer
D06,0.9962,1.2533,0.3893,1.5096,1.3593,1.1114,0.2539,0.7765,1.6044,0.512,1.3382,1.0884,1.2644,BRCACancer
D07,0.7949,1.0738,0.2291,1.4316,1.3419,0.9161,0.2037,0.7527,1.4997,0.5993,1.2966,1.028,1.0257,Control
D08,0.5964,0.9083,0.3031,1.2058,0.9651,0.7862,0.1036,0.516,1.1157,0.4108,0.9566,0.7708,0.7886,Control
D09,0.7403,1.0111,0.4885,1.3164,1.1337,0.9261,0.169,0.7766,1.3379,0.2596,1.1954,0.9072,1.021,Control
D10,0.5969,0.8465,0.1295,1.2003,1.2826,0.7987,0.1668,0.6854,1.1992,0.3076,0.9318,0.7456,0.7545,Control
D11,0.2364,0.5856,-0.1943,0.3688,0.5459,0.6115,0.0616,0.4188,0.6212,0.1738,0.4683,0.3988,0.3595,Control
D12,0.4417,0.6882,0.1703,0.8906,1.058,0.706,0.1474,0.6026,0.8982,0.2681,0.8016,0.7227,0.8124,Control
E01,0.5138,0.7874,0.1688,1.212,0.9103,0.792,0.0944,0.4869,1.2297,0.1928,0.9971,0.7182,0.8835,BRCACancer
E02,0.9634,1.2355,0.2333,1.272,1.0573,0.7812,0.2403,0.9179,1.5018,0.5287,1.3864,0.7064,0.9732,Control
E03,0.6365,0.8755,0.2006,1.5708,1.2517,0.7313,0.2489,0.7315,1.2899,0.3648,1.2268,0.9583,1.0605,Control
E04,0.9188,1.2493,0.3956,1.5268,1.3282,0.95,0.2924,0.8193,1.5553,0.5215,1.4113,0.9982,1.2867,Control
E05,0.7984,1.202,0.0373,1.0687,0.8781,0.9215,0.0982,0.5892,1.3287,0.461,1.2194,0.5271,0.7463,Control
E06,0.7614,0.982,0.1274,1.5593,0.9082,0.7404,-0.0429,0.3246,1.428,0.3796,1.0053,0.7197,0.4301,BRCACancer
E07,0.7819,1.1701,0.1492,1.2192,1.3046,0.9432,0.2352,0.5857,1.4787,0.2782,1.1898,0.9484,1.0786,BRCACancer
E08,0.8864,1.1612,0.425,1.7773,1.338,1.1175,0.2354,0.8201,1.5041,0.3822,1.4077,0.9722,1.2014,Control
E09,0.6649,1.0066,0.321,1.1595,1.3632,0.876,0.2577,0.7978,1.4501,0.4644,1.151,0.7708,1.0203,BRCACancer
E10,1.1061,1.4025,0.3837,1.7395,1.2563,1.0044,0.1481,0.637,1.7603,0.6178,1.4462,0.9845,0.9172,BRCACancer
E11,0.552,0.9127,0.2328,1.1482,0.9858,0.818,0.1461,0.6478,1.2385,0.3237,1.1454,0.6071,0.8729,Control
E12,0.6539,0.9007,-0.0139,1.0704,0.8448,0.5061,0.0888,0.3304,1.0518,0.5032,0.9369,0.501,0.646,BRCACancer
F01,1.0266,1.2749,0.5481,1.6402,1.2451,1.0396,0.2352,0.804,1.575,0.3072,1.331,1.1505,1.243,Control
F02,1.1186,1.3861,0.3605,1.4944,1.3257,0.9466,0.3185,0.8455,1.6527,0.4658,1.4811,1.226,1.1639,Control
F03,0.7869,1.1933,0.6282,1.4725,1.2983,0.9289,0.1525,0.7983,1.4392,0.5262,1.2449,1.0642,0.8414,Control
F04,0.8444,1.3031,0.3249,1.8307,1.3895,1.2556,0.1921,0.5961,1.6459,0.4991,1.2616,1.1653,1.0159,Control
F05,0.9052,1.2396,0.3144,1.5875,1.179,0.9464,0.2381,0.6884,1.4983,0.4661,1.3793,1.0148,0.9698,Control
F06,0.6705,0.7671,0.1912,1.5125,1.1221,0.7358,0.078,0.6164,1.258,0.3953,1.0019,0.8458,0.6177,Control
F07,1.0028,1.4055,0.3925,1.4393,1.0895,0.8003,0.3211,0.7781,1.6433,0.3537,1.3362,0.9021,1.0151,Control
F09,1.0963,1.3329,0.3958,1.6625,1.4863,1.0335,0.2063,0.9353,1.5761,0.3677,1.4971,1.3956,1.1045,Control
F10,1.2247,1.4136,0.5159,2.0596,1.5042,1.0389,0.2562,0.8654,1.7222,0.6657,1.5515,1.2187,1.1718,Control
F11,0.8045,1.0748,0.4831,1.5344,1.5034,1.0645,0.2401,0.9206,1.3783,0.5084,1.2516,1.2699,1.0154,Control
F12,0.9115,1.3256,0.3158,1.6364,1.2501,1.1614,0.1963,0.6197,1.755,0.4955,1.3446,1.0399,0.7709,Control
G01,1.1275,1.1365,0.4839,1.7269,1.322,0.8256,0.2221,0.6225,1.437,0.5007,1.1896,0.9022,0.6701,Control
G02,0.8618,0.9574,0.3321,1.7158,1.1579,0.8446,0.2133,0.645,1.335,0.4102,1.0589,0.8651,0.9086,Control
G03,1.2414,1.416,0.4811,2.0244,1.3614,1.0613,0.158,0.7557,1.6609,0.6049,1.5556,1.0411,1.0659,Control
G04,1.1109,1.2307,0.1992,1.5251,1.1461,0.8501,0.2484,0.8405,1.4224,0.1556,1.4125,0.7711,1.0714,BRCACancer
G05,0.5739,0.7108,-0.1007,1.1832,0.8822,0.844,0.0639,0.3595,1.1141,0.3227,0.7399,0.6143,0.6166,BRCACancer
G06,1.0069,1.2669,0.2833,1.5822,1.0724,1.045,0.2135,0.6068,1.6793,0.4651,1.2972,0.7274,0.876,BRCACancer
G07,0.7291,1.1116,-0.0248,1.3272,1.0328,0.8749,0.1253,0.5787,1.1972,0.2394,1.1148,0.7134,0.8785,Control
G08,1.1212,1.1833,0.6001,1.6205,1.3387,1.0413,0.1425,0.7978,1.5531,0.6456,1.3719,1.0973,0.8524,Control
G09,0.6622,1.043,-0.0075,1.6007,1.2123,0.9197,0.1598,0.5585,1.3535,0.4318,0.9335,0.7563,0.7406,Control
G10,0.5919,1.1662,0.3039,1.0485,0.8607,1.0372,0.0592,0.4452,1.4465,0.5004,1.2773,0.4174,0.524,BRCACancer
G11,0.3201,0.5297,0.0095,1.0081,0.7037,0.5792,9e-04,0.4509,0.8618,0.3473,0.5398,0.4311,0.495,BRCACancer
G12,0.839,1.2817,0.3204,1.4071,0.9825,0.6642,0.1821,0.5179,1.5726,0.4737,1.0024,0.7246,0.8337,BRCACancer
H01,0.6788,0.8742,0.3353,1.2485,0.9293,0.7194,0.1164,0.4302,1.1678,0.641,0.856,0.5239,0.586,Control
H02,0.706,0.7446,0.16,1.1955,1.2258,0.7332,0.1842,0.6382,1.0957,0.4586,0.8688,0.8149,0.9118,Control
H03,0.5717,1.0236,0.27,1.2133,1.0122,1.1229,0.1611,0.654,1.176,0.6538,1.1332,0.8432,0.7824,Control
H04,0.8512,1.2082,0.2261,1.1452,1.3244,1.2032,0.1724,0.7856,1.4882,0.5182,1.1768,1.072,1.1679,Control
H06,0.8171,1.073,0.443,2.1169,1.3991,0.869,0.2083,0.673,1.3065,0.4368,1.0991,0.8811,0.853,Control
H07,0.7033,1.1456,0.2008,1.2226,1.0858,1.1886,0.0873,0.6651,1.4257,0.4234,1.0391,0.7925,0.9288,BRCACancer
H08,0.633,0.8804,0.1152,1.4289,1.2105,0.952,0.073,0.2915,1.4372,0.362,1.0159,0.6748,0.5361,BRCACancer
H09,0.4169,0.7795,-0.0169,0.5102,0.5185,0.6525,0.1336,0.183,1.257,0.332,0.786,0.4078,0.3688,BRCACancer
H10,0.6874,1.0632,0.2931,0.9748,0.9031,0.8145,0.0525,0.2897,1.4055,0.147,0.8968,0.5573,0.4741,BRCACancer
