@relation data

@attribute id string
@attribute 121916 numeric
@attribute 2002 numeric
@attribute 2353 numeric
@attribute 2534 numeric
@attribute 27040 numeric
@attribute 2885 numeric
@attribute 3265 numeric
@attribute 3725 numeric
@attribute 3932 numeric
@attribute 4214 numeric
@attribute 4772 numeric
@attribute 4773 numeric
@attribute 4775 numeric
@attribute 4776 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute 5290 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5335 numeric
@attribute 5530 numeric
@attribute 5532 numeric
@attribute 5533 numeric
@attribute 5578 numeric
@attribute 5579 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5604 numeric
@attribute 5778 numeric
@attribute 5879 numeric
@attribute 5894 numeric
@attribute 5921 numeric
@attribute 5970 numeric
@attribute 6416 numeric
@attribute 6464 numeric
@attribute 6654 numeric
@attribute 6955 numeric
@attribute 6957 numeric
@attribute 7409 numeric
@attribute 7535 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 915 numeric
@attribute 916 numeric
@attribute 917 numeric
@attribute 919 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1374,0.4312,2.8983,1.5632,1.667,1.6544,0.4247,1.3192,1.9662,2.2889,0.4264,0.566,1.394,0.0372,1.6889,2.2235,1.6169,1.8391,1.4782,1.7289,0.7188,1.2834,1.3861,0.5523,1.0332,1.0783,1.4021,0.718,0.833,0.6432,1.7847,1.2797,1.4148,0.7285,0.75,1.1294,0.2248,0.2245,1.448,0.9864,2.3173,1.1595,2.0808,2.2816,2.164,2.3141,0.7787,Control
Utah__A02,-0.0466,0.2767,1.0191,1.1722,1.2459,1.493,0.3701,0.8029,1.7131,1.8995,0.3561,0.399,1.1231,0.0966,1.279,2.0678,1.3286,2.0614,1.1561,1.2376,0.5951,0.9381,1.0792,0.1715,0.6697,1.0214,0.9672,0.4692,0.7655,0.4992,1.5429,0.8677,1.23,0.4813,0.7973,0.9018,0.0476,0.1754,1.3147,0.8903,2.331,0.9813,2.1764,1.9895,1.8639,2.276,0.4601,Control
Utah__A03,-0.0784,0.3461,2.3465,1.401,1.4944,1.7906,0.3745,1.2073,1.7413,2.1356,0.3954,0.6686,1.3459,0.0383,1.4481,2.7745,1.4291,2.1951,1.3011,1.3242,0.7523,1.2109,1.1587,0.1678,0.9489,1.0584,1.211,0.6904,0.9139,0.7305,1.7349,1.0619,1.459,0.6279,0.7917,1.1313,0.0934,0.1461,1.5496,0.9506,2.5215,1.2374,2.1323,1.9398,1.726,2.3253,0.6678,Control
Utah__A04,-0.1799,0.3725,1.5126,1.3783,1.4899,1.4914,0.3589,1.3091,1.9976,2.278,0.4685,0.4547,1.1899,0.0472,1.4307,2.2888,1.383,2.1245,1.4673,1.312,0.6673,0.9279,1.2414,0.2858,0.7891,1.0435,0.9665,0.4999,0.8578,0.4506,1.6725,0.9845,1.4617,0.5001,0.7946,1.0307,0.103,0.1606,1.283,1.0098,2.6061,1.0291,2.2841,1.9869,1.8071,2.3006,0.7131,Control
Utah__A05,-0.0516,0.4351,1.9653,1.4167,1.4736,1.8851,0.4809,1.2428,1.7053,2.4514,0.4397,0.4619,1.2552,0.0733,1.5153,2.4787,1.5208,2.1197,1.3057,1.2008,0.7731,1.0818,1.1595,0.2856,0.9233,1.1978,1.1192,0.7099,0.768,0.6788,1.808,1.0949,1.5159,0.5851,0.89,1.0492,0.0479,0.1513,1.5542,0.8881,2.2755,0.994,2.3856,1.5613,1.5181,1.9004,0.7498,Control
Utah__A06,-0.1283,0.3874,3.1061,1.3172,1.1956,1.5864,0.2391,0.8136,1.6353,2.0424,0.306,0.425,1.1824,0.0089,1.3528,2.4894,1.4163,1.9994,1.3466,1.1962,0.6198,0.9413,0.9185,0.2749,0.8755,0.9874,1.1521,0.6673,0.6364,0.5315,1.7489,0.9493,1.312,0.575,0.7604,0.8863,0.0865,0.157,1.4091,0.8798,2.2293,1.154,2.1384,1.5105,1.4556,1.709,0.7031,Control
Utah__A07,-0.2206,0.2834,2.7089,1.855,1.3629,1.89,0.3621,1.2402,1.7391,2.4121,0.3424,0.6062,1.37,-4e-04,1.6808,1.9854,1.6368,1.974,1.6128,1.2837,1.0264,1.3182,1.183,0.5058,1.2903,0.9702,1.3691,0.8479,0.7896,0.7067,1.7704,1.3386,1.2303,0.7805,0.7917,1.1809,0.0922,0.2075,1.4238,0.9109,2.2849,1.4581,2.178,1.8185,1.7176,2.038,1.1256,Control
Utah__A08,-0.0587,0.3073,1.6836,2.0099,1.335,1.7425,0.2915,0.8862,1.5842,2.6664,0.3838,0.8547,1.5498,0.0839,1.8517,1.9135,1.8021,2.0798,1.7107,1.4764,1.1569,1.4563,1.5413,0.8574,1.3963,0.9939,1.4969,0.8635,0.6725,0.7992,1.7386,1.547,1.2164,0.967,0.777,1.4746,0.1402,0.1618,1.3149,0.8938,2.199,1.2592,1.9223,1.694,1.7898,1.9365,1.5141,Control
Utah__A09,-0.1353,0.3567,2.2224,1.6972,1.5365,1.8554,0.3464,0.9959,1.8564,2.4939,0.3486,0.5867,1.2669,0.0085,1.6,2.2018,1.4941,1.9891,1.5301,1.3678,0.866,1.231,1.1713,0.5722,1.2298,0.99,1.3676,0.7596,0.726,0.5778,1.6393,1.177,1.304,0.7254,0.7709,1.0011,0.1287,0.1739,1.4389,0.8051,2.2287,0.9544,2.3056,2.0494,1.7943,2.2663,0.9382,Control
Utah__A10,-0.1257,0.3201,3.187,1.978,1.3886,1.8284,0.3978,1.3751,1.9077,2.3914,0.3484,0.7044,1.3997,0.0145,1.6339,2.1342,1.743,2.143,1.6455,1.2566,1.0757,1.2426,1.4321,0.3634,1.2971,0.9237,1.2269,0.7992,0.9893,0.709,1.7838,1.336,1.2969,0.8418,0.7829,1.3376,0.1296,0.1461,1.3101,0.9338,2.2654,1.2719,2.2472,2.072,1.874,2.2669,0.9822,Control
