@relation data

@attribute id string
@attribute 1019 numeric
@attribute 1026 numeric
@attribute 1029 numeric
@attribute 11186 numeric
@attribute 1612 numeric
@attribute 1613 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1890 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 2261 numeric
@attribute 2277 numeric
@attribute 23604 numeric
@attribute 3265 numeric
@attribute 3576 numeric
@attribute 369 numeric
@attribute 3845 numeric
@attribute 4193 numeric
@attribute 4312 numeric
@attribute 4313 numeric
@attribute 4318 numeric
@attribute 4609 numeric
@attribute 4893 numeric
@attribute 5228 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5604 numeric
@attribute 5605 numeric
@attribute 5894 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 673 numeric
@attribute 7057 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 9252 numeric
@attribute 999 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.813,1.3091,0.1299,0.8895,0.4483,0.2779,0.1718,0.1146,0.4823,1.0641,0.6019,-0.0786,0.1419,-0.1727,-0.194,0.05,0.4247,2.3769,1.3626,1.5983,1.412,0.18,-0.1618,0.1198,1.5122,2.847,0.0154,1.7309,1.0783,0.718,0.4255,1.7847,1.0662,0.1429,0.5902,2.1631,0.7723,0.2977,0.665,0.077,0.9589,0.1369,Control
A02,0.4308,1.0057,0.071,1.1085,0.3869,0.1715,-2e-04,0.1653,0.2959,1.2014,0.4253,0.0036,0.2472,-0.0012,-0.1593,-0.0086,0.3701,0.4785,1.1266,1.3547,1.1895,-0.0633,-0.222,0.0651,1.03,3.0554,0.044,1.6299,1.0214,0.4692,0.2945,1.5429,0.8166,0.1112,0.4558,1.5573,0.5902,0.3654,0.3508,0.149,0.4939,-0.0735,Control
A03,0.5425,1.7394,0.182,1.03,0.6602,0.2785,0.2275,0.3638,0.4743,1.7008,0.4869,-0.0126,0.2761,-0.0248,-0.0942,0.0785,0.3745,0.9033,1.396,1.6547,1.5968,0.1328,-0.1843,0.0049,0.8428,3.1476,0.0288,1.8758,1.0584,0.6904,0.494,1.7349,1.0876,0.132,0.5095,1.6914,0.8387,0.5188,0.3527,0.116,0.6912,0.0745,Control
A04,0.377,1.0109,0.0708,1.0258,0.2844,0.272,0.0886,0.1342,0.2571,0.9952,0.3997,-0.0237,0.2824,0.0423,-0.0962,-0.0287,0.3589,0.7419,1.2141,1.1941,1.1684,0.0815,-0.1747,0.1395,1.4116,3.093,-0.0163,1.7145,1.0435,0.4999,0.4226,1.6725,0.8373,0.2259,0.5557,1.6779,0.598,0.3696,0.5378,0.098,0.575,0.0138,Control
A05,0.5656,1.8012,0.1632,1.076,0.5757,0.318,0.2641,0.2829,0.4576,1.5441,0.8239,-0.0402,0.3567,0.028,-0.1088,0.0353,0.4809,0.8423,1.3258,1.41,1.3876,0.3693,-0.1301,0.1574,1.1201,3.3716,-0.0071,1.9408,1.1978,0.7099,0.4974,1.808,1.0736,0.1959,0.6029,2.3286,0.7928,0.4999,0.445,0.1532,0.7205,0.0481,Control
A06,0.5578,1.4441,-0.0228,1.0466,0.572,0.2102,0.1512,0.0786,0.4493,1.1543,0.4647,-0.0106,0.2736,-0.1591,-0.1329,0,0.2391,1.2326,1.2902,1.4342,1.2594,-0.0854,-0.1819,-0.0969,1.2447,2.9291,-0.0074,1.8446,0.9874,0.6673,0.3508,1.7489,0.9123,0.0539,0.4936,2.1442,0.6071,0.5412,0.5215,0.0677,0.5788,-0.0054,Control
A07,0.6157,1.1928,0.0382,1.1439,0.8077,0.2167,0.0944,0.2062,0.6782,1.0879,0.4296,-0.0137,0.2863,0.0113,-0.1336,-0.0038,0.3621,0.9668,1.2727,1.7087,1.4421,-0.0659,-0.2129,0.0336,1.1522,2.9633,-0.0906,1.882,0.9702,0.8479,0.4043,1.7704,1.0503,0.1284,0.6968,1.5287,0.6983,0.5401,0.4967,0.0733,0.8572,-0.0494,Control
A08,0.5163,1.1583,0.0746,0.9984,0.9213,0.1439,0.2278,0.1077,0.8355,0.8463,0.2493,-0.0387,0.2563,-0.1846,-0.1556,-0.0318,0.2915,0.8097,1.1993,1.6234,1.4586,-0.0203,-0.1463,-0.0576,1.1048,2.7421,-0.1138,1.9122,0.9939,0.8635,0.3356,1.7386,1.1154,0.0912,0.8646,0.9129,0.6576,0.2175,0.4708,0.0193,1.0747,-0.0656,Control
A09,0.561,1.3538,0.1023,0.8826,0.8557,0.1591,0.1499,0.1375,0.5569,1.0731,0.5342,-0.0275,0.1878,-0.0305,-0.1416,0.0402,0.3464,0.7556,1.2421,1.5566,1.3379,0.018,-0.1612,-0.0262,1.1929,2.9428,-0.0583,1.8315,0.99,0.7596,0.3503,1.6393,1.0658,0.1035,0.677,1.8307,0.5363,0.431,0.545,0.1152,0.8702,0.0059,Control
A10,0.4662,1.1964,0.1162,1.2573,0.7451,0.238,0.1431,0.0663,0.7975,1.0664,0.7762,-0.0564,0.2526,-0.0435,-0.1092,0.112,0.3978,1.1064,1.1361,1.4421,1.402,0.1386,-0.1861,0.1122,0.9518,3.0526,0.029,1.9225,0.9237,0.7992,0.4701,1.7838,0.9902,0.1325,0.7838,2.1468,0.5893,0.3441,0.3304,0.213,0.8147,0.0315,Control
