@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 4776 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 5578 numeric
@attribute 2002 numeric
@attribute 4775 numeric
@attribute 801 numeric
@attribute 5577 numeric
@attribute 5533 numeric
@attribute 2770 numeric
@attribute 2792 numeric
@attribute 107 numeric
@attribute 121916 numeric
@attribute 5604 numeric
@attribute 2776 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 2778 numeric
@attribute 1385 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 6197 numeric
@attribute 2782 numeric
@attribute 5335 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 2353 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.4236,1.1541,0.0341,1.0586,1.7841,0.5534,0.4506,1.3973,2.327,1.0216,1.379,0.0531,-0.119,-0.0295,-0.1275,0.7341,0.6485,1.1287,-0.1227,0.7306,1.8356,1.2926,0.7429,1.9037,1.4299,1.7307,1.8555,1.1825,0.0687,1.0952,2.0788,0.6032,0.454,2.8919,Control
A02,0.8169,0.3716,0.9777,0.0767,0.7032,1.5394,0.2001,0.2934,1.1321,2.3401,1.1411,1.0794,0.0345,-0.0204,0.0718,-0.0366,0.48,0.2358,0.9806,-0.1089,0.5967,1.527,0.9495,0.6208,1.6531,1.392,1.247,1.8585,1.0744,0.0861,1.0379,2.1743,0.4413,0.3831,1.0722,Control
A03,1.1876,0.3757,1.2312,0.0349,0.9762,1.7337,0.1966,0.364,1.3502,2.5223,1.0566,1.157,0.0376,-0.1335,0.0628,-0.0684,0.7059,0.4627,0.9935,-0.0955,0.6975,1.7022,1.2205,0.7759,1.847,1.4897,1.3323,1.9244,1.2517,0.0926,1.0752,2.1303,0.7027,0.4227,2.3576,Control
A04,1.2809,0.3609,1.025,0.0412,0.82,1.6705,0.3061,0.3909,1.1975,2.6032,1.3226,1.2377,0.0186,-0.0544,0.0443,-0.1701,0.5113,0.3177,1.1638,-0.1322,0.6569,1.6873,0.9394,0.692,1.8121,1.4717,1.3202,1.8452,1.2396,0.1265,1.0602,2.2819,0.4953,0.4964,1.55,Control
A05,1.2201,0.4772,0.9902,0.06,0.9512,1.8077,0.3059,0.4547,1.2615,2.287,1.4163,1.1578,0.0445,-0.0887,0.0207,-0.0415,0.726,0.4844,1.0454,-0.0826,0.6767,1.7772,1.0923,0.7965,1.8169,1.5737,1.2108,1.9782,1.3175,0.1139,1.2157,2.3833,0.5023,0.4674,1.9884,Control
A06,0.8267,0.2467,1.1486,0.0137,0.9045,1.7479,0.296,0.4061,1.1902,2.2428,1.0561,0.9225,0.0635,-0.116,0.0266,-0.1184,0.6824,0.3651,0.8785,-0.1543,0.5918,1.6188,0.9526,0.6451,1.6695,1.4137,1.2063,1.9638,1.1796,0.061,1.0037,2.1363,0.4665,0.3325,3.0931,Control
A07,1.2177,0.364,1.4495,0.0071,1.3099,1.7697,0.5102,0.3002,1.3738,2.296,1.1756,1.1807,0.0356,-0.1604,0.0569,-0.2109,0.8669,0.8957,1.1356,-0.131,0.6707,1.8387,1.3272,1.0466,2.0157,1.5236,1.2924,2.0261,1.2869,0.1063,0.9863,2.1759,0.6422,0.3693,2.7085,Control
A08,0.8932,0.2967,1.2527,0.0676,1.4137,1.7375,0.8364,0.3245,1.5498,2.2139,0.8746,1.5305,-0.0088,-0.0941,-0.0018,-0.0487,0.8829,1.0393,1.1812,-0.03,0.6901,1.919,1.4644,1.1754,1.9639,1.4965,1.4821,1.7243,1.1737,0.0189,1.0102,1.9205,0.8832,0.4111,1.7156,Control
A09,0.9938,0.349,0.951,0.0135,1.2508,1.637,0.5718,0.3747,1.2729,2.2423,1.1918,1.1693,-0.0266,-0.1405,0.0294,-0.1254,0.7767,0.8753,1.096,-0.2464,0.6175,1.7005,1.2405,0.8882,1.9382,1.4111,1.3752,1.9258,1.1124,0.0974,1.0062,2.3034,0.6233,0.3756,2.2374,Control
A10,1.3414,0.398,1.2653,0.0178,1.3167,1.7832,0.3781,0.3376,1.4029,2.2774,1.3995,1.4239,0.1115,-0.1499,-0.0156,-0.1158,0.8171,0.8224,1.2467,-0.1022,0.6986,1.9569,1.2521,1.0953,1.8103,1.5165,1.2657,1.9263,1.2695,0.0576,0.9394,2.2451,0.7374,0.3753,3.1715,Control
