@relation data

@attribute id string
@attribute 10002 numeric
@attribute 10062 numeric
@attribute 126382 numeric
@attribute 190 numeric
@attribute 2063 numeric
@attribute 2099 numeric
@attribute 2100 numeric
@attribute 2101 numeric
@attribute 2103 numeric
@attribute 2104 numeric
@attribute 2494 numeric
@attribute 2649 numeric
@attribute 2908 numeric
@attribute 29959 numeric
@attribute 29982 numeric
@attribute 3164 numeric
@attribute 3172 numeric
@attribute 3174 numeric
@attribute 367 numeric
@attribute 4306 numeric
@attribute 4929 numeric
@attribute 5241 numeric
@attribute 5465 numeric
@attribute 5467 numeric
@attribute 5468 numeric
@attribute 5469 numeric
@attribute 5914 numeric
@attribute 5915 numeric
@attribute 5916 numeric
@attribute 6095 numeric
@attribute 6096 numeric
@attribute 6097 numeric
@attribute 6256 numeric
@attribute 6257 numeric
@attribute 7025 numeric
@attribute 7067 numeric
@attribute 7068 numeric
@attribute 7101 numeric
@attribute 7181 numeric
@attribute 7182 numeric
@attribute 7376 numeric
@attribute 7421 numeric
@attribute 8013 numeric
@attribute 8431 numeric
@attribute 8856 numeric
@attribute 9572 numeric
@attribute 9971 numeric
@attribute 9975 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1676,0.2214,0.6805,-0.169,0.024,0.0185,-0.0555,0.7327,-0.0265,-0.1134,-0.1361,-0.0208,0.921,1.1346,0.2001,0.5126,0.0192,-0.077,-0.064,0.3273,0.6097,-0.1314,0.3872,0.6734,0.0066,1.9677,0.6313,-0.1016,0.4115,0.2519,-0.1008,0.1863,0.5643,1.0521,-0.0557,0.7378,-0.0594,-0.0826,1.0134,0.9178,1.171,0.4823,0.2529,0.0011,-0.0383,0.5213,-0.229,1.64,Control
Utah__A02,-0.1305,0.0609,0.422,-0.1882,0.1353,0.0714,-0.0837,0.6308,-0.0606,-0.0496,-0.063,-0.0861,0.6421,1.0164,0.1214,0.4042,-0.0508,0.0147,-0.1366,0.2297,0.5046,-0.1344,0.289,0.4597,0.0419,1.7567,0.514,-0.06,0.3084,0.1328,-0.0542,0.2204,0.5698,0.7978,0.0648,0.5604,0.0019,0.0387,0.6148,0.7402,0.8512,0.2794,0.1799,0.0054,0.0356,0.4715,-0.23,1.2791,Control
Utah__A03,-0.1085,0.1972,0.5869,-0.1622,0.2071,0.0196,-0.0661,0.6823,-0.0441,-0.0561,-0.0848,-0.0233,0.8445,1.1596,0.2484,0.7621,-0.008,0.0221,-0.1467,0.1444,1.0191,-0.1626,0.4377,0.5185,0.0257,1.8655,0.8306,-0.0944,0.2935,0.192,-0.0777,0.1503,0.7376,0.8919,0.0573,0.5492,-0.0154,-0.0146,0.7043,0.8511,1.2266,0.5146,0.2711,0.0398,-0.0232,0.4875,-0.2682,1.514,Control
Utah__A04,-0.0722,0.1406,0.4061,-0.1518,0.2884,0.0268,-0.0548,0.6063,-0.0515,-0.0775,-0.0596,-0.0461,0.8517,1.165,0.2952,0.5787,0.0434,0.0107,-0.1099,0.2749,0.8335,-0.1216,0.2106,0.5392,0.0309,1.6815,0.5643,-0.0571,0.3521,0.1907,-0.0727,0.2778,0.5621,0.8822,0.0916,0.6329,0.0102,0.0312,0.5314,0.7943,1.006,0.252,0.2876,0.0118,-0.0203,0.5445,-0.1918,1.6556,Control
Utah__A05,-0.1039,0.2361,0.5442,-0.1626,0.22,0.0372,-0.0568,0.9131,-0.0726,-0.0526,-0.0745,0.0292,0.8292,1.3766,0.3519,0.6469,0.0535,-0.0236,-0.0576,0.1982,0.7226,-0.1456,0.3707,0.5847,-0.0035,1.929,0.849,-0.0559,0.3404,0.1543,-0.0841,0.1781,0.7456,0.9727,0.0364,0.6033,0.0182,-0.0058,0.6054,0.8865,1.3493,0.5542,0.2998,-0.0066,-0.0301,0.4539,-0.1657,1.4786,Control
Utah__A06,-0.1806,0.1676,0.4726,-0.2061,0.106,-0.0232,-0.0916,0.6363,-0.0343,-0.0513,-0.1123,-0.0194,0.7459,1.063,0.2018,0.5953,-0.0148,1e-04,-0.0893,0.1894,1.1038,-0.1534,0.3632,0.4655,0.0311,1.8356,0.7355,-0.0427,0.3098,0.1375,-0.112,0.2135,0.6974,0.8291,-0.0485,0.589,-0.0409,-0.0471,0.5967,0.7805,1.1663,0.4241,0.1802,0.0167,-0.005,0.4464,-0.2736,1.3618,Control
Utah__A07,-0.1156,0.1343,0.4879,-0.1528,0.1187,0.0611,-0.0349,0.6632,-0.0936,-0.0436,-0.0907,0.0492,1.1058,1.1519,0.3445,0.6528,-0.0337,-0.0583,-0.1221,0.3412,0.7449,-0.1476,0.3346,0.5461,0.0339,1.8175,0.6822,-0.0719,0.3754,0.2533,-0.1152,0.2531,0.6753,0.9292,-0.0073,0.5147,0.008,0.0257,0.761,0.9472,1.0442,0.4408,0.202,0.0284,0.0098,0.4091,-0.2135,1.3369,Control
Utah__A08,-0.1628,0.1551,0.5616,-0.1937,0.0532,0.0159,-0.0042,0.4902,-0.0308,-0.0991,-0.1387,0.122,1.2649,1.0054,0.0401,0.5616,0.0523,-0.0788,-0.1022,0.4905,0.5588,-0.17,0.4049,0.6346,-0.0091,1.6237,0.5923,-0.0783,0.2615,0.3834,-0.097,0.1473,0.5417,0.8835,-0.0727,0.7363,-0.0014,-0.0544,0.8901,1.0744,0.8271,0.3853,0.2074,0.0473,-0.0457,0.5531,-0.2323,1.6053,Control
Utah__A09,-0.0958,0.1366,0.5376,-0.2089,0.1506,0.0762,-0.0407,0.7106,-0.0467,-0.0475,-0.106,0.037,0.9872,1.0717,0.27,0.6747,0.0108,-0.0163,-0.0818,0.3351,0.7466,-0.1357,0.2736,0.5527,0.0676,1.8494,0.6128,-0.0727,0.3097,0.2676,-0.1112,0.1887,0.5715,0.8405,-0.0244,0.6253,-8e-04,-0.0446,0.701,0.8206,1.126,0.4209,0.2482,-0.0303,0.021,0.4054,-0.157,1.4069,Control
Utah__A10,-0.0677,0.1382,0.3909,-0.114,0.1919,0.0032,-0.0502,0.6575,-0.0579,-0.0568,-0.0988,0.0918,1.1777,1.2059,0.3014,0.4459,0.0447,-0.0361,-0.0437,0.3108,1.0101,-0.1312,0.4249,0.5679,0.0733,1.7964,0.5889,-0.0415,0.346,0.325,-0.0818,0.0877,0.5991,0.8752,0.014,0.6973,-0.0216,-0.0274,0.6677,0.9595,1.1072,0.3709,0.346,-0.0338,-0.014,0.3949,-0.1368,1.4598,Control
