@relation data

@attribute id string
@attribute 10228 numeric
@attribute 10282 numeric
@attribute 10490 numeric
@attribute 10652 numeric
@attribute 10791 numeric
@attribute 112755 numeric
@attribute 116841 numeric
@attribute 143187 numeric
@attribute 2054 numeric
@attribute 415117 numeric
@attribute 51272 numeric
@attribute 53407 numeric
@attribute 55014 numeric
@attribute 55850 numeric
@attribute 6616 numeric
@attribute 662 numeric
@attribute 6804 numeric
@attribute 6809 numeric
@attribute 6810 numeric
@attribute 6811 numeric
@attribute 6843 numeric
@attribute 6844 numeric
@attribute 8417 numeric
@attribute 8673 numeric
@attribute 8674 numeric
@attribute 8675 numeric
@attribute 8676 numeric
@attribute 8677 numeric
@attribute 8773 numeric
@attribute 9341 numeric
@attribute 9342 numeric
@attribute 9482 numeric
@attribute 9527 numeric
@attribute 9554 numeric
@attribute 9570 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8695,0.7816,0.473,1.4877,0.0157,-0.0294,0.295,0.4975,0.8124,0.062,0.9322,0.3115,1.1848,0.6028,-0.1866,0.3972,0.1288,0.7881,1.0204,1.1846,1.3648,1.6468,1.3126,1.7167,1.4923,1.5601,0.8351,1.3948,1.4158,1.1584,0.9165,0.2348,0.9272,2.1932,1.1966,Control
A02,0.7741,0.565,0.4423,1.4557,0.1973,-0.0432,0.2665,0.2318,0.6909,0.0644,0.6621,0.2801,0.8032,0.4077,-0.2104,0.4373,0.1328,0.529,0.9782,0.8993,1.1311,1.5163,1.08,1.709,1.109,1.2655,0.7509,1.3081,1.22,1.0266,0.6979,0.0948,0.5592,1.8429,0.9375,Control
A03,0.8476,0.613,0.6116,1.6391,0.3132,-0.0922,0.2857,0.4344,0.9305,0.1475,0.7773,0.354,0.9572,0.4626,-0.1978,0.5183,0.1501,0.6774,1.0566,1.1275,1.2278,1.6783,1.2582,1.7755,1.2131,1.3932,1.2837,1.4919,1.3209,1.4538,1.0012,0.2211,0.8223,1.9653,1.2052,Control
A04,0.6998,0.6225,0.4925,1.5563,0.2826,-0.0323,0.252,0.2988,0.7507,-0.0737,0.8509,0.3411,0.8383,0.4429,-0.1371,0.3859,0.1791,0.4641,0.8248,0.9239,1.1555,1.6138,1.1507,1.8869,1.1964,1.2388,1.0075,1.3259,1.0573,1.235,0.7556,0.1313,0.6041,2.1066,0.9526,Control
A05,0.8642,0.7475,0.5365,1.6626,0.4825,-0.0087,0.3169,0.4067,0.653,-0.133,0.928,0.3563,0.9199,0.5675,-0.1701,0.3535,0.248,0.8568,1.1212,1.0694,1.112,1.6052,1.3806,2.0581,1.3399,1.3232,1.2833,1.7813,1.3721,1.3566,0.9379,0.2092,0.7211,1.9661,1.1173,Control
A06,0.8735,0.5187,0.4493,1.5825,0.1104,-0.0606,0.2142,0.3483,0.5273,0.0556,0.778,0.2951,0.8427,0.4837,-0.1542,0.375,0.106,0.7885,0.889,1.0606,1.1152,1.4958,1.0815,1.8868,1.1426,1.3134,1.1541,1.4436,1.2166,1.3163,1.0154,0.0641,0.6728,1.9203,1.116,Control
A07,1.0892,0.8293,0.4969,1.4988,0.2452,-0.0317,0.329,0.6996,0.856,0.0373,0.7064,0.5597,1.1257,0.5407,-0.1742,0.4177,0.1642,0.8121,0.9826,1.0768,1.2468,1.3859,1.5705,1.8122,1.2926,1.4917,1.1799,1.4341,1.4795,1.3085,0.9474,0.2521,0.8718,2.1281,1.1754,Control
A08,0.9585,0.6995,0.6055,1.3494,0.0433,-0.0248,0.1909,0.8282,0.7837,0.1688,0.6968,0.5403,1.1581,0.3651,-0.1325,0.3908,0.07,0.6613,0.9297,1.0138,1.3037,1.4104,1.4972,1.5787,1.3607,1.5527,1.2211,1.1204,1.3178,1.1139,0.8875,0.4198,0.869,2.0034,1.1353,Control
A09,0.8461,0.5906,0.4844,1.5075,0.2273,-0.0623,0.2585,0.6752,0.9138,0.1315,0.7202,0.3813,0.9818,0.5292,-0.1538,0.3575,0.1886,0.6652,0.9508,0.9244,0.99,1.4981,1.3116,1.6292,1.1624,1.4724,1.1249,1.2782,1.4257,1.0817,0.8328,0.2228,0.7708,1.9418,1.1235,Control
A10,0.9427,0.89,0.5279,1.558,0.336,0.0327,0.2985,0.7255,0.7374,0.024,0.6379,0.5087,1.0616,0.4257,-0.1619,0.4377,0.1582,0.909,0.9527,1.0473,1.1785,1.5479,1.4755,1.8087,1.4047,1.3944,1.6166,1.286,1.4559,1.2875,0.7525,0.2871,0.8897,2.2621,1.2009,Control
A11,0.6485,0.4791,0.4921,1.2963,-0.0865,-0.0684,0.1323,0.5035,0.8105,0.022,0.6287,0.1584,0.7357,0.3779,-0.1086,0.3441,0.0249,0.5565,0.8218,0.9115,0.9655,1.4873,0.9723,1.4831,0.8544,1.2182,0.7209,1.1808,1.189,0.8626,0.822,0.2175,0.6983,1.4433,0.9475,Control
