@relation data

@attribute id string
@attribute 10000 numeric
@attribute 1019 numeric
@attribute 1021 numeric
@attribute 1029 numeric
@attribute 10928 numeric
@attribute 1147 numeric
@attribute 1869 numeric
@attribute 1870 numeric
@attribute 1871 numeric
@attribute 1950 numeric
@attribute 1956 numeric
@attribute 2064 numeric
@attribute 207 numeric
@attribute 208 numeric
@attribute 2277 numeric
@attribute 23533 numeric
@attribute 3551 numeric
@attribute 369 numeric
@attribute 3716 numeric
@attribute 3845 numeric
@attribute 4087 numeric
@attribute 4088 numeric
@attribute 4089 numeric
@attribute 4790 numeric
@attribute 5228 numeric
@attribute 5290 numeric
@attribute 5291 numeric
@attribute 5293 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 5296 numeric
@attribute 5337 numeric
@attribute 5594 numeric
@attribute 5595 numeric
@attribute 5599 numeric
@attribute 5601 numeric
@attribute 5602 numeric
@attribute 5604 numeric
@attribute 572 numeric
@attribute 5879 numeric
@attribute 5880 numeric
@attribute 5881 numeric
@attribute 5888 numeric
@attribute 5894 numeric
@attribute 5898 numeric
@attribute 5899 numeric
@attribute 5900 numeric
@attribute 5925 numeric
@attribute 595 numeric
@attribute 5970 numeric
@attribute 598 numeric
@attribute 673 numeric
@attribute 675 numeric
@attribute 6772 numeric
@attribute 6774 numeric
@attribute 7039 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7046 numeric
@attribute 7048 numeric
@attribute 7157 numeric
@attribute 7422 numeric
@attribute 7423 numeric
@attribute 7424 numeric
@attribute 842 numeric
@attribute 8503 numeric
@attribute 8517 numeric
@attribute 9459 numeric
@attribute 998 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6233,0.7267,0.7143,0.1311,0.723,1.5171,0.1478,0.1122,0.4915,0.6001,-0.0836,0.1521,0.6157,0.8453,-0.1893,1.4389,1.1591,1.3732,1.8794,1.5967,1.2803,0.8601,1.5515,1.6981,0.0085,1.5746,1.5626,1.3366,1.8406,1.4982,0.2071,0.2835,1.76,1.0952,1.4087,1.1297,-0.0399,0.7341,0.2409,0.6575,1.5732,0.0321,0.1315,1.7841,0.8175,1.3287,0.6196,1.0363,0.1356,1.4383,0.5469,0.5978,0.4811,2.3654,1.4524,-0.0067,2.044,0.0614,0.0793,1.3569,1.7706,0.7493,0.3026,0.6611,0.075,0.8967,0.0818,0.3604,1.5416,1.3548,Control
A02,0.3831,0.4292,0.3325,0.0736,0.5222,1.302,-0.0079,0.1624,0.3068,0.4306,-0.0018,0.2583,0.5686,0.6275,-0.1553,1.1486,0.9319,1.136,1.6629,1.3547,0.9688,0.5808,1.1748,1.2732,0.0364,1.3014,1.4139,1.1106,2.0413,1.1993,0.1689,0.215,1.6579,1.0379,0.986,0.9926,0.0138,0.48,0.1478,0.5148,1.4654,-0.0202,0.0284,1.5394,0.4446,1.2542,0.506,0.801,0.1049,1.258,0.4995,0.4645,0.2141,2.5389,1.317,0.0228,2.0529,0.0739,0.0163,1.222,1.4137,0.5887,0.3642,0.3554,0.1467,0.6211,0.0895,0.3492,1.3465,1.0825,Control
A03,0.396,0.5162,0.4772,0.1821,0.6801,1.5398,0.1982,0.3585,0.4835,0.4898,-0.0179,0.2874,0.6805,0.7841,-0.0913,1.5932,1.0697,1.4067,1.8002,1.6527,1.1581,0.7619,1.2843,1.4485,0.0216,1.3967,1.4596,1.2772,2.162,1.3339,0.2691,0.3412,1.9065,1.0752,1.223,1.1122,-0.02,0.7059,0.1867,0.7441,1.5812,0.052,0.2126,1.7337,0.7238,1.4477,0.6615,1.0565,0.1251,1.4813,0.6583,0.5178,0.4368,2.8972,1.4815,0.0026,2.233,0.1569,0.0486,1.3969,1.5733,0.8079,0.5036,0.3572,0.1139,0.9002,0.2042,0.3742,1.5563,1.3582,Control
A04,0.5255,0.3873,0.4707,0.0734,0.6186,1.079,0.0725,0.1316,0.2684,0.406,-0.029,0.2938,0.6225,0.7141,-0.0932,1.374,0.9555,1.2239,1.964,1.1951,1.0252,0.7254,1.1688,1.4304,-0.0224,1.353,1.4002,1.2477,2.0983,1.4882,0.2883,0.1654,1.7434,1.0602,0.9854,1.0731,-0.0106,0.5113,0.2507,0.4666,1.5576,0.1357,0.1148,1.6705,0.6367,1.2889,0.5979,0.8205,0.2164,1.484,0.4147,0.5636,0.2176,2.379,1.3965,-0.0118,2.1844,0.0657,0.1175,1.2572,1.6415,0.5955,0.368,0.5374,0.0959,0.7648,0.0407,0.3772,1.4426,1.2386,Control
A05,0.5106,0.5341,0.4423,0.1637,0.8011,1.4435,0.2314,0.2786,0.467,0.8132,-0.0454,0.3689,0.7463,0.7904,-0.1057,1.5816,1.0728,1.3362,1.8971,1.4096,1.1964,0.6997,1.2846,1.5181,-0.0134,1.4836,1.8548,1.357,2.0939,1.3381,0.3996,0.3947,1.9721,1.2157,1.1338,1.1431,-0.0216,0.726,0.3108,0.6929,1.5776,0.0025,0.1745,1.8077,0.6721,1.583,0.5895,1.0433,0.1872,1.5368,0.5794,0.6105,0.2851,2.648,1.4478,0.0323,2.5268,0.0409,0.0159,1.3194,1.6744,0.7673,0.4864,0.4471,0.151,0.998,0.1426,0.6097,1.5753,1.2977,Control
A06,0.4506,0.5281,0.4119,-0.0182,0.6459,1.3907,0.1291,0.0767,0.4588,0.4684,-0.0159,0.285,0.6458,0.7372,-0.1294,1.4575,0.9844,1.3004,1.8036,1.4336,1.1488,0.6681,1.2586,1.3497,-0.0137,1.3845,1.4475,1.2439,1.9853,1.3761,0.1914,0.4212,1.8749,1.0037,1.1657,1.0094,-0.032,0.6824,0.2291,0.5468,1.518,0.0266,0.1698,1.7479,0.5849,1.2899,0.51,0.8912,0.0491,1.338,0.4694,0.5021,0.2932,2.2254,1.3706,0.0918,2.0798,0.0736,0.0485,1.2809,1.6206,0.6036,0.524,0.5215,0.0657,0.9565,0.0877,0.3246,1.4881,1.1472,Control
A07,0.74,0.5732,0.6179,0.0415,0.6172,1.4674,0.0777,0.2028,0.6855,0.4347,-0.019,0.2977,0.597,0.7443,-0.13,1.4083,1.1473,1.2829,2.0093,1.7064,1.3816,0.8202,1.5482,1.6897,-0.0949,1.5934,1.5467,1.2997,1.9624,1.6231,0.2011,0.4207,1.9127,0.9863,1.3766,1.1036,-0.0162,0.8669,0.2349,0.7206,1.6586,0.0042,0.1119,1.7697,0.832,1.4912,0.5152,1.0213,0.1216,1.2584,0.6185,0.7036,0.2424,2.2112,1.4224,0.0348,2.1037,0.0618,-0.0304,1.5979,1.9084,0.684,0.5229,0.4973,0.0713,0.8172,0.1594,0.3276,1.6218,1.571,Control
A08,1.0516,0.4958,0.9783,0.0771,0.6256,1.3187,0.1985,0.1055,0.8414,0.2616,-0.0439,0.2675,0.5375,0.7355,-0.1516,1.3564,1.198,1.2091,2.2698,1.6216,1.4495,1.0401,1.6738,1.8669,-0.1175,1.7501,1.5683,1.321,2.0579,1.714,0.168,0.3023,1.9432,1.0102,1.5009,1.2435,-0.0486,0.8829,0.086,0.8123,1.3993,-0.0309,0.141,1.7375,1.0383,1.2386,0.5487,1.0826,0.0853,1.2448,0.6098,0.87,0.3553,2.5672,1.3603,1e-04,1.7967,0.0458,0.106,1.6228,2.0967,0.6482,0.2297,0.4721,0.0174,0.7257,0.1918,0.1674,1.6025,1.6801,Control
A09,0.7535,0.5306,0.5964,0.1041,0.5744,1.4072,0.128,0.1348,0.5653,0.5351,-0.0328,0.1983,0.5633,0.6938,-0.1379,1.3804,1.047,1.2521,1.9491,1.5553,1.339,0.8964,1.4823,1.606,-0.0634,1.4582,1.4714,1.2447,1.976,1.5464,0.1702,0.2386,1.8616,1.0062,1.3752,1.0012,-0.0209,0.7767,0.207,0.5927,1.481,-0.0055,0.0948,1.637,0.7359,1.3293,0.554,1.0359,0.0974,1.3302,0.5295,0.6839,0.2756,2.4187,1.3413,0.0622,2.0877,0.065,0.0338,1.4273,1.7813,0.5412,0.4237,0.5443,0.1131,0.7466,0.0917,0.2539,1.6562,1.4154,Control
A10,0.8026,0.4568,0.5524,0.1178,0.6233,1.4266,0.1218,0.0646,0.8037,0.7675,-0.0615,0.2637,0.5633,0.7332,-0.1061,1.4485,1.1476,1.1456,2.0508,1.4415,1.3549,0.8986,1.4478,1.641,0.0218,1.6941,1.7523,1.2718,2.115,1.6535,0.2665,0.4108,1.9537,0.9394,1.2385,1.1969,-0.006,0.8171,0.2064,0.7228,1.5596,0.0557,0.0057,1.7832,0.812,1.497,0.6166,0.9646,0.1256,1.3233,0.6749,0.7899,0.277,2.7033,1.4577,-0.008,2.136,0.0906,0.0508,1.695,1.9446,0.5878,0.3448,0.3356,0.2105,0.9483,0.2381,0.3962,1.6396,1.5851,Control
