@relation data

@attribute id string
@attribute 5437 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 4774 numeric
@attribute 661 numeric
@attribute 171568 numeric
@attribute 11178 numeric
@attribute 55703 numeric
@attribute 11128 numeric
@attribute 4784 numeric
@attribute 5440 numeric
@attribute 10621 numeric
@attribute 4782 numeric
@attribute 4781 numeric
@attribute 6741 numeric
@attribute 55718 numeric
@attribute 5441 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.1046,0.9985,0.7216,0.0728,0.6942,0.5943,-0.0888,0.5558,0.8227,0.0611,1.1193,0.7686,0.3327,-0.0911,0.6635,1.244,0.8237,Control
A02,0.9106,0.873,0.4074,0.0389,0.5829,0.3696,-0.0681,0.3259,0.5604,0.0963,0.925,0.5533,0.2711,-0.1382,0.6084,0.8748,0.6974,Control
A03,0.9876,1.0436,0.7004,0.0676,0.6475,0.5245,-0.123,0.4586,0.7586,0.1676,1.1115,0.7461,0.3076,-0.1375,0.5649,1.029,0.691,Control
A04,1.0146,0.9307,0.5789,0.0387,0.6441,0.4573,-0.0247,0.3434,0.6061,0.048,1.1223,0.5477,0.2672,-0.0736,0.6115,0.9249,0.7874,Control
A05,1.0117,1.1613,0.7281,0.1001,0.6815,0.5821,-0.0273,0.4734,0.8122,0.1132,1.0206,0.6436,0.3573,-0.0624,0.492,0.971,0.9355,Control
A06,0.9888,1.0126,0.634,0.0438,0.5789,0.5664,-0.0916,0.5401,0.7042,0.0438,0.9865,0.7047,0.3033,-0.1125,0.4802,0.9722,0.8716,Control
A07,1.0136,0.9793,0.7275,0.1769,0.6401,0.4404,-0.1088,0.5164,0.7325,0.0242,0.932,0.6721,0.2619,-0.1115,0.5656,0.9838,0.6767,Control
A08,0.8421,0.6605,0.5969,0.158,0.6311,0.412,-0.1373,0.5946,0.8512,0.0562,0.9012,0.7269,0.2961,-0.1283,0.5567,1.0464,0.6333,Control
A09,0.9198,0.9128,0.5718,0.1032,0.5672,0.4983,-0.1143,0.499,0.7237,0.0774,0.8544,0.6731,0.2464,-0.1082,0.5393,1.061,0.5969,Control
A10,0.9751,0.9619,0.6541,0.2132,0.607,0.3693,-0.0426,0.5495,0.7856,0.0669,1.0208,0.7271,0.2846,-0.0831,0.5765,0.8831,0.7347,Control
A11,0.711,0.8973,0.6742,0.0813,0.3683,0.4028,-0.0435,0.4166,0.6219,0.0592,0.846,0.6437,0.1751,-0.0669,0.3236,0.8524,0.7589,Control
A12,0.7826,0.6337,0.5294,0.0606,0.4035,0.1792,-0.1755,0.1153,0.2271,0.1131,0.9515,0.3356,0.0907,-0.1527,0.3838,0.6196,0.497,Control
B01,0.8662,0.5247,0.5571,0.1041,0.5441,0.4282,-0.3276,0.5031,0.5155,0.0176,1.0235,0.8166,0.1736,-0.1268,0.6489,1.104,0.3209,Control
