@relation data

@attribute id string
@attribute 55630 numeric
@attribute 29986 numeric
@attribute 7922 numeric
@attribute 64116 numeric
@attribute 23516 numeric
@attribute 27173 numeric
@attribute 29985 numeric
@attribute 57181 numeric
@attribute 25800 numeric
@attribute 283375 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.1642,-0.0313,0.8665,0.7,0.0576,0.5782,0.6174,1.1674,1.4777,0.0351,Control
A02,0.2422,-0.0322,0.6983,0.4895,0.0868,0.5478,0.4078,0.8616,1.3003,0.0276,Control
A03,0.1862,-0.0596,0.8889,0.5356,0.1119,0.7062,0.6397,0.9044,1.477,0.0352,Control
A04,0.2674,-0.0347,0.759,0.6872,0.1187,0.6225,0.5709,0.8775,1.1889,0.0547,Control
A05,0.2734,-0.0846,1.01,0.5984,0.1083,0.8334,0.8706,0.9091,1.4363,0.0225,Control
A06,0.1447,-0.007,0.8628,0.5378,0.0789,0.5716,0.5304,0.8541,1.4481,0.004,Control
A07,0.2555,-0.136,0.9358,0.6708,0.0741,0.6744,0.543,1.1246,1.4508,-0.0205,Control
A08,0.1946,-0.0044,0.6502,0.6882,0.0133,0.4092,0.3497,1.1048,1.1733,0.012,Control
A09,0.2114,-0.0247,0.7677,0.6384,0.0842,0.5789,0.6773,0.9358,1.3904,0.012,Control
A10,0.2718,-0.0034,0.6755,0.7009,0.0957,0.5676,0.6634,1.059,1.3258,0.076,Control
A11,0.1944,0.0185,0.5816,0.348,-0.0059,0.3304,0.534,0.6952,1.3992,0.0184,Control
A12,0.1483,0.0178,0.5336,0.4054,0.1396,0.4227,0.3745,0.5768,0.9511,0.0285,Control
B01,-0.0455,0.1036,0.6277,0.5232,0.0592,0.3152,0.2814,1.0176,1.2301,-0.0512,Control
B02,0.2595,-0.0399,1.0058,0.6245,0.117,0.77,0.6051,1.0191,1.439,0.0442,Control
B03,0.1824,0.0752,0.8334,0.7193,0.0493,0.5203,0.3616,1.0469,1.3456,0.002,BRCACancer
B04,0.1891,0.0284,0.5455,0.4784,0.0315,0.3163,0.3427,1.1411,0.8651,-0.0542,BRCACancer
B05,0.1278,-0.0807,0.6123,0.4414,0.0434,0.273,0.4536,0.683,1.2587,-0.0393,BRCACancer
B06,-0.1027,0.1849,0.523,0.3418,-0.1867,0.0658,0.0617,0.7654,0.9053,-0.1558,BRCACancer
B07,0.2179,-0.0105,0.9904,0.5952,0.0955,0.6155,0.4715,1.1712,1.3691,0.0575,BRCACancer
B08,0.3141,0.0361,0.7297,0.5228,-0.0584,0.5834,0.6881,0.8273,1.4486,0.0449,Control
B09,0.1737,-0.1355,0.5042,0.4244,-0.0872,0.1614,0.3318,0.8801,0.6807,0.0466,Control
B10,0.1742,-0.0571,0.6731,0.5135,0.0323,0.3134,0.2337,0.8208,1.004,0.0369,Control
B11,0.2027,-0.0526,0.6696,0.4997,0.0207,0.5475,0.6175,0.7473,1.2061,0.0772,Control
B12,0.1117,-0.0949,0.2727,0.2609,-0.0957,0.207,0.1165,0.6721,0.3388,0.053,Control
C01,0.2277,-0.0084,0.9701,0.5019,0.0458,0.652,0.7092,0.8649,1.2834,0.0779,BRCACancer
C02,0.3149,-0.0973,0.9488,0.6323,0.1208,0.727,0.8318,0.9074,1.1966,0.0339,BRCACancer
C03,0.2233,-0.1668,1.0919,0.5668,0.1351,0.8338,0.7789,0.9409,1.2703,0.083,BRCACancer
C04,0.329,-0.0269,0.325,0.236,0.0787,0.2474,0.6279,0.4099,0.8092,0.1189,Control
C05,0.3273,-0.001,0.4684,0.2967,0.0164,0.3325,0.4651,0.4971,0.8324,0.072,BRCACancer
C06,0.2836,0.1139,0.161,-0.0103,-0.1425,0.0163,0.3195,0.0647,0.1626,0.1408,Control
C07,0.2689,-0.1528,0.664,0.4238,0.1011,0.5006,0.5413,0.6841,1.011,0.1009,Control
C08,0.3157,-0.0727,0.767,0.5363,0.0606,0.5566,0.7727,0.7688,1.257,0.0544,Control
C09,0.3067,-0.0765,0.7541,0.4679,0.0493,0.5944,0.6189,0.6863,0.9869,0.0734,Control
C10,0.3244,-0.0959,0.8746,0.5675,0.1786,0.6755,0.5957,0.7657,0.9147,0.0632,BRCACancer
C11,0.3037,-0.078,0.7822,0.4381,0.0452,0.6116,0.8234,0.718,1.1997,0.1276,Control
C12,0.32,-0.1042,0.3504,0.3107,-0.0548,0.2094,0.6954,0.4737,0.6335,0.0166,BRCACancer
D01,0.1414,0.0119,0.4853,0.3349,-0.1761,0.2884,0.3929,0.8403,0.6664,0.0096,BRCACancer
D02,0.293,-0.0208,0.6113,0.5058,0.0137,0.4965,0.8504,0.7627,1.0018,0.0853,BRCACancer
D03,0.3156,-0.0151,0.6111,0.4178,0.0408,0.4944,0.8823,0.6929,0.8658,0.0461,BRCACancer
D04,0.2394,-0.0795,0.5638,0.5481,0.0206,0.6132,0.6461,0.724,1.0515,0.0811,BRCACancer
D05,0.2653,-0.0872,0.8004,0.4636,0.1283,0.705,0.7607,0.7072,0.9914,0.0507,BRCACancer
D06,0.3284,0.019,0.9588,0.4975,0.1147,0.6447,0.819,0.8904,1.3123,0.0459,BRCACancer
D07,0.3033,-0.0158,0.8326,0.4698,0.0216,0.5717,0.6144,0.7893,1.2045,0.1199,Control
D08,0.2808,0.0311,0.6164,0.4216,-0.0176,0.448,0.4771,0.5042,0.8086,0.0385,Control
D09,0.3107,-0.1166,0.7498,0.5583,0.0782,0.575,0.79,0.7671,1.0997,0.0056,Control
D10,0.3015,-0.0462,0.5206,0.4048,-0.0086,0.4331,0.6997,0.5288,1.2514,0.0798,Control
D11,0.1364,0.0562,0.3386,0.1242,-0.0612,0.0904,0.2241,0.282,0.6067,0.0218,Control
D12,0.2605,0.0269,0.4603,0.3243,-0.0032,0.2816,0.5337,0.4257,0.9049,0.0341,Control
E01,0.2271,0.1187,0.5424,0.3914,0.0721,0.4341,0.2899,0.6114,1.0277,0.0072,BRCACancer
E02,0.272,0.0303,0.8108,0.612,0.174,0.6399,0.7477,0.9181,1.1423,-7e-04,Control
E03,0.2987,-0.0662,0.7132,0.4827,0.1056,0.5945,0.7748,0.6379,1.3027,0.0677,Control
E04,0.3681,0.0496,0.963,0.6611,0.1712,0.7238,0.872,0.9204,1.1549,0.0839,Control
E05,0.1725,-0.0037,0.7269,0.5648,0.0316,0.4881,0.54,0.8319,0.9855,-0.0091,Control
E06,0.0558,0.0698,0.5939,0.2483,-0.0431,0.439,0.3757,0.4978,0.9541,-0.0013,BRCACancer
E07,0.2845,0.0107,0.7914,0.4804,-0.0328,0.6112,0.792,0.6943,1.0093,0.105,BRCACancer
E08,0.2883,-0.0682,0.9012,0.4583,0.1147,0.6239,0.8011,0.8103,1.1875,0.028,Control
E09,0.3228,-0.0095,0.6351,0.56,0.107,0.5715,0.83,0.722,1.1959,0.0474,BRCACancer
E10,0.1924,0.0736,0.9674,0.6552,0.1537,0.6689,0.6574,0.9501,1.2167,0.0473,BRCACancer
E11,0.2313,0.0769,0.5942,0.4727,0.061,0.5123,0.6108,0.6667,0.9946,0.0452,Control
E12,0.2225,0.1665,0.554,0.3593,-0.0575,0.3208,0.372,0.3321,0.933,-0.0186,BRCACancer
F01,0.2194,-0.0736,0.6972,0.5423,-0.0109,0.5807,0.6698,0.9262,1.2438,0.0264,Control
F02,0.3053,-0.0559,0.9529,0.6462,0.1725,0.6786,0.7682,0.985,1.2837,0.0782,Control
F03,0.3343,-0.1346,0.7916,0.5732,0.1175,0.6953,0.8136,0.7461,1.2391,-0.009,Control
F04,0.2125,0.0664,0.679,0.3548,-0.0246,0.4297,0.5714,0.7719,1.1467,-0.0167,Control
F05,0.2981,0.0364,0.8073,0.57,0.1429,0.6489,0.8158,0.84,1.1556,0.0881,Control
F06,0.2118,-0.0553,0.7752,0.4462,-0.0356,0.5302,0.8664,0.5837,0.9096,0.0438,Control
F07,0.3346,-0.0754,0.7129,0.591,0.1012,0.4633,0.6001,0.9384,1.0507,0.0589,Control
F09,0.3626,0.005,1.0274,0.7346,0.1146,0.8569,0.8735,0.9588,1.4972,0.0813,Control
F10,0.3653,-0.0037,1.0891,0.686,0.0562,0.9003,0.7527,1.0003,1.3419,0.0507,Control
F11,0.363,-0.0733,0.8243,0.5233,0.0507,0.7493,0.778,0.7656,1.3245,0.0162,Control
F12,0.1754,0.0115,0.7804,0.5544,0.0706,0.3975,0.4909,0.8872,1.1954,0.028,Control
G01,0.2643,0.0494,0.6701,0.3737,-0.0609,0.5597,0.5817,0.607,1.1212,0.0821,Control
G02,0.296,-0.0794,0.5929,0.3397,0.0396,0.4574,0.5907,0.6632,0.9678,0.0286,Control
G03,0.2376,0.0278,0.9505,0.6627,0.1125,0.6522,0.7017,1.0364,1.2699,0.0565,Control
G04,0.3815,-0.0681,0.8308,0.6685,0.1968,0.8462,0.8267,0.8713,1.145,0.082,BRCACancer
G05,0.1299,0.1863,0.4129,0.0782,-0.1122,0.1121,0.4035,0.2911,0.5777,-0.0059,BRCACancer
G06,0.3212,-0.0204,0.8241,0.5341,0.1713,0.6081,0.4624,0.7832,0.9748,-0.0363,BRCACancer
G07,0.2977,0.0781,0.5623,0.538,-0.0027,0.4362,0.6131,0.8532,1.124,0.0606,Control
G08,0.2276,-0.0495,0.8101,0.4631,0.0362,0.6416,0.6373,0.8209,1.3554,0.0639,Control
G09,0.3458,0.0838,0.455,0.2614,-0.0369,0.2546,0.468,0.5324,0.8482,0.0858,Control
G10,0.2011,0.045,0.6421,0.3514,0.1244,0.2531,0.3673,0.7028,0.9,0.0025,BRCACancer
G11,0.1872,0.1706,0.3739,0.3319,0.0061,0.0818,0.1887,0.3486,0.7056,0.0858,BRCACancer
G12,0.3576,-0.0469,0.5584,0.3537,0.0213,0.3663,0.463,0.752,0.9687,0.0539,BRCACancer
H01,0.2431,0.0641,0.4583,0.3301,-0.0404,0.1705,0.3891,0.6729,0.9093,0.0868,Control
H02,0.3277,-0.0158,0.6043,0.4051,0.118,0.5061,0.564,0.4771,0.9785,0.0923,Control
H03,0.1759,0.1207,0.5002,0.3838,0.0128,0.2648,0.4965,0.6696,1.1573,0.0127,Control
H04,0.2426,-0.037,0.7834,0.5084,0.0363,0.396,0.5467,0.8342,1.2208,0.0517,Control
H06,0.3912,0.0046,0.6069,0.362,0.0581,0.4154,0.4941,0.6074,1.0941,0.1122,Control
H07,0.1589,-0.0062,0.5393,0.5191,-0.0291,0.3303,0.3802,0.7528,1.0452,0.1028,BRCACancer
H08,0.2938,0.0578,0.5499,0.3442,-0.082,0.3137,0.4264,0.4991,0.8357,0.0048,BRCACancer
H09,0.2463,-0.0554,0.1832,0.1163,-0.0933,0.0626,0.1259,0.4757,0.3944,0.0259,BRCACancer
H10,0.0914,-0.1838,0.3749,0.1979,-0.0819,0.1951,0.2966,0.6196,0.7988,-0.0233,BRCACancer
H11,0.2025,-0.0395,0.5924,0.5479,0.025,0.5884,0.3408,0.8258,0.9294,-0.0151,BRCACancer
H12,0.2162,-0.0875,0.9081,0.624,0.0651,0.6529,0.6163,1.0232,1.3523,0.0633,BRCACancer
I01,0.2533,-0.0328,0.6486,0.602,0.1542,0.4346,0.8588,1.042,0.9524,0.057,Control
I02,0.083,-0.0018,0.3319,0.4974,-0.1952,0.2054,0.5449,0.8185,0.6722,-0.016,Control
I03,0.2414,-0.0602,0.3555,0.2696,-0.0022,0.2367,0.3057,0.5733,0.7453,0.0446,Control
I04,0.3319,-0.1154,0.8544,0.6579,0.1597,0.7599,0.943,1.0114,1.1848,0.0786,Control
I05,0.3052,-0.142,0.4953,0.5587,0.1069,0.5688,0.8466,0.6033,1.0843,0.0716,Control
I06,0.3265,-0.0455,0.7047,0.4972,0.0871,0.4894,0.7985,0.7821,0.9731,0.0796,Control
I07,0.2645,-0.0252,0.9843,0.5337,0.057,0.641,0.7385,0.863,1.202,0.0579,Control
I08,0.2011,-0.0828,0.9531,0.6815,0.1332,0.6818,0.7133,1.0944,0.9099,0.1103,Control
I09,0.1974,-0.071,0.6447,0.2869,0.0027,0.3655,0.5967,0.6414,1.0062,-0.023,Control
I10,0.2629,-0.062,0.9005,0.5262,0.0534,0.5779,0.8064,0.9833,1.2871,0.0311,Control
I11,0.1691,0.0382,0.5813,0.5,-0.0362,0.4343,0.4403,0.5349,0.7175,-0.0576,Control
I12,0.159,0.0995,0.7045,0.5764,0.0339,0.5394,0.7058,0.7527,1.1752,0.0706,Control
