@relation data

@attribute id string
@attribute 1022 numeric
@attribute 2068 numeric
@attribute 2071 numeric
@attribute 2957 numeric
@attribute 2958 numeric
@attribute 2959 numeric
@attribute 2960 numeric
@attribute 2961 numeric
@attribute 2962 numeric
@attribute 2963 numeric
@attribute 2965 numeric
@attribute 2967 numeric
@attribute 2968 numeric
@attribute 4331 numeric
@attribute 5430 numeric
@attribute 5431 numeric
@attribute 5432 numeric
@attribute 5433 numeric
@attribute 5434 numeric
@attribute 5435 numeric
@attribute 5436 numeric
@attribute 5437 numeric
@attribute 5438 numeric
@attribute 5439 numeric
@attribute 5440 numeric
@attribute 5441 numeric
@attribute 6872 numeric
@attribute 6874 numeric
@attribute 6875 numeric
@attribute 6877 numeric
@attribute 6878 numeric
@attribute 6880 numeric
@attribute 6881 numeric
@attribute 6882 numeric
@attribute 6883 numeric
@attribute 6884 numeric
@attribute 6908 numeric
@attribute 902 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.5741,0.3536,0.9639,1.4785,0.7634,1.4776,0.4251,0.9486,0.9239,0.4304,0.9361,1.2507,0.3109,0.3161,1.5867,2.0596,1.1733,0.7907,0.9985,0.7216,1.4112,1.1046,0.1991,0.8592,1.1193,0.8237,0.657,0.4882,0.5426,0.7349,0.6317,0.8435,1.801,1.3272,0.8504,1.7586,1.2445,1.626,Control
Utah__A02,0.3587,0.2581,0.7176,1.2231,0.3841,1.3553,0.4821,0.6165,0.7645,0.2268,0.5947,0.9149,0.1316,0.1346,1.4247,2.0604,0.913,0.6527,0.873,0.4074,1.1321,0.9106,0.0868,0.7115,0.925,0.6974,0.4242,0.4496,0.2389,0.509,0.552,0.759,1.7814,0.9396,0.728,1.6085,1.0213,1.2003,Control
Utah__A03,0.5493,0.3958,0.9385,1.3163,0.6239,1.407,0.4997,1.0169,0.9173,0.3748,0.7758,1.0688,0.235,0.2105,1.6028,2.0325,1.1436,0.7658,1.0436,0.7004,1.3466,0.9876,0.1291,0.8542,1.1115,0.691,0.5612,0.5518,0.2431,0.7435,0.6682,0.7247,1.8681,1.0777,0.812,1.7348,1.1671,1.5333,Control
Utah__A04,0.5533,0.3302,0.7658,1.2641,0.5114,1.4466,0.449,0.7179,0.8758,0.2631,0.5436,0.8439,0.2444,0.1798,1.4929,2.1122,1.0835,0.672,0.9307,0.5789,1.2275,1.0146,0.2888,0.8809,1.1223,0.7874,0.442,0.5054,0.3165,0.4965,0.6737,0.9133,1.9008,1.0051,0.7728,1.2771,1.1535,1.4337,Control
Utah__A05,0.5475,0.4459,0.8599,1.3618,0.5297,1.5674,0.4793,0.8824,1.0592,0.3658,0.6282,1.0253,0.3158,0.1989,1.6063,2.0898,1.0597,0.7545,1.1613,0.7281,1.4238,1.0117,0.4039,0.9178,1.0206,0.9355,0.5178,0.5402,0.3517,0.6834,0.7085,0.8351,2.1193,1.0797,0.8923,1.6418,1.2012,1.4419,Control
Utah__A06,0.4938,0.301,0.7976,1.2931,0.5129,1.4497,0.4332,0.7945,0.9599,0.2454,0.6772,1.0165,0.2892,0.1536,1.4852,1.991,1.063,0.6394,1.0126,0.634,1.3221,0.9888,0.2062,0.9302,0.9865,0.8716,0.5745,0.4526,0.3552,0.5183,0.5511,0.7605,1.7476,1.0167,0.7948,1.7111,1.1019,1.421,Control
Utah__A07,0.5297,0.3376,0.8856,1.4086,0.6028,1.4654,0.5449,0.9616,0.9639,0.4286,0.8017,1.0785,0.2985,0.3843,1.5124,2.0837,1.107,0.805,0.9793,0.7275,1.2395,1.0136,0.1469,0.7142,0.932,0.6767,0.5942,0.4591,0.3535,0.6772,0.5573,0.7744,1.7532,1.1988,0.8441,1.8998,1.1302,1.7099,Control
Utah__A08,0.5947,0.2761,0.9227,1.2918,0.5747,1.4568,0.4575,1.1074,0.7215,0.4778,0.7686,0.9915,0.1543,0.5743,1.6185,1.9818,0.9158,0.6453,0.6605,0.5969,1.0783,0.8421,0.0162,0.8682,0.9012,0.6333,0.6749,0.5294,0.5251,0.5153,0.6109,0.7779,1.5757,1.2859,0.7121,1.3116,1.1619,1.8094,Control
Utah__A09,0.5279,0.2396,0.8179,1.3205,0.462,1.2915,0.4096,0.9433,0.9838,0.4178,0.634,1.139,0.1649,0.3797,1.4899,2.0086,0.9853,0.6954,0.9128,0.5718,1.3253,0.9198,0.2098,0.8829,0.8544,0.5969,0.5755,0.4483,0.3718,0.5698,0.4998,0.6516,1.7644,1.0087,0.6814,1.495,1.0669,1.6033,Control
Utah__A10,0.6165,0.331,0.9627,1.3235,0.6225,1.5347,0.5377,0.9281,0.8506,0.4091,0.6367,0.9752,0.1928,0.3731,1.5522,2.1441,0.9887,0.6526,0.9619,0.6541,1.2843,0.9751,0.3109,0.9141,1.0208,0.7347,0.6153,0.4917,0.238,0.6603,0.5249,0.637,1.8588,1.2045,0.8478,1.6391,1.1655,1.8899,Control
