@relation data

@attribute id string
@attribute 842 numeric
@attribute 5747 numeric
@attribute 596 numeric
@attribute 840 numeric
@attribute 637 numeric
@attribute 5579 numeric
@attribute 598 numeric
@attribute 6772 numeric
@attribute 5578 numeric
@attribute 317 numeric
@attribute 581 numeric
@attribute 1965 numeric
@attribute 839 numeric
@attribute 207 numeric
@attribute 836 numeric
@attribute 7157 numeric
@attribute 54205 numeric
@attribute 472 numeric
@attribute 7094 numeric
@attribute 572 numeric
@attribute 5829 numeric
@attribute 142 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.8967,0.2595,1.5972,0.5519,0.8571,1.0586,0.5469,2.3654,0.5534,1.7652,0.9097,1.3309,0.6944,0.6157,1.208,0.7493,0.7303,2.6528,2.3174,0.2409,1.0183,0.9822,Control
A02,0.6211,0.1285,0.7857,0.4575,0.8402,0.7032,0.4995,2.5389,0.2001,1.6967,0.8576,1.1569,0.4058,0.5686,1.1875,0.5887,0.7572,2.3316,2.3906,0.1478,0.8499,0.7963,Control
A03,0.9002,0.1567,0.7002,0.6306,0.9951,0.9762,0.6583,2.8972,0.1966,1.842,1.0921,1.3394,0.4833,0.6805,1.3243,0.8079,0.9524,2.2525,2.607,0.1867,1.0969,0.9128,Control
A04,0.7648,0.158,0.8705,0.469,0.9376,0.82,0.4147,2.379,0.3061,1.5185,0.896,1.147,0.5443,0.6225,1.1111,0.5955,0.7746,2.1734,2.6218,0.2507,0.9327,0.9642,Control
A05,0.998,0.2684,0.8938,0.6246,0.9553,0.9512,0.5794,2.648,0.3059,1.9657,1.0811,1.2592,0.5205,0.7463,1.4127,0.7673,0.8167,2.3116,2.9588,0.3108,1.1784,0.9058,Control
A06,0.9565,0.1239,0.813,0.4706,0.8535,0.9045,0.4694,2.2254,0.296,1.8074,0.8694,1.1872,0.3461,0.6458,1.1328,0.6036,0.8005,2.3589,2.6128,0.2291,0.9658,0.7811,Control
A07,0.8172,0.2112,1.3348,0.5531,0.9925,1.3099,0.6185,2.2112,0.5102,1.9975,0.8894,1.3152,0.5674,0.597,1.3997,0.684,0.7829,2.7222,2.4816,0.2349,1.0181,0.8967,Control
A08,0.7257,0.2145,1.9587,0.4826,0.8703,1.4137,0.6098,2.5672,0.8364,1.7332,0.7309,1.1752,0.5121,0.5375,1.0162,0.6482,0.5755,2.9337,2.2507,0.086,1.0077,0.881,Control
A09,0.7466,0.2051,1.6272,0.5294,0.891,1.2508,0.5295,2.4187,0.5718,1.7471,0.8938,1.2498,0.5905,0.5633,1.0099,0.5412,0.6793,2.7367,2.5289,0.207,0.9398,0.8297,Control
A10,0.9483,0.2446,1.211,0.553,0.8758,1.3167,0.6749,2.7033,0.3781,1.9048,0.904,1.3176,0.5425,0.5633,1.2126,0.5878,0.6095,2.6756,2.7276,0.2064,1.0533,0.8665,Control
