@relation data

@attribute id string
@attribute 5290 numeric
@attribute 3265 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 4803 numeric
@attribute 5579 numeric
@attribute 5578 numeric
@attribute 6464 numeric
@attribute 4914 numeric
@attribute 5295 numeric
@attribute 207 numeric
@attribute 6654 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.5746,0.4236,1.7307,1.6355,-0.0474,1.0586,0.5534,0.7565,0.089,1.4982,0.6157,1.1256,Control
A02,1.3014,0.3716,1.247,1.481,-0.0102,0.7032,0.2001,0.8046,0.2181,1.1993,0.5686,0.9005,Control
A03,1.3967,0.3757,1.3323,1.7658,-0.0147,0.9762,0.1966,0.7989,0.1827,1.3339,0.6805,1.1275,Control
A04,1.353,0.3609,1.3202,1.4795,0.0577,0.82,0.3061,0.8019,0.1326,1.4882,0.6225,1.028,Control
A05,1.4836,0.4772,1.2108,1.8562,-8e-04,0.9512,0.3059,0.8988,0.0916,1.3381,0.7463,1.0464,Control
A06,1.3845,0.2467,1.2063,1.5705,-0.0398,0.9045,0.296,0.7671,0.094,1.3761,0.6458,0.8852,Control
A07,1.5934,0.364,1.2924,1.8609,0.0403,1.3099,0.5102,0.7989,0.1565,1.6231,0.597,1.1765,Control
A08,1.7501,0.2967,1.4821,1.7198,0.0402,1.4137,0.8364,0.784,0.0775,1.714,0.5375,1.467,Control
A09,1.4582,0.349,1.3752,1.8278,0.0405,1.2508,0.5718,0.7778,0.1723,1.5464,0.5633,0.9988,Control
A10,1.6941,0.398,1.2657,1.802,-0.0079,1.3167,0.3781,0.79,0.0962,1.6535,0.5633,1.3316,Control
A11,1.2025,0.2904,1.1776,1.5523,0.0184,0.9853,0.3263,0.5794,0.0405,1.2442,0.54,0.7415,Control
A12,0.9215,0.2032,0.8519,1.1373,0.0649,0.5269,0.1184,0.5636,0.2453,1.0289,0.3955,0.5292,Control
B01,1.4577,0.1584,1.4072,1.5002,0.0463,0.9472,0.5839,0.5764,0.1229,1.5918,0.3916,0.9141,Control
B02,1.4219,0.3404,1.4738,1.6034,-0.0082,0.785,0.3378,0.9083,0.1435,1.7587,0.6693,0.8807,Control
B03,1.5109,0.2646,1.4534,1.5674,0.0545,0.9095,0.3907,0.7155,0.107,1.9459,0.5703,0.9276,BRCACancer
B04,1.5671,0.1782,1.4041,1.6385,-0.0157,1.5857,0.6402,0.7092,0.1334,1.5967,0.5203,1.4335,BRCACancer
B05,1.1566,0.2381,1.0304,1.4949,0.062,0.8601,0.1887,0.7441,0.1756,1.6704,0.443,0.7814,BRCACancer
B06,1.1199,-0.0061,1.0121,1.1292,0.1179,0.7212,0.1906,0.4797,0.0506,1.4068,0.1783,0.7812,BRCACancer
B07,1.5493,0.38,1.6203,1.6266,0.0161,0.9385,0.2531,0.8876,0.1896,1.5879,0.6313,1.1751,BRCACancer
B08,1.3231,0.3687,1.2284,1.6339,-0.0664,0.7048,0.242,0.8025,0.1073,1.1769,0.6407,0.7597,Control
B09,1.3758,0.2599,1.2076,1.6507,-0.0081,1.539,0.6761,0.6597,0.0685,1.5101,0.4608,1.2186,Control
B10,1.4219,0.2443,1.0985,1.509,0.0295,1.1167,0.405,0.7158,0.1314,1.4831,0.3842,1.0541,Control
B11,1.3896,0.4126,1.1737,1.7392,0.0174,0.9569,0.3123,0.7156,0.1313,1.2771,0.4632,0.949,Control
B12,1.1323,0.223,1.1854,1.3322,0.0081,1.3776,0.6519,0.5098,0.1348,1.1896,0.3769,1.0091,Control
C01,1.3372,0.4383,1.2645,1.7966,-0.0218,1.229,0.3616,0.8045,0.174,1.2928,0.6952,1.0332,BRCACancer
C02,1.3839,0.5255,1.4919,1.5019,0.0975,0.7082,0.2437,0.8483,0.2046,1.3266,0.7123,0.9069,BRCACancer
C03,1.4737,0.5881,1.6126,1.5147,0.0361,0.8439,0.2667,0.9954,0.1743,1.2561,0.9317,1.1291,BRCACancer
C04,0.7962,0.4087,1.1875,1.2632,0.1097,0.5393,0.2023,0.5631,0.1223,0.8383,0.5797,0.4603,Control
C05,0.9303,0.2967,1.1349,1.1596,0.0552,0.4731,0.1357,0.6458,0.1594,0.928,0.582,0.4962,BRCACancer
C06,0.2515,0.1841,0.4391,0.5665,0.0413,0.4341,0.0318,0.147,0.1883,0.4412,0.264,0.0704,Control
C07,1.1545,0.3607,1.1096,1.2704,0.0114,0.619,0.1667,0.6577,0.1726,1.0885,0.5626,0.6274,Control
