@relation data

@attribute id string
@attribute 1601 numeric
@attribute 125111 numeric
@attribute 57369 numeric
@attribute 2701 numeric
@attribute 2702 numeric
@attribute 2700 numeric
@attribute 2705 numeric
@attribute 2706 numeric
@attribute 219770 numeric
@attribute 2703 numeric
@attribute 1785 numeric
@attribute 2709 numeric
@attribute 2707 numeric
@attribute 2697 numeric
@attribute 84694 numeric
@attribute 10804 numeric
@attribute 8218 numeric
@attribute 1173 numeric
@attribute 127534 numeric
@attribute 81025 numeric
@attribute 57165 numeric
@attribute 1759 numeric
@attribute 375519 numeric
@attribute 1211 numeric
@attribute 1212 numeric
@attribute 1213 numeric
@attribute 4646 numeric
@attribute 10052 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5893,-0.0628,-0.0527,-0.0456,-0.1814,0.0319,0.0844,-0.0518,-0.0316,-0.2056,1.0152,-0.0498,-0.1004,-0.1335,-0.0863,-0.0212,0.1069,1.4197,-0.0317,-0.119,-0.1234,0.06,-0.2196,0.9448,0.9195,1.9669,0.1664,-0.0273,Control
A02,0.5641,-0.0318,-0.1898,-0.1006,-0.1233,-0.0134,0.092,-0.0306,-0.0459,-0.0664,0.8626,-0.134,-0.2086,-0.0972,-0.1615,0.1123,0.0346,1.4253,-0.0376,-0.0504,-0.0702,0.0046,0.0694,0.802,0.9615,1.9209,0.3726,-0.1496,Control
A03,0.4743,-0.0323,-0.0274,0.0211,-0.1535,-0.0584,0.1599,-0.0091,-0.0162,-0.0878,1.0364,-0.0176,-0.1321,-0.0192,-0.1077,-0.0797,0.0187,1.4715,0.0106,-0.0853,-0.0578,0.1068,-0.016,1.0299,1.1097,2.0945,0.383,-0.1092,Control
A04,0.5144,0.1423,0.0059,-0.0213,-0.2333,-0.0024,0.0717,0.0638,0.0714,-0.0275,0.908,0.0063,-0.1279,0.0065,-0.0856,0.0166,-0.0299,1.5759,-0.0883,-0.0091,0.2031,0.0885,-0.1733,0.7059,1.0773,1.8087,0.2461,0.0036,Control
A05,0.7594,0.1333,0.0281,-0.0408,-0.1299,-0.0202,0.1063,-0.0096,0.0691,-0.079,1.0371,-0.1061,-0.0999,-0.0331,-0.0368,-0.0505,0.1578,1.677,0.0227,-0.0868,0.2069,0.1451,-0.1132,0.9876,1.1536,2.0745,0.1616,-0.0387,Control
A06,0.4906,-0.0699,-0.053,-0.1262,-0.2,-0.0722,0.0342,-0.0174,0.0566,-0.1487,0.9383,-0.1189,-0.2638,-0.0515,-0.2339,-0.1648,0.1556,1.4828,0.0684,-0.0481,-0.1116,0.0466,-0.1762,0.9732,0.9335,1.9669,0.1026,-0.1162,Control
A07,0.6317,-0.0361,0.0091,-0.105,-0.2162,-0.0511,0.0383,-0.0473,0,-0.1211,0.9993,0.0356,-0.2195,-0.0353,-0.0154,-0.1267,0.0512,1.5403,-0.2204,-0.07,0.0447,-0.02,-0.1021,1.2808,0.999,2.1148,0.1715,-0.0759,Control
A08,0.5353,-0.2016,-0.1441,-0.0698,-0.2329,-0.0049,0.1284,-0.0355,-0.0642,-0.2108,1.0323,0.0808,-0.1952,-0.0823,-0.3344,-0.1354,0.0187,1.337,-0.145,-0.0635,-0.1711,-0.0293,-0.0636,1.0975,0.8547,2.0249,0.2318,-0.0313,Control
A09,0.5141,-0.078,-0.0052,-0.0622,-0.1616,0.0069,0.109,-0.0328,-0.0158,-0.0752,0.9636,-0.0901,-0.2367,-0.0141,-0.0873,0.0487,0.027,1.4405,-0.0911,-0.0115,0.0977,0.0622,-0.141,1.1982,0.9546,2.0337,0.1398,-0.1565,Control
A10,0.5949,-0.01,-0.0332,-0.0318,-0.1813,-0.0111,0.1321,0.0362,-0.0211,-0.082,0.9809,0.0346,-0.1238,-0.1103,-0.1532,-0.1173,0.1505,1.5258,0.0219,-0.0793,0.0361,0.0876,-0.1036,1.223,1.0311,2.1067,0.5744,-0.0727,Control
A11,0.2944,-0.146,-0.0491,0.0847,-0.1939,-0.0608,0.1534,-0.0286,-0.0687,-0.1454,0.8289,0.1691,-0.1341,-0.2329,-0.2368,-0.0557,0.0164,1.2025,0.0218,-0.0689,-0.267,-0.0121,-0.0445,1.0455,0.7904,1.9482,0.4032,-0.0472,Control
A12,0.5138,-0.2651,-0.09,-0.1703,-0.072,-0.0382,0.109,-0.0898,-0.016,-0.1877,0.5783,0.014,-0.1634,-0.164,-0.1094,-0.0048,-0.0827,1.4352,-0.1848,-0.0478,-0.1993,-0.0045,0.0626,0.5815,0.7931,1.3152,0.2283,-0.1248,Control
B01,0.4529,-0.5269,-0.463,-0.1698,0.0017,-0.2567,-0.0963,-0.2424,-0.2558,-0.3201,0.8325,-0.118,-0.4124,-0.2695,-0.0591,-0.1019,-1e-04,1.2487,-0.017,-0.2406,-0.4258,-0.1627,-0.0404,1.1125,0.8376,1.7508,0.0257,-0.1456,Control
B02,0.5041,-0.0091,-0.1544,-0.0157,-0.1601,-0.0243,0.0918,-0.038,-0.0252,-0.1545,0.9871,-0.056,-0.1031,-0.0688,-0.0578,-0.0221,0.0607,1.6282,-0.1349,-0.0681,0.0068,0.0408,-0.0982,1.0493,1.1079,1.8539,0.334,-0.0772,Control
B03,0.3105,-0.2423,-0.2089,-0.1122,-0.139,-0.03,0.0529,-0.0706,-0.1117,-0.2093,0.9388,-0.1003,-0.2126,-0.1156,-0.0592,-0.0323,0.0739,1.4103,-0.0385,-0.154,-0.1358,-0.0585,-0.1067,1.0877,0.853,1.8632,0.3349,-0.0099,BRCACancer
B04,0.6564,-0.2639,-0.1072,-0.1802,-0.1288,-0.1181,0.0917,-0.014,-0.0768,-0.1509,1.0543,-0.2135,-0.0977,-0.1176,-0.3803,-0.1203,-0.0138,1.2639,-0.1533,-0.094,-0.259,-0.0088,0.0325,1.1026,0.8423,1.8285,0.5129,-0.1799,BRCACancer
B05,0.5152,-0.205,-0.071,-0.0211,-0.1346,-0.0601,0.0443,-0.0235,-0.0647,-0.099,0.9398,-0.0559,-0.2087,-0.0063,-0.0336,-0.0869,-0.1296,1.4382,-0.0695,-0.0263,-0.178,-0.0768,0.0461,0.9147,0.9284,1.8285,0.2632,-0.1354,BRCACancer
B06,0.3761,-0.5928,-0.4205,-0.3174,0.0486,-0.2875,-0.0327,-0.1474,-0.259,-0.3362,0.7167,-0.1871,-0.3683,-0.2534,0.0281,0.0121,-0.0516,1.0996,-0.3132,-0.1635,-0.4587,-0.2293,0.0445,0.9759,0.5182,1.4849,0.2329,-0.1812,BRCACancer
