@relation data

@attribute id string
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 4149 numeric
@attribute 3265 numeric
@attribute 4207 numeric
@attribute 4205 numeric
@attribute 8550 numeric
@attribute 1432 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 6772 numeric
@attribute 9261 numeric
@attribute 3315 numeric
@attribute 3316 numeric
@attribute 7042 numeric
@attribute 6416 numeric
@attribute 8569 numeric
@attribute 7040 numeric
@attribute 7186 numeric
@attribute 8737 numeric
@attribute 1649 numeric
@attribute 1386 numeric
@attribute 7046 numeric
@attribute 8717 numeric
@attribute 3150 numeric
@attribute 9693 numeric
@attribute 7043 numeric
@attribute 4217 numeric
@attribute 4214 numeric
@attribute 5321 numeric
@attribute 9252 numeric
@attribute 4293 numeric
@attribute 6885 numeric
@attribute 5608 numeric
@attribute 1385 numeric
@attribute 1616 numeric
@attribute 2885 numeric
@attribute 5879 numeric
@attribute 998 numeric
@attribute 4609 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9973,0.8212,1.1931,0.4247,0.1258,1.0742,1.4222,1.4426,0.4312,0.75,2.3959,0.9375,0.2839,0.2532,0.063,0.7285,0.7724,2.0162,0.2448,1.4069,1.0171,1.574,1.338,1.2781,1.4046,0.7997,0.0717,0.9845,2.2889,0.541,0.9589,0.1639,1.4603,0.7028,1.8416,0.7623,1.6544,0.6432,1.3608,1.5122,Control
A02,0.7343,0.7691,0.8899,0.3701,0.1086,0.7184,1.14,1.1508,0.2767,0.7973,2.5766,0.8165,0.1815,0.2345,0.0756,0.4813,0.5977,2.0252,0.1827,1.2491,0.7244,1.4086,1.203,0.9188,0.9353,0.7389,0.0059,0.8053,1.8995,0.4199,0.4939,0.008,1.1513,0.2931,1.5349,0.7021,1.493,0.4992,1.0773,1.03,Control
A03,0.856,0.9618,1.1096,0.3745,0.0633,1.0479,1.3262,1.3711,0.3461,0.7917,2.9498,1.1352,0.274,0.171,0.1594,0.6279,0.8032,2.2099,0.2495,1.4813,0.9267,1.4536,1.378,1.0092,1.1053,0.9576,0.0396,1.0094,2.1356,0.5097,0.6912,0.0993,1.3066,0.429,1.7089,0.73,1.7906,0.7305,1.3643,0.8428,Control
A04,0.9735,0.8689,0.958,0.3589,0.1499,0.7307,1.1819,1.2559,0.3725,0.7946,2.4101,0.9351,0.2734,0.0958,0.0673,0.5001,0.6665,2.16,0.2383,1.3259,0.7912,1.4952,1.2382,1.1988,1.0446,0.6575,0.1117,0.9356,2.278,0.324,0.575,0.1437,1.2606,0.3654,1.6942,0.6518,1.4914,0.4506,1.2398,1.4116,Control
A05,1.0726,0.921,1.2521,0.4809,0.0982,0.9836,1.3004,1.5137,0.4351,0.89,2.6902,1.0201,0.4606,0.2135,0.0423,0.5851,0.7315,2.5111,0.2226,1.4854,0.8815,1.5048,1.3004,1.1025,1.122,0.9132,0.0054,1.0498,2.4514,0.6523,0.7205,0.0719,1.3929,0.5039,1.7835,0.7097,1.8851,0.6788,1.3013,1.1201,Control
A06,0.9088,0.9069,1.0165,0.2391,0.0956,0.8948,1.2586,1.2007,0.3874,0.7604,2.2501,1.01,0.2596,0.0719,0.0753,0.575,0.7041,2.0528,0.1497,1.4059,0.8772,1.3949,1.2619,0.9259,1.0082,0.7497,0.0395,0.8568,2.0424,0.4123,0.5788,0.0228,1.2752,0.6103,1.6261,0.6534,1.5864,0.5315,1.1447,1.2447,Control
A07,1.2314,0.9507,1.1687,0.3621,0.0811,1.2678,1.395,1.592,0.2834,0.7917,2.2354,1.1051,0.3841,0.1652,0.0633,0.7805,0.7993,2.0773,0.221,1.4578,0.7451,1.5978,1.579,1.0883,1.0875,0.8994,-0.043,1.1016,2.4121,0.6192,0.8572,0.027,1.5008,0.5968,1.8447,0.6918,1.89,0.7067,1.5858,1.1522,Control
A08,1.1064,0.7973,1.1134,0.2915,0.0777,1.4066,1.3891,1.6309,0.3073,0.777,2.6061,1.0468,0.0912,0.1703,0.0473,0.967,0.7671,1.7626,0.1806,1.4416,0.602,1.6407,1.604,0.8238,1.0264,0.9588,0.0996,1.249,2.6664,0.4231,1.0747,0.1645,1.6185,0.7273,1.9244,0.589,1.7425,0.7992,1.6994,1.1048,Control
A09,0.9636,0.7831,1.2134,0.3464,0.0631,1.189,1.3382,1.435,0.3567,0.7709,2.4514,1.0301,0.2415,0.1674,0.0666,0.7254,0.6377,2.061,0.2206,1.3374,0.7547,1.4886,1.4083,1.0496,0.9539,0.7735,0.0242,1.025,2.4939,0.4106,0.8702,0.0825,1.3452,0.5458,1.7073,0.6624,1.8554,0.5778,1.4239,1.1929,Control
A10,1.1138,0.9169,1.2528,0.3978,0.1034,1.1955,1.2782,1.7367,0.3201,0.7829,2.7478,1.0866,0.3236,0.1203,0.0925,0.8418,0.7839,2.1105,0.2134,1.4147,0.6609,1.7266,1.6761,0.8903,1.0017,1.0663,0.0419,1.3032,2.3914,0.6973,0.8147,0.0797,1.6039,0.6755,1.9621,0.6508,1.8284,0.709,1.6004,0.9518,Control
