@relation data

@attribute id string
@attribute 10720 numeric
@attribute 10941 numeric
@attribute 11181 numeric
@attribute 178 numeric
@attribute 2538 numeric
@attribute 2548 numeric
@attribute 2595 numeric
@attribute 2632 numeric
@attribute 2645 numeric
@attribute 280 numeric
@attribute 2821 numeric
@attribute 283209 numeric
@attribute 2990 numeric
@attribute 2997 numeric
@attribute 3098 numeric
@attribute 3099 numeric
@attribute 3101 numeric
@attribute 5167 numeric
@attribute 5169 numeric
@attribute 5236 numeric
@attribute 54490 numeric
@attribute 55276 numeric
@attribute 57733 numeric
@attribute 57818 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 6476 numeric
@attribute 7358 numeric
@attribute 7360 numeric
@attribute 7363 numeric
@attribute 7364 numeric
@attribute 7365 numeric
@attribute 7367 numeric
@attribute 79799 numeric
@attribute 80146 numeric
@attribute 80201 numeric
@attribute 9365 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.0381,-0.0269,0.0038,1.1797,-0.056,0.5664,1.0265,0.4446,-0.0725,0.5581,1.0777,0.9383,1.0316,0.7719,0.5646,0.2692,0.9774,-0.023,0.1462,0.4521,-0.2281,1.5579,-0.0739,-0.0458,0.9188,1.4412,0.3022,-0.1151,0.7513,1.4747,-0.1281,-0.1272,0.1196,0.2355,-0.1194,0.7029,0.2878,-0.0631,Control
Utah__A02,-0.341,-0.001,-0.0116,0.851,-0.0668,0.4185,0.6963,0.3341,0.0595,0.3383,1.027,0.5683,0.9677,0.5933,0.5452,0.2585,1.0388,-0.056,0.2103,0.3841,-0.0408,1.5161,-0.0768,-0.017,0.7715,1.4179,0.1399,-0.0513,0.4335,1.2734,-0.0795,0.0103,0.0539,0.1892,-0.197,0.5575,-0.0353,-0.1179,Control
Utah__A03,-0.1262,0.041,-0.05,0.9153,-0.0901,0.6831,0.9464,0.489,0.027,0.4419,1.1563,0.7843,1.1349,0.7895,0.6117,0.3822,1.3051,-0.0583,0.1431,0.527,-0.2341,1.5774,-0.0615,-0.0582,0.8679,1.5151,0.1234,-0.0649,0.6829,1.2988,-0.1621,-0.0926,-0.1091,0.4179,-0.0852,0.6143,-0.0581,-0.0132,Control
Utah__A04,-0.286,-0.0339,-0.0551,0.9868,-0.1066,0.5984,0.7222,0.3677,0.0236,0.366,1.048,0.5367,0.9846,0.6492,0.5447,0.1612,0.9648,0.0341,0.0683,0.4171,-0.0283,1.5256,0.0045,-0.072,0.8859,1.2964,0.1051,-0.0304,0.5546,1.3673,-0.081,-0.0193,0.0505,0.2655,-0.0556,0.59,0.0755,0.016,Control
Utah__A05,-0.192,0.0307,-0.12,1.025,-0.068,0.9645,1.0015,0.5323,-0.0138,0.375,1.1268,0.816,1.2601,0.8156,0.6485,0.3028,1.5404,0.0261,0.1491,0.5451,-0.0193,1.7357,-0.0312,-0.0728,1.1806,1.7523,0.1385,-0.0632,0.7267,1.4334,-0.1399,-0.0107,0.0157,-0.0451,-0.0623,0.6645,0.0357,0.076,Control
Utah__A06,-0.2005,0.0349,-0.0418,0.9095,-0.0776,0.6523,0.8451,0.4419,-0.0114,0.3926,1.0473,0.4939,1.1248,0.6389,0.5774,0.3578,1.3195,0.0466,0.0532,0.459,-0.072,1.5319,-0.0663,-0.0981,0.9067,1.6228,0.0786,-0.1038,0.697,1.2182,-0.163,-0.1307,-0.0041,0.2703,-0.0843,0.5966,0.0395,0.1415,Control
Utah__A07,-0.1164,0.005,-0.1092,0.9895,-0.0797,0.529,1.0784,0.6163,0.0284,0.5625,1.096,0.7827,1.0822,0.6252,0.588,0.5118,1.1829,-0.0224,0.0324,0.4877,-0.114,1.6913,-0.1004,-0.0452,0.8979,1.5252,0.2063,-0.0544,0.6127,1.4773,-0.1088,-0.123,-0.0062,0.2776,-0.0571,0.7364,0.1172,-0.0649,Control
Utah__A08,-0.1805,0.1234,-0.0216,1.1454,-0.0551,0.5049,1.1337,0.6459,-0.0503,0.5989,1.0098,0.6082,0.9343,0.649,0.5819,0.3109,0.8672,-0.0697,0.1688,0.5337,-0.088,1.3056,-0.0921,-0.0266,0.7388,1.1233,0.1952,-0.1259,0.4762,1.3892,-0.2137,-0.08,-0.1188,0.077,-0.0889,0.8062,0.1349,-0.1207,Control
Utah__A09,-0.2307,-0.0178,-0.0399,0.9226,-0.082,0.4731,0.9781,0.4807,-0.0102,0.4487,1.0879,0.6987,0.9783,0.6013,0.5461,0.395,1.0264,-0.0652,0.0555,0.4402,-0.053,1.2965,-0.0958,-0.1456,0.9483,1.4085,0.174,-0.0834,0.5657,1.3729,-0.1553,0.0099,-0.0242,0.0463,-0.1579,0.697,0.148,-0.0981,Control
Utah__A10,-0.2559,-0.0085,-0.059,1.0855,-0.0798,0.6494,1.0601,0.5963,-0.0026,0.5596,1.0628,0.6173,1.0261,0.6886,0.5709,0.5263,1.1307,-0.0366,0.0417,0.5985,-0.1183,1.6694,-0.1051,-0.0718,0.9871,1.6545,0.1454,-0.0791,0.5909,1.4433,-0.1063,-0.0522,-0.0193,0.1419,-0.152,0.6571,-0.0585,-0.0685,Control
