@relation data

@attribute id string
@attribute 128312 numeric
@attribute 8360 numeric
@attribute 3012 numeric
@attribute 8361 numeric
@attribute 8364 numeric
@attribute 65057 numeric
@attribute 8366 numeric
@attribute 8365 numeric
@attribute 8368 numeric
@attribute 8970 numeric
@attribute 8367 numeric
@attribute 8349 numeric
@attribute 8294 numeric
@attribute 8290 numeric
@attribute 8338 numeric
@attribute 8339 numeric
@attribute 121504 numeric
@attribute 8346 numeric
@attribute 8345 numeric
@attribute 8348 numeric
@attribute 8347 numeric
@attribute 8342 numeric
@attribute 8341 numeric
@attribute 7014 numeric
@attribute 7013 numeric
@attribute 3018 numeric
@attribute 26277 numeric
@attribute 3014 numeric
@attribute 3015 numeric
@attribute 54386 numeric
@attribute 3017 numeric
@attribute 25913 numeric
@attribute 8335 numeric
@attribute 85236 numeric
@attribute 8334 numeric
@attribute 8330 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3336,0.8173,1.707,1.8054,2.5084,0.4227,0.6549,1.0554,0.7959,0.1066,1.3988,1.5645,0.7266,-0.444,1.697,1.1455,0.5138,0.5766,0.6741,-0.1922,1.4236,0.971,1.0292,1.1153,0.6109,-0.1269,1.6594,0.2021,1.2212,1.8841,0.3473,1.0768,0.4625,0.3425,3.6471,1.2861,Control
A02,0.3868,0.346,1.6214,1.6951,2.2703,0.2294,0.2795,1.2781,0.4692,0.1124,1.1118,1.8488,0.5437,-0.2404,1.2977,1.0584,0.1027,0.3323,0.5489,-0.0101,1.1077,1.0263,0.8363,0.9646,0.4656,0.1126,1.4059,0.0874,0.8154,1.5542,0.1614,0.771,0.2058,0.1352,3.8631,1.0686,Control
A03,0.389,0.7944,1.6253,1.7496,2.6228,0.3246,0.543,1.0781,0.8861,0.1008,1.3457,1.3201,0.787,-0.1853,1.8089,1.0217,0.2317,0.6612,0.6323,-0.0098,0.9916,1.589,1.3422,1.0383,0.4719,0.3132,1.7273,0.2605,1.1427,1.8949,0.2077,0.8431,0.7494,0.2223,3.5946,1.2737,Control
A04,0.4331,0.5067,2.0986,2.0942,3.1305,0.3711,0.8808,1.1413,0.9573,0.4352,1.5993,1.8957,0.8107,-0.1086,1.919,1.1916,0.2759,0.6623,0.78,0.0522,1.2798,1.2474,1.1942,0.9164,0.5219,0.149,1.5024,0.2177,1.0283,1.7704,0.3596,0.8365,0.4258,0.2629,4.3005,1.4227,Control
A05,0.4426,0.9974,2.0925,2.0708,3.0414,0.4657,0.8108,1.6644,0.777,0.3671,1.6554,2.0857,1.1858,-0.0638,2.1027,1.8138,0.4497,0.8395,1.0781,0.2447,1.4666,1.5091,1.404,1.0405,0.3958,0.1865,1.7651,0.4553,0.9409,1.8376,0.5331,0.8666,0.7186,0.3513,4.4252,1.5657,Control
A06,0.2387,0.3729,1.5298,1.5723,1.9739,0.2235,0.2807,0.7799,0.433,0.0371,1.1263,1.6338,0.5281,-0.4213,1.4691,0.7416,0.1148,0.359,0.4455,-0.0445,1.1492,0.8475,1.051,0.9335,0.5147,-0.1366,1.6072,0.1552,0.977,1.7066,0.1882,0.8182,0.4515,0.2529,3.5705,1.0972,Control
A07,0.4424,0.5159,1.5418,1.8541,2.5556,0.3506,0.606,0.9163,0.6625,0.1908,1.2088,1.4975,0.6485,-0.3885,1.4069,0.8402,0.1972,0.621,0.4552,-0.0321,1.1515,1.3151,1.1654,1.0343,0.5362,-0.0183,1.6219,0.2895,0.92,1.7441,0.21,0.9547,0.7658,0.2074,3.8522,0.9923,Control
A08,0.2732,0.3204,1.4646,1.8147,2.1799,0.2797,0.3564,0.7308,0.6549,0.0024,0.848,1.5791,0.3032,-0.3654,1.2519,0.9182,0.1059,0.4237,0.6947,7e-04,1.0978,0.6845,0.762,0.9833,0.7413,-0.2439,1.3986,0.0179,0.929,1.6805,0.2098,0.9516,0.4301,0.1089,3.5159,1.1969,Control
A09,0.2496,0.4139,1.5003,1.7634,2.4726,0.317,0.5898,0.8842,0.3255,0.1273,1.2111,1.4027,0.5142,-0.405,1.16,0.8195,0.3697,0.5147,0.7849,-0.0929,1.2182,1.1614,1.0633,1.0531,0.3925,-0.0388,1.5857,0.2331,0.952,1.8181,0.2984,0.8065,0.2705,0.2007,3.7646,0.993,Control
A10,0.4045,0.6664,1.7565,1.9088,3.2976,0.3551,0.7929,1.255,0.6369,0.2764,1.3806,1.7834,0.6684,-0.3125,1.4494,1.1224,0.2267,0.6585,0.7275,-0.0413,1.272,0.898,1.0785,1.0659,0.5488,0.136,1.615,0.2241,0.8181,1.7473,0.3277,0.9296,0.3962,0.2143,4.1893,1.4227,Control
