@relation data

@attribute id string
@attribute 8853 numeric
@attribute 9265 numeric
@attribute 9266 numeric
@attribute 9267 numeric
@attribute 55738 numeric
@attribute 26286 numeric
@attribute 1314 numeric
@attribute 27128 numeric
@attribute 11015 numeric
@attribute 8729 numeric
@attribute 10945 numeric
@attribute 375 numeric
@attribute 11014 numeric
@attribute 1212 numeric
@attribute 10564 numeric
@attribute 10565 numeric
@attribute 2822 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3241,0.1299,0.8645,1.8957,0.6529,0.9323,1.7732,2.0853,-0.0225,1.2199,1.2639,1.0242,1.5228,0.9227,1.4948,1.6349,0.0051,Control
A02,0.3459,0.1697,0.6966,1.5699,0.5404,0.7326,1.6813,2.0263,-0.0527,1.0274,1.1285,0.9595,1.4263,0.9643,1.291,1.3703,0.065,Control
A03,0.3735,0.165,0.7858,1.7878,0.731,0.9519,1.8127,2.2205,-0.0227,1.2262,1.2775,1.2127,1.54,1.1109,1.4948,1.5271,0.0128,Control
A04,0.3508,0.1916,0.7814,1.6272,0.6005,0.7163,1.7206,1.9597,-0.0241,1.0113,1.1479,1.1147,1.327,1.0789,1.3169,1.3158,0.0136,Control
A05,0.513,0.193,0.9541,1.7036,0.7265,0.8559,1.8533,2.3063,-0.0121,1.1849,1.4165,1.162,1.6969,1.1544,1.4614,1.4795,0.0266,Control
A06,0.3422,0.1646,0.7981,1.6327,0.606,0.9479,1.7663,2.0102,-0.0459,1.1192,1.2639,1.1349,1.4862,0.9366,1.5215,1.5058,0.0018,Control
A07,0.3203,0.2412,0.8187,1.8774,0.5792,0.9135,1.8936,2.1198,0.007,1.1933,1.2717,1.1813,1.5806,1.0014,1.5103,1.6743,0.0699,Control
A08,0.1832,0.2183,0.6882,2.0075,0.5196,0.8018,1.8516,1.87,0.0081,1.3087,1.0294,0.9997,1.3493,0.8585,1.6237,1.7827,-0.0195,Control
A09,0.3612,0.2025,0.7408,1.8926,0.5837,0.8923,1.7638,2.0916,-0.0073,1.1791,1.1944,1.003,1.337,0.9574,1.5195,1.6703,-0.0178,Control
A10,0.4293,0.2244,0.7418,1.8061,0.6235,0.8354,1.9233,2.1773,-0.0255,1.2168,1.1696,1.1223,1.3801,1.0332,1.5091,1.6209,-0.0496,Control
A11,0.1569,0.0809,0.6626,1.6069,0.4898,0.8177,1.5379,2.0033,-0.0432,1.0829,1.1417,0.8774,1.2027,0.7949,1.3126,1.5202,-0.0359,Control
A12,0.3677,0.1685,0.5206,1.1074,0.3578,0.4125,1.3728,1.3283,-0.1049,0.6534,0.8306,0.751,1.1731,0.7976,0.8894,0.9364,0.0628,Control
B01,0.2881,0.0832,0.4717,1.7497,0.4217,0.7892,1.6548,1.8103,0.0927,1.0733,1.0036,1.091,1.3865,0.8417,1.3783,1.5133,0.0473,Control
