@relation data

@attribute id string
@attribute 1020 numeric
@attribute 8851 numeric
@attribute 823 numeric
@attribute 1453 numeric
@attribute 4137 numeric
@attribute 1452 numeric
@attribute 5515 numeric
@attribute 826 numeric
@attribute 2932 numeric
@attribute 351 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5311,0.0436,0.9751,1.4656,-0.0133,1.5925,1.7098,0.9705,0.6628,0.6358,Control
A02,0.4824,0.15,0.8895,1.3262,-0.0616,1.2727,1.5505,1.1242,0.4686,0.4688,Control
A03,0.7743,0.0451,1.1423,1.5612,-0.0023,1.4737,1.7523,1.1318,0.609,0.5183,Control
A04,0.5908,0.2542,0.9625,1.2924,-0.0324,1.4132,1.7078,1.066,0.5054,0.475,Control
A05,0.8706,0.2406,1.2082,1.5026,-0.0334,1.4668,1.7874,1.1858,0.6009,0.6169,Control
A06,0.6335,0.1428,0.9001,1.4367,-0.0519,1.3612,1.5855,1.092,0.5351,0.6219,Control
A07,0.675,0.1944,0.9111,1.4247,-0.0636,1.6353,1.762,1.1257,0.8251,0.7661,Control
A08,0.4113,0.1844,0.7603,1.3704,0.0099,1.6719,1.654,0.9489,1.0661,0.6833,Control
A09,0.536,0.0687,0.9398,1.446,-0.045,1.448,1.6406,1.0585,0.7154,0.7078,Control
A10,0.6306,0.1455,1.0162,1.3504,-0.0154,1.6292,1.7064,1.0548,0.9142,0.6887,Control
A11,0.4472,0.1525,0.8412,1.3025,0.0093,1.1873,1.4043,0.9929,0.4848,0.5955,Control
A12,0.2059,-0.3419,0.6066,0.8695,-0.0033,0.9191,1.3673,0.8796,0.3984,0.4583,Control
B01,0.1365,-0.1571,0.5925,1.2528,0.0383,1.5559,1.712,0.948,0.6768,0.5992,Control
B02,0.6621,0.2322,1,1.5534,-0.0167,1.603,1.9033,1.1997,0.5494,0.5186,Control
B03,0.3629,-0.0031,0.8538,1.452,-0.0055,1.5986,1.851,1.0258,0.6557,0.4959,BRCACancer
B04,0.3213,0.0485,0.713,1.3938,-0.1031,1.6401,1.5588,0.9279,1.0929,0.5956,BRCACancer
B05,0.3812,0.0138,0.7111,1.5014,-0.0422,1.3444,1.5265,1.1559,0.5382,0.508,BRCACancer
B06,-0.0018,-0.48,0.1691,1.0791,-0.0642,1.2295,1.4275,0.8077,0.4945,0.4357,BRCACancer
B07,0.5216,0.0486,0.9785,1.5906,-0.0285,1.6896,1.8167,1.1423,0.6372,0.5157,BRCACancer
B08,0.6865,0.1927,1.0245,1.3516,-0.0312,1.2884,1.6648,1.0975,0.4347,0.5734,Control
B09,0.1356,-0.0041,0.7545,1.4646,0.0048,1.4429,1.383,0.8836,0.8491,0.6352,Control
B10,0.1947,0.0434,0.5668,1.2205,0.0192,1.3489,1.5659,0.9542,0.8535,0.4308,Control
