@relation data

@attribute id string
@attribute 2647 numeric
@attribute 2580 numeric
@attribute 9829 numeric
@attribute 23557 numeric
@attribute 8673 numeric
@attribute 3482 numeric
@attribute 10618 numeric
@attribute 27131 numeric
@attribute 8775 numeric
@attribute 9698 numeric
@attribute 7164 numeric
@attribute 7163 numeric
@attribute 130340 numeric
@attribute 51429 numeric
@attribute 55330 numeric
@attribute 10717 numeric
@attribute 152503 numeric
@attribute 8546 numeric
@attribute 7037 numeric
@attribute 6456 numeric
@attribute 388552 numeric
@attribute 25977 numeric
@attribute 26258 numeric
@attribute 162 numeric
@attribute 9685 numeric
@attribute 408 numeric
@attribute 164 numeric
@attribute 375 numeric
@attribute 5878 numeric
@attribute 2512 numeric
@attribute 10053 numeric
@attribute 54885 numeric
@attribute 6844 numeric
@attribute 3312 numeric
@attribute 1785 numeric
@attribute 8301 numeric
@attribute 8905 numeric
@attribute 9026 numeric
@attribute 81567 numeric
@attribute 8907 numeric
@attribute 6643 numeric
@attribute 1176 numeric
@attribute 5286 numeric
@attribute 1174 numeric
@attribute 286451 numeric
@attribute 1362 numeric
@attribute 6272 numeric
@attribute 23431 numeric
@attribute 84062 numeric
@attribute 1211 numeric
@attribute 2495 numeric
@attribute 1213 numeric
@attribute 4952 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.5983,0.6798,0.0723,0.5696,1.7456,1.2665,2.2046,1.1406,0.9328,1.5013,-0.1308,0.6765,0.3189,1.0719,0.5414,1.3251,-0.0902,1.3041,1.6844,-0.1193,0.3439,0.3666,1.3912,1.0096,1.3612,0.9076,1.8885,1.0215,1.1245,1.4136,0.0595,0.1581,1.6061,2.0163,1.0152,1.932,1.059,0.6858,0.4175,0.803,1.7067,0.6064,1.248,0.3143,1.0886,1.6363,0.9131,1.0157,0.4922,0.9448,2.5692,1.9669,0.438,Control
A02,0.4693,0.6358,0.0871,0.361,1.7379,1.2096,2.1543,0.8557,0.8398,1.2491,-0.04,0.2649,0.1937,0.8161,0.3773,1.103,-0.0722,1.0882,1.4166,-0.1676,0.2387,0.296,1.1517,0.8975,1.1669,0.9134,1.7346,0.9519,1.1251,1.38,0.1087,0.0571,1.4751,1.8112,0.8626,1.6115,0.8283,0.3742,0.3171,0.7604,1.4831,0.4451,0.9516,0.2762,0.8537,1.562,1.0488,0.7318,0.4295,0.802,1.5051,1.9209,0.2294,Control
A03,0.709,0.7898,0.0758,0.6588,1.8047,1.3741,2.2128,1.1722,1.1029,1.4912,-0.071,0.3243,0.2425,0.9865,0.3633,1.0674,-0.0444,1.239,1.8015,-0.1839,0.3597,0.3373,1.4166,1.1323,1.2837,1.0639,1.8889,1.2245,1.2647,1.7621,0.139,-0.0294,1.6377,2.0553,1.0364,1.9614,0.9698,0.4354,0.3568,0.8511,1.6424,0.5207,1.2264,0.4854,0.9975,1.778,1.1509,0.9748,0.5634,1.0299,2.7681,2.0945,0.3807,Control
A04,0.4407,0.7426,0.0661,0.3804,1.9167,1.2036,2.2691,0.7774,0.8632,1.4066,-0.0597,0.4341,0.2073,0.9415,0.6574,1.0654,-0.0285,1.1596,1.4412,-0.1085,0.367,0.3256,1.2531,0.9867,1.2626,0.9148,1.6535,1.119,1.1838,1.3848,0.0276,0.14,1.573,1.9347,0.908,1.6447,0.5345,0.5465,0.362,0.8522,1.6857,0.4999,0.8937,0.3978,0.8661,1.4049,1.0037,0.6431,0.4331,0.7059,1.8529,1.8087,0.2162,Control
A05,0.7818,0.8401,0.1559,0.6395,2.0886,1.4353,2.3905,0.9361,1.091,1.4741,-0.045,0.3949,0.2248,1.0816,0.6671,1.1272,-0.0696,1.3103,1.6074,-0.0844,0.4824,0.3321,1.407,1.2664,1.3997,1.144,1.8403,1.1699,1.2832,1.7398,0.2188,0.0948,1.5643,1.7363,1.0371,1.86,0.9451,0.4857,0.4914,0.8908,1.9045,0.4357,1.1797,0.5357,1.0784,1.8767,1.4065,0.8979,0.5455,0.9876,2.2603,2.0745,0.44,Control
A06,0.5644,0.6755,0.067,0.4145,1.9165,1.4123,2.2282,0.8347,0.9492,1.3219,-0.1121,0.287,0.1737,1.0178,0.2797,1.0907,-0.0307,1.2542,1.3735,-0.0865,0.2488,0.2272,1.3397,1.1175,1.2572,1.0387,1.738,1.1407,1.1536,1.7378,0.0972,0.0404,1.4545,1.6049,0.9383,1.7797,0.8385,0.3333,0.3868,0.7385,1.5057,0.5263,1.0988,0.333,0.9226,1.9289,1.1001,0.8647,0.4939,0.9732,3.0121,1.9669,0.4345,Control
A07,0.5769,0.7495,0.0896,0.469,1.8416,1.464,2.3636,1.1362,0.8926,1.5082,-0.0705,0.5273,0.3143,1.0792,0.3096,1.2324,-0.0611,1.3634,1.6274,-0.1555,0.2371,0.3035,1.3791,1.0435,1.3953,1.2077,1.8113,1.1907,1.0969,1.1786,0.0705,0.0604,1.3443,1.6319,0.9993,2.3199,1.3382,0.3821,0.4621,0.8255,1.8325,0.7041,1.2689,0.3718,1.0861,1.6788,1.1072,0.9584,0.6514,1.2808,2.5729,2.1148,0.4244,Control
A08,0.4812,0.7098,0.0336,0.3555,1.6069,1.5712,2.2407,1.0646,0.8312,1.6954,-0.0639,0.7755,0.2619,1.3199,0.2537,1.2633,-0.0777,1.5228,1.6047,-0.1403,0.0373,0.2728,1.1979,0.9065,1.4431,1.1225,1.7679,0.9952,1.094,1.0678,0.0448,0.1502,1.3689,1.4499,1.0323,2.4369,0.9651,0.4994,0.3239,0.7725,1.7457,0.7943,1.4553,0.1438,1.0676,1.5394,0.9201,0.9531,0.8024,1.0975,2.1748,2.0249,0.427,Control
A09,0.5893,0.6874,0.0868,0.4915,1.6576,1.2694,2.2393,0.942,0.8647,1.4543,-0.1111,0.4194,0.1914,1.037,0.3584,0.9671,-0.0463,1.3281,1.4224,-0.1061,0.1657,0.2324,1.2132,0.9891,1.2782,1.1018,1.8343,0.9987,1.1552,1.0286,0.2314,0.0897,1.4569,1.5211,0.9636,2.3609,0.9863,0.4455,0.3748,0.797,1.5895,0.5105,1.1511,0.3216,1.0848,1.5324,0.9314,0.8,0.5199,1.1982,2.4869,2.0337,0.3352,Control
A10,0.5212,0.7759,0.0909,0.5055,1.838,1.6371,2.3909,1.083,0.9584,1.5602,-0.0509,0.4863,0.3162,0.8762,0.4025,1.2645,-0.0719,1.4608,1.5811,-0.0786,0.308,0.2846,1.2855,1.0082,1.4147,1.0826,1.8755,1.1272,1.1738,1.0536,0.1711,0.0539,1.5069,1.4506,0.9809,2.3835,1.0156,0.3199,0.3102,0.8333,1.6968,0.6052,1.2018,0.418,1.1303,1.8717,1.1648,0.9079,0.6083,1.223,2.3227,2.1067,0.3739,Control
