@relation data

@attribute id string
@attribute 10165 numeric
@attribute 1468 numeric
@attribute 178 numeric
@attribute 2023 numeric
@attribute 2026 numeric
@attribute 2027 numeric
@attribute 2203 numeric
@attribute 226 numeric
@attribute 229 numeric
@attribute 230 numeric
@attribute 2597 numeric
@attribute 2632 numeric
@attribute 26330 numeric
@attribute 2805 numeric
@attribute 2806 numeric
@attribute 2821 numeric
@attribute 2992 numeric
@attribute 2997 numeric
@attribute 4190 numeric
@attribute 4191 numeric
@attribute 5091 numeric
@attribute 5105 numeric
@attribute 5106 numeric
@attribute 5207 numeric
@attribute 5208 numeric
@attribute 5209 numeric
@attribute 5210 numeric
@attribute 5211 numeric
@attribute 5213 numeric
@attribute 5214 numeric
@attribute 5223 numeric
@attribute 5224 numeric
@attribute 5230 numeric
@attribute 5236 numeric
@attribute 5255 numeric
@attribute 5256 numeric
@attribute 5257 numeric
@attribute 5260 numeric
@attribute 5261 numeric
@attribute 5313 numeric
@attribute 5315 numeric
@attribute 55276 numeric
@attribute 5834 numeric
@attribute 5836 numeric
@attribute 5837 numeric
@attribute 6576 numeric
@attribute 7167 numeric
@attribute 7360 numeric
@attribute 801 numeric
@attribute 805 numeric
@attribute 808 numeric
@attribute 8402 numeric
@attribute 8604 numeric
@attribute 8789 numeric
@attribute 8908 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.4041,-0.0179,1.1797,1.8354,1.1507,0.2556,1.1313,0.9067,-0.0711,0.7829,0.4225,0.4446,-0.0098,0.6948,0.5492,1.0777,0.8768,0.7719,0.9755,1.5292,0.0881,-0.1062,0.4257,-0.0841,0.5939,0.8151,0.6798,1.1168,0.8282,0.7598,0.4216,0.2296,1.6108,0.4521,-0.1068,0.7802,1.4916,0.0298,0.5286,-0.1574,0.6873,1.5579,0.9188,1.4412,0.3022,0.4828,0.0434,1.4747,2.3173,1.1595,2.0808,1.1769,0.7503,-0.097,-0.2117,Control
Utah__A02,0.2867,0.0251,0.851,1.7858,0.713,0.0506,1.2318,0.8206,-0.0019,0.4329,0.3299,0.3341,-0.0915,0.5084,0.3439,1.027,0.8849,0.5933,0.7976,1.5421,0.0091,-0.0582,0.2701,-0.1347,0.5636,0.6129,0.595,0.9413,0.2908,0.5417,0.2461,0.2107,1.3115,0.3841,-0.1826,0.5763,1.2568,0.0509,0.3646,-0.0326,0.4968,1.5161,0.7715,1.4179,0.1399,0.4754,-0.0629,1.2734,2.331,0.9813,2.1764,0.9878,0.569,-0.1359,-0.181,Control
Utah__A03,0.4695,-0.0061,0.9153,1.842,0.6512,0.0748,1.3374,0.8874,-0.0548,0.4582,0.6162,0.489,-0.0165,0.5949,0.5226,1.1563,1.0032,0.7895,0.8963,1.5851,0.037,-0.1105,0.4412,-0.1913,0.5603,1.056,0.8678,1.1275,0.5222,0.5906,0.2974,0.1549,1.6232,0.527,-0.1586,0.7304,1.4834,0.1332,0.5144,-0.0336,0.6205,1.5774,0.8679,1.5151,0.1234,0.5854,0.0409,1.2988,2.5215,1.2374,2.1323,1.2219,0.6325,-0.1015,-0.1796,Control
Utah__A04,0.3536,0.1111,0.9868,1.8963,0.7913,0.0885,1.0915,0.9468,-0.0367,0.5394,0.4865,0.3677,4e-04,0.3579,0.4388,1.048,0.9069,0.6492,0.9127,1.6915,0.0376,-0.121,0.2959,-0.1496,0.5099,0.7674,0.5702,1.1086,0.4084,0.4545,0.1597,0.2674,1.3469,0.4171,-0.0889,0.5892,1.2902,0.1338,0.4072,-0.0137,0.3767,1.5256,0.8859,1.2964,0.1051,0.6342,0.1444,1.3673,2.6061,1.0291,2.2841,1.0676,0.5408,-0.0683,-0.1109,Control
Utah__A05,0.4415,0.0979,1.025,1.9204,0.8525,0.0715,1.6454,1.0027,-0.0505,0.7075,0.639,0.5323,0.0056,0.5031,0.5368,1.1268,0.9531,0.8156,0.8603,1.7842,0.0582,-0.1238,0.5142,-0.0834,0.681,1.01,0.8797,1.2248,0.5608,0.6402,0.4084,0.3683,1.6043,0.5451,-0.1265,0.7596,1.6027,-0.0164,0.6385,-0.1022,0.5698,1.7357,1.1806,1.7523,0.1385,0.7091,0.0923,1.4334,2.2755,0.994,2.3856,1.4253,0.6363,-0.0838,-0.1394,Control
Utah__A06,0.4286,-0.0551,0.9095,1.8602,0.7698,-0.0077,1.595,0.9118,-0.1266,0.5558,0.4242,0.4419,-0.0606,0.6417,0.4737,1.0473,0.952,0.6389,0.7781,1.5585,0.0327,-0.1393,0.3405,-0.164,0.6032,1.1342,0.8411,0.9875,0.4095,0.3528,0.3687,0.1127,1.5968,0.459,-0.1538,0.7218,1.4205,0.1007,0.4333,-0.1309,0.637,1.5319,0.9067,1.6228,0.0786,0.3912,0.0288,1.2182,2.2293,1.154,2.1384,1.2036,0.5351,-0.3016,-0.2393,Control
Utah__A07,0.5373,0.0053,0.9895,1.7583,0.8015,0.0279,1.2609,0.8797,-0.1198,0.5927,0.3246,0.6163,-0.0383,0.6146,0.5056,1.096,1.0531,0.6252,0.8438,1.5765,0.0041,-0.2079,0.4413,-0.1702,0.7096,0.8281,0.7295,1.0338,0.5202,0.4445,0.2829,0.1762,1.5044,0.4877,-0.1604,0.7218,1.5991,0.1127,0.4867,-0.0427,0.628,1.6913,0.8979,1.5252,0.2063,0.4729,-0.0221,1.4773,2.2849,1.4581,2.178,1.2814,0.7183,-0.2142,-0.193,Control
Utah__A08,0.7271,-0.0623,1.1454,1.6298,0.7415,0.0959,1.0413,0.7384,-0.0251,0.539,0.3031,0.6459,-0.071,0.5409,0.4811,1.0098,0.9084,0.649,0.9029,1.48,0.0307,-0.1232,0.2605,-0.0572,0.4963,0.8957,0.6944,0.9493,0.5014,0.4732,0.2192,0.0318,1.6328,0.5337,-0.1414,0.7667,1.6242,0.024,0.3306,-0.1265,0.6428,1.3056,0.7388,1.1233,0.1952,0.4287,-0.0816,1.3892,2.199,1.2592,1.9223,0.9755,0.7275,-0.1236,-0.1671,Control
Utah__A09,0.4218,-0.0301,0.9226,1.7393,0.9474,0.004,1.3109,0.825,-0.0927,0.5857,0.5341,0.4807,-0.0473,0.6007,0.3976,1.0879,0.8943,0.6013,0.7481,1.5531,-0.0049,-0.1625,0.4229,-0.1247,0.5187,0.8364,0.6155,1.0039,0.5973,0.4198,0.192,0.2388,1.4646,0.4402,-0.1168,0.6986,1.6305,0.0678,0.4145,0.0187,0.5985,1.2965,0.9483,1.4085,0.174,0.3938,0.0231,1.3729,2.2287,0.9544,2.3056,1.1313,0.6239,-0.1036,-0.1646,Control
Utah__A10,0.5403,0.0549,1.0855,1.8031,0.8874,0.1047,1.1819,0.8858,0.0067,0.4628,0.3989,0.5963,-0.0119,0.5226,0.5626,1.0628,1.2277,0.6886,0.8383,1.6294,0.0447,-0.0904,0.4144,-0.1196,0.513,0.7985,0.7364,0.9683,0.7058,0.5202,0.2477,0.2389,1.4484,0.5985,-0.1081,0.7564,1.6996,0.0302,0.5194,-0.0648,0.7513,1.6694,0.9871,1.6545,0.1454,0.4325,0.0509,1.4433,2.2654,1.2719,2.2472,1.1608,0.7572,-0.1064,-0.1513,Control
