@relation data

@attribute id string
@attribute 10157 numeric
@attribute 10919 numeric
@attribute 1743 numeric
@attribute 1892 numeric
@attribute 1962 numeric
@attribute 219 numeric
@attribute 223 numeric
@attribute 224 numeric
@attribute 23067 numeric
@attribute 23127 numeric
@attribute 2639 numeric
@attribute 29072 numeric
@attribute 3030 numeric
@attribute 3033 numeric
@attribute 38 numeric
@attribute 387893 numeric
@attribute 39 numeric
@attribute 4297 numeric
@attribute 4967 numeric
@attribute 501 numeric
@attribute 51111 numeric
@attribute 51166 numeric
@attribute 51268 numeric
@attribute 5351 numeric
@attribute 5352 numeric
@attribute 54904 numeric
@attribute 55217 numeric
@attribute 55753 numeric
@attribute 55870 numeric
@attribute 55904 numeric
@attribute 58508 numeric
@attribute 6419 numeric
@attribute 64324 numeric
@attribute 6839 numeric
@attribute 7468 numeric
@attribute 79709 numeric
@attribute 79723 numeric
@attribute 79813 numeric
@attribute 8085 numeric
@attribute 80854 numeric
@attribute 83852 numeric
@attribute 8424 numeric
@attribute 84444 numeric
@attribute 84787 numeric
@attribute 8985 numeric
@attribute 9739 numeric
@attribute 9757 numeric
@attribute 9869 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3274,0.8678,1.7077,0.8901,0.135,0.6635,1.5634,0.9881,0.7782,-0.1196,0.5048,1.4065,1.1599,0.5768,0.7569,0.316,0.5342,1.6501,1.1595,-0.0272,1.1354,-0.1616,0.1263,0.4828,0.3227,1.7486,0.6784,-0.0155,1.0729,1.9689,1.781,0.2775,1.1376,0.3554,0.4082,1.0966,0.2805,0.5353,1.2839,0.6823,1.0687,-0.1352,0.5718,0.3252,0.4555,0.4147,0.7437,1.0168,Control
A02,0.2112,0.6844,1.337,0.7871,0.0579,0.441,1.5552,0.7555,0.5758,-0.0083,0.1996,1.1695,1.1523,0.4198,0.479,0.2147,0.4143,1.273,1.0947,-0.0235,0.8625,-0.0499,0.0612,0.5454,0.1811,1.3182,0.4152,-0.0315,0.8197,1.6565,1.5125,0.1724,0.9459,0.1805,0.3346,1.0069,0.2395,0.4062,0.9984,0.6989,0.6323,-0.0894,0.4343,0.2863,0.3873,0.3453,0.5413,0.8232,Control
A03,0.1481,0.7688,1.6463,1.0209,0.1521,0.4609,1.5461,0.9664,0.7632,0.0266,0.3766,1.3205,1.1682,0.469,0.6671,0.322,0.5772,1.4902,1.3246,-0.0215,1.0402,-0.0645,0.0487,0.7076,0.3078,1.4767,0.5774,0.0198,0.8926,1.8169,1.6519,0.137,1.1234,0.3676,0.4367,1.1757,0.1929,0.5464,1.2259,0.8278,0.8573,-0.0837,0.6777,0.327,0.6177,0.4174,0.6922,0.9315,Control
A04,0.2128,0.8005,1.4396,0.8266,0.1165,0.5069,1.5284,0.5866,0.6712,-0.0153,0.3435,1.3021,1.2003,0.5026,0.3765,0.294,0.4649,1.4457,1.2492,-0.0733,0.8735,-0.0678,0.0402,0.5633,0.2524,1.3889,0.4004,-0.0021,0.8754,1.8238,1.622,0.19,1.0304,0.3156,0.3423,1.0897,0.2032,0.4969,1.0449,0.7384,0.6647,-0.0441,0.5026,0.3851,0.5743,0.4583,0.5954,0.8452,Control
A05,0.2456,0.8763,1.4988,0.9297,0.1434,0.6886,1.5898,0.901,0.7861,0.07,0.421,1.3769,1.2788,0.4871,0.5874,0.2617,0.6167,1.4587,1.3739,0.0117,0.9569,-0.0377,0.0831,0.8391,0.5758,1.4312,0.581,-0.0077,0.9774,1.8758,1.7703,0.1727,1.1293,0.3517,0.3829,1.4708,0.2051,0.572,1.2489,0.9241,0.7699,-0.0423,0.6592,0.4144,0.7652,0.5094,0.7237,1.0593,Control
A06,0.3051,0.7204,1.5081,0.9459,0.141,0.5175,1.452,0.8496,0.6438,-0.0132,0.3372,1.3242,1.2335,0.4834,0.4733,0.2581,0.4916,1.3972,1.2141,0.0509,0.914,-0.128,0.1744,0.6782,0.1168,1.3827,0.4862,-0.0179,0.8964,1.7104,1.6537,0.1879,1.0621,0.284,0.3217,1.2049,0.1465,0.4952,1.1266,0.787,0.6887,-0.0737,0.5257,0.2745,0.554,0.3454,0.5665,0.8982,Control
A07,0.2665,0.7696,1.6129,0.9011,0.1306,0.4778,1.6874,0.9331,0.6643,0.0851,0.3662,1.413,1.2682,0.4734,0.488,0.3047,0.5129,1.5214,1.3027,0.0243,1.1656,-0.0399,-0.0056,0.6875,0.2253,1.5898,0.6779,-0.0737,1.0211,1.936,1.8549,0.2518,1.144,0.2587,0.4038,1.1651,0.2316,0.545,1.1822,0.8647,0.9332,-0.0453,0.4655,0.3069,0.562,0.364,0.6097,0.9945,Control
A08,0.47,0.7055,1.615,0.7779,0.0589,0.3392,1.4958,0.9161,0.6722,0.109,0.2163,1.5694,1.1668,0.5782,0.5553,0.3334,0.4537,1.7307,1.1813,-0.0609,1.1468,-0.1011,0.1027,0.5092,0.105,1.6896,0.8295,-0.0734,1.1562,2.1642,2.1084,0.1779,1.221,0.2891,0.4349,0.8881,0.1792,0.6271,1.3295,0.7072,1.0024,-0.0963,0.5029,0.2947,0.373,0.3265,0.6297,0.9972,Control
A09,0.1722,0.7434,1.5558,0.9698,0.1017,0.4496,1.5758,0.8398,0.6202,-0.0142,0.2642,1.3214,1.1229,0.3964,0.5565,0.2405,0.4324,1.54,1.2102,-0.023,1.0156,-0.0556,0.0892,0.5329,0.1248,1.637,0.6623,-0.083,0.9112,1.7934,1.7634,0.1431,1.0153,0.3098,0.3551,1.0701,0.189,0.5202,1.1606,0.6658,0.8924,-0.0885,0.4737,0.2834,0.4212,0.3666,0.5352,0.8142,Control
A10,0.3369,0.7738,1.4437,0.8973,0.1243,0.4359,1.5754,0.7986,0.6621,0.1029,0.3084,1.5575,1.2645,0.4292,0.5883,0.3189,0.4576,1.6036,1.2737,-0.0278,1.0774,-0.0787,0.0266,0.7344,0.3324,1.5406,0.6608,-0.0734,1.0781,2.021,1.9669,0.2068,1.188,0.2445,0.3718,1.1459,0.2645,0.5398,1.2317,0.8607,0.8842,-0.0896,0.4737,0.3389,0.533,0.3523,0.6304,0.9947,Control
