@relation data

@attribute id string
@attribute 4208 numeric
@attribute 4209 numeric
@attribute 3265 numeric
@attribute 4207 numeric
@attribute 4205 numeric
@attribute 6464 numeric
@attribute 1385 numeric
@attribute 207 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 5598 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 4914 numeric
@attribute 5594 numeric
@attribute 6195 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.9236,0.8414,0.4236,0.1252,1.0708,0.7565,1.8356,0.6157,1.5746,1.7307,1.6355,1.0952,0.5406,1.8406,1.4982,0.089,1.76,0.9079,Control
A02,0.6974,0.7927,0.3716,0.1083,0.7174,0.8046,1.527,0.5686,1.3014,1.247,1.481,1.0379,0.322,2.0413,1.1993,0.2181,1.6579,0.9261,Control
A03,0.8021,0.973,0.3757,0.064,1.0447,0.7989,1.7022,0.6805,1.3967,1.3323,1.7658,1.0752,0.5719,2.162,1.3339,0.1827,1.9065,1.0247,Control
A04,0.9031,0.8861,0.3609,0.1488,0.7296,0.8019,1.6873,0.6225,1.353,1.3202,1.4795,1.0602,0.4581,2.0983,1.4882,0.1326,1.7434,1.0075,Control
A05,0.9885,0.9349,0.4772,0.0982,0.9808,0.8988,1.7772,0.7463,1.4836,1.2108,1.8562,1.2157,0.599,2.0939,1.3381,0.0916,1.9721,1.116,Control
A06,0.8475,0.9216,0.2467,0.0957,0.8926,0.7671,1.6188,0.6458,1.3845,1.2063,1.5705,1.0037,0.4086,1.9853,1.3761,0.094,1.8749,0.9822,Control
A07,1.1251,0.9626,0.364,0.0815,1.2632,0.7989,1.8387,0.597,1.5934,1.2924,1.8609,0.9863,0.4761,1.9624,1.6231,0.1565,1.9127,0.9873,Control
A08,1.0175,0.819,0.2967,0.0781,1.401,0.784,1.919,0.5375,1.7501,1.4821,1.7198,1.0102,0.3987,2.0579,1.714,0.0775,1.9432,0.8463,Control
A09,0.8946,0.8058,0.349,0.0638,1.1848,0.7778,1.7005,0.5633,1.4582,1.3752,1.8278,1.0062,0.3762,1.976,1.5464,0.1723,1.8616,0.8276,Control
A10,1.0239,0.931,0.398,0.1033,1.1913,0.79,1.9569,0.5633,1.6941,1.2657,1.802,0.9394,0.4371,2.115,1.6535,0.0962,1.9537,0.9696,Control
A11,0.5913,0.756,0.2904,0.0579,0.9499,0.5794,1.3699,0.54,1.2025,1.1776,1.5523,0.9926,0.5001,1.5981,1.2442,0.0405,1.8347,0.7333,Control
A12,0.4295,0.5611,0.2032,-0.0526,0.4362,0.5636,1.1942,0.3955,0.9215,0.8519,1.1373,0.6672,0.0834,1.6271,1.0289,0.2453,1.3126,0.6795,Control
B01,0.6746,0.7998,0.1584,-0.1387,1.0341,0.5764,1.6304,0.3916,1.4577,1.4072,1.5002,0.7793,0.2353,1.9184,1.5918,0.1229,1.5662,0.612,Control
B02,0.7065,1.0325,0.3404,0.0824,0.8514,0.9083,1.7362,0.6693,1.4219,1.4738,1.6034,1.0963,0.5218,2.0553,1.7587,0.1435,1.7427,0.9432,Control
B03,0.7226,0.9142,0.2646,0.034,0.9814,0.7155,1.7208,0.5703,1.5109,1.4534,1.5674,0.9479,0.3786,1.9803,1.9459,0.107,1.7521,0.8727,BRCACancer
B04,1.0553,0.9698,0.1782,0.0919,1.3459,0.7092,1.7166,0.5203,1.5671,1.4041,1.6385,0.7243,0.2317,1.9926,1.5967,0.1334,1.9229,0.8714,BRCACancer
B05,0.6439,1.0413,0.2381,0.0497,0.8048,0.7441,1.3458,0.443,1.1566,1.0304,1.4949,0.8239,0.418,2.133,1.6704,0.1756,1.8007,0.7805,BRCACancer
B06,0.6866,0.6321,-0.0061,-0.1646,0.7508,0.4797,1.4075,0.1783,1.1199,1.0121,1.1292,0.5177,0.075,1.4956,1.4068,0.0506,1.3023,0.4444,BRCACancer
B07,0.8639,1.0759,0.38,0.0984,1.0028,0.8876,1.8107,0.6313,1.5493,1.6203,1.6266,1.0487,0.45,2.0668,1.5879,0.1896,1.8217,0.9052,BRCACancer
B08,0.5618,0.7248,0.3687,0.1038,0.7446,0.8025,1.561,0.6407,1.3231,1.2284,1.6339,1.0739,0.4866,1.8123,1.1769,0.1073,1.7268,0.8276,Control
B09,0.9429,0.8534,0.2599,0.0995,1.1975,0.6597,1.426,0.4608,1.3758,1.2076,1.6507,0.6235,0.3845,1.6995,1.5101,0.0685,1.8556,0.6659,Control
B10,0.7786,0.6776,0.2443,0.0313,0.8934,0.7158,1.5588,0.3842,1.4219,1.0985,1.509,0.645,0.2534,1.9994,1.4831,0.1314,1.7685,0.7741,Control
B11,0.6653,0.7983,0.4126,0.0441,0.8631,0.7156,1.4854,0.4632,1.3896,1.1737,1.7392,0.929,0.4664,1.9301,1.2771,0.1313,1.6655,0.8235,Control
B12,0.6964,0.6055,0.223,0.1381,1.0149,0.5098,1.2024,0.3769,1.1323,1.1854,1.3322,0.5105,0.2004,1.2838,1.1896,0.1348,1.4468,0.5284,Control
C01,0.9346,1.0618,0.4383,0.1181,1.1728,0.8045,1.6154,0.6952,1.3372,1.2645,1.7966,1.0546,0.5741,2.0178,1.2928,0.174,1.9339,1.0129,BRCACancer
C02,0.6967,0.9538,0.5255,0.1395,0.6521,0.8483,1.631,0.7123,1.3839,1.4919,1.5019,1.0889,0.5279,1.9151,1.3266,0.2046,1.6487,1.0862,BRCACancer
C03,0.69,1.1692,0.5881,0.1787,0.8616,0.9954,1.6581,0.9317,1.4737,1.6126,1.5147,1.1527,0.6649,2.1142,1.2561,0.1743,1.846,1.1525,BRCACancer
C04,0.4237,0.6843,0.4087,0.1387,0.5404,0.5631,0.841,0.5797,0.7962,1.1875,1.2632,0.979,0.2772,1.3741,0.8383,0.1223,1.4608,0.7378,Control
C05,0.3745,0.6568,0.2967,0.1453,0.5566,0.6458,1.1785,0.582,0.9303,1.1349,1.1596,0.8706,0.2905,1.6573,0.928,0.1594,1.5008,0.9093,BRCACancer
