@relation data

@attribute id string
@attribute 123745 numeric
@attribute 151056 numeric
@attribute 26279 numeric
@attribute 30814 numeric
@attribute 391013 numeric
@attribute 50487 numeric
@attribute 51 numeric
@attribute 5319 numeric
@attribute 5320 numeric
@attribute 5321 numeric
@attribute 5322 numeric
@attribute 64600 numeric
@attribute 81579 numeric
@attribute 8310 numeric
@attribute 8398 numeric
@attribute 8399 numeric
@attribute 84647 numeric
@attribute 8681 numeric
@attribute 9415 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,0.0015,0.2158,0.0968,-0.1522,-0.132,-0.1039,1.1311,-0.0466,-0.0914,0.523,-0.2078,-0.0036,0.4136,0.4076,0.4736,0.2286,-0.0756,0.7093,0.6529,Control
Utah__A02,0.0295,0.1423,0.1203,0.0099,0.0261,-0.0095,0.8866,-0.0652,0.0508,0.4043,-0.1956,0.0424,0.3688,0.3229,0.2575,-0.0179,-0.0602,0.3165,0.1841,Control
Utah__A03,-0.0168,0.1647,0.2122,-0.0818,0.0464,-0.0294,1.0101,-0.0441,0.0131,0.4922,-0.1102,-0.07,0.2676,0.4091,0.4119,-0.0181,-0.1226,0.532,0.556,Control
Utah__A04,0.0164,0.1212,0.1521,-0.1012,-0.1153,0.0022,0.7678,0.0471,0.0173,0.3103,-0.1551,-0.0519,0.2813,0.351,0.3379,-0.2072,-0.1678,0.4096,0.626,Control
Utah__A05,-0.0337,0.3002,0.1864,-0.1298,-0.0703,0.0331,1.219,0.0312,-0.0761,0.632,-0.1311,0.0101,0.3628,0.398,0.3634,0.0768,-0.0557,0.516,0.4452,Control
Utah__A06,-0.0198,0.2204,0.0274,-0.0286,0.0544,-0.0167,1.1067,0.0563,-5e-04,0.3969,-0.1697,-0.0373,0.3894,0.3789,0.3762,-0.0622,-0.0665,0.4933,0.2186,Control
Utah__A07,-0.0656,0.2709,0.1859,-0.0357,-0.0287,-0.0193,1.1348,-0.0982,-0.0333,0.5996,-0.1399,0.0285,0.7245,0.4339,0.2901,-0.0644,-0.1175,0.4322,0.2904,Control
Utah__A08,0.0351,0.1642,-0.0231,-0.0628,-0.081,-0.0293,0.9998,0.007,-0.0129,0.4074,-0.1271,0.0035,0.5435,0.4412,0.3643,0.043,-0.0778,0.5499,0.259,Control
Utah__A09,-0.0207,0.2433,0.1106,-0.0624,-0.0432,0.0331,0.975,-0.0254,0.0282,0.3952,-0.1278,-0.001,0.4695,0.4065,0.2801,0.1236,-0.1208,0.5486,0.5815,Control
Utah__A10,-0.0016,0.2174,0.0874,-0.0339,-0.0726,0.0631,1.0746,-0.0399,-0.0251,0.6761,-0.1106,-0.0291,0.4728,0.3562,0.355,-0.0692,-0.0989,0.4395,0.2236,Control
Utah__A11,0.063,0.1164,0.0638,-0.0209,-0.0378,-0.0237,0.9671,0.0868,-0.0228,0.2053,-0.2421,-0.0689,0.099,0.2223,0.2803,0.1612,0.0479,0.3358,0.2049,Control
Utah__A12,0.0567,0.2372,0.3108,0.1077,0.2376,0.0476,0.497,-0.0741,0.1872,0.2143,0.0537,0.2204,0.2651,0.3622,0.1534,0.1712,-0.0081,0.1246,0.1906,Control
Utah__B01,0.0597,0.2232,0.0595,-0.0131,0.1802,0.019,0.7862,0.0687,0.0475,0.2591,0.0377,0.0701,0.3706,0.2823,0.2493,0.2308,-0.0075,0.526,0.1546,Control
Utah__B02,-0.0012,0.2347,0.0183,0.0254,0.0786,0.0351,1.0047,0.0142,-0.0695,0.3629,-0.0877,0.0543,0.3654,0.3791,0.3582,0.1033,-0.0539,0.7468,0.3192,Control
Utah__B03,0.003,0.2334,0.1616,-0.0379,0.1213,0.0795,0.9521,-0.0039,0.0177,0.3548,-0.0831,-0.0701,0.2806,0.3281,0.3219,0.0897,-0.0491,0.5674,0.223,BRCACancer
Utah__B04,-0.0191,0.1944,-0.0423,-0.102,-0.0286,0.0473,0.6576,-0.0659,0.0322,0.4159,-0.1513,0.011,0.5323,0.3973,0.3229,-0.0356,-0.1594,0.4342,0.6476,BRCACancer
Utah__B05,0.0226,0.159,0.0963,0.0478,4e-04,-0.027,0.6291,-0.077,0.0534,0.2031,-0.1003,0.0348,0.2313,0.3469,0.3293,-0.2134,-0.0596,0.3933,0.7796,BRCACancer
Utah__B06,-0.0659,0.2696,0.2231,-0.2698,0.0997,-0.116,0.5519,-0.0073,0.1204,0.2704,0.1558,-0.1634,0.2494,0.1362,0.1636,0.1779,0.0067,0.2134,0.315,BRCACancer
Utah__B07,-0.0688,0.1998,0.0652,0.0423,-0.0224,0.1347,1.0862,-0.0887,-0.0114,0.4161,-0.1888,-0.0464,0.5052,0.473,0.4718,0.1123,-0.043,0.6871,0.6608,BRCACancer
