@relation data

@attribute id string
@attribute 1155 numeric
@attribute 81027 numeric
@attribute 7280 numeric
@attribute 7846 numeric
@attribute 347733 numeric
@attribute 10376 numeric
@attribute 10382 numeric
@attribute 7278 numeric
@attribute 10383 numeric
@attribute 10381 numeric
@attribute 6905 numeric
@attribute 84617 numeric
@attribute 7277 numeric
@attribute 6902 numeric
@attribute 84790 numeric
@attribute 6904 numeric
@attribute 6903 numeric
@attribute 56604 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.0501,3.2355,0.468,1.2268,0.1722,0.4654,0.1149,0.643,1.5008,0.0747,0.5772,0.3149,1.5478,0.3963,0.5173,0.535,0.9859,-0.0344,Control
A02,0.9616,3.7206,0.5673,0.8309,0.102,0.3356,0.1664,0.662,1.411,0.1386,0.3535,0.146,1.365,0.176,0.4265,0.4002,0.7586,0.0568,Control
A03,1.2192,3.1437,0.5192,1.4561,0.2538,0.6695,0.2194,0.6793,1.5807,0.1457,0.4997,0.5647,1.2876,0.2452,0.606,0.5413,0.9946,-0.0302,Control
A04,1.1209,3.8272,0.6155,1.0477,0.1013,0.49,0.2078,0.6696,1.6777,0.1139,0.4414,0.2896,1.5779,0.254,0.4291,0.5033,0.9166,-0.0825,Control
A05,1.3043,4.016,0.5013,1.2367,0.1965,0.5261,0.215,0.7248,1.9388,0.1263,0.4978,0.5265,1.6169,0.2907,0.5827,0.521,0.9681,-0.0995,Control
A06,1.0869,3.2282,0.3877,1.2462,0.0995,0.4016,0.1727,0.3696,1.4458,0.0714,0.4616,0.3547,1.3271,0.1955,0.4018,0.4488,0.8321,-0.0068,Control
A07,1.0084,3.4515,0.5833,0.934,0.1806,0.4077,0.1948,0.6963,1.6846,0.1054,0.4839,0.386,1.3932,0.4654,0.4158,0.4953,0.9814,-0.146,Control
A08,0.8822,2.6959,0.3861,0.8026,0.0845,0.3892,0.1149,0.5518,1.1867,0.1149,0.5134,0.2324,1.1289,0.5881,0.2057,0.5438,0.7155,-0.0138,Control
A09,1.0522,3.7722,0.5376,1.0085,0.1602,0.5364,0.2194,0.649,1.4763,0.1066,0.3694,0.2582,1.497,0.4315,0.333,0.4941,0.6856,-0.0949,Control
A10,1.047,3.7867,0.4539,0.797,0.0615,0.2834,0.2723,0.6383,1.705,0.1208,0.4735,0.2793,1.524,0.4533,0.443,0.4972,0.7966,-0.0293,Control
A11,1.0621,3.3913,0.4468,0.8062,0.0728,0.2091,0.2696,0.585,1.5268,0.149,0.2584,0.3127,1.0515,0.1621,0.3142,0.508,0.6435,-0.1906,Control
A12,0.7174,3.8822,0.4821,0.3944,0.2084,0.0495,0.0798,0.2738,1.1576,0.0465,0.2955,0.1146,1.3718,0.2065,0.3048,0.3396,0.4923,0.2763,Control
B01,0.674,2.7726,0.27,0.78,0.0716,0.4756,-0.0565,0.5164,0.8067,-0.0244,0.4551,0.0687,1.2213,0.3094,0.2395,0.3233,0.5411,-0.1576,Control
B02,1.139,3.2842,0.6555,1.2653,0.0545,0.6156,0.2224,0.6639,1.4514,0.1096,0.543,0.2327,1.5463,0.3415,0.4065,0.5418,0.9417,-0.0443,Control
B03,0.9572,1.7894,0.3845,1.1,-0.0117,0.4019,0.0828,0.6158,1.1524,0.1592,0.4535,0.1533,1.2318,0.2993,0.2878,0.463,0.786,-0.1327,BRCACancer
B04,0.659,3.2441,0.4614,0.5986,0.1002,0.0837,0.0309,0.5112,1.1098,0.1284,0.4147,0.187,1.1595,0.5631,0.2182,0.5627,0.56,-0.2666,BRCACancer
B05,0.8819,2.9953,0.5106,0.6411,0.1391,0.2636,0.1234,0.4878,1.2456,0.0482,0.3128,0.1641,1.138,0.2281,0.3678,0.5023,0.7485,-0.019,BRCACancer
B06,0.5424,2.8746,0.3643,0.3679,-0.0159,-0.0058,-0.0915,0.129,0.5839,-0.0564,0.2794,-0.0078,0.9562,0.2636,0.011,0.1872,0.2179,-0.269,BRCACancer
B07,1.0549,3.0898,0.5939,0.8971,0.1025,0.5256,0.2173,0.8265,1.3307,0.0681,0.5272,0.3342,1.5024,0.3593,0.4485,0.5363,0.74,-0.0649,BRCACancer
B08,1.08,4.484,0.3567,1.0236,0.1203,0.288,0.2146,0.783,1.9064,0.1554,0.3221,0.4769,1.4953,0.1359,0.5616,0.4851,0.8371,0.0195,Control
B09,0.7034,3.995,0.4487,0.8288,0.0477,0.4122,0.0621,0.5183,1.0646,0.0581,0.2935,0.0725,1.2524,0.3948,0.4783,0.5604,0.3074,-0.1853,Control
B10,0.7364,3.441,0.542,0.576,0.0745,0.1391,0.0547,0.5713,1.064,0.1388,0.366,0.1315,0.9934,0.3925,0.3203,0.4299,0.4978,-0.1262,Control
B11,0.8713,3.7229,0.6767,0.8201,0.0582,0.1359,0.1906,0.6917,1.5226,0.1493,0.3606,0.2241,1.388,0.271,0.5198,0.4278,0.9054,0.2179,Control
B12,0.4251,3.3415,0.768,0.5841,-0.0107,0.3511,0.0271,0.309,0.8623,0.159,0.1687,-0.0088,0.8099,0.2806,0.1114,0.5415,0.2678,-0.1414,Control
C01,1.0541,3.5217,0.5873,0.947,0.1318,0.334,0.2184,0.7344,1.7277,0.1076,0.463,0.3807,1.3557,0.3913,0.3719,0.5819,0.596,-0.023,BRCACancer
