@relation data

@attribute id string
@attribute 2811 numeric
@attribute 2147 numeric
@attribute 3827 numeric
@attribute 7450 numeric
@attribute 2266 numeric
@attribute 2815 numeric
@attribute 2814 numeric
@attribute 2244 numeric
@attribute 2152 numeric
@attribute 2153 numeric
@attribute 708 numeric
@attribute 2155 numeric
@attribute 2159 numeric
@attribute 7035 numeric
@attribute 2158 numeric
@attribute 2157 numeric
@attribute 5196 numeric
@attribute 5627 numeric
@attribute 5197 numeric
@attribute 5624 numeric
@attribute 3818 numeric
@attribute 2243 numeric
@attribute 5547 numeric
@attribute 462 numeric
@attribute 2 numeric
@attribute 2161 numeric
@attribute 2162 numeric
@attribute 2160 numeric
@attribute 710 numeric
@attribute 2165 numeric
@attribute 7056 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2385,-0.0838,-0.141,0.0158,-0.1786,1.0185,0.4051,-0.2417,-0.1321,1.2457,0.8639,-0.0505,0.0181,0.3218,-0.1383,0.0172,2.5312,0.2619,2.2069,0.0927,-0.0301,-0.0911,1.1133,-0.1138,0.0152,-0.0793,1.4087,-0.0253,0.2509,-0.1046,0.6432,Control
A02,1.1102,-0.0682,-0.1319,0.0148,-0.1042,0.7585,0.456,-0.1426,0.0464,0.8365,0.6655,-0.0046,0.0605,0.339,-0.0906,-0.0382,2.1611,0.2659,1.1175,0.1456,-0.0779,-0.0675,1.1504,-0.0136,-0.0072,0.0351,1.4159,-0.0202,0.2537,-0.0159,0.4857,Control
A03,1.0277,-0.0986,-0.1472,0.0139,-0.1712,0.7921,0.3188,-0.1333,-0.015,0.8969,0.7056,0.0117,0.0732,0.2854,-0.1462,-0.0563,1.6338,0.2831,1.2521,0.1677,-0.028,-0.0493,1.2685,0.0346,-0.0147,-0.0028,1.3885,-0.0832,0.7842,-0.0351,0.4667,Control
A04,1.1051,-0.0334,-0.139,-0.0065,-0.1163,1.1093,0.5406,-0.1588,0.0612,0.861,0.7983,0.0954,0.0192,0.2755,-0.065,-0.0333,2.1446,0.31,1.4777,0.1676,-0.0142,-0.083,1.0248,-0.1149,-0.0188,0.167,1.5645,-0.0725,0.0635,0.0301,0.4699,Control
A05,1.661,-0.059,-0.1456,0.1099,-0.1207,1.3247,0.7111,-0.1722,-0.0357,1.4522,0.8875,0.0425,0.0502,0.4517,-0.1177,-0.0212,2.8107,0.6228,2.2568,0.1828,-0.0145,-0.0648,1.2602,-0.0418,-2e-04,0.1329,1.6858,-0.0681,0.2786,0.0396,0.7444,Control
A06,0.7341,-0.0823,-0.1345,0.09,-0.0914,0.7978,0.3918,-0.1948,0.0195,1.1196,0.7721,-0.0278,0.0156,0.2908,-0.1565,-0.0376,1.9114,0.2266,1.0786,0.0811,-0.0492,-0.1126,1.1597,-0.0068,-0.0099,-0.0467,1.3105,-0.0412,0.2482,-0.1001,0.4396,Control
A07,1.0384,-0.0981,-0.1365,-0.0063,-0.1456,0.8538,0.493,-0.101,-0.0295,1.1572,0.7801,0.0049,0.0175,0.2595,-0.1232,-0.0386,2.2887,0.3344,1.2806,0.1768,0.0087,-0.0632,1.2457,-3e-04,0.0736,0.0602,1.4812,-0.0939,0.1086,-0.0232,0.6829,Control
A08,0.5688,-0.0797,-0.1678,-0.0256,-0.1492,0.6741,0.1737,-0.214,-0.0493,0.7934,0.6529,0.0364,0.0156,0.1433,-0.206,-0.0742,1.705,0.017,0.9547,0.0325,0.0719,-0.142,0.8785,-0.0604,0.1999,-0.0313,1.1348,-0.1089,0.249,-0.1081,0.313,Control
A09,1.0981,-0.1022,-0.1403,0.055,-0.134,1.0243,0.4706,-0.1401,-0.0797,0.9151,0.7363,-0.0135,0.0137,0.247,-0.1523,-0.0608,2.6108,0.4256,1.8438,0.1041,-0.0558,-0.0282,1.0825,-0.0431,0.0399,0.0654,1.6892,-0.0827,0.1744,-0.0261,0.4681,Control
A10,1.3014,-0.0788,-0.1271,0.0899,-0.1274,1.1298,0.4909,-0.1682,-0.0706,1.5544,0.7574,0.0184,0.0205,0.3962,-0.0884,0.0046,3.2973,0.6194,2.353,0.0903,0.0061,-0.0539,1.1729,-0.0331,0.2757,0.003,1.736,-0.083,0.3155,-0.0196,0.5057,Control
A11,0.8509,-0.1198,-0.1546,0.0318,-0.1309,0.5253,0.0842,-0.123,-0.0449,0.7577,0.719,0.0243,0.0162,0.1919,-0.0949,-0.0285,1.535,0.1536,1.6525,0.0222,-0.1424,-0.0828,1.1646,-0.0786,0.0934,-0.084,1.4154,-0.028,0.2182,0.002,0.6004,Control
A12,1.0049,-0.1108,0.0164,0.1454,-0.1886,1.0907,0.2926,-0.0732,-0.0029,0.5479,0.6018,0.0148,0.0715,0.3093,-0.0942,-0.0487,3.1909,0.3431,1.346,0.1953,-0.0429,0.0982,0.8177,0.0772,-0.0376,-0.1237,1.6563,-0.0171,0.1421,0.0518,0.1284,Control
B01,0.7025,-0.1499,-0.0771,0.1301,-0.196,0.6086,0.1697,-0.2134,-0.1825,0.7244,0.6934,-0.1903,-0.1094,0.2172,-0.1607,-0.0465,1.7218,0.2551,1.477,0.0524,-0.0073,0.0708,0.9059,0.096,-0.0206,-0.3055,1.3085,-0.0274,0.1918,-0.1488,-0.0818,Control
B02,0.8225,-0.0799,-0.1069,0.0437,-0.1388,0.7858,0.3452,-0.1826,-0.0737,0.9934,0.8923,0.0289,0.0443,0.2161,-0.1122,-0.0661,2.1317,0.209,1.3037,0.0789,-0.0447,0.0062,1.1285,-0.0148,0.0227,-9e-04,1.414,-0.07,0.0821,-0.0563,0.4373,Control
B03,0.2677,-0.0631,-0.0865,0.0806,-0.1509,0.44,0.1084,-0.1412,-0.0759,1.0433,0.8527,-0.0095,0.0072,0.0474,-0.0545,-0.0777,0.9078,0.0166,0.6119,0.0367,-0.0155,0.0048,1.0172,-0.0605,0.0981,-0.1615,1.1104,-0.073,0.0786,-0.0844,0.257,BRCACancer
B04,0.9288,-0.1392,-0.1557,-0.0105,-0.1583,0.76,0.3011,-0.2195,-0.0302,0.6307,0.4377,-0.0267,-0.0152,0.3111,-0.203,-0.0939,2.2389,0.2679,1.4978,0.1077,-6e-04,-0.0933,0.7351,-0.0295,0.1488,-0.0753,1.6281,-0.0036,0.077,-0.0959,0.3697,BRCACancer
B05,0.804,-0.1032,-0.1709,-0.0318,-0.0883,0.8233,0.1806,-0.0881,0.0391,0.1615,0.7161,-0.0687,-0.0249,0.2093,-0.1625,-0.0962,3.0452,0.1384,1.4761,0.2559,-0.0084,-0.0024,0.8922,0.0555,-0.0048,-0.069,1.1162,1e-04,0.1998,-0.0899,0.3169,BRCACancer
B06,0.4402,-0.1585,0.0871,0.0483,-0.0881,0.535,-0.0684,-0.1208,-0.1197,0.5599,0.2789,-0.1147,-0.1286,0.1364,-0.1991,-0.0707,0.9839,0.1489,0.9076,0.0439,-0.0703,0.0931,0.6683,0.0688,0.0486,-0.3088,1.3281,0,0.0841,-0.1189,-0.3551,BRCACancer
B07,0.9634,-0.0836,-0.1525,-0.0123,-0.0809,0.6973,0.2819,-0.1327,-0.0396,1.0996,0.7393,0.0351,-0.0548,0.2167,-0.0285,-0.0491,2.0589,0.302,1.355,0.1495,-0.0178,-0.0286,1.0715,-0.0107,0.2349,0.0468,1.3312,-0.073,0.1753,-0.0736,0.1793,BRCACancer
B08,1.9105,-0.0268,-0.1282,0.1281,-0.1063,1.1362,0.5454,-0.1559,-0.0662,0.6031,0.9085,0.0927,0.0874,0.3585,-0.051,-0.001,3.0246,0.4265,1.0617,0.0808,-0.1054,-0.0684,1.3642,0.0233,0.0322,0.0094,1.6305,-0.0553,0.0936,-0.0581,0.9313,Control
B09,1.2525,-0.0929,-0.1774,0.0643,-0.2097,0.9396,0.3135,-0.2734,-0.0811,0.2827,0.617,0.0203,0.0255,0.2651,-0.1119,-0.0554,2.3561,0.2649,1.9514,0.0883,-0.1023,-0.0462,0.5106,-0.0562,0.2064,-0.1029,1.5484,-0.1258,-0.0249,-0.0905,0.2052,Control
B10,0.5635,-0.105,-0.0512,-0.0244,-0.17,0.7649,0.2364,-0.1294,-0.0903,0.5173,0.3812,0.0264,0.035,0.1872,-0.1139,-0.0468,1.818,0.1881,0.9354,0.0714,-0.0392,-0.0324,0.6565,-0.0904,0.0033,-0.0347,1.6763,-0.0701,0.0835,-0.0662,0.1901,Control
B11,1.4222,-0.0187,-0.0301,0.1099,-0.1292,1.2346,0.4395,-0.1909,-0.0674,0.9565,0.7359,-0.0403,-0.0248,0.3278,-0.134,0.003,3.7633,0.4561,2.1263,0.0548,-0.0664,-0.1295,1.0413,-0.026,0.0669,-0.0197,1.7293,-0.0534,0.2465,-0.012,0.4231,Control
B12,0.6978,-0.0978,-0.0763,-0.0265,-0.0624,0.5398,0.1787,-0.244,0.0178,0.2994,0.2517,0.0812,0.0245,0.0656,-0.121,-0.0754,1.3476,0.1615,0.4181,0.1484,0.1571,-0.1193,0.4715,-0.0385,-0.0176,-0.0972,1.3702,0.0304,0.0444,0.0416,-0.001,Control
C01,1.1079,-0.1113,-0.1207,0.0055,-0.0774,0.929,0.2855,-0.2344,-0.0489,0.8068,0.8876,-0.0234,5e-04,0.303,-0.1344,-0.0696,2.2218,0.277,1.036,0.2095,-0.0468,-0.0453,1.1801,-0.0335,-0.0045,-0.0117,1.5625,-0.0555,0.136,-0.0077,0.7408,BRCACancer
C02,1.3253,-0.0271,-0.1113,0.0114,-0.0813,1.1995,0.5691,-0.116,0.0397,0.8395,0.9088,0.0171,0.0179,0.3512,-0.1387,-0.0849,2.6781,0.3803,2.1954,0.1393,0.0025,-0.0288,1.1599,-0.036,-0.0343,0.1501,1.583,-0.0142,0.1367,0.04,0.646,BRCACancer
C03,1.2295,-0.0998,-0.1004,0.0936,-0.145,1.0831,0.4852,-0.0747,0.0732,0.9909,0.9337,0.0289,-0.0395,0.2224,-0.0945,-0.0643,1.653,0.2829,0.6652,0.136,-0.005,-0.0614,1.1362,-0.0257,0.0121,0.1248,1.3736,0.0035,0.2917,-0.013,0.5389,BRCACancer
C04,1.6736,0.1073,-0.181,0.0261,-0.0977,1.106,0.5688,-0.1347,0.0429,0.509,0.6976,0.1207,0.1086,0.3178,-0.0583,-0.031,2.2579,0.3343,1.3896,0.0777,-0.0989,-0.0695,0.857,-0.1577,0.0186,0.1538,1.7502,-4e-04,0.0935,0.1103,0.67,Control
C05,0.6214,0.01,-0.0818,0.0062,-0.1093,0.6212,0.4086,-0.2142,0.0486,0.4871,0.6875,0.1034,0.0484,0.1348,-0.083,-0.1009,1.449,0.0406,0.8632,0.085,-0.0422,-0.1113,1.1028,-0.07,-0.0171,0.1257,1.2288,-0.0477,0.0723,0.0789,0.6688,BRCACancer
C06,0.2535,-0.0019,-0.1758,-0.0018,-0.0963,0.6537,0.0192,-0.103,-0.0159,-0.1169,0.2761,-0.0195,0.1159,0.0058,-0.0187,-0.2122,0.54,0.0226,0.3818,-1e-04,-0.2075,-0.0627,0.167,-0.153,-0.0574,-0.0617,0.6495,0.0128,0.0567,-0.0084,-0.117,Control
C07,1.4657,-0.1253,-0.1342,0.0552,-0.0971,0.9698,0.5094,-0.1137,0.0352,0.655,0.6042,0.0569,0.0502,0.2446,-0.0979,0.0056,2.1792,0.3815,1.0745,0.0886,-0.0544,-0.0687,1.0175,-0.0837,-0.0309,0.0715,1.6491,-0.013,0.0406,0.0719,0.4683,Control
C08,1.5948,-0.0357,-0.1218,-0.0052,-0.1241,1.0868,0.3222,-0.1689,-0.0193,0.6677,0.9241,0.0417,0.0528,0.4039,-0.0281,-0.022,2.2065,0.3257,1.1644,0.1423,-0.0761,-0.0814,1.1281,-0.0938,-0.0744,0.0165,1.4643,-0.0588,0.2789,-0.02,0.3585,Control
C09,1.0753,-0.0115,-0.1589,-6e-04,-0.1235,0.9722,0.3543,-0.1061,0.023,0.646,0.746,0.1053,0.0681,0.1966,-0.0981,-0.0472,1.9301,0.4034,1.9086,0.1001,-0.0908,-0.0947,1,-0.112,0.0196,0.0498,1.6185,-0.0307,0.137,0.0245,0.5047,Control
C10,0.7325,-0.0812,-0.0729,-0.0134,-0.1222,1.0713,0.4461,-0.1792,0.0241,0.6729,0.7753,0.0419,0.0428,0.2824,-0.1254,-0.0737,2.3788,0.4851,1.3937,0.2489,-0.0312,-0.0549,0.9759,-0.0429,-0.0201,0.1334,1.6553,0.013,0.1485,0.0038,0.7186,BRCACancer
C11,1.753,0.0135,-0.1517,0.0471,-0.1395,1.3393,0.5323,-0.1772,0.0377,0.6451,1.0037,0.0241,0.0618,0.2686,0.0493,0.0122,2.15,0.3124,1.1739,0.1922,-0.0432,-0.0478,0.9799,-0.0929,-0.0114,0.0671,1.5041,-0.0668,0.2734,-0.0288,0.627,Control
C12,1.6311,-0.078,-0.1191,0.1015,-0.1691,1.3731,0.5437,-0.1473,-0.0078,0.2808,0.5693,0.0218,0.0675,0.1854,-0.0048,-0.0504,1.6464,0.3817,0.9247,0.1767,-0.0385,-0.1106,0.6086,-0.0412,0.0033,0.1116,2.0952,-0.052,0.2009,-0.0453,0.3985,BRCACancer
D01,0.3268,-0.0772,-0.1309,0.019,-0.1539,0.5262,0.0174,-0.0871,-0.1012,0.7741,0.5153,0.0182,0.0216,0.0046,-0.0911,-0.1021,0.4526,0.0858,0.5524,0.0739,-0.0466,-0.0757,0.6342,-0.0665,0.1352,-0.0687,1.0282,-0.0257,0.0561,-0.1128,-0.0493,BRCACancer
D02,1.6443,-0.0178,-0.1283,0.1442,-0.1109,1.223,0.5372,-0.1296,0.0578,0.6387,0.7911,0.054,0.0822,0.3098,-0.1221,-0.028,2.7455,0.4031,2.5846,0.0827,-0.0502,-0.0834,0.9683,-0.0965,-0.008,0.125,1.8206,-0.0422,0.2633,-3e-04,0.5928,BRCACancer
D03,1.6485,-0.0628,-0.0342,0.0227,-0.0871,1.3847,0.6938,-0.145,-0.0237,0.5809,0.6851,0.0881,0.0369,0.2938,-0.0765,-0.0823,2.5203,0.4889,1.4011,0.1565,-0.0377,-0.0683,0.816,-0.1084,-0.0396,0.1186,1.9787,-0.0388,0.0489,0.0185,0.3387,BRCACancer
D04,1.5404,0.0074,-0.1174,0.0571,-0.1163,1.1557,0.5421,-0.1389,0.047,1.1558,0.8664,0.0212,0.0594,0.2263,-0.0749,-0.05,2.2621,0.4161,1.2858,0.1376,-0.1115,-0.1074,1.0064,-0.2186,-0.0068,0.0606,1.7099,-0.078,0.1793,-0.039,0.6699,BRCACancer
D05,1.6803,-0.1198,-0.1129,0.0888,-0.1389,1.4764,0.7255,-0.1328,0.0878,0.4325,0.6717,0.0335,0.0038,0.3045,-0.0884,-0.1069,2.9567,0.5631,1.2791,0.1251,-0.0416,-0.044,1.1517,0.0143,-0.0265,0.1003,1.8156,-0.0218,0.0865,0.011,0.3408,BRCACancer
D06,1.3128,-0.04,-0.0879,0.0395,-0.1742,1.0484,0.4298,-0.2256,-0.0244,0.9944,0.8415,0.0465,0.0775,0.2548,-0.0855,-0.0486,1.9948,0.256,2.4425,0.1169,-0.0692,-0.02,1.157,-0.043,-0.0194,0.0495,1.4556,-0.0654,0.132,-0.0784,0.7275,BRCACancer
D07,1.3623,-0.037,-0.1084,0.0712,-0.1002,1.421,0.4561,-0.0805,0.0127,0.7901,0.8317,0.0613,0.0589,0.2307,-0.0562,0.018,2.2961,0.415,1.8929,0.1853,-0.0981,-0.1079,1.1243,-0.0761,-0.0125,0.1004,1.8047,-0.0957,0.1813,3e-04,0.5806,Control
D08,1.2904,-0.0641,-0.1029,0.0828,-0.0871,1.1177,0.3329,-0.1558,-0.0299,0.5517,0.5319,0.1399,0.0449,0.2788,-0.0887,-0.1049,2.831,0.2028,0.8824,0.2263,-0.1097,0.0125,0.9206,-0.0605,-0.0358,0.0324,1.6248,-0.0908,0.2169,-0.069,0.1565,Control
D09,1.4447,-0.1001,-0.1593,0.0132,-0.0918,1.1001,0.4556,-0.1452,0.0693,0.8934,0.9214,0.0519,0.0877,0.2895,-0.0624,-0.0196,2.2187,0.4597,1.3143,0.0244,-0.0364,-0.0667,0.9506,-0.0174,-0.0806,0.0691,1.5395,-0.0162,0.1299,-0.0516,0.5516,Control
D10,1.4276,-0.0222,-0.0268,0.0621,-0.1602,1.027,0.2677,-0.1257,-0.0134,0.793,0.7953,0.068,0.0671,0.2289,-0.0988,-0.006,3.7173,0.1121,1.5716,0.1271,-0.1124,-0.0373,1.0821,-0.0861,-0.0359,0.0606,1.637,-0.0775,0.1508,-0.1031,0.2471,Control
D11,0.8329,-0.0594,0.0297,0.1515,-0.1229,1.0336,0.2395,-0.2163,-0.0971,0.1492,0.4901,0.1794,0.0922,0.0886,-0.0545,-0.0669,1.5633,0.0951,0.3572,0.018,-0.209,-0.0872,0.5388,-0.1345,-0.0142,-0.0777,1.4801,-0.0312,0.1956,-0.2223,-0.0413,Control
D12,0.8791,0.0345,-0.212,0.0907,-0.074,0.8079,0.2386,-0.1495,-0.0846,0.4804,0.783,0.0612,0.1105,0.179,0.0562,0.0076,1.5611,0.1503,1.3954,0.171,-0.1905,-0.0801,0.9312,-0.0165,0.009,0.0415,1.4172,-0.0344,0.0206,-0.0566,0.5278,Control
