@relation data

@attribute id string
@attribute 1457 numeric
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 2056 numeric
@attribute 5599 numeric
@attribute 5894 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 5604 numeric
@attribute 3717 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 6777 numeric
@attribute 6776 numeric
@attribute 2353 numeric
@attribute 5777 numeric
@attribute 6654 numeric
@attribute 2057 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.6673,1.3192,0.4247,0.0686,1.4021,1.7847,0.4312,0.75,0.718,1.1832,1.7289,1.6544,1.0783,1.4497,1.1886,2.8983,1.806,1.1294,0.3306,Control
A02,0.3813,0.8029,0.3701,0.0237,0.9672,1.5429,0.2767,0.7973,0.4692,1.0583,1.2376,1.493,1.0214,1.0472,1.0922,1.0191,1.8835,0.9018,0.2643,Control
A03,0.4865,1.2073,0.3745,0.0497,1.211,1.7349,0.3461,0.7917,0.6904,1.4846,1.3242,1.7906,1.0584,1.1742,1.2443,2.3465,1.9537,1.1313,0.313,Control
A04,0.417,1.3091,0.3589,0.113,0.9665,1.6725,0.3725,0.7946,0.4999,0.8542,1.312,1.4914,1.0435,1.1716,1.1518,1.5126,1.8892,1.0307,0.3192,Control
A05,0.4751,1.2428,0.4809,0.1129,1.1192,1.808,0.4351,0.89,0.7099,1.2997,1.2008,1.8851,1.1978,1.1977,1.2963,1.9653,2.0146,1.0492,0.4499,Control
A06,0.4646,0.8136,0.2391,8e-04,1.1521,1.7489,0.3874,0.7604,0.6673,1.0757,1.1962,1.5864,0.9874,1.0885,1.1044,3.1061,1.8259,0.8863,0.2747,Control
A07,0.6805,1.2402,0.3621,-0.0484,1.3691,1.7704,0.2834,0.7917,0.8479,1.4165,1.2837,1.89,0.9702,1.2803,1.0563,2.7089,1.8391,1.1809,0.2749,Control
A08,0.7164,0.8862,0.2915,0.1021,1.4969,1.7386,0.3073,0.777,0.8635,1.4627,1.4764,1.7425,0.9939,1.326,0.9985,1.6836,1.6796,1.4746,0.2087,Control
A09,0.5674,0.9959,0.3464,0.1204,1.3676,1.6393,0.3567,0.7709,0.7596,1.3629,1.3678,1.8554,0.99,1.2423,1.0681,2.2224,1.8284,1.0011,0.2535,Control
A10,0.6018,1.3751,0.3978,0.0478,1.2269,1.7838,0.3201,0.7829,0.7992,1.4231,1.2566,1.8284,0.9237,1.2341,1.0356,3.187,1.8549,1.3376,0.3188,Control
A11,0.3831,1.0715,0.2849,0.0117,1.1557,1.2871,0.307,0.5757,0.5921,0.9662,1.1671,1.5674,0.9765,1.0994,0.8675,2.8409,1.7052,0.7411,0.225,Control
A12,0.1663,0.7127,0.1934,-0.0507,0.6947,1.1725,0.1436,0.5602,0.3092,0.4496,0.8362,1.1338,0.6537,0.6654,0.6406,0.8747,1.3549,0.5264,0.1751,Control
B01,0.5637,0.9621,0.1464,-0.291,1.4678,1.6457,0.1758,0.5727,0.6422,0.9717,1.4003,1.513,0.7649,1.1337,0.921,1.9307,1.5214,0.9155,0.0147,Control
B02,0.4675,1.3562,0.3374,0.0017,1.2677,1.8628,0.3923,0.8993,0.6051,0.9603,1.468,1.6209,1.0793,1.2284,1.1377,3.0541,1.9612,0.8818,0.2477,Control
B03,0.4974,1.1569,0.2578,-0.0913,1.2757,1.7257,0.3166,0.7096,0.6391,1.0128,1.4472,1.5833,0.9322,1.2214,1.064,2.6415,1.786,0.9292,0.2076,BRCACancer
B04,0.5796,0.8223,0.1672,-0.161,1.1452,1.725,0.2218,0.7034,0.7937,1.3155,1.3972,1.6575,0.7103,1.2762,1.0169,0.8639,1.5997,1.4407,0.2218,BRCACancer
B05,0.3819,0.6881,0.23,-0.0483,1.0222,1.4207,0.1931,0.7378,0.4861,0.7915,1.0175,1.5074,0.8091,0.9448,0.9368,1.0309,1.8143,0.7814,0.1927,BRCACancer
B06,0.3896,0.3086,-0.0263,-0.3347,0.9729,1.4508,-0.0943,0.4776,0.5274,0.734,0.999,1.1253,0.5053,0.8128,0.6712,0.6734,1.296,0.7812,-0.0939,BRCACancer
B07,0.6156,1.0713,0.3789,0.018,1.4186,1.951,0.2699,0.879,0.6798,1.1696,1.6168,1.6451,1.0321,1.3307,1.1274,1.1335,1.8199,1.1794,0.2639,BRCACancer
B08,0.4707,1.1173,0.3671,-0.0947,1.0803,1.5728,0.3521,0.7952,0.667,0.9315,1.2187,1.6528,1.0572,1.1822,1.021,1.386,1.9124,0.7595,0.4638,Control
B09,0.5934,0.8029,0.2529,-0.0929,1.0942,1.5204,0.1412,0.6547,0.7209,1.1261,1.1976,1.6703,0.6103,1.1854,0.7789,1.357,1.4842,1.2234,0.2683,Control
B10,0.4717,0.8277,0.2365,-0.0754,0.9202,1.466,0.1651,0.7099,0.6102,1.0401,1.0868,1.5222,0.6316,1.0097,0.7808,1.762,1.5583,1.057,0.1592,Control
B11,0.3426,0.9367,0.4132,0.0545,0.9405,1.3773,0.2253,0.7097,0.5357,1.069,1.1631,1.7628,0.9134,0.9968,0.9416,2.0348,1.678,0.9509,0.3297,Control
B12,0.2642,0.4094,0.2142,-0.0505,0.7469,1.2915,0.1298,0.5071,0.613,0.9325,1.175,1.3374,0.4982,1.0168,0.7421,0.998,1.4704,1.0116,0.2097,Control
C01,0.6181,1.2058,0.4401,0.0333,1.167,1.7093,0.3028,0.7971,0.7845,1.2402,1.2554,1.8228,1.0379,1.193,1.1902,1.5999,2.0364,1.0359,0.2667,BRCACancer
C02,0.4097,1.0213,0.5316,0.1833,0.9944,1.7086,0.4252,0.8402,0.5194,0.8503,1.4863,1.5148,1.072,1.1595,1.1457,1.4708,1.9558,0.9083,0.3661,BRCACancer
C03,0.5611,1.1628,0.5973,0.0508,1.2159,1.8787,0.4809,0.9851,0.6452,1.1793,1.6089,1.5281,1.1353,1.2444,1.3242,1.192,2.0571,1.1329,0.3794,BRCACancer
C04,0.2766,0.627,0.409,-0.0615,0.6903,1.0573,0.3524,0.5596,0.4421,0.6156,1.1772,1.2653,0.963,0.9166,0.9605,1.9992,1.8437,0.4567,0.4433,Control
C05,0.1948,0.5237,0.2915,-0.0116,0.6604,1.2742,0.4092,0.641,0.3541,0.5986,1.1237,1.157,0.8555,0.766,0.9992,1.2255,1.836,0.4931,0.3301,BRCACancer
C06,0.1457,0.2088,0.1733,-0.1974,0.113,0.3849,0.0742,0.1502,0.1726,0.0279,0.4169,0.5373,0.3,0.3595,0.3651,0.6383,0.613,0.0625,0.1587,Control
C07,0.264,0.8671,0.3587,-0.0753,0.7965,1.4035,0.3463,0.6527,0.354,0.5865,1.098,1.2729,0.7808,0.8369,0.8622,1.1155,1.799,0.6257,0.2867,Control
C08,0.3439,0.7816,0.4274,-0.0205,1.0421,1.4509,0.3466,0.7215,0.4706,0.8603,1.4112,1.422,0.9573,1.032,1.0409,1.525,1.8906,0.8111,0.3657,Control
C09,0.2978,1.1077,0.3039,0.0498,0.7566,1.3951,0.3166,0.7537,0.4155,0.5702,1.2637,1.2543,0.8657,0.8907,0.9828,2.3714,1.9539,0.6941,0.3192,Control
C10,0.2769,0.8688,0.3144,0.1169,0.6258,1.5473,0.3069,0.8254,0.3739,0.4975,1.2567,1.2466,0.8389,0.7985,0.9985,1.2297,1.7802,0.7272,0.3511,BRCACancer
C11,0.5285,1.0244,0.5154,-0.0352,0.9952,1.5501,0.4279,0.7797,0.5591,0.8805,1.551,1.5471,1.0236,1.1687,1.1752,1.6072,1.9445,0.8182,0.3672,Control
C12,0.208,0.7746,0.3067,-0.0651,0.6168,0.951,0.2377,0.4821,0.2591,0.4207,1.1264,1.142,0.8239,0.7201,0.8325,0.859,1.767,0.4133,0.4198,BRCACancer
D01,0.6089,0.4669,0.3705,-0.0446,1.122,1.628,0.1698,0.5928,0.8608,1.3595,1.4351,1.5919,0.7443,1.2803,1.0058,0.6698,1.7459,1.1326,0.1395,BRCACancer
D02,0.3451,0.9624,0.4595,0.2233,0.7685,1.3323,0.4119,0.7361,0.4283,0.6727,1.1922,1.405,0.9003,0.9602,1.1161,1.1621,1.9951,0.7378,0.4047,BRCACancer
D03,0.3573,0.8717,0.3398,0.0958,0.6701,1.3704,0.2744,0.5892,0.4051,0.7914,1.2135,1.4209,0.8992,0.9201,0.9404,0.9675,2.0115,0.5983,0.4015,BRCACancer
D04,0.3731,0.7839,0.4751,0.0733,0.8421,1.3615,0.3893,0.7168,0.5809,0.9546,1.3193,1.6436,0.9744,1.0694,1.0997,1.1336,1.9332,0.832,0.3487,BRCACancer
D05,0.259,0.7343,0.3408,0.2265,0.7677,1.6094,0.2821,0.8859,0.4972,0.881,1.0528,1.5329,0.8024,0.9162,1.0425,1.6508,1.9521,0.7056,0.3841,BRCACancer
D06,0.4845,0.9524,0.5254,0.0013,1.1422,1.6458,0.4043,0.7551,0.6032,0.9296,1.5016,1.5268,1.0468,1.1396,1.1202,1.5242,1.8964,0.8872,0.359,BRCACancer
D07,0.3362,0.8773,0.4486,0.1059,1.0331,1.6109,0.2881,0.7719,0.5068,0.7917,1.2344,1.4392,0.9191,1.0386,1.0709,1.6696,1.909,0.8114,0.3681,Control
D08,0.1528,0.6735,0.3274,-0.0022,0.6312,1.2191,0.1811,0.5358,0.3761,0.6577,1.1834,1.2707,0.7999,0.7882,0.8964,1.1035,1.692,0.548,0.2975,Control
D09,0.4019,0.8757,0.4255,-0.0024,0.8993,1.51,0.348,0.7436,0.4795,0.6954,1.3985,1.436,1.0233,0.9708,1.1631,1.135,1.9271,0.7366,0.3535,Control
D10,0.2386,0.8857,0.399,0.1123,0.7945,1.2569,0.1775,0.6027,0.4352,0.6803,1.0367,1.5974,0.8307,0.8533,0.9482,1.0206,1.8323,0.6156,0.2942,Control
D11,0.1819,0.3237,0.2093,-0.0028,0.3039,0.6585,0.1242,0.3364,0.4496,0.2879,0.8235,0.8122,0.3696,0.5448,0.7431,0.5449,1.134,0.2578,0.1619,Control
D12,0.2608,0.6805,0.3495,0.0591,0.6215,1.0621,0.2427,0.5084,0.4131,0.6044,1.1346,1.4241,0.9396,0.8273,1.0471,1.193,1.7347,0.4705,0.1851,Control
E01,0.2526,0.9598,0.2692,-0.0638,0.6584,1.3296,0.2426,0.6753,0.3989,0.5136,1.2313,1.4116,0.7623,0.852,0.8186,2.3796,1.9726,0.5932,0.1082,BRCACancer
E02,0.4119,1.4262,0.4344,0.0998,0.9029,1.5869,0.3685,0.812,0.5313,0.6719,1.3656,1.4133,0.9903,1.0832,0.9834,1.0981,1.7831,0.8892,0.4338,Control
E03,0.3155,1.0051,0.4726,0.0434,0.9619,1.3768,0.3511,0.6447,0.5378,0.9208,1.3873,1.6152,1.1162,1.0144,1.1296,1.7042,2.0882,0.5951,0.4145,Control
