@relation data

@attribute id string
@attribute 3303 numeric
@attribute 5970 numeric
@attribute 7124 numeric
@attribute 3551 numeric
@attribute 5925 numeric
@attribute 9093 numeric
@attribute 3460 numeric
@attribute 7490 numeric
@attribute 7157 numeric
@attribute 7132 numeric
@attribute 3717 numeric
@attribute 30851 numeric
@attribute 8825 numeric
@attribute 10083 numeric
@attribute 3458 numeric
@attribute 3459 numeric
@attribute 4790 numeric
@attribute 4792 numeric
@attribute Class {Control,BRCACancer}

@data
A01,2.7127,1.4383,0.4149,1.1591,1.0363,0.7319,1.3871,-0.0522,0.7493,1.2819,1.1912,0.6525,0.1108,-0.0663,0.7042,2.0903,1.6981,2.2123,Control
A02,3.2615,1.258,0.4378,0.9319,0.801,0.3831,1.4009,-0.0592,0.5887,1.2163,1.0674,0.5969,-0.042,-0.0717,1.5545,2.007,1.2732,2.0603,Control
A03,3.0535,1.4813,0.5438,1.0697,1.0565,0.5086,1.5925,-0.0303,0.8079,1.4301,1.4901,0.6475,0.0164,-0.0586,2.0921,1.992,1.4485,2.7503,Control
A04,2.8049,1.484,0.3481,0.9555,0.8205,0.4133,1.097,-0.0242,0.5955,1.1297,0.865,0.7404,0.0438,-0.0899,0.6554,1.866,1.4304,2.2761,Control
A05,3.4818,1.5368,0.3701,1.0728,1.0433,0.5085,1.5675,0.0188,0.7673,1.4212,1.3068,0.9039,0.1873,-0.0568,0.6132,2.2635,1.5181,2.4615,Control
A06,3.2595,1.338,0.4186,0.9844,0.8912,0.4632,1.4364,-0.1089,0.6036,1.3082,1.0847,0.7094,0.0595,-0.0713,0.085,2.1594,1.3497,2.472,Control
A07,2.8958,1.2584,0.4733,1.1473,1.0213,0.4954,1.3999,-0.0211,0.684,1.5049,1.4226,0.6759,0.1016,-0.0994,0.9455,2.1762,1.6897,1.9798,Control
A08,2.5894,1.2448,0.2487,1.198,1.0826,0.5144,1.3678,-0.0071,0.6482,1.1624,1.4684,0.3341,0.137,-0.0461,0.7944,1.8153,1.8669,1.9095,Control
A09,2.7826,1.3302,0.3534,1.047,1.0359,0.4886,1.2992,-0.036,0.5412,1.1854,1.3695,0.6598,0.1328,-0.0756,0.7784,1.9194,1.606,2.1911,Control
A10,3.1087,1.3233,0.4561,1.1476,0.9646,0.4304,1.4044,-0.037,0.5878,1.3738,1.4291,0.8151,0.24,-0.0827,1.5207,2.1802,1.641,2.1251,Control
