@relation data

@attribute id string
@attribute 3725 numeric
@attribute 3265 numeric
@attribute 805 numeric
@attribute 5599 numeric
@attribute 4776 numeric
@attribute 5579 numeric
@attribute 5894 numeric
@attribute 2002 numeric
@attribute 6464 numeric
@attribute 4775 numeric
@attribute 801 numeric
@attribute 5062 numeric
@attribute 5533 numeric
@attribute 6416 numeric
@attribute 6850 numeric
@attribute 2207 numeric
@attribute 2205 numeric
@attribute 121916 numeric
@attribute 695 numeric
@attribute 5321 numeric
@attribute 4214 numeric
@attribute 5604 numeric
@attribute 7409 numeric
@attribute 5609 numeric
@attribute 5532 numeric
@attribute 5530 numeric
@attribute 5290 numeric
@attribute 5335 numeric
@attribute 2885 numeric
@attribute 5595 numeric
@attribute 808 numeric
@attribute 4773 numeric
@attribute 4772 numeric
@attribute 2353 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute 4067 numeric
@attribute 6654 numeric
@attribute 5594 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.2901,0.4236,1.1541,1.4087,0.0341,1.0586,1.7841,0.4506,0.7565,1.3973,2.327,1.0093,1.379,0.7496,1.0836,2.3872,0.5234,-0.1275,1.4834,0.523,2.265,0.7341,1.4581,0.6098,1.2926,0.7429,1.5746,1.7307,1.6355,1.0952,2.0788,0.6032,0.454,2.8919,1.8406,1.4982,1.3216,1.1256,1.76,Control
A02,0.8169,0.3716,0.9777,0.986,0.0767,0.7032,1.5394,0.2934,0.8046,1.1321,2.3401,0.8765,1.0794,0.4989,0.9151,2.7273,0.5045,-0.0366,1.5178,0.4043,1.9132,0.48,1.3267,0.5292,0.9495,0.6208,1.3014,1.247,1.481,1.0379,2.1743,0.4413,0.3831,1.0722,2.0413,1.1993,1.1848,0.9005,1.6579,Control
A03,1.1876,0.3757,1.2312,1.223,0.0349,0.9762,1.7337,0.364,0.7989,1.3502,2.5223,0.9832,1.157,0.6475,1.1936,2.7848,0.5441,-0.0684,1.6458,0.4922,2.1264,0.7059,1.5584,0.7023,1.2205,0.7759,1.3967,1.3323,1.7658,1.0752,2.1303,0.7027,0.4227,2.3576,2.162,1.3339,1.5638,1.1275,1.9065,Control
A04,1.2809,0.3609,1.025,0.9854,0.0412,0.82,1.6705,0.3909,0.8019,1.1975,2.6032,0.9574,1.2377,0.518,0.88,2.965,0.5084,-0.1701,1.4046,0.3103,2.2551,0.5113,1.2953,0.6582,0.9394,0.692,1.353,1.3202,1.4795,1.0602,2.2819,0.4953,0.4964,1.55,2.0983,1.4882,1.3945,1.028,1.7434,Control
A05,1.2201,0.4772,0.9902,1.1338,0.06,0.9512,1.8077,0.4547,0.8988,1.2615,2.287,1.0515,1.1578,0.6041,1.2241,3.0979,0.5376,-0.0415,1.7503,0.632,2.4117,0.726,1.5629,0.7209,1.0923,0.7965,1.4836,1.2108,1.8562,1.2157,2.3833,0.5023,0.4674,1.9884,2.0939,1.3381,1.5799,1.0464,1.9721,Control
A06,0.8267,0.2467,1.1486,1.1657,0.0137,0.9045,1.7479,0.4061,0.7671,1.1902,2.2428,0.8871,0.9225,0.5939,1.146,2.8274,0.5136,-0.1184,1.579,0.3969,2.0422,0.6824,1.4198,0.5599,0.9526,0.6451,1.3845,1.2063,1.5705,1.0037,2.1363,0.4665,0.3325,3.0931,1.9853,1.3761,1.3697,0.8852,1.8749,Control
A07,1.2177,0.364,1.4495,1.3766,0.0071,1.3099,1.7697,0.3002,0.7989,1.3738,2.296,1.0399,1.1807,0.8022,1.4117,2.6925,0.6948,-0.2109,1.5919,0.5996,2.3762,0.8669,1.4343,0.5073,1.3272,1.0466,1.5934,1.2924,1.8609,0.9863,2.1759,0.6422,0.3693,2.7085,1.9624,1.6231,1.7041,1.1765,1.9127,Control
A08,0.8932,0.2967,1.2527,1.5009,0.0676,1.4137,1.7375,0.3245,0.784,1.5498,2.2139,1.2064,1.5305,0.9913,1.2657,2.4222,0.3767,-0.0487,1.3284,0.4074,2.6059,0.8829,1.3268,0.4878,1.4644,1.1754,1.7501,1.4821,1.7198,1.0102,1.9205,0.8832,0.4111,1.7156,2.0579,1.714,1.8806,1.467,1.9432,Control
A09,0.9938,0.349,0.951,1.3752,0.0135,1.2508,1.637,0.3747,0.7778,1.2729,2.2423,0.9376,1.1693,0.7463,1.2705,2.7479,0.3161,-0.1254,1.527,0.3952,2.4502,0.7767,1.4492,0.5174,1.2405,0.8882,1.4582,1.3752,1.8278,1.0062,2.3034,0.6233,0.3756,2.2374,1.976,1.5464,1.6382,0.9988,1.8616,Control
A10,1.3414,0.398,1.2653,1.2385,0.0178,1.3167,1.7832,0.3376,0.79,1.4029,2.2774,1.0688,1.4239,0.8644,1.3728,2.6696,0.2282,-0.1158,1.3942,0.6761,2.3575,0.8171,1.3221,0.5698,1.2521,1.0953,1.6941,1.2657,1.802,0.9394,2.2451,0.7374,0.3753,3.1715,2.115,1.6535,1.7975,1.3316,1.9537,Control
A11,1.0631,0.2904,0.7584,1.1692,0.1135,0.9853,1.2804,0.3242,0.5794,1.2653,2.2562,0.7459,0.9878,0.6276,1.1063,2.3623,0.4429,-0.1132,1.3186,0.2053,1.776,0.6056,1.1818,0.4749,1.0422,0.643,1.2025,1.1776,1.5523,0.9926,2.1908,0.6323,0.3543,2.8363,1.5981,1.2442,1.0998,0.7415,1.8347,Control
A12,0.7342,0.2032,0.602,0.7211,0.1051,0.5269,1.1644,0.1578,0.5636,0.7465,1.7774,0.5361,0.8395,0.2806,0.479,2.5811,0.7048,-0.1568,1.0641,0.2143,1.3066,0.3165,0.8083,0.2151,0.6696,0.5035,0.9215,0.8519,1.1373,0.6672,1.965,0.3468,0.2332,0.9324,1.6271,1.0289,0.9628,0.5292,1.3126,Control
B01,0.9628,0.1584,1.5527,1.4726,-0.0441,0.9472,1.6434,0.1905,0.5764,1.2042,2.4459,0.9828,1.2423,0.611,0.9879,2.2027,0.483,-0.1393,1.2458,0.2591,2.2101,0.6567,1.087,0.2922,1.1678,0.7077,1.4577,1.4072,1.5002,0.7793,1.8265,0.4895,0.1736,1.9549,1.9184,1.5918,1.3832,0.9141,1.5662,Control
B02,1.324,0.3404,1.4591,1.2781,0.0679,0.785,1.8632,0.411,0.9083,1.2042,2.7299,0.9868,1.3341,0.5836,0.9673,3.0054,0.6589,-0.0028,1.4495,0.3629,2.0489,0.6188,1.4899,0.648,1.0899,0.6735,1.4219,1.4738,1.6034,1.0963,2.189,0.4703,0.4148,3.0428,2.0553,1.7587,1.3257,0.8807,1.7427,Control
B03,1.1414,0.2646,1.4948,1.2859,0.1077,0.9095,1.7244,0.334,0.7155,1.2266,2.6651,0.9203,1.3269,0.6389,0.9682,2.5895,0.4964,-0.0845,1.2918,0.3548,2.2094,0.6536,1.3318,0.5031,1.1547,0.7456,1.5109,1.4534,1.5674,0.9479,2.042,0.5272,0.3398,2.6432,1.9803,1.9459,1.3678,0.9276,1.7521,BRCACancer
B04,0.8347,0.1782,1.4654,1.159,-0.0257,1.5857,1.7237,0.2374,0.7092,1.533,2.1452,1.2065,1.5379,0.7718,1.2215,2.1475,0.4352,-0.2392,1.0659,0.4159,2.5339,0.8115,1.1977,0.4092,1.4023,1.1983,1.5671,1.4041,1.6385,0.7243,1.8968,0.952,0.3499,0.9219,1.9926,1.5967,1.985,1.4335,1.9229,BRCACancer
B05,0.7116,0.2381,1.2033,1.0395,0.0319,0.8601,1.4156,0.2082,0.7441,1.1127,2.5472,0.7662,0.9911,0.5382,0.9384,2.5952,0.4077,-0.2179,1.2704,0.2031,1.8667,0.4972,1.2595,0.4482,1.0784,0.6104,1.1566,1.0304,1.4949,0.8239,2.0581,0.5061,0.3104,1.0836,2.133,1.6704,1.5022,0.7814,1.8007,BRCACancer
