@relation data

@attribute id string
@attribute 27284 numeric
@attribute 6783 numeric
@attribute 6799 numeric
@attribute 6819 numeric
@attribute 6817 numeric
@attribute 6820 numeric
@attribute 25830 numeric
@attribute 6822 numeric
@attribute 27233 numeric
@attribute Class {Control,BRCACancer}

@data
A01,1.6708,-0.1108,0.0737,-0.1165,0.2122,-0.1134,-0.2598,-0.1005,-0.1418,Control
A02,1.4046,-0.0033,0.1265,-0.1085,0.0874,-0.1226,-0.2548,-0.1284,-0.1295,Control
A03,1.5241,-0.0474,0.0213,-0.0879,0.1541,-0.1966,-0.1219,-0.1885,-0.0443,Control
A04,1.5864,-0.0316,0.0428,-0.0894,0.157,-0.1054,-0.1973,-0.064,-0.1317,Control
A05,1.902,-0.0059,0.0625,-0.0774,0.1952,-0.1023,-0.1389,-0.1048,-0.093,Control
A06,1.617,-0.0156,0.0276,-0.0639,0.1506,-0.1388,-0.2475,-0.153,-0.1423,Control
A07,1.6396,-0.0722,0.0518,-0.0493,0.2529,-0.1469,-0.2375,-0.1357,-0.1425,Control
A08,1.686,-0.1196,0.0179,-0.0796,0.2113,-0.2322,-0.2371,-0.1552,-0.1311,Control
A09,1.3647,-0.0916,0.0615,-0.0444,0.194,-0.1732,-0.2248,-0.1106,-0.124,Control
A10,1.092,-0.0213,0.0242,-0.0917,0.2057,-0.1628,-0.1549,-0.0911,-0.0667,Control
A11,0.7744,-0.037,0.1354,-0.045,0.0866,-0.1633,-0.2754,-0.0691,-0.0802,Control
A12,0.8031,-0.0446,0.1192,0.0626,0.2136,-0.1922,-0.3292,-0.1654,-0.1397,Control
B01,1.3732,-0.2249,0.183,0.0129,0.2583,-0.3713,-0.3566,-0.0431,-0.1615,Control
B02,1.3965,-0.0665,0.0909,-0.0735,0.2307,-0.165,-0.1714,-0.089,-0.1385,Control
B03,1.1817,-0.1,-0.0358,-0.0544,0.2417,-0.1722,-0.2553,-0.128,-0.1403,BRCACancer
B04,0.8822,-0.034,0.0605,-0.0712,0.1886,-0.1438,-0.2618,-0.147,-0.1506,BRCACancer
B05,1.0246,-0.0358,0.1403,-0.0897,0.1267,-0.2359,-0.3048,-0.2235,-0.1238,BRCACancer
B06,0.8538,-0.1791,0.0081,-0.0533,-0.084,-0.3756,-0.4278,-0.0609,-0.199,BRCACancer
B07,1.3804,-0.0527,0.0394,-0.0847,0.347,-0.1969,-0.2372,-0.1538,-0.1157,BRCACancer
B08,1.2876,-0.0381,0.1104,-0.0881,0.2631,-0.1313,-0.0953,-0.1381,-0.0712,Control
B09,0.6992,-0.1171,0.0424,-0.0842,0.0868,-0.1583,-0.2827,-0.0848,-0.2554,Control
B10,0.9865,-0.087,0.1083,-0.1738,0.1693,-0.1647,-0.2793,-0.1566,-0.2016,Control
B11,1.6448,-0.0253,0.0687,-0.0567,0.3221,-0.1302,-0.1867,-0.0495,-0.0548,Control
B12,0.6707,-0.1145,-0.0837,-0.1112,0.0965,-0.2177,-0.2726,-0.1334,-0.1384,Control
C01,1.4614,-0.0631,0.1203,-0.063,0.241,-0.2282,-0.1869,-0.1576,-0.0851,BRCACancer
C02,1.4215,-3e-04,0.055,-0.0334,0.1741,-0.1257,-0.2049,-0.1736,-0.0739,BRCACancer
C03,1.4559,-0.0076,0.0471,-0.0882,0.2337,-0.1353,-0.2505,-0.1679,-0.0939,BRCACancer
C04,1.0074,0.0268,0.1562,-0.0677,0.2177,0.0238,-0.2802,-0.0484,-0.1374,Control
C05,0.7051,-0.0581,0.1832,-0.0537,0.0937,-0.0162,-0.0905,-0.0302,-0.0667,BRCACancer
C06,-0.2818,-0.0839,0.0882,-0.0112,-0.0069,-0.0733,-0.1896,0.0492,-0.1921,Control
C07,0.9674,0.023,0.0893,-0.0125,0.0333,-0.1688,-0.136,-0.083,-0.1759,Control
C08,1.4775,-0.0965,0.061,-0.021,0.2402,-0.0635,-0.1809,-0.1685,-0.0549,Control
C09,0.9563,-0.075,0.0668,-0.0072,0.1344,-0.0915,-0.1527,-0.1266,-0.0821,Control
C10,1.229,-0.0414,0.0484,-0.0504,0.1062,-0.0774,-0.0965,-0.0644,-0.0764,BRCACancer
C11,1.045,-0.0096,0.1119,-0.0973,0.2867,-0.0686,-0.1424,-0.078,-0.1206,Control
C12,0.5506,-0.0145,0.183,0.0058,0.1082,-0.0792,-0.1041,-0.1105,-0.086,BRCACancer
D01,0.6406,-0.1169,0.3005,-0.0858,0.1751,-0.1294,-0.1772,-0.1401,-0.1741,BRCACancer
D02,0.7801,-0.0457,0.2205,-0.0454,0.1985,-0.0128,-0.2004,-0.037,-0.0894,BRCACancer
D03,0.6386,-0.138,0.0061,-0.0618,0.2079,-0.0657,-0.1161,-0.2437,-0.065,BRCACancer
D04,1.3729,-0.0525,0.2264,-0.104,0.1212,-0.0267,-0.1467,-0.1677,-0.0745,BRCACancer
D05,1.0237,-0.0662,0.129,0.0062,0.1224,-0.0829,-0.1638,-0.1619,-0.0457,BRCACancer
D06,1.4319,-0.0985,0.1624,-0.0984,0.3242,-0.1429,-0.1409,-0.1089,-0.1039,BRCACancer
D07,1.198,-0.004,0.0356,0.0067,0.0782,-0.0993,-0.1408,-0.1061,-0.1571,Control
D08,0.8263,-0.0554,0.0929,-0.0415,0.0096,-0.0473,-0.2016,-0.1265,-0.1583,Control
