@relation data

@attribute id string
@attribute 4660 numeric
@attribute 23236 numeric
@attribute 2147 numeric
@attribute 5579 numeric
@attribute 2149 numeric
@attribute 9459 numeric
@attribute 5578 numeric
@attribute 50649 numeric
@attribute 2768 numeric
@attribute 9828 numeric
@attribute 10672 numeric
@attribute 9826 numeric
@attribute 50650 numeric
@attribute 2770 numeric
@attribute 23370 numeric
@attribute 22899 numeric
@attribute 2792 numeric
@attribute 27237 numeric
@attribute 387 numeric
@attribute 107 numeric
@attribute 9002 numeric
@attribute 6093 numeric
@attribute 9639 numeric
@attribute 8874 numeric
@attribute 23365 numeric
@attribute 2776 numeric
@attribute 6885 numeric
@attribute 23229 numeric
@attribute 5290 numeric
@attribute 9181 numeric
@attribute 2782 numeric
@attribute 9138 numeric
@attribute 7984 numeric
@attribute 128272 numeric
@attribute 2185 numeric
@attribute 5294 numeric
@attribute 5295 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3178,0.4579,-0.087,1.0586,1.1346,1.5416,0.5534,-0.058,0.3538,-0.0276,1.7735,0.7329,1.5078,0.0531,1.2237,-0.1037,-0.119,-0.0379,0.765,-0.0295,0.1982,1.5435,0.0702,0.7843,0.7327,0.6485,1.4658,0.5273,1.5746,1.0707,1.4299,1.6152,0.3973,0.2652,1.1705,1.8406,1.4982,Control
A02,0.2034,0.2609,-0.0712,0.7032,1.3118,1.3465,0.2001,-0.0237,0.3205,-0.0411,1.4435,0.642,1.2978,0.0345,0.8059,-0.1256,-0.0204,0.0522,0.54,0.0718,0.2018,1.2563,0.1244,0.576,0.7351,0.2358,1.1532,0.3162,1.3014,0.8996,1.392,1.4033,0.1123,0.3223,0.9976,2.0413,1.1993,Control
A03,0.3182,0.3328,-0.102,0.9762,1.328,1.5563,0.1966,-0.0329,0.345,-0.0081,1.8814,0.8462,1.5661,0.0376,1.0021,-0.0588,-0.1335,-0.0069,0.8594,0.0628,0.2599,1.5334,0.0425,0.6996,0.8563,0.4627,1.3103,0.4084,1.3967,1.0874,1.4897,1.5105,0.2364,0.3265,1.1677,2.162,1.3339,Control
A04,0.227,0.219,-0.0358,0.82,1.2907,1.4426,0.3061,0.0241,0.3853,-0.0185,1.6237,0.5759,1.2819,0.0186,0.9954,-0.0824,-0.0544,0.0607,0.5096,0.0443,0.4405,1.1857,0.0354,0.5559,0.6639,0.3177,1.2639,0.348,1.353,0.9732,1.4717,1.5301,0.2914,0.3549,1.0834,2.0983,1.4882,Control
A05,0.2931,0.4891,-0.0619,0.9512,1.5416,1.5753,0.3059,0.0171,0.4589,0.0289,1.7266,0.8211,1.4029,0.0445,1.0186,-0.0489,-0.0887,0.0924,0.6538,0.0207,0.3814,1.4238,0.0699,0.6688,0.969,0.4844,1.3977,0.4232,1.4836,1.1696,1.5737,1.5182,0.1812,0.3103,1.2327,2.0939,1.3381,Control
A06,0.2625,0.3865,-0.0855,0.9045,1.365,1.4881,0.296,-0.0796,0.3636,-0.0249,1.5995,0.7549,1.344,0.0635,0.9031,-0.1147,-0.116,0.0107,0.5802,0.0266,0.0346,1.3049,0.0925,0.6257,0.7818,0.3651,1.2785,0.482,1.3845,0.9739,1.4137,1.4448,0.3577,0.2631,1.1266,1.9853,1.3761,Control
A07,0.4072,0.8525,-0.1015,1.3099,1.3536,1.6218,0.5102,-0.0107,0.5123,-0.0425,1.7416,0.8182,1.5518,0.0356,0.986,-0.0888,-0.1604,0.0167,0.7994,0.0569,0.1884,1.5625,0.0856,0.7466,0.7097,0.8957,1.5067,0.5026,1.5934,1.1295,1.5236,1.5044,0.186,0.3084,1.2756,1.9624,1.6231,Control
A08,0.557,0.6443,-0.0829,1.4137,0.9492,1.6025,0.8364,-0.0595,0.4784,-0.0405,1.5767,0.7224,1.8807,-0.0088,1.1262,-0.0423,-0.0941,-0.1112,0.8642,-0.0018,0.0328,1.5997,-0.0131,0.9115,0.6115,1.0393,1.6258,0.6528,1.7501,1.0588,1.4965,1.5044,0.2008,0.2611,1.2823,2.0579,1.714,Control
A09,0.3657,0.7299,-0.1057,1.2508,1.2462,1.6562,0.5718,-0.0065,0.3885,-0.029,1.6964,0.6424,1.4702,-0.0266,0.9878,-0.0119,-0.1405,0.1006,0.5863,0.0294,0.2677,1.5151,0.1071,0.7337,0.8489,0.8753,1.3494,0.481,1.4582,0.948,1.4111,1.4979,0.3167,0.3095,1.178,1.976,1.5464,Control
A10,0.4397,0.9457,-0.082,1.3167,1.5482,1.6396,0.3781,-0.0672,0.4226,-0.0179,1.6903,0.7579,1.71,0.1115,0.9439,-0.0813,-0.1499,-0.0282,0.7708,-0.0156,0.1952,1.483,-0.0229,0.7576,0.9036,0.8224,1.611,0.5167,1.6941,1.0731,1.5165,1.4585,0.141,0.2981,1.4162,2.115,1.6535,Control
A11,0.2435,0.6393,-0.1236,0.9853,1.3098,1.4393,0.3263,-0.1125,0.3052,-0.0397,1.5243,0.4326,1.1875,-0.0464,0.8744,-0.0721,-0.1745,-0.0015,0.5541,-0.0037,0.1193,1.2476,-0.0369,0.6154,0.6809,0.5344,1.0642,0.5547,1.2025,0.7149,1.2608,1.3202,0.3103,0.1588,0.8778,1.5981,1.2442,Control
A12,0.1252,0.1726,-0.1144,0.5269,1.4117,1.0363,0.1184,-0.0081,0.3738,-0.0663,1.148,0.3593,0.9264,-0.0219,0.5117,0.0074,-0.0473,0.0712,0.3136,0.1315,-0.0459,0.8386,0.1079,0.4423,0.6525,0.1356,0.8178,0.2433,0.9215,0.5394,1.191,0.8974,0.531,0.3007,0.665,1.6271,1.0289,Control
B01,0.2992,0.3587,-0.1542,0.9472,0.8642,1.4129,0.5839,-0.162,0.3283,-0.1095,1.5163,0.6015,1.3435,0.1658,0.8423,-0.1409,-0.1225,-0.2262,0.7514,0.1108,-0.2756,1.4478,-0.0172,0.7278,0.5734,0.5769,1.3503,0.5343,1.4577,0.8945,1.281,1.3366,0.3612,0.1794,0.9724,1.9184,1.5918,Control
B02,0.1988,0.2607,-0.083,0.785,1.3201,1.4995,0.3378,-0.0522,0.3647,-0.0054,1.7296,0.639,1.4206,0.0312,0.9913,-0.0187,-0.1637,0.0148,0.6791,0.0233,0.2446,1.3656,0.0281,0.6543,0.592,0.34,1.3441,0.4738,1.4219,1.1233,1.5051,1.72,0.2009,0.3565,1.1045,2.0553,1.7587,Control
B03,0.2346,0.3661,-0.066,0.9095,0.9832,1.4927,0.3907,-0.1373,0.3299,-0.0393,1.7912,0.601,1.4391,0.0294,0.8923,-0.06,-0.2162,-0.0861,0.6843,-0.0151,0.0475,1.4288,-0.0212,0.697,0.3546,0.4581,1.3782,0.4587,1.5109,0.9203,1.4294,1.5212,0.4158,0.2643,1.0646,1.9803,1.9459,BRCACancer
B04,0.5431,0.8222,-0.1433,1.5857,1.2502,1.3674,0.6402,-0.0571,0.5471,-0.0795,1.4023,0.638,1.7644,0.0393,0.9663,-0.0792,-0.091,-0.0442,0.9809,0.0312,0.0157,1.4607,0.0919,0.8098,0.6939,1.0542,1.4211,0.4496,1.5671,1.1185,1.6404,1.501,0.2345,0.1897,1.4373,1.9926,1.5967,BRCACancer
