@relation data

@attribute id string
@attribute 10683 numeric
@attribute 11317 numeric
@attribute 113878 numeric
@attribute 1387 numeric
@attribute 1487 numeric
@attribute 1488 numeric
@attribute 151636 numeric
@attribute 171558 numeric
@attribute 182 numeric
@attribute 1840 numeric
@attribute 1855 numeric
@attribute 1856 numeric
@attribute 1857 numeric
@attribute 196403 numeric
@attribute 2033 numeric
@attribute 22938 numeric
@attribute 23220 numeric
@attribute 23385 numeric
@attribute 2648 numeric
@attribute 28514 numeric
@attribute 3065 numeric
@attribute 3066 numeric
@attribute 3280 numeric
@attribute 3516 numeric
@attribute 3714 numeric
@attribute 388585 numeric
@attribute 3955 numeric
@attribute 4242 numeric
@attribute 4851 numeric
@attribute 4854 numeric
@attribute 4855 numeric
@attribute 51107 numeric
@attribute 54567 numeric
@attribute 55534 numeric
@attribute 55851 numeric
@attribute 5663 numeric
@attribute 5664 numeric
@attribute 5986 numeric
@attribute 6868 numeric
@attribute 84441 numeric
@attribute 8650 numeric
@attribute 8850 numeric
@attribute 9253 numeric
@attribute 9541 numeric
@attribute 9612 numeric
@attribute 9794 numeric
@attribute Class {Control,BRCACancer}

@data
Utah__A01,-0.1885,-0.0164,0.7061,1.4764,0.6701,0.1217,2.2743,0.3791,0.2809,0.3005,0.36,0.9557,0.9693,0.2915,1.9196,1.4202,0.5237,1.0779,0.9058,0.0889,1.2989,0.8954,-0.1036,0.8205,0.1047,-0.0041,1.2911,1.6067,0.7736,-0.0084,0.0951,1.5127,-0.1287,0.257,1.2265,1.146,0.1951,0.1232,1.558,1.0076,1.0666,1.5138,0.2044,1.0564,0.3969,0.6502,Control
Utah__A02,-0.1449,-0.0107,1.0142,1.2354,0.6703,0.1023,2.3592,0.4704,0.151,0.1588,0.3649,0.6924,0.9433,0.0303,1.7075,1.1773,0.3204,1.1016,0.6424,0.0884,1.1527,0.6902,-0.0061,0.6514,0.1353,0.0302,1.0767,1.3151,0.664,-0.0302,0.1432,1.3364,-0.0766,0.1935,0.9696,0.9651,0.225,0.1053,1.3848,0.4526,0.7651,1.3559,0.0997,0.5938,0.3246,0.4998,Control
Utah__A03,-0.1819,-0.0067,0.8873,1.4513,0.7237,0.2842,2.632,0.4303,0.2711,0.1126,0.3709,0.8237,1.0834,0.2269,1.9357,1.3917,0.3415,1.1809,0.7137,0.1393,1.2144,0.795,0.0214,0.9229,0.1626,-0.0136,1.4708,1.4721,0.8797,-0.0296,0.1524,1.4853,-0.116,0.2291,1.3039,1.2426,0.3419,0.1572,1.7811,0.5621,1.1052,1.5245,0.0802,0.8884,0.4966,0.6258,Control
Utah__A04,-0.0332,0.0698,0.7141,1.2933,0.6971,0.1788,2.3474,0.4418,0.0986,0.3072,0.4706,0.7773,0.8982,0.1523,1.6503,1.1805,0.4176,1.0841,0.6734,0.0668,1.1834,0.7414,-0.0238,0.7108,0.2755,0.2313,1.3544,1.4888,0.7013,0.0963,0.1121,1.5008,-0.016,0.1883,1.0917,0.9418,0.1369,0.2928,1.4159,0.6068,0.8194,1.4194,0.1887,0.7242,0.4337,0.6177,Control
Utah__A05,-0.0029,0.0161,0.6029,1.4436,0.7175,0.2638,2.503,0.631,0.2357,0.2547,0.4887,0.8527,1.1386,0.1829,1.9547,1.3791,0.5316,1.3485,0.7441,0.0995,1.148,0.8598,-0.0126,0.8433,0.2315,0.1759,1.4536,1.5284,0.9069,0.0871,0.1162,1.7187,-0.0335,0.2963,1.3683,1.1607,0.3599,0.2821,1.6851,0.744,1.1041,1.3851,0.1509,0.883,0.5185,0.7171,Control
Utah__A06,-0.2438,-0.0375,0.7006,1.3768,0.6348,0.1947,2.2708,0.4009,0.333,0.1292,0.3904,0.7281,1.0072,0.0958,1.8403,1.2476,0.4465,1.1112,0.7539,0.0138,1.0502,0.7525,-0.0448,0.7367,0.1041,-0.0178,1.3173,1.4969,0.709,-0.0437,0.1504,1.4081,-0.1443,0.2419,1.1857,1.0958,0.1846,0.062,1.4243,0.6609,0.9639,1.2545,0.1038,0.6924,0.396,0.5833,Control
Utah__A07,-0.1699,-0.0735,0.8116,1.4744,0.7259,0.2714,2.1744,0.4841,0.229,0.1289,0.4336,0.7558,0.9569,0.1564,1.9418,1.3588,0.3382,1.1791,0.6726,0.0476,1.267,0.8542,0.049,0.9338,0.0999,0.0622,1.3445,1.6171,0.7326,-0.0292,0.2002,1.4192,-0.1409,0.5079,1.1081,1.2707,0.2226,0.1414,1.6488,1.2483,1.1975,1.5198,0.18,0.8445,0.3945,0.7117,Control
Utah__A08,-0.1793,-0.0328,0.6413,1.5962,0.6081,0.3262,2.3166,0.2772,0.2187,0.2021,0.3033,0.7586,0.9258,0.1795,2.0295,1.3331,0.2989,1.0703,0.6625,0.0225,1.1156,0.8755,-0.0752,0.9916,0.1116,-0.1211,1.1883,1.2942,0.731,-0.0837,0.107,1.2567,-0.0798,0.5264,0.7971,1.2327,0.1447,0.0683,1.6493,1.5544,1.2295,1.8134,0.1553,0.9863,0.4251,0.705,Control
Utah__A09,-0.2222,-0.0438,0.7199,1.4502,0.6156,0.2162,2.171,0.4193,0.1753,0.1397,0.4222,0.7883,0.8704,0.0635,1.9327,1.3821,0.3341,0.9719,0.6618,0.1092,1.1611,0.7082,-0.0316,0.8669,0.1089,0.0697,1.2136,1.4606,0.6632,0.0115,0.1806,1.3887,-0.1298,0.4182,1.0649,1.1392,0.1771,0.1437,1.4114,1.2887,1.1195,1.3653,0.0925,0.9397,0.3846,0.6068,Control
Utah__A10,-0.1227,-0.0185,0.5602,1.5075,0.6515,0.2484,2.4457,0.4273,0.2481,0.2366,0.3405,0.7681,0.9779,0.073,1.9649,1.2395,0.3381,1.1738,0.6232,0.0496,1.1672,0.8075,-0.0788,1.0117,0.1781,0.0675,1.0536,1.3345,0.8042,0.0411,0.08,1.4046,-0.0793,0.5275,1.023,1.2312,0.2048,0.23,1.7081,1.1359,1.2277,1.7318,0.1173,0.9707,0.4318,0.6728,Control
Utah__A11,-0.1507,-0.0918,0.4996,1.3339,0.4972,0.1373,1.7869,0.2619,0.2544,0.2157,0.2527,0.7418,0.7266,0.1199,1.7953,1.1326,0.334,0.8062,0.555,-0.0631,0.9834,0.5902,-0.0046,0.5828,0.1978,-0.1181,0.8753,1.3361,0.6659,-0.0451,0.0665,1.0294,-0.083,0.2106,1.0755,0.9938,0.0981,0.0094,1.2079,0.8582,0.9156,1.1898,0.1202,0.4962,0.3381,0.4555,Control
Utah__A12,-0.321,-0.0532,0.7518,0.7983,0.5237,0.0502,1.6898,0.5982,0.204,0.0122,0.2785,0.4931,0.73,-0.0552,1.0459,0.8086,0.2905,0.7099,0.3459,-0.0112,0.8779,0.5242,-0.1692,0.4389,0.065,-0.1318,0.6501,1.1946,0.3498,-0.1039,0.2617,1.1261,-0.0893,0.1813,0.8539,0.5465,0.2094,-0.1823,1.1006,0.2545,0.4708,1.2211,0.004,0.5669,0.1734,0.3642,Control
Utah__B01,-0.4504,-0.2812,0.5123,1.305,0.5158,0.0135,2.069,0.3017,0.2493,0.0271,0.1195,0.6382,0.9013,0.0447,1.7251,1.2307,0.4169,0.9844,0.7828,-0.1825,1.0156,0.7725,-0.331,0.7164,-0.1259,-0.3476,1.2003,1.2889,0.3992,-0.278,0.1507,1.3528,-0.3065,0.2339,0.704,0.9784,0.2139,-0.2316,1.4776,0.9961,0.9354,1.3444,-0.0239,0.9082,0.1406,0.5762,Control
Utah__B02,-0.198,-0.0225,0.7436,1.342,0.7587,0.1651,2.3679,0.4093,0.1836,0.2263,0.4366,0.9215,1.0393,0.1993,1.784,1.3516,0.4017,1.201,0.8384,0.0669,1.2668,0.8189,-0.122,0.7367,0.1815,0.0551,1.4804,1.6242,0.7496,0.024,0.1903,1.7628,-0.1261,0.1673,1.0838,1.1548,0.2357,0.201,1.5421,0.6235,0.8517,1.3394,0.2295,0.9433,0.404,0.745,Control
Utah__B03,-0.2625,-0.0523,0.6281,1.3124,0.6246,0.1112,2.2265,0.1886,0.2645,0.1753,0.2728,0.715,0.9746,0.1334,1.7618,1.2337,0.4452,1.0962,0.6958,-0.0525,1.2122,0.8089,-0.2269,0.7699,0.1284,-0.0576,1.2095,1.4264,0.5939,-0.0509,0.1629,1.564,-0.1141,0.207,1.0029,1.0382,0.1653,0.0068,1.5246,0.7385,0.8947,1.4054,0.1217,0.9566,0.3504,0.6466,BRCACancer
Utah__B04,-0.2233,-0.067,0.6039,1.5339,0.8037,0.4768,2.0654,0.4321,0.1101,0.0872,0.3293,0.588,0.9899,0.115,1.9323,1.0372,0.2962,0.9886,0.6641,-0.0276,1.0639,0.7222,-0.1191,1.0869,0.0559,-0.1045,1.2264,1.1992,0.6905,-0.0822,0.1665,1.1088,-0.2121,0.6464,0.5692,1.2182,0.0539,6e-04,1.6309,1.3156,1.2855,1.8334,0.1954,0.8623,0.4644,0.6784,BRCACancer
Utah__B05,-0.2188,-0.0612,0.9952,1.3523,0.6799,0.1765,1.9441,0.4873,0.0742,0.0277,0.3273,0.6707,0.9775,0.049,1.773,1.0352,0.4145,0.9988,0.5829,0.0797,0.9274,0.5955,-0.0401,0.6108,0.1501,-0.1099,1.3136,1.2862,0.6279,-0.0645,0.3185,1.1652,-0.1066,0.1681,1.0823,0.985,0.1982,-0.0185,1.3013,0.4272,0.7643,1.307,0.082,0.6738,0.3364,0.6008,BRCACancer
Utah__B06,-0.4615,-0.2618,0.2153,0.9722,0.409,-0.1243,1.6605,0.3038,0.3749,-0.1383,0.0396,0.3719,0.7588,-0.1472,1.3562,1.0095,0.2772,0.8378,0.5346,-0.2482,0.96,0.456,-0.4024,0.5057,-0.2042,-0.422,0.8895,0.8505,0.2384,-0.3619,0.1396,0.9348,-0.3029,0.1852,0.4022,0.6141,0.0426,-0.3811,1.2814,0.4881,0.676,1.3655,-0.1294,0.6762,-0.0307,0.2852,BRCACancer
Utah__B07,-0.1811,-0.0572,0.7316,1.4398,0.8357,0.1019,2.391,0.3749,0.1535,0.1502,0.4679,0.8904,1.139,0.2391,1.9229,1.4298,0.3569,1.1315,0.7848,0.0441,1.4149,0.7974,-0.0894,0.8478,0.1709,0.0157,1.5177,1.4944,0.7373,-0.0091,0.1482,1.5723,-0.0939,0.1771,0.9732,1.1524,0.1888,0.1267,1.6529,0.6259,0.9703,1.6772,0.1755,0.9737,0.4087,0.7879,BRCACancer
Utah__B08,-0.1484,0.0219,0.5214,1.2348,0.5871,0.1889,1.9697,0.5673,0.286,0.1404,0.3905,0.7408,0.8154,0.1636,1.6835,1.1874,0.3212,0.9267,0.6408,-0.0044,1.1225,0.6328,-0.0751,0.6491,0.2429,0.0799,1.3161,1.6473,0.6959,0.0721,0.1262,1.3906,-0.0154,0.1534,1.1935,1.0968,0.116,0.1626,1.4186,0.4896,0.8819,1.1419,0.1422,0.5905,0.4248,0.5418,Control
Utah__B09,-0.2487,3e-04,0.606,1.42,0.6317,0.2876,1.6,0.3059,0.2046,0.1873,0.287,0.4648,0.888,0.0932,1.8933,1.137,0.3632,0.743,0.5722,0.0468,0.7974,0.5703,-0.1316,0.7756,0.132,-0.0734,1.301,1.0257,0.638,-0.0272,0.0922,0.9219,-0.1472,0.459,0.4361,1.1211,0.0629,-0.0097,1.2205,1.2535,1.202,1.7831,0.193,0.8394,0.3902,0.6495,Control
Utah__B10,-0.1995,-0.0695,0.4036,1.2259,0.618,0.2281,2.2449,0.3197,0.0841,0.0872,0.3233,0.4531,0.8062,-0.0072,1.7331,0.8725,0.2215,0.9143,0.44,-0.0205,0.9556,0.6373,-0.085,0.8287,0.1096,0.0973,1.0457,1.0964,0.5668,-0.0393,0.1498,1.0827,-0.1587,0.4416,0.6772,0.9895,0.0672,-0.0144,1.2833,0.978,0.9199,1.5378,0.1072,0.6484,0.2723,0.5453,Control
Utah__B11,-0.113,-0.0208,1.4139,1.3433,0.6027,0.1545,2.2076,0.4562,0.218,0.1001,0.3406,0.6289,0.9388,0.0331,1.8454,1.1703,0.3114,0.956,0.5562,0.0663,0.8785,0.7145,0.0297,0.7249,0.2051,0.0617,1.1043,1.3015,0.6815,-0.0092,0.101,1.2894,-0.0882,0.3225,1.2899,0.962,0.1948,0.0998,1.2891,0.7486,0.9592,1.3685,0.1255,0.9497,0.388,0.6157,Control
Utah__B12,-0.2238,-0.0369,0.5058,1.2857,0.6477,0.2285,1.0689,0.3417,0.0647,0.1149,0.2832,0.409,0.7374,-0.0941,1.5964,0.5294,0.1609,0.6573,0.4732,-0.0676,0.6196,0.3443,-0.063,0.8499,0.1369,-0.096,1.1896,0.8943,0.5507,-0.0502,0.1232,0.5819,-0.1895,0.4052,0.1664,0.933,0.0032,-0.0053,1.062,1.2988,1.0388,1.4772,0.1879,0.6175,0.2956,0.5443,Control
Utah__C01,-0.2374,-0.0372,0.7371,1.5436,0.7967,0.3302,2.1027,0.4518,0.2381,0.1107,0.5189,0.8865,1.1626,0.2531,2.0796,1.1816,0.3439,1.1963,0.8159,0.0565,1.1249,0.7267,0.0072,0.8539,0.1726,0.0131,1.6791,1.6506,0.9307,-0.035,0.2424,1.4237,-0.1084,0.4524,1.065,1.3062,0.1829,0.1285,1.4573,0.8188,1.1998,1.2793,0.1852,0.7094,0.5355,0.7551,BRCACancer
Utah__C02,-0.1141,0.0077,0.8087,1.2473,0.7864,0.1541,2.2393,0.5514,0.1321,0.2517,0.549,0.9395,1.0751,0.2591,1.6719,1.1584,0.3417,1.1789,0.8357,0.1341,1.0946,0.7229,-0.0233,0.6939,0.2178,0.2121,1.5957,1.75,0.866,0.0657,0.1871,1.549,-0.0151,0.1809,1.1573,0.928,0.1976,0.2681,1.4244,0.5334,0.7791,1.341,0.1824,0.739,0.4234,0.6061,BRCACancer
Utah__C03,-0.0869,0.0218,0.5324,1.5083,1.0143,0.3154,2.3917,0.4397,0.1537,0.1954,0.6748,1.1327,1.2835,0.4391,1.9159,1.2985,0.3804,1.2436,0.9555,0.1087,1.3325,0.7462,0.1142,0.7729,0.2868,0.1766,2.1069,1.8476,1.0892,0.0291,0.1643,1.6592,-0.0111,0.1951,1.0814,1.0819,0.3124,0.38,1.5407,0.5687,0.8882,1.5373,0.3604,0.7598,0.5911,0.789,BRCACancer
Utah__C04,-0.0798,0.0923,0.6047,1.0889,0.5487,0.0901,1.2951,0.5418,0.1231,0.1824,0.4194,0.5347,0.6184,0.1648,1.3993,0.8088,0.2912,0.8399,0.6222,0.0522,0.7467,0.411,0.0064,0.471,0.2924,0.0792,1.0676,1.3856,0.6368,0.1093,0.1785,0.8444,0.0748,0.1248,0.8784,0.7026,-0.01,0.2748,0.8582,0.3504,0.6403,0.8363,0.2061,0.2562,0.412,0.4075,Control
Utah__C05,-0.0635,0.1293,0.2578,1.0149,0.584,0.1195,1.8826,0.3754,0.1102,0.2446,0.4363,0.5575,0.756,0.1429,1.4347,0.7482,0.2852,0.9549,0.6458,0.1166,0.7475,0.4426,-0.0401,0.4964,0.245,0.1138,1.3605,1.441,0.6576,0.0977,0.1291,1.046,0.033,0.1345,0.9439,0.7613,0.0966,0.1701,0.9396,0.3426,0.6841,0.8952,0.1277,0.3206,0.3645,0.4665,BRCACancer
Utah__C06,-0.1318,-0.0429,0.1565,0.5342,0.2998,-0.0427,0.2799,0.4,0.2859,0.1705,0.1328,0.2434,0.4055,0.0245,0.544,0.4229,0.1438,0.1422,0.1794,-0.0265,0.217,0.1504,-0.1559,0.1756,0.2333,0.051,0.4517,0.6951,0.2854,-3e-04,0.2038,0.2205,-0.0549,0.0516,0.2436,0.2707,-0.0655,-0.111,0.3992,0.2133,0.1206,0.3567,0.2311,0.181,0.1467,0.2387,Control
Utah__C07,-0.086,0.0561,0.5749,1.1525,0.6241,0.074,1.7956,0.4327,0.104,0.1419,0.4271,0.6453,0.8188,0.1466,1.5619,0.8652,0.2389,0.958,0.5579,0.049,0.8505,0.5013,-0.0088,0.5164,0.2581,0.1222,1.1327,1.4539,0.6953,0.0716,0.218,1.2171,0.0392,0.1187,0.8902,0.8187,0.1364,0.1899,1.0832,0.3935,0.6494,1.0693,0.1386,0.3994,0.3143,0.4543,Control
Utah__C08,-0.1845,-0.0375,0.5846,1.3209,0.5873,0.1084,2.2745,0.5531,0.1664,0.1784,0.4422,0.8058,0.9404,0.2077,1.7402,1.1509,0.3045,0.9854,0.7981,0.0855,0.9881,0.6304,-0.0394,0.5685,0.2283,0.073,1.3404,1.5956,0.7515,0.0185,0.1613,1.347,-0.0488,0.1167,1.0956,0.9323,0.1782,0.1645,1.2683,0.548,0.6712,1.1656,0.1802,0.6129,0.3812,0.4917,Control
Utah__C09,-0.0577,0.0607,0.4956,1.17,0.6245,0.1524,2.3935,0.533,0.2056,0.2117,0.4434,0.688,0.9033,0.2185,1.436,0.8977,0.3115,0.9778,0.5638,0.0059,0.9059,0.5826,-0.0861,0.5481,0.2807,0.0271,1.3828,1.5487,0.7311,0.0726,0.1443,1.3769,-0.0107,0.1057,0.9701,0.731,0.045,0.233,1.2076,0.3502,0.6445,1.1128,0.1952,0.4928,0.3603,0.4724,Control
Utah__C10,-0.1192,0.0912,0.4086,1.0482,0.6855,0.0775,2.2693,0.6306,0.1175,0.1895,0.47,0.6325,1.0631,0.1362,1.3706,0.8246,0.296,1.1449,0.6097,0.1314,1.055,0.6936,0.0014,0.5595,0.2217,0.178,1.3963,1.5512,0.6913,0.1132,0.1902,1.4544,-0.0722,0.1248,0.9611,0.7937,0.1174,0.2043,1.2151,0.3415,0.5971,1.2441,0.0719,0.4913,0.3491,0.5325,BRCACancer
Utah__C11,-0.0476,0.0367,0.5587,1.3615,0.7364,0.222,2.1919,0.5312,0.1797,0.2938,0.4731,0.8915,1.0341,0.3489,1.8082,1.2505,0.2651,1.0667,0.8955,0.0732,0.9877,0.6345,-0.0465,0.6354,0.3028,0.1714,1.5077,1.7388,0.8812,0.0841,0.1083,1.3974,0.061,0.1203,1.0742,0.961,0.0743,0.3191,1.2584,0.54,0.8065,1.2058,0.2461,0.684,0.4992,0.6287,Control
Utah__C12,-0.0016,0.0296,0.2616,0.9045,0.5012,0.0778,1.3266,0.5426,0.1597,0.1879,0.3645,0.5093,0.6732,0.0931,1.3033,0.7661,0.2207,0.7044,0.6336,0.0221,0.7031,0.4302,0.0468,0.3408,0.2266,0.0986,0.9427,1.4802,0.5329,0.0965,0.1804,0.8582,0.0828,0.0958,0.6818,0.6389,-0.0177,0.1708,0.8087,0.337,0.5192,0.7592,0.1946,0.3815,0.2949,0.4054,BRCACancer
