@relation data

@attribute id string
@attribute 1311 numeric
@attribute 1378 numeric
@attribute 1440 numeric
@attribute 2532 numeric
@attribute 2993 numeric
@attribute 2994 numeric
@attribute 2995 numeric
@attribute 3043 numeric
@attribute 3045 numeric
@attribute 3082 numeric
@attribute 3383 numeric
@attribute 3458 numeric
@attribute 3553 numeric
@attribute 3569 numeric
@attribute 3576 numeric
@attribute 3586 numeric
@attribute 3592 numeric
@attribute 3606 numeric
@attribute 3683 numeric
@attribute 3689 numeric
@attribute 3820 numeric
@attribute 4035 numeric
@attribute 4233 numeric
@attribute 4615 numeric
@attribute 5175 numeric
@attribute 54106 numeric
@attribute 6347 numeric
@attribute 6382 numeric
@attribute 6383 numeric
@attribute 6385 numeric
@attribute 6401 numeric
@attribute 6403 numeric
@attribute 7040 numeric
@attribute 7042 numeric
@attribute 7043 numeric
@attribute 7057 numeric
@attribute 7058 numeric
@attribute 7059 numeric
@attribute 7060 numeric
@attribute 7097 numeric
@attribute 7099 numeric
@attribute 7124 numeric
@attribute 7412 numeric
@attribute 948 numeric
@attribute 958 numeric
@attribute 959 numeric
@attribute 9672 numeric
@attribute 975 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.168,1.1315,-0.1494,-0.092,-0.088,0.2059,0.6985,1.5463,-0.1153,0.4747,0.8029,0.7042,1.5431,0.0868,2.1055,0.0038,0.0145,0.3052,2.111,2.2463,2.1599,1.6831,-0.0539,1.4816,1.732,0.2772,0.2624,-0.0906,-0.062,0.5512,-0.0253,1.3832,2.044,0.0614,0.0793,2.1737,0.0094,0.5176,-0.0664,1.955,2.4861,0.4149,-0.0252,1.538,0.7441,1.4973,-0.0223,1.0887,Control
A02,-0.1663,0.8419,-0.1862,0.0724,0.2069,0.2897,0.5681,2.778,0.3124,0.3508,0.9718,1.5545,0.7913,0.0155,0.5462,-0.0899,-0.0023,0.0812,2.2735,2.3816,2.4622,1.4364,0.1428,1.7445,1.7999,0.2553,-0.0613,5e-04,0.047,0.4531,-0.0417,1.3191,2.0529,0.0739,0.0163,1.6545,0.124,0.3487,-0.0124,1.5869,2.5076,0.4378,0.0164,1.6222,0.6453,1.0077,0.0995,1.1021,Control
A03,-0.2091,0.9079,-0.0517,-0.0355,0.0614,0.4567,0.7625,2.3703,0.529,0.4996,1.1922,2.0921,0.9227,0.0054,0.8951,0.1344,0.0158,0.2931,2.5078,2.5068,2.09,1.8116,0.1217,1.9618,1.9695,0.3281,0.1525,0.0218,-0.0426,0.5408,-0.0553,1.394,2.233,0.1569,0.0486,1.7695,0.0919,0.4747,-0.003,1.9871,2.8343,0.5438,0.1946,1.7332,0.6315,0.7903,0.2149,1.2271,Control
A04,-0.0372,0.9051,0.0737,-0.0725,-0.0023,0.1111,0.7404,2.2137,0.0044,0.2667,0.8309,0.6554,0.517,0.0835,0.7625,-0.0683,0.1344,0.1861,2.1956,2.4299,2.5725,1.4822,0.0367,1.824,1.6925,0.2202,-0.0193,0.0741,0.0549,0.6433,-0.0624,1.454,2.1844,0.0657,0.1175,1.7578,0.0591,0.3659,-0.0301,1.4777,2.3176,0.3481,-0.0598,1.4837,0.67,1.186,0.068,1.1031,Control
A05,-0.058,1.2724,0.0287,-0.0213,0.13,0.2061,0.6288,2.3675,0.2118,0.6779,1.2318,0.6132,0.7727,0.0837,0.845,0.0238,0.0536,0.437,2.2154,2.5987,2.1123,2.0517,0.0534,2.0894,2.0124,0.2503,0.0864,-0.0076,0.0407,0.7252,-0.052,1.9673,2.5268,0.0409,0.0159,2.3155,0.049,0.4155,-0.0402,2.1026,2.9955,0.3701,-0.084,1.8659,0.8111,1.01,0.1391,1.0841,Control
A06,-0.2351,0.9713,-0.1207,0.0459,-0.0351,0.3575,0.6684,1.1337,-0.2308,0.4924,0.9087,0.085,0.8036,-0.0531,1.1656,-0.0026,0.0214,0.4722,2.0424,2.4549,2.5857,1.8297,0.0458,1.7816,1.798,0.3273,0.1963,-0.0313,0.0556,0.3399,-0.0716,1.3293,2.0798,0.0736,0.0485,2.1575,0.0496,0.4297,-0.0294,1.8873,3.0912,0.4186,-0.087,1.6684,0.4565,0.9542,0.087,0.9134,Control
A07,-0.1955,1.0844,-0.1101,-0.0221,-0.036,0.0426,0.727,1.2304,0.0194,0.5896,0.8975,0.9455,1.2395,0.2383,0.9473,0.038,-0.0315,0.4188,2.2211,2.3516,2.6104,1.9481,0.0411,1.7303,2.0768,0.3887,-0.0229,-0.0138,0.0078,0.4116,-0.0469,1.2855,2.1037,0.0618,-0.0304,1.63,0.0881,0.5202,0.0105,2.2473,2.7151,0.4733,-0.0225,1.6568,0.5399,1.2476,0.0915,0.9927,Control
A08,-0.1952,0.8937,-0.206,-0.0489,-0.0927,0.0809,0.8024,1.4416,-0.0719,0.3969,0.8417,0.7944,0.5405,0.1461,0.8182,-0.0136,-0.0265,0.2935,2.2537,2.0859,2.2571,1.8688,-0.0034,1.5849,1.9856,0.391,0.1581,-0.0798,-0.0788,0.2334,-0.1197,0.8535,1.7967,0.0458,0.106,1.1023,0.0411,0.4756,-0.0713,1.7824,2.1575,0.2487,-0.0953,1.7255,0.5853,1.2509,0.0226,0.9312,Control
A09,-0.1672,0.8389,-0.0624,0.0458,-0.038,-0.0462,0.6575,0.9589,-0.0511,0.4154,0.8461,0.7784,0.676,0.1333,0.7737,0.1078,0.0975,0.1404,2.1417,2.325,2.0686,1.9169,0.0382,1.5729,2.0259,0.2857,0.0516,0.0433,0.0624,0.4577,-0.0891,1.5727,2.0877,0.065,0.0338,1.8888,0.0629,0.3237,-0.0097,1.9054,2.5755,0.3534,-0.0242,1.703,0.3447,1.1236,0.1037,0.9823,Control
A10,-0.0786,1.3224,-0.0036,-0.0072,0.041,0.1455,0.6494,1.0048,-0.0874,0.5669,1.0502,1.5207,1.489,-0.0405,1.0619,0.1019,-0.0062,0.3533,2.3524,2.3423,1.7845,2.0187,0.0124,1.742,1.9192,0.2612,0.2569,-0.0463,0.0162,0.5136,-0.0571,1.8469,2.136,0.0906,0.0508,2.1597,-0.011,0.3763,-0.0188,2.523,2.8245,0.4561,0.0493,2.4117,0.5378,1.0042,0.0524,1.0923,Control
