@relation data

@attribute id string
@attribute 114 numeric
@attribute 805 numeric
@attribute 115 numeric
@attribute 112 numeric
@attribute 113 numeric
@attribute 801 numeric
@attribute 5577 numeric
@attribute 111 numeric
@attribute 156 numeric
@attribute 55811 numeric
@attribute 109 numeric
@attribute 108 numeric
@attribute 107 numeric
@attribute 5137 numeric
@attribute 5136 numeric
@attribute 5153 numeric
@attribute 814 numeric
@attribute 5566 numeric
@attribute 5567 numeric
@attribute 5568 numeric
@attribute 1385 numeric
@attribute 196883 numeric
@attribute 5573 numeric
@attribute 5576 numeric
@attribute 5575 numeric
@attribute 808 numeric
@attribute Class {Control,BRCACancer}

@data
A01,-0.1515,1.1541,0.2911,0.0494,1.7333,2.327,1.0216,-0.0442,1.1867,-0.1296,0.3687,-0.0756,-0.0295,-0.1267,-0.0931,0.3256,1.3209,0.945,1.1287,-0.1227,1.8356,0.1272,1.8555,1.1825,0.0687,2.0788,Control
A02,-0.1772,0.9777,0.2222,-0.0038,1.5533,2.3401,1.1411,0.0331,1.05,-0.1032,0.2795,-0.0214,0.0718,-0.0426,-0.0624,0.2626,0.7169,0.8462,0.9806,-0.1089,1.527,0.0269,1.8585,1.0744,0.0861,2.1743,Control
A03,-0.1901,1.2312,0.4127,0.0352,1.9885,2.5223,1.0566,0.0413,1.2579,-0.0809,0.3236,-0.0304,0.0628,-0.0694,-0.1039,0.3779,0.7838,1.0405,0.9935,-0.0955,1.7022,0.1701,1.9244,1.2517,0.0926,2.1303,Control
A04,-0.1469,1.025,0.2531,0.0731,1.5892,2.6032,1.3226,-0.0013,1.1386,-0.0584,0.3505,-0.0503,0.0443,-0.1119,-0.0579,0.1979,1.0123,0.8362,1.1638,-0.1322,1.6873,0.0576,1.8452,1.2396,0.1265,2.2819,Control
A05,-0.1504,0.9902,0.3876,0.1343,1.91,2.287,1.4163,-0.0265,1.3225,-0.0717,0.3581,-0.0387,0.0207,-0.0847,-0.0631,0.3546,0.8377,1.1378,1.0454,-0.0826,1.7772,0.15,1.9782,1.3175,0.1139,2.3833,Control
A06,-0.2147,1.1486,0.2854,0.0107,1.7796,2.2428,1.0561,-0.0294,1.1441,-0.0503,0.241,-0.0293,0.0266,-0.0994,-0.0849,0.2215,0.8162,1.0087,0.8785,-0.1543,1.6188,0.0781,1.9638,1.1796,0.061,2.1363,Control
A07,-0.1782,1.4495,0.3257,0.0219,1.8816,2.296,1.1756,0.0295,1.1623,-0.0411,0.3313,-0.0242,0.0569,-0.0792,-0.0597,0.2168,1.2401,0.903,1.1356,-0.131,1.8387,0.0587,2.0261,1.2869,0.1063,2.1759,Control
A08,-0.1807,1.2527,0.3097,0.0594,1.7361,2.2139,0.8746,-0.0316,1.0552,-0.0854,0.2182,-0.0634,-0.0018,-0.1004,-0.0764,0.2971,1.6919,0.9887,1.1812,-0.03,1.919,0.1812,1.7243,1.1737,0.0189,1.9205,Control
A09,-0.1889,0.951,0.2174,0.0714,1.7364,2.2423,1.1918,0.0355,1.0908,-0.076,0.3049,-0.0134,0.0294,-0.0735,-0.0492,0.318,1.2272,1.0256,1.096,-0.2464,1.7005,0.1188,1.9258,1.1124,0.0974,2.3034,Control
A10,-0.1492,1.2653,0.3596,0.1067,1.7079,2.2774,1.3995,-0.062,1.1341,-0.0811,0.272,-0.0575,-0.0156,-0.0737,-0.057,0.208,1.1449,0.9363,1.2467,-0.1022,1.9569,0.1176,1.9263,1.2695,0.0576,2.2451,Control
A11,-0.1336,0.7584,0.4234,0.1431,1.647,2.2562,0.9148,-0.0329,0.9683,-0.0949,0.1771,-0.0447,-0.0037,-0.1353,-0.0779,0.2333,0.7793,0.9115,0.9113,-0.0051,1.3699,0.1056,1.7363,0.9531,0.0123,2.1908,Control
A12,-0.1268,0.602,0.0378,0.1753,0.9007,1.7774,1.3159,0.106,0.5711,-0.0249,0.2876,0.0846,0.1315,0.0072,0.0228,0.0405,0.6168,0.786,0.9203,-0.3279,1.1942,0.0937,1.3776,0.9027,0.1257,1.965,Control
B01,-0.1404,1.5527,0.1165,0.1403,1.2525,2.4459,0.9602,0.0013,0.9529,-0.0701,0.25,0.0389,0.1108,-0.0885,-0.0328,0.2476,1.2952,0.7574,0.9718,-0.2682,1.6304,0.1035,1.8027,1.0473,-0.0505,1.8265,Control
B02,-0.1385,1.4591,0.3118,0.1148,1.7995,2.7299,1.0651,-0.0035,1.3142,-0.0721,0.2884,-0.0187,0.0233,-0.084,-0.0804,0.3429,1.0466,0.9736,1.0268,-0.1548,1.7362,0.1452,2.0535,1.2766,0.0887,2.189,Control
B03,-0.1297,1.4948,0.2259,0.112,1.5743,2.6651,0.646,-0.009,1.0892,-0.0732,0.2657,-0.0213,-0.0151,-0.0866,-0.0801,0.3241,1.0755,0.9021,1.0272,-0.1715,1.7208,0.1393,2.0162,1.1829,-0.0396,2.042,BRCACancer
B04,-0.2223,1.4654,0.4276,0.0924,1.7749,2.1452,1.2146,-0.0145,1.1373,-0.0971,0.2717,-0.0182,0.0312,-0.1147,-0.0711,0.3537,1.4032,0.8631,1.2233,-0.0225,1.7166,0.1181,1.639,1.0672,0.0723,1.8968,BRCACancer
B05,-0.1957,1.2033,0.2881,0.085,1.6009,2.5472,1.0401,0.0753,1.1197,-0.0806,0.2407,0.0219,0.0971,-0.0222,-0.0525,0.3084,0.6626,0.9923,0.8631,-0.1351,1.3458,0.1352,1.8498,1.0246,0.0593,2.0581,BRCACancer
