@relation data

@attribute id string
@attribute 4331 numeric
@attribute 2072 numeric
@attribute 2071 numeric
@attribute 2073 numeric
@attribute 57804 numeric
@attribute 2068 numeric
@attribute 5984 numeric
@attribute 5985 numeric
@attribute 5887 numeric
@attribute 6117 numeric
@attribute 1643 numeric
@attribute 10714 numeric
@attribute 6119 numeric
@attribute 6118 numeric
@attribute 5111 numeric
@attribute 1642 numeric
@attribute 5427 numeric
@attribute 2067 numeric
@attribute 5424 numeric
@attribute 5425 numeric
@attribute 5426 numeric
@attribute 5981 numeric
@attribute 5983 numeric
@attribute 5982 numeric
@attribute 7508 numeric
@attribute 7507 numeric
@attribute 2965 numeric
@attribute 1022 numeric
@attribute 3978 numeric
@attribute 2968 numeric
@attribute 902 numeric
@attribute 2967 numeric
@attribute Class {Control,BRCACancer}

@data
A01,0.3124,0.8943,0.9849,1.8901,0.9524,0.3669,1.0054,0.8334,1.0292,1.4412,0.9609,0.9371,0.4075,0.8954,1.0378,1.7293,0.3645,0.6467,0.2778,0.4044,0.5853,1.5203,0.5067,1.1557,0.9234,1.0116,0.9641,0.5802,0.6637,0.3275,1.6417,1.3044,Control
A02,0.1154,0.6114,0.7292,1.6433,0.8119,0.2626,0.6915,0.538,0.8027,1.2154,0.6619,0.5681,0.2571,0.7374,0.8338,1.6196,0.2585,0.6062,0.1041,0.2926,0.3365,1.2453,0.3013,1.0017,0.5541,0.6942,0.6071,0.3655,0.4443,0.1366,1.1906,0.9392,Control
A03,0.1977,0.7153,0.9585,1.7559,0.9725,0.413,0.6856,0.7519,1.0831,1.3645,0.9137,1.0381,0.3125,0.8439,1.1256,1.7104,0.3103,0.6786,0.2232,0.3785,0.519,1.4183,0.4002,1.1841,0.7729,0.9078,0.7964,0.5555,0.5025,0.2466,1.5435,1.1066,Control
A04,0.1644,0.5919,0.7792,1.6024,0.8594,0.3413,0.6525,0.4979,0.9146,1.3858,0.7619,0.6304,0.2831,0.8374,0.9317,1.6878,0.1998,0.5758,0.2818,0.3917,0.401,1.3603,0.2204,1.1687,0.8042,0.8009,0.5536,0.5596,0.5292,0.2567,1.4379,0.8619,Control
A05,0.1852,0.7069,0.8769,1.6731,1.1212,0.4677,0.8721,0.5992,0.9613,1.3991,0.8476,0.9705,0.2969,0.881,1.0134,1.8042,0.3363,0.7353,0.3345,0.3864,0.501,1.4388,0.3405,1.3177,0.8616,0.8662,0.6421,0.5538,0.535,0.3328,1.4466,1.0592,Control
A06,0.136,0.77,0.8123,1.6791,0.835,0.3095,0.8151,0.5136,0.8805,1.297,0.7435,0.9511,0.2424,0.8377,0.7188,1.7144,0.2167,0.6894,0.2038,0.2237,0.439,1.3892,0.4908,1.2128,0.7025,0.735,0.6933,0.5002,0.4366,0.3044,1.4245,1.0497,Control
A07,0.3864,0.8304,0.9036,1.7222,0.8968,0.3495,0.8094,0.6282,1.0082,1.3678,0.7482,0.9645,0.3141,0.8948,0.9848,1.7069,0.2928,0.6962,0.2139,0.3733,0.4581,1.4271,0.4987,1.1425,0.7698,1.0799,0.8235,0.536,0.4865,0.3143,1.7306,1.117,Control
A08,0.5927,0.8104,0.9421,1.7726,0.7437,0.2823,0.7281,0.5661,1.0377,1.357,0.9732,0.9747,0.2871,0.734,0.7216,1.5388,0.1836,0.6012,0.1436,0.3686,0.492,1.4928,0.4425,0.9084,0.826,0.9531,0.7888,0.6008,0.5163,0.1607,1.8361,1.0224,Control
A09,0.3814,0.6825,0.8333,1.7751,0.8598,0.2424,0.5657,0.571,0.9019,1.3916,0.7565,0.8869,0.2351,0.836,0.8874,1.6643,0.2222,0.5558,0.1942,0.3713,0.4179,1.4147,0.4432,0.9864,0.6759,0.8905,0.6481,0.5342,0.4632,0.172,1.6176,1.183,Control
A10,0.3743,0.6988,0.9836,1.6974,0.8566,0.3422,0.7555,0.6335,0.9092,1.4217,0.8014,0.895,0.2481,0.9032,0.8474,1.7006,0.3581,0.586,0.2525,0.2464,0.4745,1.5138,0.4177,1.1066,0.6895,0.9987,0.651,0.6226,0.4297,0.2017,1.9214,1.0047,Control
